Name  /  Date: 2015_12_25;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);125;88;64;54;47;66;82;38;59;85;136;180;235;202;239;186;197;267;201;245;185;159;143;117;
MQ_03020_FV4_L (MQ1);53;30;5;6;2;20;10;16;26;60;93;128;116;119;132;164;101;117;108;97;101;65;68;33;
MQ_03290_FV3_GR (MQ10);114;89;65;47;35;32;40;40;47;75;118;153;178;203;194;152;148;170;142;128;123;98;99;83;
MQ_03020_FV2_L (MQ100);10;3;1;0;0;0;2;0;3;9;16;18;23;20;19;15;16;21;10;16;8;8;8;5;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;0;0;1;1;2;0;2;0;3;3;4;6;0;2;3;6;3;1;2;2;
MQ_08050_FV3_L (MQ1003);0;2;0;0;0;1;3;3;1;2;2;10;6;5;7;7;7;2;2;4;4;4;1;2;
MQ_06161_FV3_L (MQ1004);45;28;11;6;6;15;16;12;16;45;91;124;135;140;164;167;125;158;128;115;105;89;69;35;
MQ_06170_FV6_L (MQ1005);14;7;2;2;0;1;1;3;5;12;21;24;32;29;32;35;26;24;26;24;16;14;12;6;
MQ_08110_FV1_LO (MQ1006);3;2;1;1;0;0;1;1;1;3;2;7;10;8;11;11;7;9;9;9;7;8;5;2;
MQ_08110_FV3_RO (MQ1007);4;2;1;0;0;0;0;1;1;4;7;11;7;12;7;11;9;13;10;4;5;3;3;5;
LSA 29120 Schleifen (MQ1008);271;156;90;31;54;73;80;72;107;267;472;674;753;625;800;752;645;726;679;500;429;416;328;277;
MQ_06160_FV2_R (MQ1009);61;25;13;3;7;21;15;9;24;43;68;67;77;92;100;119;96;99;94;100;72;72;52;44;
MQ_02020_FV4_L (MQ101);52;18;5;3;3;4;15;17;22;41;71;103;121;177;168;136;122;96;97;82;77;69;49;33;
MQ_03030_FV1_G (MQ1010);93;49;18;5;7;28;56;38;65;121;189;283;324;327;364;379;322;344;280;202;220;180;118;85;
LSA 3290 Schleifen (MQ1012);2079;1473;937;689;643;670;666;519;851;1498;2102;2910;3346;3272;4011;3358;3281;3757;3092;3028;2741;2369;2291;1935;
LSA 8020 Schleifen (MQ1013);2017;1500;1056;709;707;719;616;495;719;1025;1708;2208;2630;2650;3300;2875;2550;3196;2612;2717;2282;2220;2140;1802;
LSA 8030 Schleifen (MQ1014);737;597;413;273;298;293;212;177;247;386;631;854;1051;1083;1420;1208;1105;1375;1142;1228;1039;974;1107;893;
LSA 8040 Schleifen (MQ1016);1263;799;463;290;367;490;480;417;548;1055;1899;2615;2851;2796;3283;3057;2531;3200;2780;2339;2060;1841;1479;1095;
LSA 8032 Schleifen (MQ1017);596;418;261;173;254;289;220;170;233;358;635;812;925;959;1235;1109;963;1273;944;919;770;686;651;477;
LSA 8041 Schleifen (MQ1018);362;274;186;96;171;170;159;146;157;255;416;516;599;641;828;727;629;830;625;611;512;452;436;301;
LSA 8054 Schleifen (MQ1019);401;243;123;61;91;119;115;88;174;358;602;851;869;849;994;957;808;928;831;702;606;561;438;321;
MQ_02020_FV3_L (MQ102);5;3;2;0;1;0;3;1;8;27;19;29;26;17;26;20;20;20;20;16;22;11;5;5;
LSA 8140 Schleifen (MQ1020);281;150;88;36;48;64;68;53;103;251;412;618;663;620;746;686;614;675;631;510;420;381;251;234;
MQ_01210_FV32_L (MQ1021);12;2;2;0;2;2;1;2;2;33;16;16;19;25;24;29;28;31;20;21;19;14;10;8;
MQ_01081_FV3_G (MQ1022);77;46;28;15;8;34;21;25;32;57;87;140;150;142;173;150;129;189;148;125;120;97;108;73;
MQ_03030_FV1_L (MQ1023);3;4;1;0;0;2;1;9;9;14;30;26;27;30;14;15;11;7;13;9;4;17;1;3;
MQ_01200_FV1_G (MQ1024);196;107;39;22;18;39;60;54;107;199;366;486;567;557;656;591;543;518;452;372;386;296;243;188;
MQ_01121_FV1_G (MQ1025);13;9;5;4;0;3;16;14;45;132;53;142;63;62;102;83;72;98;90;47;25;22;24;19;
MQ_01121_FV3_L (MQ1026);2;0;0;0;0;0;0;0;1;1;0;2;2;2;1;1;1;1;1;2;1;1;0;0;
MQ_01121_FV3_G (MQ1027);116;16;2;1;0;1;1;2;24;28;17;114;80;86;53;52;69;49;31;88;21;20;12;8;
MQ_01121_FV1_R (MQ1028);2;1;1;1;0;0;2;2;6;18;7;19;9;9;14;11;10;14;12;7;4;3;3;3;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;4;5;0;0;0;1;1;2;9;5;13;7;1;10;5;7;8;6;5;4;11;8;2;
---Test (MQ1032);84;38;21;8;3;9;21;12;48;108;182;260;245;224;237;209;188;197;173;156;153;129;110;89;
MQ_09040_FV1_G (MQ1033);65;33;20;12;9;14;15;15;27;65;76;128;117;158;170;167;145;146;122;122;113;88;76;63;
MQ_09040_FV3_G (MQ1034);59;42;11;6;8;18;15;31;36;91;111;154;203;145;187;175;151;172;162;134;101;96;84;65;
MQ_09050_FV1_G (MQ1035);115;71;34;18;12;21;24;22;49;125;189;278;341;310;328;305;280;282;245;220;208;163;134;106;
MQ_09050_FV3_G (MQ1036);122;70;19;11;24;37;29;37;49;147;194;262;281;239;325;301;267;285;265;272;204;203;128;130;
MQ_09060_FV11_G (MQ1037);120;65;28;15;9;22;24;25;55;124;180;278;375;298;340;305;279;278;224;206;193;159;133;103;
MQ_09060_FV11L (MQ1038);10;6;7;6;7;4;3;4;7;8;20;11;23;24;25;22;15;13;17;19;13;14;8;6;
MQ_09060_FV2_L (MQ1039);32;9;7;5;3;6;14;12;13;39;66;113;84;106;132;102;79;88;86;61;50;31;15;19;
MQ_03023_FV1_G (MQ104);58;32;11;6;6;23;42;38;45;78;131;181;213;278;298;291;260;287;207;141;161;130;100;63;
MQ_09060_FV2_R (MQ1040);7;2;1;1;1;1;3;3;3;8;14;23;17;22;27;21;16;18;18;12;10;6;3;4;
MQ_09060_FV3_G (MQ1041);128;75;23;14;28;44;36;39;45;147;201;248;270;239;344;307;266;296;287;273;211;197;115;132;
MQ_09060_FV3_R (MQ1042);35;15;11;5;1;34;16;13;10;48;64;103;111;94;112;135;85;104;84;90;72;46;49;26;
MQ_03250_FV1_R (MQ1043);7;4;2;1;1;2;2;2;3;7;11;14;15;20;20;20;17;18;14;14;13;10;9;6;
MQ_03250_FV1_G (MQ1044);38;24;9;6;4;9;11;11;16;38;62;82;84;113;111;113;95;99;77;80;75;57;49;33;
MQ_03250_FV1_L (MQ1045);17;8;7;9;5;3;4;5;17;20;22;55;33;44;45;48;45;40;33;34;30;23;25;15;
MQ_03250_FV2_R (MQ1046);14;7;5;2;2;3;4;4;6;9;18;22;28;25;32;30;26;28;25;25;21;17;15;12;
MQ_03250_FV2_G (MQ1047);106;48;35;18;17;19;29;27;44;62;129;160;205;184;238;223;188;206;187;183;153;126;114;89;
MQ_03250_FV2_L (MQ1048);52;30;12;8;9;5;7;10;18;58;86;136;156;133;139;124;112;117;119;104;95;80;64;51;
MQ_03250_FV3_R (MQ1049);25;14;3;1;3;6;6;9;10;30;35;53;60;49;64;62;50;59;55;52;42;42;24;22;
MQ_03250_FV3_G (MQ105);74;42;9;2;10;17;17;27;29;90;104;159;181;147;191;185;151;178;166;157;125;125;72;65;
MQ_03250_FV3_L (MQ1050);42;27;10;9;15;12;10;4;10;26;39;50;53;47;60;56;71;45;51;57;35;38;31;42;
MQ_03250_FV4_R (MQ1051);20;13;8;5;4;7;4;4;8;19;28;34;49;45;54;45;48;51;35;45;31;31;22;22;
MQ_03250_FV4_G (MQ1052);82;53;32;22;17;30;16;18;30;74;112;138;196;182;214;181;192;206;140;180;123;122;88;90;
MQ_03250_FV4_L (MQ1053);11;5;2;4;4;3;1;0;1;6;4;8;4;11;8;7;9;9;4;2;11;8;7;7;
MQ_03030_FV1_R (MQ1054);9;2;0;1;0;0;2;7;8;13;20;45;46;37;47;41;24;14;15;13;8;6;11;4;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;0;0;1;2;2;1;3;4;3;2;2;1;0;1;1;1;0;
MQ_03030_FV2_L (MQ1056);5;2;1;2;0;0;1;5;4;7;23;21;17;41;54;35;27;28;13;3;8;18;9;2;
MQ_03030_FV2_R (MQ1057);3;2;1;1;0;0;1;3;3;5;16;14;12;28;37;24;18;20;9;2;6;13;6;2;
MQ_03030_FV3_G (MQ1058);89;45;16;13;9;57;31;33;60;110;241;282;274;314;297;346;256;260;232;198;213;134;128;72;
MQ_03030_FV3_L (MQ1059);11;9;0;3;1;3;5;4;5;12;33;55;54;41;43;57;44;27;43;23;26;21;20;18;
MQ_03080_FV4_R (MQ106);5;3;2;1;0;1;3;1;3;13;13;19;16;27;19;19;16;20;14;12;16;21;8;7;
MQ_03030_FV3_R (MQ1060);1;1;0;0;0;0;0;0;1;2;4;5;4;5;5;6;4;4;4;3;3;2;2;1;
MQ_03030_FV4_G (MQ1061);2;1;0;0;0;0;0;0;1;3;5;6;5;6;8;8;7;6;3;3;3;2;3;1;
MQ_03030_FV4_L (MQ1062);13;5;1;2;1;2;2;2;4;20;30;40;33;42;52;54;50;39;19;16;21;15;16;9;
MQ_03030_FV4_R (MQ1063);13;5;1;2;1;2;2;2;4;20;30;40;33;42;52;54;50;39;19;16;21;15;16;9;
MQ_03120_FV1_G (MQ107);154;101;48;24;27;68;75;60;101;227;410;527;611;539;656;527;522;509;467;359;360;275;223;161;
MQ_03020_FV2_R (MQ108);6;9;1;3;1;1;4;2;7;16;26;39;32;38;35;42;45;26;19;27;17;13;4;9;
MQ_03120_FV1_R (MQ109);2;1;1;0;0;1;1;1;1;3;5;6;7;6;7;6;6;6;5;4;4;3;3;2;
MQ_08050_FV2_L (MQ11);9;4;8;5;2;2;6;13;17;5;9;25;37;44;27;34;22;27;25;20;19;23;11;8;
MQ_03120_FV2_L (MQ110);2;0;2;0;1;3;2;3;5;3;13;8;23;11;21;15;19;10;12;7;7;15;2;5;
MQ_03120_FV2_R (MQ111);4;2;0;0;0;0;8;4;2;2;11;13;17;11;14;14;9;17;5;8;13;10;2;7;
MQ_06160_FV3_L (MQ112);13;7;2;0;2;3;5;2;4;6;23;24;31;23;43;58;45;14;26;28;16;17;9;9;
MQ_03120_FV3_G (MQ113);248;93;48;20;11;80;65;49;86;202;323;489;567;494;609;606;502;522;531;441;445;354;276;190;
MQ_03020_FV2_G (MQ114);25;14;2;2;2;1;10;3;12;28;51;68;87;84;76;60;66;60;64;48;37;32;18;13;
MQ_03120_FV3_L (MQ115);5;4;1;1;0;11;9;4;4;10;11;23;33;23;26;23;10;15;17;21;30;14;4;3;
MQ_03140_FV1_G (MQ116);217;92;43;18;10;54;52;49;71;190;318;487;529;466;600;561;494;484;498;419;392;335;240;177;
MQ_03140_FV1_L (MQ117);9;4;0;0;0;0;1;1;1;4;4;17;17;13;18;12;17;17;16;14;9;7;8;4;
MQ_03140_FV1_R (MQ118);6;3;1;1;0;1;1;2;2;5;9;12;13;12;15;14;12;11;13;11;10;9;7;5;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;
MQ_03290_FV3_G (MQ12);107;84;61;44;33;30;38;38;44;71;111;144;167;191;182;143;139;160;133;120;116;92;93;78;
MQ_03140_FV2_L (MQ120);2;1;0;0;0;1;0;1;1;5;3;7;3;9;6;5;9;4;6;2;3;3;2;1;
MQ_08040_FV1_L (MQ121);8;16;12;12;17;11;12;7;5;5;9;15;12;18;26;18;24;53;22;28;20;14;28;23;
MQ_03140_FV2_R (MQ122);3;1;0;0;0;1;1;2;2;8;5;11;5;15;9;7;15;7;10;4;5;5;2;2;
MQ_08040_FV1_G (MQ123);136;91;69;37;68;60;46;33;50;61;127;182;194;191;241;245;198;238;181;210;152;152;160;97;
MQ_03140_FV3_G (MQ124);157;95;49;22;23;62;74;52;100;213;390;490;606;529;640;552;523;518;483;361;368;266;210;137;
MQ_03140_FV3_L (MQ125);10;2;3;0;1;0;0;0;3;9;15;10;13;12;14;21;17;15;14;12;13;9;14;3;
