Name  /  Date: 2015_02_27;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);36;32;10;15;23;68;198;333;355;346;322;333;366;367;378;379;368;374;335;372;230;181;272;189;
MQ_03020_FV4_L (MQ1);18;12;7;16;13;47;152;332;332;204;200;207;262;251;236;293;256;263;244;186;106;57;43;52;
MQ_03290_FV3_GR (MQ10);47;24;4;11;22;48;137;213;226;194;230;227;221;249;244;252;261;239;245;242;199;158;182;118;
MQ_03020_FV2_L (MQ100);2;5;0;0;1;2;12;37;32;25;32;30;38;38;40;31;30;38;37;27;16;8;65;13;
Alle Motion Det Albersloherweg (MQ1000);3346;2118;1152;1332;2921;8839;26497;47073;45313;37607;39204;40362;45670;50586;51444;50858;50605;46557;42422;34653;23319;15806;17359;12177;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;3;3;2;2;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;1;0;0;0;1;3;3;5;9;13;14;14;14;11;15;17;18;20;10;2;4;2;4;
MQ_08050_FV3_L (MQ1003);2;3;2;2;8;24;21;13;79;108;145;112;136;117;140;135;148;142;124;79;31;16;3;2;
MQ_06161_FV3_L (MQ1004);11;3;1;5;7;42;158;270;297;232;207;186;210;265;256;271;243;227;225;167;112;69;48;41;
MQ_06170_FV6_L (MQ1005);2;0;0;0;2;4;34;68;54;29;30;29;38;41;48;42;37;39;36;27;17;9;8;7;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;2;3;9;16;12;18;19;21;19;22;24;19;22;15;14;10;5;4;4;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;4;5;27;22;31;26;31;32;20;32;30;36;28;26;13;13;7;4;2;
MQ_06160_FV2_R (MQ1009);18;10;14;12;15;45;128;281;233;213;222;198;191;218;242;218;211;213;184;149;122;77;51;64;
MQ_02020_FV4_L (MQ101);19;7;3;12;11;54;138;298;298;273;277;278;349;442;386;389;395;349;314;247;173;112;92;65;
MQ_03030_FV1_G (MQ1010);70;18;23;30;38;186;851;1763;1376;419;609;708;853;948;966;860;867;733;670;556;287;230;157;129;
LSA 3290 Schleifen (MQ1012);791;541;224;255;465;1204;3391;6158;6428;6188;6183;6559;6517;6719;6955;6798;6687;6701;6319;6041;4426;3521;4291;2984;
LSA 8020 Schleifen (MQ1013);753;496;208;221;472;1161;3335;5722;6037;5368;5504;5569;5840;6114;6071;6065;5920;5715;5518;5347;3894;3083;4069;2818;
LSA 8030 Schleifen (MQ1014);327;249;80;76;157;430;1298;2414;2525;2206;2352;2504;2617;2735;2894;2919;2805;2660;2606;2583;1687;1324;2274;1329;
LSA 8031 Schleifen (MQ1015);307;233;112;83;135;391;1170;2045;2521;2261;2285;2327;2783;2717;2780;2728;2362;2477;2464;2247;1101;954;1813;1129;
LSA 8040 Schleifen (MQ1016);500;317;222;224;593;1864;5335;8742;8611;6872;7167;7281;8273;9445;9434;9374;9299;8096;7227;5934;3529;2226;2473;1616;
LSA 8032 Schleifen (MQ1017);234;191;96;86;153;443;1288;2158;2475;2181;2343;2480;2765;3000;2953;2996;2740;2605;2340;2056;1404;1028;1611;969;
LSA 8041 Schleifen (MQ1018);172;128;60;61;152;432;1200;1796;1915;1793;1904;1918;2092;2202;2267;2197;2078;1941;1785;1586;1021;700;1008;592;
LSA 8054 Schleifen (MQ1019);129;77;42;48;116;389;1266;2354;2312;1759;1840;1853;2222;2452;2381;2429;2419;2200;1909;1436;963;663;582;418;
MQ_02020_FV3_L (MQ102);1;1;0;1;1;6;16;54;63;49;50;67;58;56;53;58;75;68;62;53;20;16;18;17;
LSA 8140 Schleifen (MQ1020);79;47;26;33;83;254;794;1329;1133;956;1036;1057;1227;1340;1362;1368;1344;1311;1232;887;652;396;402;307;
MQ_01210_FV32_L (MQ1021);5;3;2;1;7;19;111;143;147;40;35;46;59;69;42;52;53;36;33;35;23;17;11;12;
MQ_01081_FV3_G (MQ1022);53;22;20;17;19;46;130;311;334;267;232;277;353;335;301;327;325;330;342;285;211;154;162;136;
MQ_03030_FV1_L (MQ1023);;;;;;;;;20;23;12;15;36;20;30;13;16;13;23;13;4;6;5;1;
MQ_01200_FV1_G (MQ1024);77;37;20;22;26;130;479;919;777;688;813;1023;1277;1407;1430;1390;1251;1141;1007;770;551;477;441;356;
MQ_01121_FV1_G (MQ1025);7;5;4;4;5;22;87;169;233;213;233;194;209;174;197;209;207;177;162;143;67;44;40;20;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;4;3;3;3;3;4;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);6;2;1;6;2;4;23;48;59;75;108;127;152;179;166;165;149;159;178;138;88;63;56;33;
MQ_01121_FV1_R (MQ1028);1;1;1;1;1;3;12;23;32;29;32;27;29;24;27;29;28;24;22;20;9;6;6;3;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);3;2;3;2;3;5;3;20;26;27;19;16;23;21;11;11;9;15;17;16;11;12;10;10;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);27;18;9;10;14;34;93;241;213;194;232;278;333;369;365;323;342;354;321;301;220;155;162;108;
MQ_09040_FV3_G (MQ1034);16;7;12;8;13;48;171;340;358;365;330;301;301;346;372;354;374;319;339;289;200;109;108;80;
MQ_09050_FV1_G (MQ1035);47;24;9;12;19;57;232;401;341;314;352;466;515;593;558;522;550;527;502;479;307;235;232;171;
MQ_09050_FV3_G (MQ1036);21;12;8;7;19;77;332;578;556;470;421;408;409;457;447;455;430;426;408;378;247;159;149;120;
MQ_09060_FV11_G (MQ1037);43;26;11;10;20;59;238;376;346;288;344;430;510;562;579;498;528;511;477;445;267;210;214;162;
