Name  /  Date: 2015_11_10;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);48;33;8;16;26;89;286;343;308;361;372;366;348;349;363;358;345;319;387;333;284;149;216;94;
MQ_03020_FV4_L (MQ1);12;5;9;6;8;48;132;357;399;255;181;193;219;268;253;286;304;330;287;196;99;69;52;33;
MQ_03290_FV3_GR (MQ10);41;20;17;19;24;73;188;273;255;202;219;212;237;243;252;243;243;232;239;200;165;153;115;60;
MQ_03020_FV2_L (MQ100);3;0;0;1;0;1;21;39;31;38;32;32;22;37;33;60;43;39;36;33;16;38;13;6;
Alle Motion Det Albersloherweg (MQ1000);2869;1701;1137;1466;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;2;2;7;13;6;9;14;8;4;11;14;10;16;6;8;3;2;3;2;
MQ_08050_FV3_L (MQ1003);5;6;4;1;3;27;42;20;54;100;131;109;128;127;112;102;107;122;101;52;30;6;2;2;
MQ_06161_FV3_L (MQ1004);5;10;1;3;8;56;168;348;417;288;213;200;185;236;243;238;256;289;260;167;120;75;43;22;
MQ_06170_FV6_L (MQ1005);2;1;0;0;2;5;30;73;51;34;23;24;34;33;44;48;56;43;43;32;16;16;6;4;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;1;4;9;13;14;16;16;15;17;17;20;29;30;18;9;7;4;4;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;7;36;30;23;23;24;23;17;23;29;31;25;15;10;11;6;2;1;
LSA 29120 Schleifen (MQ1008);62;31;16;49;93;320;931;1445;1317;1119;1046;1080;1151;1283;1360;1527;1694;1603;1354;852;568;371;301;158;
MQ_06160_FV2_R (MQ1009);15;7;7;6;15;49;142;282;286;189;222;185;172;173;208;198;207;209;203;150;80;67;43;18;
