Name  /  Date: 2016_01_21;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);30;25;19;16;29;94;246;337;360;346;366;313;372;346;370;368;417;343;374;296;263;159;214;66;
MQ_03020_FV4_L (MQ1);20;11;6;11;9;60;133;361;351;221;213;202;208;209;253;272;266;295;253;175;106;100;73;34;
MQ_03290_FV3_GR (MQ10);41;31;20;23;48;67;156;262;220;211;175;221;211;237;221;236;247;242;226;236;195;139;136;59;
MQ_03020_FV2_L (MQ100);5;2;2;2;1;8;23;59;28;29;28;32;36;39;29;40;46;40;36;25;9;27;11;5;
Alle Motion Det Albersloherweg (MQ1000);2056;2332;2332;2332;51816;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;2;1;1;2;2;1;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;3;12;9;12;15;13;11;10;9;6;9;14;7;12;3;3;2;2;
MQ_08050_FV3_L (MQ1003);3;2;2;2;7;21;37;35;97;74;93;109;139;114;90;103;100;96;103;52;30;5;6;2;
MQ_06161_FV3_L (MQ1004);9;5;4;6;8;45;174;350;379;261;200;202;188;188;238;205;242;254;249;166;94;75;52;28;
MQ_06170_FV6_L (MQ1005);2;2;1;1;1;7;34;65;50;33;30;27;28;40;37;44;47;47;42;35;16;14;10;6;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;1;3;10;11;25;21;17;21;26;24;30;26;35;44;29;20;13;7;5;2;
MQ_08110_FV3_RO (MQ1007);1;0;1;0;2;3;13;32;46;30;33;41;37;27;32;43;46;49;29;23;11;12;2;1;
LSA 29120 Schleifen (MQ1008);72;29;31;39;93;303;884;1459;1309;1117;1002;1101;1235;1282;1232;1509;1642;1567;1287;908;578;464;319;187;
MQ_06160_FV2_R (MQ1009);8;14;7;5;12;49;127;273;258;213;196;184;189;171;218;198;214;195;210;185;94;87;42;33;
MQ_02020_FV4_L (MQ101);22;10;4;8;13;40;139;289;311;237;244;273;269;321;340;337;420;394;356;249;166;119;69;25;
MQ_03030_FV1_G (MQ1010);38;19;11;13;22;111;456;923;923;569;525;591;696;688;769;914;1009;938;713;465;294;222;166;78;
LSA 3290 Schleifen (MQ1012);657;509;353;343;585;1358;3535;5939;6065;5357;5422;5537;5618;5751;5843;6231;6485;6196;6128;5041;4033;2833;2776;1177;
LSA 8020 Schleifen (MQ1013);592;458;298;309;565;1361;3837;5938;6014;5224;5148;5232;5415;5489;5760;6077;6054;5984;5759;4573;3563;2477;2500;1171;
LSA 8030 Schleifen (MQ1014);247;183;125;120;209;517;1500;2477;2584;2083;2057;2060;2239;2262;2445;2739;2968;2869;2432;1920;1480;1036;1187;482;
LSA 8031 Schleifen (MQ1015);162;126;86;59;148;432;1277;2006;2266;1896;1680;1785;1792;1943;1947;2347;2494;2175;1784;1198;882;598;643;288;
LSA 8040 Schleifen (MQ1016);393;265;193;224;615;2003;5833;10063;9486;6851;6008;6372;6677;7126;7475;8514;9636;8797;6710;4630;3195;2026;1568;765;
LSA 8032 Schleifen (MQ1017);173;120;71;96;198;587;1631;2658;2686;2166;2125;2256;2303;2402;2414;2750;2855;2625;2172;1650;1174;805;886;372;
LSA 8041 Schleifen (MQ1018);109;85;40;54;167;397;1063;1495;1543;1459;1456;1537;1531;1564;1628;1834;1878;1691;1492;1167;798;538;517;226;
LSA 8054 Schleifen (MQ1019);106;60;36;44;131;431;1368;2635;2564;1723;1586;1764;1906;1960;1905;2374;2565;2560;1967;1359;981;617;498;236;
MQ_02020_FV3_L (MQ102);4;0;1;0;0;3;29;48;61;49;52;50;63;48;38;46;51;45;59;30;37;14;18;8;
LSA 8140 Schleifen (MQ1020);68;35;19;33;90;265;849;1310;1163;969;851;913;1017;1076;1043;1277;1345;1411;1210;810;527;413;324;180;
MQ_01210_FV32_L (MQ1021);1;0;5;1;5;8;140;183;186;93;39;53;54;64;51;62;41;49;45;34;28;22;16;2;
MQ_01081_FV3_G (MQ1022);42;22;17;22;11;58;156;284;300;271;231;265;307;321;319;318;391;349;341;285;173;182;181;74;
MQ_03030_FV1_L (MQ1023);0;2;1;0;1;2;7;11;69;18;9;12;15;19;15;16;15;15;14;13;6;2;7;8;
MQ_01200_FV1_G (MQ1024);56;38;36;25;36;154;510;945;816;714;716;858;1022;1008;1205;1429;1681;1412;1129;784;558;399;348;164;
MQ_01121_FV1_G (MQ1025);7;4;5;9;5;19;89;182;245;218;216;168;159;170;164;145;188;199;168;116;68;40;32;12;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;3;4;4;4;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);5;4;1;1;2;8;21;53;60;81;93;131;127;138;158;163;174;182;174;124;118;59;38;22;
MQ_01121_FV1_R (MQ1028);1;1;1;1;1;3;12;25;34;30;29;23;22;23;22;20;26;27;23;16;9;6;4;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);6;6;4;1;2;3;2;17;30;31;29;16;22;22;26;10;21;25;20;21;11;5;8;8;
---Test (MQ1032);27;5;9;11;23;90;200;450;357;239;240;270;357;345;344;441;441;437;464;267;177;170;86;51;
MQ_09040_FV1_G (MQ1033);34;23;10;13;12;32;96;207;192;145;183;228;229;244;278;308;372;361;346;271;194;160;129;73;
MQ_09040_FV3_G (MQ1034);13;4;4;11;16;51;183;270;334;348;291;276;279;292;311;321;307;254;270;254;160;121;101;47;
MQ_09050_FV1_G (MQ1035);42;30;12;12;23;77;271;488;363;296;320;422;458;466;453;597;627;603;602;459;352;269;223;120;
MQ_09050_FV3_G (MQ1036);22;14;6;15;23;119;366;459;559;472;423;337;339;381;438;458;485;500;443;355;212;178;127;63;
MQ_09060_FV11_G (MQ1037);39;26;10;14;20;79;295;507;360;289;293;420;443;477;475;573;629;589;570;415;312;256;224;115;
MQ_09060_FV11L (MQ1038);2;5;3;2;2;9;14;51;45;45;34;35;41;48;27;45;46;54;37;45;50;20;20;6;
MQ_09060_FV2_L (MQ1039);4;2;1;2;2;21;70;135;137;110;110;127;167;197;197;225;198;204;148;106;65;53;46;18;
MQ_03023_FV1_G (MQ104);19;15;7;7;11;68;301;679;672;427;364;402;529;450;587;644;768;707;497;324;212;163;104;50;
MQ_09060_FV2_R (MQ1040);1;1;0;1;0;5;15;28;28;23;23;26;34;40;41;46;41;42;30;22;13;11;9;4;
MQ_09060_FV3_G (MQ1041);24;19;7;22;32;119;375;458;549;462;411;373;344;360;429;469;497;512;456;350;216;162;114;66;
MQ_09060_FV3_R (MQ1042);2;4;1;2;5;55;180;290;262;166;114;105;126;126;152;156;178;191;163;99;55;30;27;13;
MQ_03250_FV1_R (MQ1043);4;2;1;1;1;3;14;33;24;17;20;28;27;28;32;37;41;42;41;32;21;16;15;8;
MQ_03250_FV1_G (MQ1044);20;13;6;5;8;20;81;187;134;95;113;156;155;158;182;210;230;236;231;179;116;92;82;45;
MQ_03250_FV1_L (MQ1045);7;5;1;5;5;17;38;53;60;52;64;57;67;72;78;90;97;86;90;86;54;35;32;22;
MQ_03250_FV2_R (MQ1046);3;3;2;3;4;11;31;55;60;51;53;57;50;55;57;57;59;62;55;47;35;22;16;9;
MQ_03250_FV2_G (MQ1047);23;22;15;23;30;77;227;400;440;374;386;415;365;403;418;419;437;453;399;341;254;162;115;67;
MQ_03250_FV2_L (MQ1048);12;2;2;5;13;47;129;180;161;149;138;180;208;203;178;257;241;237;224;144;104;88;69;41;
MQ_03250_FV3_R (MQ1049);5;2;0;3;6;25;75;84;104;94;84;76;71;77;85;89;92;83;81;65;38;31;26;14;
MQ_03250_FV3_G (MQ105);14;5;1;8;18;76;226;251;312;283;252;228;212;230;256;268;275;250;244;194;115;93;78;42;
MQ_03250_FV3_L (MQ1050);7;7;5;6;2;17;50;103;131;69;91;76;72;79;81;97;100;127;85;92;66;60;29;13;
MQ_03250_FV4_R (MQ1051);10;6;3;4;5;14;38;82;76;72;76;75;84;87;91;99;109;107;101;80;60;53;48;21;
MQ_03250_FV4_G (MQ1052);39;23;11;15;20;57;152;328;303;289;302;298;337;350;363;395;436;428;406;318;238;211;191;84;
MQ_03250_FV4_L (MQ1053);0;2;2;2;4;3;9;21;19;25;17;26;29;34;31;22;32;26;27;24;42;13;9;5;
MQ_03030_FV1_R (MQ1054);3;0;0;0;0;3;12;56;65;62;36;48;55;54;47;72;82;73;61;39;29;14;10;8;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;3;1;1;1;1;1;1;2;1;4;1;1;1;0;1;1;
MQ_03030_FV2_L (MQ1056);1;2;1;0;2;1;2;13;39;17;15;15;16;15;17;21;15;60;15;11;7;5;7;6;
MQ_03030_FV2_R (MQ1057);0;1;0;0;1;1;1;9;27;12;10;10;11;10;11;14;10;41;11;7;5;4;5;4;
MQ_03030_FV3_G (MQ1058);40;12;9;14;31;136;384;822;799;651;575;483;542;561;587;650;661;724;549;391;266;193;150;59;
MQ_03030_FV3_L (MQ1059);2;0;0;1;3;8;31;105;90;69;45;57;65;68;58;79;99;96;99;70;49;27;23;15;
MQ_03080_FV4_R (MQ106);8;4;0;4;3;6;34;142;150;77;59;42;62;55;62;78;64;101;54;38;21;17;18;5;
MQ_03030_FV3_R (MQ1060);1;0;0;0;0;2;5;10;11;9;8;7;7;7;8;9;9;10;8;6;4;3;3;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;0;1;6;11;11;8;7;7;8;8;10;10;12;10;8;8;5;3;2;1;
MQ_03030_FV4_L (MQ1062);2;1;0;0;1;8;37;77;74;53;44;48;52;52;66;67;82;70;55;52;31;21;14;8;
MQ_03030_FV4_R (MQ1063);2;1;0;0;1;8;37;77;74;53;44;48;52;52;66;67;82;70;55;52;31;21;14;8;
MQ_03120_FV1_G (MQ107);67;34;23;27;67;221;583;1049;1123;906;824;877;949;1092;1082;1305;1259;1230;1095;734;521;405;288;155;
MQ_03020_FV2_R (MQ108);5;1;0;2;1;3;19;65;60;58;60;62;62;68;60;67;87;66;71;65;51;42;25;12;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;3;6;10;10;9;9;9;10;11;11;13;12;12;11;8;6;5;4;2;
MQ_08050_FV2_L (MQ11);21;14;21;11;20;88;152;225;228;329;320;394;431;468;458;546;626;524;378;254;196;90;51;23;
MQ_03120_FV2_L (MQ110);0;0;1;2;0;2;7;23;30;41;47;43;41;33;43;51;61;35;23;21;22;16;13;6;
MQ_03120_FV2_R (MQ111);0;0;0;1;0;0;3;27;17;17;27;30;26;21;23;30;31;30;13;18;15;35;4;2;
MQ_06160_FV3_L (MQ112);2;0;0;0;0;7;24;62;62;53;68;60;66;58;66;65;79;72;82;64;24;22;9;9;
MQ_03120_FV3_G (MQ113);58;26;8;24;35;202;789;1349;1308;922;827;832;931;922;1007;1080;1222;1209;1033;745;570;391;263;125;
MQ_03020_FV2_G (MQ114);7;1;4;5;5;6;36;149;96;83;96;106;112;135;110;129;161;151;141;122;71;78;59;28;
MQ_03120_FV3_L (MQ115);2;0;1;1;1;12;48;96;74;53;55;40;78;73;76;65;47;50;36;27;36;11;6;7;
MQ_03140_FV1_G (MQ116);46;18;4;24;31;173;691;1208;1183;811;742;810;861;846;949;1037;1167;1172;965;696;520;365;260;128;
MQ_03140_FV1_L (MQ117);2;0;0;0;1;2;9;22;37;28;28;38;34;31;36;35;44;41;39;34;19;8;18;3;
MQ_03140_FV1_R (MQ118);2;1;0;1;1;5;16;29;29;20;17;21;20;19;21;23;28;27;23;15;13;10;6;4;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
MQ_03290_FV3_G (MQ12);39;29;19;22;45;63;147;246;207;198;164;208;198;223;208;222;232;228;212;222;183;131;128;56;
MQ_03140_FV2_L (MQ120);1;0;0;0;1;1;8;27;22;15;18;18;20;22;12;23;15;23;18;9;10;7;4;2;
MQ_08040_FV1_L (MQ121);7;5;1;0;4;6;11;30;42;40;54;66;84;58;82;91;115;92;80;55;37;17;38;16;
MQ_03140_FV2_R (MQ122);1;1;0;0;2;2;13;43;35;24;28;29;31;34;19;36;24;36;29;14;16;11;6;3;
MQ_08040_FV1_G (MQ123);42;33;15;23;44;104;244;412;409;369;374;493;519;471;496;567;576;583;495;383;281;210;245;101;
MQ_03140_FV3_G (MQ124);60;27;23;23;57;203;576;1055;1061;878;800;858;920;1072;1028;1305;1265;1249;1093;742;507;384;263;144;
MQ_03140_FV3_L (MQ125);1;0;0;1;3;2;8;11;19;34;17;22;14;26;24;31;36;25;36;18;21;11;7;2;
MQ_03140_FV3_R (MQ126);1;1;1;1;2;5;11;17;17;11;13;15;16;18;18;22;21;21;19;13;10;8;5;3;
MQ_08040_FV1_R (MQ127);13;10;2;3;4;13;40;103;95;114;134;135;148;164;184;253;262;200;139;98;77;56;59;21;
MQ_08040_FV2_R (MQ128);1;1;0;2;7;19;88;91;98;88;71;61;38;53;84;63;58;54;49;51;13;7;16;1;
MQ_08040_FV2_L (MQ129);10;4;4;9;22;70;142;264;234;154;151;159;170;175;181;195;180;166;121;73;49;33;16;15;
MQ_08050_FV3_G (MQ13);41;22;13;24;81;223;771;1467;1238;875;709;668;695;699;753;952;1073;1050;721;501;341;250;152;81;
MQ_03140_FV4_G (MQ130);4;1;2;0;0;1;4;50;21;21;17;19;20;29;18;22;23;29;28;13;18;7;7;3;
MQ_03140_FV4_L (MQ131);1;1;2;0;3;10;42;50;58;40;39;36;25;50;39;41;48;47;41;25;17;13;8;4;
MQ_03160_FV1_G (MQ132);39;17;9;18;37;189;605;1011;977;760;697;792;784;791;912;964;1041;1058;905;680;470;330;211;111;
MQ_03160_FV1_L (MQ133);15;6;4;8;13;49;275;363;337;206;200;219;246;233;264;287;308;303;250;180;138;92;86;34;
MQ_03160_FV1_R (MQ134);4;2;1;2;4;16;49;71;75;62;53;58;56;58;61;62;71;71;60;47;34;24;17;9;
MQ_03160_FV2_G (MQ135);26;12;6;11;34;88;212;393;388;338;312;299;375;382;400;554;518;451;395;282;156;112;67;40;
MQ_03160_FV2_L (MQ136);2;0;0;2;1;6;11;43;46;32;34;49;78;79;83;144;133;137;85;33;17;6;5;1;
MQ_08040_FV3_L (MQ137);26;17;9;13;46;157;418;866;746;551;419;454;498;507;516;671;799;744;512;310;238;158;90;52;
MQ_03160_FV3_G (MQ138);39;21;14;18;33;154;522;721;785;628;551;570;567;712;688;742;745;772;699;518;331;292;210;113;
MQ_08040_FV3_R (MQ139);7;6;12;6;14;37;83;134;112;124;126;150;148;182;181;236;301;264;162;134;81;39;27;13;
MQ_03070_FV1_L (MQ14);3;2;0;0;1;2;45;48;51;40;51;49;42;44;35;41;47;34;31;13;10;7;4;1;
MQ_08040_FV3_G (MQ140);33;18;19;16;37;138;449;693;674;569;524;490;489;521;547;601;622;599;445;329;248;152;103;48;
MQ_03160_FV3_L (MQ141);0;1;0;1;0;3;7;15;21;25;18;18;18;21;23;25;36;43;29;21;15;5;5;3;
MQ_03160_FV3_R (MQ142);0;0;0;0;0;0;3;4;5;3;3;3;3;4;4;4;4;4;4;3;2;1;1;0;
MQ_03160_FV4_G (MQ143);13;5;9;8;14;37;232;282;238;169;156;131;172;185;150;176;191;185;162;119;83;72;56;24;
MQ_03160_FV4_L (MQ144);33;17;22;14;26;84;287;358;389;326;329;341;381;424;359;399;435;457;427;314;283;172;152;67;
MQ_03171_FV1_G (MQ145);37;14;10;24;42;159;464;827;782;573;586;683;729;689;816;918;949;953;856;552;396;286;164;107;
MQ_08040_FV4_R (MQ146);21;24;16;17;38;147;448;880;877;481;394;415;478;543;531;524;698;637;507;312;218;148;98;56;
MQ_08040_FV4_L (MQ147);8;2;4;3;19;68;222;265;260;176;151;156;136;154;183;191;179;167;164;118;75;41;29;14;
MQ_08040_FV6_R (MQ148);4;0;0;3;6;5;21;36;36;36;32;28;17;31;32;33;34;42;40;32;22;12;12;8;
MQ_03171_FV1_L (MQ149);2;0;0;0;1;0;2;12;5;6;6;11;9;9;15;10;11;7;12;7;7;8;3;0;
MQ_03290_FV4_G (MQ15);23;25;18;12;11;26;83;157;220;180;207;219;187;193;209;222;227;245;241;225;161;119;76;54;
MQ_03171_FV3_G (MQ151);32;19;9;14;33;144;518;767;828;605;555;571;581;709;692;737;733;762;715;509;325;302;213;115;
