Name  /  Date: 2015_09_11;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);37;39;19;14;23;79;235;368;382;376;378;338;329;386;360;372;357;345;345;370;278;162;213;159;
MQ_03020_FV4_L (MQ1);9;10;10;12;8;51;136;265;265;205;204;188;242;303;254;293;259;268;212;195;120;63;47;51;
MQ_03290_FV3_GR (MQ10);35;34;9;18;23;65;142;244;227;211;193;221;220;238;240;237;243;235;242;237;193;179;179;126;
MQ_03020_FV2_L (MQ100);4;6;0;0;1;2;15;35;29;13;21;31;33;45;24;30;30;27;39;23;19;11;9;8;
Alle Motion Det Albersloherweg (MQ1000);3076;2256;1272;1438;2853;9399;27135;48871;42603;36161;37420;39641;44935;47999;48983;48808;47006;43424;41189;33276;23380;16838;15155;11252;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;1;10;8;10;19;10;12;9;14;14;11;7;12;8;17;0;2;1;
MQ_08050_FV3_L (MQ1003);3;2;2;1;12;27;29;48;77;121;131;135;148;120;143;116;142;123;120;85;38;6;2;1;
MQ_06161_FV3_L (MQ1004);6;4;2;0;4;20;58;180;132;146;102;122;100;162;100;116;120;108;132;78;54;52;24;22;
MQ_06170_FV6_L (MQ1005);2;1;0;1;2;8;30;58;39;32;28;30;36;39;51;39;41;38;51;33;21;15;8;8;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;2;4;8;15;14;14;17;19;22;19;19;19;16;16;13;8;4;3;3;
MQ_08110_FV3_RO (MQ1007);1;0;0;1;0;2;9;21;22;23;28;28;34;21;20;23;26;31;24;13;16;7;3;2;
MQ_06160_FV2_R (MQ1009);20;8;6;5;18;59;108;265;214;200;178;179;169;190;207;196;193;225;231;165;101;91;64;46;
MQ_03030_FV1_G (MQ1010);28;16;18;9;22;93;408;937;694;530;579;524;714;819;849;884;787;650;593;452;299;251;147;109;
LSA 3290 Schleifen (MQ1012);737;555;306;306;477;1433;3715;6333;6175;5956;6013;6133;6236;6600;6627;6534;6303;6231;6105;6066;4533;3570;3881;2776;
LSA 8020 Schleifen (MQ1013);697;575;220;232;410;1318;3743;6399;5915;5533;5531;5799;6315;6680;6772;6573;6273;6126;5673;5617;4078;3308;3811;2790;
LSA 8030 Schleifen (MQ1014);287;315;83;82;141;502;1453;2663;2418;2175;2177;2266;2609;2710;2847;2786;2628;2521;2416;2481;1767;1435;1957;1260;
LSA 8031 Schleifen (MQ1015);185;131;55;87;118;387;1286;2170;2150;1945;1905;2043;2491;2216;2155;2123;1975;2059;2101;1681;1181;958;1080;871;
LSA 8040 Schleifen (MQ1016);495;341;244;236;566;1933;5673;9669;8387;6454;6635;6889;8100;8765;9056;8875;8457;7616;6923;5334;3348;2494;2042;1484;
LSA 8032 Schleifen (MQ1017);234;216;76;85;159;583;1571;2620;2474;2229;2396;2520;2926;2920;2958;2739;2579;2463;2385;2096;1478;1130;1276;854;
LSA 8041 Schleifen (MQ1018);136;115;57;52;130;396;1042;1438;1427;1416;1579;1612;1767;1731;1858;1710;1721;1603;1586;1397;890;672;693;491;
LSA 8054 Schleifen (MQ1019);121;76;44;46;124;405;1247;2528;2103;1620;1752;1788;2214;2369;2370;2397;2216;1958;1806;1445;986;659;530;429;
LSA 8140 Schleifen (MQ1020);65;50;30;27;82;256;764;1271;1077;915;952;1028;1123;1280;1210;1287;1259;1197;1160;831;623;436;345;239;
MQ_01210_FV32_L (MQ1021);4;0;2;6;3;25;110;157;107;45;46;64;50;60;47;58;62;48;34;41;27;16;15;9;
MQ_01081_FV3_G (MQ1022);47;22;9;14;13;40;123;252;263;238;235;242;298;316;348;354;312;297;309;261;216;160;138;118;
MQ_03030_FV1_L (MQ1023);1;0;1;0;0;5;9;22;17;20;14;8;15;20;16;23;15;15;34;12;5;4;6;8;
MQ_01200_FV1_G (MQ1024);73;45;32;18;34;151;438;908;696;668;788;892;1225;1354;1448;1417;1279;1108;1007;820;571;501;343;292;
MQ_01121_FV1_G (MQ1025);7;5;3;4;1;18;90;177;175;203;211;195;166;173;158;179;171;172;128;117;73;36;38;17;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;3;3;4;4;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);7;3;3;1;0;8;21;41;59;78;90;130;157;153;139;163;142;169;180;134;75;59;32;30;
MQ_01121_FV1_R (MQ1028);1;1;0;1;0;2;12;24;24;28;29;27;23;24;21;24;23;23;17;16;10;5;5;2;
MQ_01200_FV1_L (MQ1029);2;28;1;0;0;2;9;80;80;44;30;43;58;45;66;61;58;58;48;45;26;20;14;9;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);5;2;2;3;3;2;2;5;15;18;12;8;11;14;13;11;11;15;11;5;5;13;11;9;
---Test (MQ1032);2;28;1;0;0;2;9;80;80;44;30;43;58;45;66;61;58;58;48;45;26;20;14;9;
MQ_09040_FV1_G (MQ1033);35;26;10;10;8;32;94;216;163;162;191;273;286;349;357;330;308;329;288;276;194;160;146;102;
MQ_09040_FV3_G (MQ1034);31;12;4;4;14;48;170;274;334;331;331;294;307;326;315;305;278;286;276;260;177;144;112;75;
MQ_09050_FV1_G (MQ1035);47;28;10;11;20;68;271;444;368;288;363;474;542;598;647;552;571;516;519;453;334;271;235;156;
MQ_09050_FV3_G (MQ1036);29;14;8;9;19;114;351;487;558;453;446;385;479;449;475;454;417;441;442;385;311;187;145;98;
MQ_09060_FV11_G (MQ1037);47;29;10;10;21;72;291;432;378;319;352;455;540;600;641;559;567;501;512;420;301;264;224;153;
MQ_09060_FV11L (MQ1038);3;2;4;2;1;11;14;53;36;41;39;39;34;48;63;55;33;39;39;40;27;28;17;9;
