Name  /  Date: 2016_04_13;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);37;19;8;14;25;96;276;366;356;361;353;319;336;324;367;363;377;365;360;310;250;178;190;65;
MQ_03020_FV4_L (MQ1);13;7;2;8;9;31;134;349;350;279;222;192;184;247;252;265;320;331;250;167;114;65;46;29;
MQ_03290_FV3_GR (MQ10);42;17;17;13;20;67;166;229;212;212;186;193;227;214;215;242;229;234;209;196;184;169;111;68;
MQ_03020_FV2_L (MQ100);1;1;1;1;1;1;16;56;26;34;21;41;26;46;38;57;58;48;39;36;20;13;11;4;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;2;2;8;7;14;15;6;9;9;11;13;15;15;10;7;9;6;3;0;
MQ_08050_FV3_L (MQ1003);4;5;2;1;7;28;49;51;76;120;95;140;117;100;111;109;132;126;100;56;34;10;4;0;
MQ_06161_FV3_L (MQ1004);12;7;1;5;8;43;210;323;372;243;181;174;170;196;218;232;211;269;229;150;107;72;42;19;
MQ_06170_FV6_L (MQ1005);3;1;1;1;2;8;31;71;51;36;25;28;33;32;38;47;50;48;46;34;20;18;13;2;
MQ_08110_FV1_LO (MQ1006);2;1;0;0;1;3;7;12;25;22;24;26;29;31;26;33;35;36;28;17;14;7;6;2;
MQ_08110_FV3_RO (MQ1007);0;1;2;0;2;2;13;36;34;34;35;39;36;33;33;33;40;47;38;29;14;9;5;3;
LSA 29120 Schleifen (MQ1008);57;28;31;38;108;295;937;1572;1323;1208;1127;1187;1237;1233;1324;1477;1663;1573;1239;892;658;492;356;187;
MQ_06160_FV2_R (MQ1009);10;10;6;5;16;62;159;296;267;207;193;193;177;173;189;225;206;232;190;160;92;66;44;26;
MQ_02020_FV4_L (MQ101);22;11;0;4;8;41;148;271;328;261;261;224;268;299;338;350;421;396;385;276;187;111;70;29;
MQ_03030_FV1_G (MQ1010);30;16;13;16;24;126;425;942;843;544;512;609;691;719;714;922;1028;887;734;487;341;233;155;67;
LSA 3290 Schleifen (MQ1012);664;383;343;343;456;1312;3639;6105;6238;5948;5796;5533;5607;5669;5879;6146;6353;6272;5829;5003;4047;3019;2608;1257;
LSA 8020 Schleifen (MQ1013);6123;5599;5594;5489;5636;5913;5945;6604;6401;6406;5749;4764;3714;2966;2744;1204;
LSA 8030 Schleifen (MQ1014);292;149;79;87;155;540;1628;2649;2712;2400;2183;2207;2296;2362;2474;2783;2925;3021;2470;2084;1534;1207;1214;513;
LSA 8032 Schleifen (MQ1017);208;106;49;93;167;609;1780;2902;2950;2562;2306;2413;2365;2508;2503;2860;2852;2763;2177;1711;1274;1000;945;395;
LSA 8041 Schleifen (MQ1018);134;69;33;55;162;436;1105;1563;1679;1623;1592;1668;1646;1603;1714;1826;1837;1794;1517;1213;875;636;561;220;
MQ_02020_FV3_L (MQ102);5;2;3;0;6;4;36;54;59;52;46;51;54;49;64;47;64;58;53;48;27;25;15;11;
LSA 8140 Schleifen (MQ1020);;;;;169;284;875;1450;1225;1044;1037;965;1037;1127;1192;1298;1453;1449;1276;832;582;476;360;183;
MQ_01210_FV32_L (MQ1021);3;4;7;2;7;16;125;179;166;57;32;55;56;58;43;40;38;62;42;47;24;16;25;6;
MQ_01081_FV3_G (MQ1022);41;22;19;9;13;49;150;283;353;270;268;265;299;287;311;324;414;376;329;270;249;195;129;102;
MQ_03030_FV1_L (MQ1023);3;1;0;0;2;5;12;15;41;26;12;14;24;12;17;24;50;30;25;16;11;6;5;1;
MQ_01200_FV1_G (MQ1024);43;31;16;21;35;142;480;1014;898;699;725;936;1067;1121;1196;1522;1791;1528;1117;868;614;528;307;191;
MQ_01121_FV1_G (MQ1025);6;4;3;7;17;39;121;194;290;300;271;253;210;236;196;238;201;189;170;141;90;50;35;25;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;2;2;2;2;3;4;4;4;4;4;4;4;3;2;2;1;0;
MQ_01121_FV3_G (MQ1027);1;3;0;0;3;5;26;69;76;99;119;157;193;217;202;190;214;218;200;139;105;73;45;11;
MQ_01121_FV1_R (MQ1028);1;1;0;1;2;5;16;27;40;41;37;35;28;32;27;32;28;26;23;19;12;7;5;3;
MQ_01200_FV1_L (MQ1029);1;2;2;1;0;2;13;80;103;47;32;46;32;43;49;65;76;88;64;45;28;19;17;8;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);1;2;0;0;1;5;4;20;26;21;20;18;9;17;14;15;12;15;18;20;14;10;11;12;
---Test (MQ1032);15;5;2;4;7;37;169;322;282;204;175;198;236;277;294;327;480;388;279;218;115;98;84;35;
MQ_09040_FV1_G (MQ1033);13;9;5;10;9;32;96;218;189;179;184;195;275;275;253;315;340;286;284;242;181;133;103;60;
MQ_09040_FV3_G (MQ1034);13;10;6;5;13;64;175;267;307;330;316;250;282;255;279;293;316;287;282;229;139;104;73;47;
MQ_09050_FV1_G (MQ1035);23;13;11;13;17;78;295;513;402;332;346;408;471;525;493;581;637;548;557;420;351;258;220;112;
MQ_09050_FV3_G (MQ1036);17;6;9;12;30;116;406;434;467;500;453;346;369;388;424;401;502;476;465;369;253;153;147;71;
MQ_09060_FV11_G (MQ1037);24;13;10;12;18;83;315;507;398;305;318;402;464;525;509;596;623;551;527;394;334;264;211;107;
MQ_09060_FV11L (MQ1038);0;2;0;3;0;10;18;81;30;50;46;32;33;45;52;28;53;36;52;48;23;24;18;17;
MQ_09060_FV2_L (MQ1039);4;2;1;2;7;18;68;164;136;91;117;132;147;175;208;220;227;213;149;107;70;41;28;13;
MQ_03023_FV1_G (MQ104);20;12;6;10;15;76;289;698;645;392;362;438;463;518;526;441;784;709;523;404;299;208;127;53;
MQ_09060_FV2_R (MQ1040);1;1;0;0;1;4;14;34;28;19;24;27;30;36;43;45;47;44;31;22;14;8;6;3;
MQ_09060_FV3_G (MQ1041);20;8;9;18;33;118;398;418;451;518;422;338;365;370;404;403;490;488;505;354;259;158;137;65;
MQ_09060_FV3_R (MQ1042);3;1;1;2;5;64;175;264;204;165;119;109;119;132;146;150;147;168;169;97;70;46;32;15;
MQ_03250_FV1_R (MQ1043);1;1;1;0;2;4;16;34;24;20;21;27;33;35;33;42;43;37;35;26;24;17;11;7;
MQ_03250_FV1_G (MQ1044);8;6;4;3;9;23;89;191;138;116;118;153;187;196;186;241;245;211;197;146;133;99;62;41;
MQ_03250_FV1_L (MQ1045);7;3;2;5;4;13;25;66;70;60;56;60;65;52;72;72;60;63;73;63;44;24;20;11;
MQ_03250_FV2_R (MQ1046);2;3;2;2;3;13;35;59;61;56;50;54;49;51;50;59;58;59;52;40;28;19;16;9;
MQ_03250_FV2_G (MQ1047);18;19;16;11;23;92;257;429;448;408;364;397;357;377;363;431;426;437;384;293;208;137;119;66;
MQ_03250_FV2_L (MQ1048);11;5;5;7;6;43;145;185;166;148;161;171;197;200;201;227;250;214;227;179;122;97;79;41;
MQ_03250_FV3_R (MQ1049);4;2;2;3;7;24;82;81;89;99;92;67;74;76;79;79;89;85;86;68;51;29;29;13;
MQ_03250_FV3_G (MQ105);11;7;5;8;20;73;245;244;266;297;276;202;222;229;237;237;268;254;257;203;152;88;86;39;
MQ_03250_FV3_L (MQ1050);4;1;2;3;1;21;58;96;106;81;73;78;73;81;97;77;105;99;85;89;47;46;26;22;
MQ_03250_FV4_R (MQ1051);6;5;3;3;3;15;40;96;76;77;80;81;82;83;100;86;100;98;90;76;64;50;47;18;
MQ_03250_FV4_G (MQ1052);24;20;10;12;14;58;158;382;302;309;320;324;329;332;399;346;399;394;358;305;258;200;187;72;
MQ_03250_FV4_L (MQ1053);4;2;0;1;1;3;7;21;22;11;20;21;35;29;31;20;21;22;24;20;11;16;9;7;
MQ_03030_FV1_R (MQ1054);0;0;1;0;0;1;9;57;52;54;46;52;60;65;74;85;92;123;85;46;33;20;13;6;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;2;3;3;2;2;2;2;1;1;
MQ_03030_FV2_L (MQ1056);3;0;0;1;2;1;4;14;29;19;15;13;18;14;20;24;38;34;27;24;31;26;9;7;
MQ_03030_FV2_R (MQ1057);2;0;0;1;2;1;3;9;20;13;10;9;12;9;14;17;26;24;19;16;21;18;6;5;
MQ_03030_FV3_G (MQ1058);26;23;6;12;29;98;403;820;791;674;525;483;483;620;596;615;776;744;596;391;278;193;121;66;
MQ_03030_FV3_L (MQ1059);7;4;1;0;2;11;27;120;78;83;64;62;86;63;73;66;103;147;124;76;36;23;19;11;
MQ_03080_FV4_R (MQ106);4;2;0;1;0;3;39;164;161;70;60;46;57;59;55;69;82;77;47;47;31;25;15;6;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;1;5;11;11;9;8;7;6;8;8;8;11;11;9;6;4;3;2;1;
