Name  /  Date: 2016_11_08;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);40;11;7;16;14;90;289;327;309;351;339;345;338;366;366;370;348;342;355;314;250;168;189;59;
MQ_03020_FV4_L (MQ1);15;4;12;8;5;48;151;375;409;260;206;200;225;286;256;313;367;334;279;176;97;65;43;35;
MQ_03290_FV3_GR (MQ10);30;27;14;5;16;65;181;254;223;212;218;216;199;238;240;240;253;247;221;220;159;129;108;38;
MQ_03020_FV2_L (MQ100);2;1;1;0;0;1;19;45;57;28;23;27;35;32;51;47;48;48;29;24;36;16;14;6;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;1;2;2;2;3;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;0;0;2;7;9;11;6;25;11;11;4;12;14;15;16;10;6;3;2;1;
MQ_08050_FV3_L (MQ1003);2;3;2;1;15;29;39;42;130;93;114;153;129;127;116;116;118;122;89;47;24;12;0;4;
MQ_06161_FV3_L (MQ1004);6;2;0;2;12;48;211;356;411;291;162;188;214;214;219;251;245;300;250;159;82;73;48;21;
MQ_06170_FV6_L (MQ1005);1;1;0;1;2;6;32;65;56;32;29;31;26;31;41;48;47;45;38;30;22;15;14;4;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;1;3;9;17;14;15;15;19;16;21;21;31;34;20;11;7;4;3;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;8;22;24;29;26;26;25;18;25;26;32;41;21;14;9;5;2;1;
LSA 29120 Schleifen (MQ1008);43;40;25;32;75;398;954;1877;1376;1137;1159;1040;1172;1285;1385;1577;1671;1644;1237;897;529;423;311;110;
MQ_06160_FV2_R (MQ1009);4;8;13;2;10;58;163;298;295;261;202;172;183;165;226;215;222;226;196;163;106;70;53;18;
MQ_02020_FV4_L (MQ101);14;8;6;5;10;57;136;243;356;295;197;287;258;301;310;346;414;396;319;234;157;104;69;23;
MQ_03030_FV1_G (MQ1010);27;11;5;13;18;123;464;918;908;604;539;577;719;765;766;949;1115;906;737;546;342;204;182;69;
LSA 3290 Schleifen (MQ1012);644;304;199;192;396;1434;4001;6257;6391;6466;6208;5955;6176;6386;6444;6589;6752;6587;6526;5554;3887;2996;2780;1051;
LSA 8020 Schleifen (MQ1013);513;308;175;169;399;1508;4226;6015;5705;5665;5302;5454;5543;5948;6042;6036;5936;5907;5678;4772;3513;2723;2769;1070;
LSA 8030 Schleifen (MQ1014);196;135;65;56;132;547;1670;2777;2662;2439;2250;2101;2295;2482;2539;2762;3007;2906;2494;2054;1458;1135;1445;419;
LSA 8031 Schleifen (MQ1015);108;133;68;95;110;472;1410;2354;2735;2323;1935;1953;1991;2286;2042;2715;2590;2356;1802;1340;974;797;628;314;
LSA 8032 Schleifen (MQ1017);139;109;54;58;151;633;1783;3052;2953;2487;2312;2329;2499;2590;2712;2912;3067;2908;2250;1643;1236;857;803;326;
LSA 8041 Schleifen (MQ1018);104;69;48;37;131;423;1287;2071;2089;1949;1927;2000;1999;2068;2073;2344;2264;2158;1881;1325;871;610;530;200;
LSA 8054 Schleifen (MQ1019);76;62;39;42;105;492;1636;2847;2767;1962;1730;1823;2001;2192;2278;2677;2731;2790;2129;1370;955;708;471;217;
MQ_02020_FV3_L (MQ102);2;2;1;0;1;4;34;43;52;35;47;42;50;50;56;55;65;71;78;46;28;20;20;2;
LSA 8140 Schleifen (MQ1020);53;38;24;30;59;306;895;1438;1287;1090;987;956;992;1106;1223;1374;1460;1472;1214;854;533;389;307;134;
MQ_01210_FV32_L (MQ1021);4;0;3;2;5;12;125;168;187;94;28;35;54;53;42;54;48;66;56;54;31;24;21;6;
MQ_01081_FV3_G (MQ1022);39;19;14;5;11;53;143;363;437;275;253;255;279;331;343;358;478;395;347;292;181;177;161;70;
MQ_03030_FV1_L (MQ1023);1;0;0;0;0;4;10;15;29;20;14;12;26;20;18;11;27;20;26;22;16;11;14;5;
MQ_01200_FV1_G (MQ1024);49;37;20;16;27;139;510;988;856;683;737;866;1083;1121;1160;1531;1696;1432;1145;837;561;410;316;154;
MQ_01121_FV1_G (MQ1025);2;3;5;1;5;15;77;165;243;224;215;203;179;155;185;183;241;190;212;135;67;31;20;9;
