Name  /  Date: 2015_05_03;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);127;121;92;60;70;71;48;46;67;124;171;192;276;335;319;294;279;320;330;269;204;140;129;73;
MQ_03020_FV4_L (MQ1);21;21;14;8;3;20;15;21;44;72;103;115;187;247;245;162;148;165;123;106;74;46;37;23;
MQ_03290_FV3_GR (MQ10);121;69;75;72;59;70;41;43;50;111;140;159;172;204;212;235;243;252;226;249;207;131;124;58;
MQ_03020_FV2_L (MQ100);3;1;6;1;2;2;1;1;5;8;26;23;19;23;30;19;39;35;21;15;12;10;10;4;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;1;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;3;0;0;0;0;0;0;3;5;7;3;4;5;6;6;6;10;3;6;4;4;3;3;
MQ_08050_FV3_L (MQ1003);3;1;2;1;3;1;0;1;2;1;5;8;12;6;7;14;11;6;4;8;2;3;2;4;
MQ_06161_FV3_L (MQ1004);25;22;11;8;5;13;17;19;32;89;96;106;186;161;218;227;177;186;179;156;112;86;58;24;
MQ_06170_FV6_L (MQ1005);5;3;2;1;1;3;4;5;11;19;20;24;32;29;26;33;26;24;26;24;18;10;8;3;
MQ_08110_FV1_LO (MQ1006);2;2;1;1;1;0;0;2;3;6;5;7;12;7;9;11;9;12;11;8;7;5;2;1;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;0;0;1;1;6;8;9;11;12;8;9;13;11;12;12;11;5;5;1;1;
MQ_06160_FV2_R (MQ1009);38;27;16;19;15;28;17;21;31;72;95;114;165;203;207;247;189;213;205;195;159;69;45;23;
MQ_02020_FV4_L (MQ101);37;22;24;12;8;12;26;33;28;91;116;155;182;182;182;199;200;249;189;142;111;90;63;27;
MQ_03030_FV1_G (MQ1010);73;45;22;22;20;26;60;60;113;189;334;333;428;465;502;494;434;486;445;324;255;182;105;63;
LSA 3290 Schleifen (MQ1012);2433;2106;1399;1270;1320;1141;726;839;1142;2132;3191;3976;5048;5431;5836;5838;5475;5742;5726;4723;3770;2630;2158;1234;
LSA 8020 Schleifen (MQ1013);2349;2334;1621;1501;1490;1252;774;748;978;1794;2433;3111;4191;4297;4801;4657;4419;4752;4799;3780;3046;2045;1765;1034;
LSA 8030 Schleifen (MQ1014);1067;1027;584;555;568;493;282;304;385;673;961;1147;1707;1718;1925;1892;1768;1896;1984;1575;1287;891;953;426;
LSA 8040 Schleifen (MQ1016);997;828;524;487;459;553;428;646;843;1728;2486;3208;4198;4374;4307;4046;3611;3761;3621;2985;2139;1511;1189;586;
LSA 8032 Schleifen (MQ1017);623;608;361;390;386;375;211;253;376;628;955;1244;1739;1763;1909;1966;1830;1971;1851;1408;1076;754;678;331;
LSA 8041 Schleifen (MQ1018);341;343;204;202;205;230;140;201;255;436;640;796;1077;1085;1089;1082;1000;1095;1046;854;650;479;415;191;
LSA 8054 Schleifen (MQ1019);295;238;151;143;97;150;99;170;236;523;728;982;1302;1344;1344;1265;1180;1194;1105;838;632;432;335;194;
MQ_02020_FV3_L (MQ102);4;5;4;2;0;1;8;9;8;11;25;22;16;17;31;28;25;33;34;31;21;20;15;3;
LSA 8140 Schleifen (MQ1020);188;139;74;71;57;82;68;124;196;381;564;710;911;957;958;943;903;938;869;675;424;328;219;119;
MQ_01210_FV32_L (MQ1021);7;4;2;1;2;3;0;6;7;14;31;14;24;20;30;47;25;35;47;30;22;14;13;11;
MQ_01081_FV3_G (MQ1022);97;71;53;42;32;45;28;35;62;94;139;144;193;193;204;239;286;294;303;240;216;153;116;61;
MQ_03030_FV1_L (MQ1023);3;2;2;3;2;3;4;4;13;17;11;6;16;12;17;18;7;8;10;6;3;3;2;1;
MQ_01200_FV1_G (MQ1024);198;141;93;82;60;40;71;82;175;345;480;584;757;886;1036;1158;1359;1341;1179;648;497;338;231;177;
MQ_01121_FV1_G (MQ1025);19;11;11;11;7;9;16;10;25;87;102;187;279;301;272;217;162;169;114;62;52;13;19;14;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;0;0;1;1;1;2;2;4;5;6;7;4;2;1;1;1;0;
MQ_01121_FV3_G (MQ1027);11;10;4;5;4;0;5;11;14;24;29;66;99;120;218;260;279;318;208;94;58;34;22;10;
MQ_01121_FV1_R (MQ1028);3;2;2;2;1;1;2;1;4;12;14;26;38;41;37;30;22;23;16;9;7;2;3;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);5;4;6;5;1;2;1;4;5;10;10;10;9;9;21;15;14;10;9;9;7;6;4;5;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);61;43;35;43;27;24;17;21;41;80;118;155;175;183;248;325;369;396;432;231;193;143;99;47;
MQ_09040_FV3_G (MQ1034);54;37;32;22;17;23;22;26;59;128;197;216;365;386;405;374;281;320;310;247;175;119;78;40;
MQ_09050_FV1_G (MQ1035);112;83;53;42;34;29;33;56;94;162;239;299;376;382;467;536;559;644;631;371;294;218;146;79;
MQ_09050_FV3_G (MQ1036);72;52;32;39;21;35;49;43;86;239;300;316;449;500;515;448;393;466;418;312;226;142;95;44;
MQ_09060_FV11_G (MQ1037);103;69;54;43;28;27;34;54;97;168;231;295;372;377;459;508;526;625;614;342;275;192;141;76;
MQ_09060_FV11L (MQ1038);16;10;6;3;5;5;7;7;13;13;31;23;30;26;37;48;30;36;38;24;26;15;12;10;
MQ_09060_FV2_L (MQ1039);14;12;3;6;3;7;10;12;24;41;57;88;100;92;123;71;100;90;122;76;49;26;16;7;
MQ_03023_FV1_G (MQ104);57;41;17;9;18;17;38;42;62;140;225;232;352;442;365;389;454;446;367;255;180;133;77;38;
MQ_09060_FV2_R (MQ1040);3;3;1;1;1;1;2;3;5;8;12;18;21;19;25;14;20;19;25;16;10;6;3;2;
MQ_09060_FV3_G (MQ1041);96;75;59;52;37;56;60;54;96;221;284;323;457;508;522;455;386;461;398;336;244;178;134;72;
MQ_09060_FV3_R (MQ1042);16;15;11;10;5;29;22;13;40;61;72;96;118;123;133;125;118;134;123;108;58;41;39;12;
MQ_03250_FV1_R (MQ1043);7;5;4;4;3;2;2;4;6;9;13;18;23;23;29;42;42;49;51;23;20;16;10;5;
MQ_03250_FV1_G (MQ1044);38;28;22;21;14;14;9;21;36;53;75;102;129;128;167;241;241;279;290;130;115;88;57;31;
