Name  /  Date: 2015_12_09;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03020_FV4_L (MQ1);19;12;6;6;6;50;164;337;397;269;207;207;231;220;277;272;342;269;300;181;101;71;42;29;
MQ_03020_FV2_L (MQ100);6;3;0;1;0;1;13;47;35;37;26;37;30;33;35;56;38;38;32;35;22;22;24;11;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;1;10;10;9;6;8;14;8;12;11;18;7;12;7;2;7;1;1;
MQ_08050_FV3_L (MQ1003);4;3;3;1;12;28;41;50;73;111;117;109;132;115;124;100;116;110;95;44;29;6;5;1;
MQ_06161_FV3_L (MQ1004);15;4;4;3;10;51;181;360;366;268;186;198;196;184;224;251;272;320;271;155;95;83;59;42;
MQ_06170_FV6_L (MQ1005);2;2;0;0;1;5;27;64;54;32;35;33;33;32;40;46;50;44;43;27;17;13;12;10;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;1;1;4;9;11;12;15;15;16;16;16;19;22;28;18;12;9;5;4;2;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;1;4;10;18;23;24;21;30;27;17;18;23;33;24;21;13;10;5;3;2;
LSA 29120 Schleifen (MQ1008);73;42;29;49;95;320;974;1497;1396;1130;1120;1198;1243;1347;1318;1553;1609;1552;1309;864;632;492;339;214;
MQ_06160_FV2_R (MQ1009);20;5;8;8;17;54;127;297;259;216;222;175;187;185;181;205;240;238;202;153;96;68;63;27;
MQ_02020_FV4_L (MQ101);23;6;8;6;7;42;116;274;316;255;247;273;262;304;313;333;433;362;340;247;172;133;77;43;
MQ_03030_FV1_G (MQ1010);29;21;13;11;25;119;466;938;876;563;563;598;728;770;830;969;1069;914;747;493;328;279;187;88;
LSA 8020 Schleifen (MQ1013);700;470;197;161;424;1467;3863;5934;5919;5515;5501;5600;5584;6089;5982;6066;6000;5828;5546;4863;3559;2802;3020;1510;
LSA 8030 Schleifen (MQ1014);277;203;68;54;150;518;1519;2535;2550;2422;2180;2319;2345;2639;2466;2716;2913;2783;2547;2254;1491;1166;1484;686;
LSA 8031 Schleifen (MQ1015);193;164;54;53;117;405;1274;1994;2185;2173;1889;1867;1958;2040;2083;2507;2457;2127;1805;1728;997;749;1068;409;
LSA 8040 Schleifen (MQ1016);489;347;223;221;619;2162;5946;10422;9601;7433;6560;6921;7044;7682;7868;8718;9486;8646;7306;4935;3003;2196;1848;990;
LSA 8032 Schleifen (MQ1017);219;144;69;66;163;574;1595;2700;2698;2346;2295;2304;2401;2559;2480;2886;2905;2624;2194;1803;1325;932;1063;500;
LSA 8041 Schleifen (MQ1018);132;91;57;42;145;425;1107;1549;1526;1546;1551;1635;1652;1660;1718;1779;1841;1641;1513;1261;830;645;634;285;
LSA 8054 Schleifen (MQ1019);126;79;43;37;123;454;1423;2736;2484;1846;1751;1797;1918;2137;2021;2305;2598;2406;2001;1332;909;643;541;325;
MQ_02020_FV3_L (MQ102);1;0;0;1;2;6;33;50;66;48;41;49;52;35;56;74;64;65;43;49;37;17;16;6;
LSA 8140 Schleifen (MQ1020);68;55;26;32;93;285;871;1320;1236;1032;989;1064;1081;1142;1163;1242;1401;1350;1176;800;573;418;384;192;
MQ_01210_FV32_L (MQ1021);0;1;0;2;5;13;124;188;190;65;26;61;44;52;48;49;63;31;43;31;30;22;12;5;
MQ_01081_FV3_G (MQ1022);46;24;20;8;14;58;144;329;376;264;267;323;354;294;301;374;402;399;363;261;220;186;146;97;
MQ_03030_FV1_L (MQ1023);1;0;0;1;0;3;10;15;36;17;11;14;14;26;16;12;26;52;26;13;7;8;16;5;
MQ_01200_FV1_G (MQ1024);68;35;19;16;33;149;507;969;832;657;750;839;1087;1276;1373;1665;1651;1470;1269;1042;881;554;449;227;
MQ_01121_FV1_G (MQ1025);11;9;3;11;18;42;122;217;261;305;319;307;282;265;221;262;275;241;243;149;92;46;22;25;
