Name  /  Date: 2015_03_17;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);34;20;14;16;19;100;269;344;351;392;376;353;334;363;370;359;368;348;376;354;224;174;178;57;
MQ_03020_FV4_L (MQ1);8;10;12;7;10;42;136;358;315;217;213;198;205;228;231;271;351;329;288;201;108;62;41;25;
MQ_03290_FV3_GR (MQ10);34;15;11;8;16;68;159;216;230;205;175;186;203;209;217;244;232;241;231;188;158;120;108;56;
MQ_03020_FV2_L (MQ100);5;3;2;0;0;3;14;44;23;16;21;24;30;41;27;35;38;46;30;27;24;10;15;7;
Alle Motion Det Albersloherweg (MQ1000);2697;1632;1182;1226;3051;10144;30099;52527;47897;38734;40315;39415;39303;41458;42897;49012;54707;55086;45515;32904;21320;14444;12603;6019;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;1;0;0;1;0;3;7;12;10;15;11;13;19;8;17;13;16;13;9;3;6;2;0;
MQ_08050_FV3_L (MQ1003);4;3;2;1;8;34;43;39;73;82;99;102;120;106;92;99;94;114;106;64;24;8;1;2;
MQ_06161_FV3_L (MQ1004);10;7;3;3;10;42;141;301;305;239;209;188;169;175;216;216;262;290;240;149;102;70;35;18;
MQ_06170_FV6_L (MQ1005);2;0;1;1;1;5;30;62;55;29;35;27;28;32;40;42;53;47;46;28;15;10;12;7;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;0;2;4;9;14;13;15;15;14;10;18;22;23;27;18;12;8;3;4;2;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;1;2;4;23;19;23;19;23;23;21;19;29;28;33;22;15;7;7;2;2;
MQ_06160_FV2_R (MQ1009);9;6;8;6;14;49;129;293;249;220;189;181;156;149;200;216;268;215;222;167;100;56;37;26;
MQ_02020_FV4_L (MQ101);18;5;10;4;13;51;126;312;315;279;255;279;326;328;360;382;472;405;350;253;180;105;82;31;
MQ_03030_FV1_G (MQ1010);16;13;7;10;21;112;468;954;824;582;552;593;601;675;729;868;983;808;673;454;298;234;158;56;
LSA 3290 Schleifen (MQ1012);626;339;223;150;431;1416;4208;6324;6229;6142;6233;6046;5969;6278;6557;6582;6787;6527;6635;5687;4220;2747;2639;1276;
LSA 8020 Schleifen (MQ1013);559;301;224;193;462;1417;4130;6287;6027;5913;5830;5643;5697;6164;6468;6784;6798;6879;6512;5278;3613;2521;2717;1201;
LSA 8030 Schleifen (MQ1014);195;134;77;71;149;506;1606;2709;2597;2299;2361;2246;2175;2403;2486;2896;3044;3034;2663;2250;1507;972;1336;523;
LSA 8031 Schleifen (MQ1015);154;75;64;60;132;447;1481;2482;2521;2171;2194;2094;1934;2200;2187;2647;2728;2642;2019;1486;1032;725;675;330;
LSA 8040 Schleifen (MQ1016);386;252;209;234;576;2079;6178;10222;9541;6991;7554;6716;6986;7233;7637;8622;10281;10051;7190;4896;2958;2052;1551;818;
LSA 8032 Schleifen (MQ1017);218;113;69;70;175;601;1756;2846;2778;2369;2636;2518;2541;2750;2784;3204;3339;3235;2594;1973;1448;946;1018;436;
LSA 8041 Schleifen (MQ1018);126;70;42;42;172;418;1226;1756;1799;1621;1865;1797;1790;1848;1894;2102;2145;2087;1810;1391;912;586;531;238;
LSA 8054 Schleifen (MQ1019);111;62;57;52;117;427;1404;2692;2413;1738;1955;1845;1905;1955;1903;2289;2639;2794;2093;1438;927;711;493;252;
MQ_02020_FV3_L (MQ102);2;0;0;0;1;6;26;60;49;48;39;45;42;47;48;39;52;45;45;33;29;11;13;3;
LSA 8140 Schleifen (MQ1020);64;42;22;36;92;290;843;1406;1252;1029;999;1061;985;1045;1134;1290;1447;1481;1252;900;579;393;333;153;
MQ_01210_FV32_L (MQ1021);8;4;5;2;5;17;139;201;192;62;36;57;56;45;54;62;52;57;33;54;27;13;9;1;
