Name  /  Date: 2015_10_08;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);48;23;31;14;29;102;241;346;341;334;344;366;319;335;399;367;350;338;378;341;245;158;202;164;
MQ_03020_FV4_L (MQ1);16;10;8;8;15;62;133;273;233;214;162;203;200;209;218;247;291;266;201;161;88;69;54;34;
MQ_03290_FV3_GR (MQ10);53;38;31;28;40;75;124;230;211;198;196;185;228;227;230;254;234;237;238;218;180;141;154;101;
MQ_03020_FV2_L (MQ100);5;3;0;0;0;6;12;23;21;33;21;27;29;36;35;36;38;34;38;20;14;8;8;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;2;1;2;2;2;2;2;2;3;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;2;1;8;9;12;14;14;18;9;6;9;6;10;9;15;6;2;1;0;
MQ_08050_FV3_L (MQ1003);5;3;1;2;9;28;27;51;92;101;113;113;125;125;113;105;113;129;104;61;31;4;4;6;
MQ_06161_FV3_L (MQ1004);7;3;1;4;9;45;163;250;263;228;210;179;179;197;175;205;215;247;238;153;86;65;48;18;
MQ_06170_FV6_L (MQ1005);3;1;0;0;2;6;25;46;38;32;28;34;32;24;38;40;40;35;33;27;20;15;7;7;
MQ_08110_FV1_LO (MQ1006);0;0;1;0;1;1;3;8;11;14;14;16;14;14;15;22;26;27;19;11;7;6;2;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;6;11;19;21;23;21;25;17;23;29;30;30;28;19;10;5;2;0;
LSA 29120 Schleifen (MQ1008);99;51;49;58;107;285;823;1113;1104;978;1019;1035;1050;1088;1193;1398;1612;1407;1231;873;503;309;267;234;
MQ_06160_FV2_R (MQ1009);11;7;5;9;9;51;111;198;220;181;193;172;165;185;188;200;215;217;194;145;101;65;59;31;
MQ_02020_FV4_L (MQ101);21;14;9;12;8;39;140;241;263;228;255;259;277;313;330;362;383;395;330;251;156;103;70;36;
MQ_03030_FV1_G (MQ1010);30;18;11;10;21;102;381;724;678;526;511;556;617;648;713;858;909;810;630;457;264;224;123;77;
LSA 3290 Schleifen (MQ1012);844;567;432;406;641;1602;3486;5633;5748;5483;5547;5821;6105;5989;6317;6527;6595;6356;6234;5699;4165;2742;3338;2159;
