Name  /  Date: 2016_10_17;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);35;21;12;15;23;79;247;322;339;349;397;356;344;350;351;342;354;351;364;332;199;130;135;76;
MQ_03020_FV4_L (MQ1);10;9;14;3;10;38;148;263;250;213;188;182;203;206;211;254;291;283;193;116;69;59;30;20;
MQ_03290_FV3_GR (MQ10);45;27;17;23;28;65;155;222;222;214;222;204;215;220;226;228;227;232;223;186;142;96;116;39;
MQ_03020_FV2_L (MQ100);1;2;1;1;0;4;12;17;30;25;36;32;30;27;32;38;51;39;24;19;21;11;6;4;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;1;2;1;2;2;2;2;2;2;1;1;0;0;0;
MQ_06170_FV4_L (MQ1002);2;0;0;0;0;1;1;5;4;8;12;15;12;13;11;16;16;11;23;13;8;3;0;2;
MQ_08050_FV3_L (MQ1003);3;1;3;1;14;29;35;36;80;90;119;151;151;140;127;128;127;105;110;50;28;9;1;2;
MQ_06161_FV3_L (MQ1004);11;6;5;1;11;43;173;321;319;212;209;201;182;169;192;200;233;277;221;135;88;50;44;25;
MQ_06170_FV6_L (MQ1005);2;0;1;1;2;6;26;47;52;30;21;32;34;27;30;42;47;52;44;32;16;14;6;4;
MQ_08110_FV1_LO (MQ1006);1;1;1;1;0;1;5;8;10;12;11;17;12;16;20;20;26;25;16;10;4;5;3;1;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;2;2;9;11;21;24;31;26;27;22;21;29;28;29;24;14;5;7;4;1;
LSA 29120 Schleifen (MQ1008);77;41;38;48;101;336;906;1247;1220;1091;1006;1116;1145;1117;1194;1360;1524;1620;1228;746;477;313;235;126;
MQ_06160_FV2_R (MQ1009);19;12;7;7;17;65;129;213;202;227;194;207;178;183;193;195;242;229;168;104;68;47;33;25;
MQ_02020_FV4_L (MQ101);22;5;12;2;15;51;112;215;238;214;201;228;216;235;249;293;332;337;269;160;118;74;53;36;
MQ_03030_FV1_G (MQ1010);21;14;19;4;21;99;383;722;743;578;508;544;624;582;671;816;966;797;600;446;238;151;103;74;
LSA 3290 Schleifen (MQ1012);704;391;239;255;530;1392;3667;5488;5963;6023;6101;6145;6091;6052;6174;6427;6355;6666;5991;5108;3427;2250;2250;1053;
LSA 8020 Schleifen (MQ1013);620;364;253;227;476;1388;3691;5455;5586;5525;5504;5368;5500;5597;5712;5967;6289;6091;5768;4402;3067;2179;2180;1004;
LSA 8030 Schleifen (MQ1014);260;181;108;74;164;518;1481;2219;2309;2244;2205;2168;2200;2328;2290;2540;2852;2838;2481;1890;1289;897;1042;468;
