Name  /  Date: 2015_07_29;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);51;32;17;23;26;93;259;323;343;342;360;317;328;338;336;348;371;377;389;311;231;197;172;81;
MQ_03020_FV4_L (MQ1);11;18;8;2;14;56;131;228;227;163;194;180;231;167;150;218;269;278;232;145;77;75;52;37;
MQ_03290_FV3_GR (MQ10);55;26;18;18;25;65;135;214;200;183;170;181;220;219;218;238;241;227;209;199;156;134;121;74;
MQ_03020_FV2_L (MQ100);1;2;1;1;0;0;14;19;25;26;25;33;28;24;30;35;33;45;25;30;18;11;10;3;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;0;0;
MQ_06170_FV4_L (MQ1002);6;0;1;0;0;0;1;5;7;20;;;;;;11;14;14;19;8;2;1;3;0;
MQ_08050_FV3_L (MQ1003);3;2;1;1;9;20;38;36;48;81;94;115;128;91;122;119;122;128;90;73;35;11;1;7;
MQ_06161_FV3_L (MQ1004);10;4;1;10;66;18;123;174;137;101;92;92;67;82;68;100;120;120;108;76;57;52;56;48;
MQ_06170_FV6_L (MQ1005);1;1;2;1;2;5;18;36;32;64;;;;;;39;43;40;32;27;17;11;8;4;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;1;4;7;11;12;13;12;16;17;11;18;20;24;13;9;6;6;3;1;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;1;2;7;13;18;17;20;21;26;17;18;21;21;31;21;17;10;8;3;1;
MQ_06160_FV2_R (MQ1009);18;11;3;12;17;60;124;209;198;215;222;178;193;181;205;222;221;205;183;150;106;77;61;29;
MQ_02020_FV4_L (MQ101);19;13;7;6;17;34;112;222;263;214;225;235;280;291;285;336;423;406;327;246;134;134;78;39;
MQ_03030_FV1_G (MQ1010);43;16;11;15;28;112;373;732;623;453;532;548;576;580;690;810;871;786;582;376;236;260;152;77;
LSA 3290 Schleifen (MQ1012);914;548;315;313;460;1321;3493;5503;5626;5632;5908;5894;6134;5941;5987;6348;6558;6664;6367;5420;3874;2903;2658;1637;
LSA 8020 Schleifen (MQ1013);842;539;276;276;443;1376;3751;5600;5631;5062;5129;5142;5507;5420;5711;5845;6067;6387;5726;4687;3366;2455;2485;1544;
LSA 8030 Schleifen (MQ1014);343;305;105;98;156;486;1451;2210;2292;2092;2084;2064;2239;2285;2403;2560;2853;2979;2493;2082;1441;1075;1262;670;
