Name  /  Date: 2016_03_01;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);32;15;10;11;10;
MQ_03020_FV4_L (MQ1);13;11;5;7;9;47;143;365;364;224;160;188;191;233;259;258;340;292;294;183;137;104;76;26;
MQ_03290_FV3_GR (MQ10);41;22;20;7;17;
MQ_03020_FV2_L (MQ100);2;1;0;0;1;3;17;47;38;27;32;27;38;36;25;30;41;48;36;21;20;19;11;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;3;3;2;2;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;1;8;9;16;12;5;13;7;7;19;13;10;14;9;0;2;1;0;
MQ_08050_FV3_L (MQ1003);3;2;4;1;6;34;44;39;74;89;103;120;110;116;80;102;96;91;88;61;32;8;1;3;
MQ_06161_FV3_L (MQ1004);7;5;3;4;8;49;175;351;406;263;164;181;187;195;222;231;291;279;260;174;105;63;46;23;
MQ_06170_FV6_L (MQ1005);3;1;0;1;2;6;30;66;51;31;29;30;31;33;34;41;40;45;43;28;12;15;10;4;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;1;2;8;10;20;18;21;23;22;24;28;32;28;32;25;16;11;7;9;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;2;2;12;66;56;39;41;45;38;27;38;36;46;56;34;19;16;8;1;1;
LSA 29120 Schleifen (MQ1008);65;26;14;39;139;292;918;1348;1297;1053;1046;1046;1113;1183;1190;1448;1424;1404;1251;931;607;346;341;148;
MQ_06160_FV2_R (MQ1009);9;8;6;12;12;61;146;281;303;216;203;199;167;193;227;215;218;241;195;127;85;80;50;26;
MQ_02020_FV4_L (MQ101);10;7;5;7;12;40;153;283;339;275;227;245;283;303;301;379;437;406;372;254;169;113;83;30;
MQ_03030_FV1_G (MQ1010);21;12;7;13;22;119;429;988;931;553;462;531;633;690;725;900;1010;906;707;491;318;231;144;65;
