Name  /  Date: 2015_08_30;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);153;161;120;97;85;87;87;91;86;128;199;176;207;219;269;230;214;262;293;251;228;144;140;59;
MQ_03020_FV4_L (MQ1);45;41;22;17;16;18;13;25;55;62;97;90;137;120;163;135;138;140;149;142;76;75;45;23;
MQ_03290_FV3_GR (MQ10);138;148;95;82;65;94;76;76;72;100;149;149;163;177;208;192;214;200;203;212;175;127;118;71;
MQ_03020_FV2_L (MQ100);9;3;4;5;2;2;5;4;10;13;23;18;27;26;33;31;29;38;24;18;12;10;11;3;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;1;1;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);2;2;0;0;0;0;0;1;2;3;7;3;6;7;14;7;15;10;7;16;11;4;2;0;
MQ_08050_FV3_L (MQ1003);5;1;0;0;0;3;1;4;2;7;12;24;14;20;17;11;11;11;12;8;7;1;3;2;
MQ_06161_FV3_L (MQ1004);30;32;16;10;4;2;10;8;22;26;66;82;68;64;100;74;54;96;104;78;44;36;22;12;
MQ_06170_FV6_L (MQ1005);9;7;4;4;1;3;1;6;10;16;17;24;24;27;31;32;22;24;25;25;18;13;10;4;
MQ_08110_FV1_LO (MQ1006);2;1;1;1;0;1;1;1;3;5;4;6;6;6;7;10;7;11;7;9;6;5;3;1;
MQ_08110_FV3_RO (MQ1007);2;0;1;0;1;0;0;2;5;10;12;7;8;8;11;11;7;8;9;10;5;3;2;1;
MQ_06160_FV2_R (MQ1009);44;28;29;21;26;21;25;32;38;71;105;90;138;135;174;172;162;183;175;171;136;83;50;26;
MQ_02020_FV4_L (MQ101);43;32;10;14;11;24;41;39;53;81;122;120;176;184;203;146;184;245;221;156;136;99;49;21;
MQ_03030_FV1_G (MQ1010);109;65;37;36;20;32;74;56;114;211;288;328;361;413;511;417;369;488;418;375;249;178;111;53;
Alle Motion Det Weselerstr. (MQ1011);33646;32663;17054;14482;13982;14348;15319;16571;21378;32579;40038;48318;51836;55840;58222;54392;54066;65773;60495;51287;44091;33393;26440;16942;
LSA 3290 Schleifen (MQ1012);2887;2567;1899;1582;1369;1376;1200;1152;1427;2092;3272;3465;3921;4294;4890;4205;4107;4651;5083;4765;3916;2845;2473;1148;
LSA 8031 Schleifen (MQ1015);1118;1159;891;952;997;821;802;624;554;698;814;781;898;863;1053;944;952;1042;1034;1022;971;524;503;232;
LSA 8040 Schleifen (MQ1016);1526;1136;830;663;672;612;695;832;967;1744;2348;3005;3260;3478;3848;3246;3333;3447;3663;3063;2424;1793;1307;594;
LSA 8041 Schleifen (MQ1018);524;420;362;305;324;274;266;346;276;490;667;781;840;850;908;801;854;919;916;783;742;529;432;199;
