Name  /  Date: 2015_11_27;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03020_FV4_L (MQ1);19;7;4;14;10;45;146;325;338;224;228;209;272;308;326;337;293;317;274;195;118;78;57;40;
MQ_03020_FV2_L (MQ100);3;6;0;2;2;5;15;55;32;35;27;45;41;42;43;57;47;25;32;32;21;15;11;5;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;2;1;1;2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;0;0;2;11;12;10;10;5;11;16;8;14;14;12;10;6;2;2;2;2;
MQ_08050_FV3_L (MQ1003);5;6;2;3;6;27;37;50;95;107;126;152;138;128;137;133;166;122;121;73;45;15;1;4;
MQ_06161_FV3_L (MQ1004);10;7;2;7;9;60;173;330;342;244;206;197;229;245;256;257;268;272;207;159;108;72;68;60;
MQ_06170_FV6_L (MQ1005);3;2;0;2;2;9;32;56;44;35;34;34;44;53;52;54;47;49;36;30;15;11;12;8;
MQ_08110_FV1_LO (MQ1006);0;1;1;0;1;1;4;10;15;14;16;15;22;18;23;23;23;20;14;13;6;3;4;4;
MQ_08110_FV3_RO (MQ1007);0;0;1;0;0;3;7;25;25;23;31;32;29;27;25;32;32;32;19;18;8;7;2;2;
LSA 29120 Schleifen (MQ1008);97;42;27;35;79;299;866;1417;1233;1131;1091;1212;1366;1582;1617;1574;1548;1368;1346;943;660;457;561;330;
MQ_06160_FV2_R (MQ1009);16;7;10;4;12;62;113;235;253;228;184;207;176;193;239;280;290;244;228;193;111;81;85;50;
MQ_02020_FV4_L (MQ101);25;5;5;9;5;48;119;260;312;235;258;238;330;367;395;391;347;337;278;270;176;142;74;70;
MQ_03030_FV1_G (MQ1010);41;20;15;17;16;111;413;932;809;570;578;606;898;886;941;935;907;758;691;481;320;241;169;144;
