Name  /  Date: 2015_11_24;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03020_FV4_L (MQ1);15;9;6;2;10;49;142;353;335;216;184;202;216;240;231;266;329;316;302;177;124;90;48;48;
MQ_03020_FV2_L (MQ100);3;3;1;0;1;3;19;41;28;35;25;38;28;31;36;60;56;44;42;28;28;27;19;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;1;1;2;2;2;2;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;1;6;11;10;12;10;9;9;9;13;8;9;13;9;4;2;2;0;
MQ_08050_FV3_L (MQ1003);3;3;3;2;8;26;45;38;73;105;131;126;146;138;130;104;111;118;84;47;27;7;3;4;
MQ_06161_FV3_L (MQ1004);5;2;7;8;11;47;182;352;372;275;222;182;189;212;236;235;254;289;257;167;114;80;55;27;
MQ_06170_FV6_L (MQ1005);1;1;0;2;1;5;30;72;47;33;30;26;28;34;34;42;48;45;48;32;18;13;10;4;
MQ_08110_FV1_LO (MQ1006);1;0;1;0;1;1;4;10;14;14;18;16;21;19;21;21;30;26;17;13;10;6;3;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;6;33;25;26;27;27;22;22;31;33;32;33;20;12;10;4;2;1;
LSA 29120 Schleifen (MQ1008);39;46;27;34;104;299;899;1500;1316;1041;1062;1105;1181;1232;1297;1523;1635;1501;1280;775;558;338;288;127;
MQ_06160_FV2_R (MQ1009);19;3;4;3;15;45;152;276;267;259;224;211;197;181;211;220;221;220;199;149;101;73;66;28;
MQ_02020_FV4_L (MQ101);16;7;6;5;11;39;130;269;338;238;255;239;282;289;329;360;401;389;322;283;153;123;70;34;
MQ_03030_FV1_G (MQ1010);25;13;13;11;21;102;437;945;914;571;554;589;668;731;793;938;1058;1002;741;515;331;268;189;64;
Alle Motion Det Weselerstr. (MQ1011);15947;
LSA 8020 Schleifen (MQ1013);421;311;225;163;472;1380;3918;5295;5182;5204;5191;5445;5415;5617;5508;5532;5311;4866;5063;4908;3743;2580;2658;1506;
