Name  /  Date: 2016_08_23;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);36;27;19;29;32;92;272;328;333;351;350;352;348;365;344;342;337;350;373;325;240;205;172;66;
MQ_03020_FV4_L (MQ1);11;6;5;1;11;31;138;255;295;205;171;183;209;218;218;246;306;320;226;151;120;78;44;31;
MQ_03290_FV3_GR (MQ10);29;19;7;12;33;68;146;220;236;188;195;206;206;240;228;228;239;236;219;209;142;104;128;68;
MQ_03020_FV2_L (MQ100);2;1;3;0;0;6;15;27;27;18;30;27;33;30;37;36;50;51;30;24;19;12;17;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;1;1;0;0;4;6;9;10;12;22;13;14;13;15;19;22;27;22;8;3;3;2;
MQ_08050_FV3_L (MQ1003);3;2;2;3;11;23;38;36;81;102;93;113;124;118;110;120;99;109;109;76;47;13;1;2;
MQ_06161_FV3_L (MQ1004);10;6;4;3;10;45;182;332;320;251;202;196;188;198;214;216;271;272;259;194;118;100;67;27;
MQ_06170_FV6_L (MQ1005);3;1;1;1;2;5;26;51;50;31;26;23;27;32;34;43;54;44;46;32;24;18;8;5;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;1;2;4;9;12;10;13;17;14;15;19;22;24;22;15;11;7;6;3;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;2;6;13;17;23;22;22;20;17;20;21;22;27;24;15;12;5;2;1;
LSA 29120 Schleifen (MQ1008);93;63;48;25;79;321;879;1264;1200;1122;1164;1028;1134;1120;1257;1344;1521;1449;1369;825;654;473;313;184;
MQ_06160_FV2_R (MQ1009);13;8;6;5;13;62;141;232;239;235;239;183;196;183;211;206;204;227;199;172;100;89;51;23;
MQ_02020_FV4_L (MQ101);15;7;4;5;11;37;136;259;279;237;211;231;234;314;297;342;397;388;296;211;139;103;60;25;
MQ_03030_FV1_G (MQ1010);28;13;16;8;21;97;412;797;778;543;567;571;609;614;707;832;927;737;632;432;307;236;150;61;
