Name  /  Date: 2015_04_07;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);54;32;10;6;23;93;270;355;359;346;393;361;356;377;363;347;348;370;383;328;252;133;162;84;
MQ_03020_FV4_L (MQ1);13;11;11;7;10;44;126;217;247;211;146;191;181;178;216;220;286;267;192;164;77;53;48;25;
MQ_03290_FV3_GR (MQ10);50;30;13;11;21;77;155;247;226;226;220;226;218;216;233;243;245;249;235;195;135;97;97;52;
MQ_03020_FV2_L (MQ100);5;2;0;0;0;4;12;27;34;21;25;22;28;33;37;36;43;38;41;24;8;7;9;4;
Alle Motion Det Albersloherweg (MQ1000);2964;2211;1651;1119;3127;10149;28052;43251;40834;38272;40712;41355;41125;41671;44069;48121;52974;52518;43392;30793;21562;13126;10658;6612;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;1;1;2;2;2;2;2;2;2;2;2;1;1;0;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;1;4;18;10;12;11;9;6;11;16;16;12;15;8;5;5;2;0;
MQ_08050_FV3_L (MQ1003);2;2;2;0;8;23;41;30;72;101;146;131;151;137;139;122;141;147;104;58;37;4;3;5;
MQ_06161_FV3_L (MQ1004);12;4;5;5;9;40;134;248;255;218;216;222;170;162;183;199;217;274;238;155;94;58;47;33;
MQ_06170_FV6_L (MQ1005);4;0;0;2;1;4;20;47;42;28;30;30;31;28;33;44;48;40;31;26;12;11;8;8;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;0;2;2;8;10;14;14;17;16;16;16;22;27;21;19;14;7;8;4;2;
MQ_08110_FV3_RO (MQ1007);1;1;0;0;1;2;5;15;22;27;27;21;25;19;20;30;30;26;24;13;10;5;0;1;
MQ_06160_FV2_R (MQ1009);14;7;11;7;18;53;110;194;210;207;186;197;193;142;206;217;226;211;192;157;86;61;44;25;
MQ_02020_FV4_L (MQ101);15;11;11;7;11;40;118;247;253;247;240;257;297;299;321;374;429;405;312;246;134;88;58;29;
MQ_03030_FV1_G (MQ1010);27;17;9;10;28;108;378;707;617;517;540;567;603;640;665;783;893;799;584;409;304;194;125;70;
LSA 3290 Schleifen (MQ1012);859;505;264;222;435;1458;3712;5924;5796;6113;6454;6644;6431;6514;6564;6641;6618;6735;6535;5528;3965;2579;2354;1365;
LSA 8020 Schleifen (MQ1013);742;529;254;152;430;1500;3882;5856;5705;5693;5937;6031;5676;6087;6561;6613;7002;6898;6311;5119;3532;2257;2304;1296;
LSA 8030 Schleifen (MQ1014);333;312;92;70;152;531;1479;2306;2306;2229;2330;2363;2315;2369;2664;2687;3092;2972;2596;2278;1496;926;1267;635;
LSA 8031 Schleifen (MQ1015);185;161;111;68;114;435;1337;2044;2176;2224;2127;2149;1886;2008;2133;2462;2479;2292;1792;1536;1003;643;674;371;
LSA 8040 Schleifen (MQ1016);364;329;269;190;662;1987;5471;8488;7788;6713;7056;7050;7112;7110;7564;8293;8993;8651;6784;4900;3069;1718;1445;824;
LSA 8032 Schleifen (MQ1017);234;209;129;55;170;594;1596;2389;2398;2389;2599;2733;2521;2645;2800;3055;3198;3030;2520;1999;1424;815;909;526;
LSA 8041 Schleifen (MQ1018);141;111;63;36;145;444;1016;1450;1432;1602;1843;1877;1875;1875;1839;1969;2008;1993;1716;1384;927;452;515;287;
LSA 8054 Schleifen (MQ1019);102;90;69;47;129;443;1368;2174;1972;1718;1845;1903;1988;1976;2031;2275;2586;2505;1929;1279;898;529;387;252;
MQ_02020_FV3_L (MQ102);4;5;0;1;1;4;19;47;47;53;67;39;47;49;52;56;62;55;66;49;24;18;13;9;
LSA 8140 Schleifen (MQ1020);67;45;41;34;95;285;807;1164;1070;1016;1054;1057;1075;1018;1086;1221;1444;1480;1223;810;608;394;268;178;
MQ_01210_FV32_L (MQ1021);5;3;3;1;5;17;117;172;156;69;28;37;41;42;39;46;40;45;50;34;20;9;6;10;
MQ_01081_FV3_G (MQ1022);42;19;13;9;16;60;121;230;241;239;260;267;262;271;262;301;319;324;297;236;197;145;124;81;
MQ_03030_FV1_L (MQ1023);0;0;0;0;0;3;4;13;17;13;11;12;10;19;9;11;10;9;8;7;6;1;3;1;
MQ_01200_FV1_G (MQ1024);77;36;16;20;33;129;412;684;671;688;682;811;930;949;1178;1410;1613;1397;1115;774;511;367;229;162;
MQ_01121_FV1_G (MQ1025);8;2;3;1;5;19;70;139;184;202;233;242;218;189;202;219;196;167;127;79;37;36;19;13;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;1;2;3;3;3;4;4;5;5;5;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);4;2;0;1;0;3;22;37;50;69;94;129;146;159;194;207;235;232;228;136;80;44;23;19;
MQ_01121_FV1_R (MQ1028);1;0;0;0;1;3;10;19;25;27;32;33;30;26;27;30;27;23;17;11;5;5;3;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);0;1;1;0;1;3;0;11;19;15;13;12;11;11;10;8;10;8;11;7;12;5;7;7;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);25;17;5;6;8;32;59;149;160;186;201;225;233;256;255;315;333;387;323;289;164;109;94;52;
MQ_09040_FV3_G (MQ1034);20;7;1;11;18;60;165;236;300;343;365;342;286;255;305;295;311;291;313;215;128;99;72;38;
MQ_09050_FV1_G (MQ1035);29;18;5;12;19;74;193;355;320;302;365;439;446;452;463;555;596;610;528;445;271;206;157;103;
MQ_09050_FV3_G (MQ1036);19;7;6;8;21;95;324;406;481;461;505;439;401;371;430;409;440;442;413;311;203;149;95;58;
MQ_09060_FV11_G (MQ1037);28;20;6;13;19;81;219;385;318;281;349;420;431;430;453;526;598;599;525;405;259;185;152;95;
MQ_09060_FV11L (MQ1038);2;2;0;3;2;2;17;45;44;27;34;44;40;33;42;48;56;40;42;37;24;12;14;14;
MQ_09060_FV2_L (MQ1039);3;5;2;1;2;19;66;119;106;95;118;104;142;120;170;199;215;178;137;98;71;51;34;12;
MQ_03023_FV1_G (MQ104);23;9;5;9;14;64;244;514;442;362;382;394;427;462;507;623;742;619;448;332;244;166;91;51;
MQ_09060_FV2_R (MQ1040);1;1;1;0;1;4;14;24;22;19;24;21;29;24;35;41;44;36;28;20;14;11;7;2;
MQ_09060_FV3_G (MQ1041);23;8;9;13;27;88;341;407;457;450;475;448;375;372;399;394;344;406;435;303;200;147;101;62;
