Name  /  Date: 2016_09_10;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);130;113;97;110;62;88;105;93;173;302;331;344;348;361;361;332;325;291;301;308;238;193;196;160;
MQ_03020_FV4_L (MQ1);40;19;14;12;9;21;25;37;92;146;160;171;190;210;177;163;161;157;159;143;76;53;41;33;
MQ_03290_FV3_GR (MQ10);104;115;63;83;68;80;84;75;110;181;154;214;211;228;235;205;198;184;185;190;145;122;144;105;
MQ_03020_FV2_L (MQ100);7;1;1;2;2;4;4;5;11;15;25;22;26;30;31;29;31;33;27;27;22;12;5;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;1;2;1;1;0;1;0;
MQ_06170_FV4_L (MQ1002);2;2;3;0;1;1;2;2;8;4;10;9;4;20;7;9;5;8;14;14;11;4;1;2;
MQ_08050_FV3_L (MQ1003);3;3;0;2;3;11;6;18;66;127;166;171;182;158;170;181;158;167;139;129;51;9;3;4;
MQ_06161_FV3_L (MQ1004);28;16;8;7;15;22;41;54;132;170;200;201;187;176;187;179;153;174;175;136;140;82;64;48;
MQ_06170_FV6_L (MQ1005);9;3;4;2;2;3;5;12;18;34;33;31;36;36;32;36;29;31;38;27;23;11;13;9;
MQ_08110_FV1_LO (MQ1006);2;1;0;1;1;1;1;5;6;11;9;13;15;13;12;11;9;10;12;8;9;3;4;2;
MQ_08110_FV3_RO (MQ1007);1;1;0;0;1;1;2;8;18;24;22;22;26;19;16;15;15;14;17;14;12;6;2;3;
LSA 29120 Schleifen (MQ1008);208;142;99;102;89;155;199;366;594;985;1063;1089;1121;1212;1165;1004;1012;991;958;765;657;418;377;340;
MQ_06160_FV2_R (MQ1009);31;22;26;20;25;48;40;59;102;135;157;176;177;173;178;164;173;171;136;146;126;77;78;53;
MQ_02020_FV4_L (MQ101);31;24;13;20;14;21;36;45;101;168;218;199;235;257;260;241;202;264;231;205;139;102;50;51;
MQ_03030_FV1_G (MQ1010);64;46;29;22;26;56;86;178;237;289;386;464;408;525;548;492;418;431;364;342;244;183;175;106;
LSA 3290 Schleifen (MQ1012);2291;2074;1521;1349;1169;1241;1591;1762;2917;4675;5347;6223;6206;6131;6291;5806;5613;5457;5459;5008;4347;3380;3374;2885;
LSA 8020 Schleifen (MQ1013);2378;2160;1688;1561;1321;1317;1418;1533;2538;3800;4510;5447;5469;5463;5821;5193;5122;4952;4922;4591;3983;3148;3422;2962;
LSA 8030 Schleifen (MQ1014);1049;902;655;555;486;493;507;547;963;1562;1776;2156;2179;2162;2390;2045;2084;1919;1928;1918;1690;1317;1571;1325;
LSA 8031 Schleifen (MQ1015);1732;1755;1294;1151;1028;1242;959;1456;1515;1857;1776;1935;1976;2210;2080;2011;1826;1780;1801;1653;1477;1132;1411;1400;
LSA 8032 Schleifen (MQ1017);691;564;330;352;314;327;464;678;1032;1485;1761;2211;2154;2195;2287;2112;2062;1815;1881;1656;1311;1034;1047;867;
LSA 8054 Schleifen (MQ1019);301;241;141;149;122;191;300;616;958;1258;1529;1861;1772;1822;1900;1808;1567;1707;1661;1269;984;687;623;531;
MQ_02020_FV3_L (MQ102);7;5;1;2;1;1;5;14;26;36;55;54;36;47;50;37;42;37;54;30;22;14;11;8;
LSA 8140 Schleifen (MQ1020);168;134;88;85;75;131;183;308;520;844;916;1017;1050;1084;1086;938;917;931;864;733;622;410;353;299;
MQ_01210_FV32_L (MQ1021);7;3;4;1;0;22;5;6;7;22;19;42;35;46;35;25;32;28;34;23;9;15;8;13;
MQ_01081_FV3_G (MQ1022);88;69;55;53;41;43;40;52;83;140;178;212;204;250;255;217;206;211;227;203;176;140;154;108;
MQ_03030_FV1_L (MQ1023);0;0;1;0;1;4;2;15;37;9;9;13;11;9;27;21;15;13;17;8;4;7;7;8;
MQ_01200_FV1_G (MQ1024);198;132;99;77;68;78;117;218;327;488;633;763;860;1020;1114;1137;1038;1071;942;736;535;407;514;328;
MQ_01121_FV1_G (MQ1025);19;11;14;12;31;32;72;114;138;213;266;225;203;221;192;189;193;133;126;87;55;43;40;34;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;1;2;2;3;4;5;4;5;4;4;3;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);13;7;6;3;2;1;11;31;64;79;97;167;182;227;219;224;204;200;149;138;80;62;49;36;
MQ_01121_FV1_R (MQ1028);3;2;2;2;4;4;10;15;19;29;36;31;28;30;26;26;26;18;17;12;8;6;6;5;
MQ_01200_FV1_L (MQ1029);9;5;19;8;12;11;6;56;17;27;36;29;33;32;38;38;34;54;50;24;19;23;13;13;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);15;10;3;2;1;3;5;8;14;20;6;12;8;12;10;11;6;7;12;11;18;8;15;8;
MQ_09040_FV1_G (MQ1033);74;56;40;28;25;36;43;66;73;107;157;202;218;263;276;249;247;223;208;207;169;131;139;91;
MQ_09040_FV3_G (MQ1034);44;39;37;19;29;50;64;84;138;255;268;273;285;248;216;207;194;218;198;182;176;90;94;85;
MQ_09050_FV1_G (MQ1035);124;57;49;34;24;43;71;111;136;190;274;321;335;331;359;386;394;373;352;341;266;200;214;158;
MQ_09050_FV3_G (MQ1036);80;40;39;24;46;60;74;122;219;315;296;296;309;286;275;283;265;278;290;264;256;151;149;115;
MQ_09060_FV11_G (MQ1037);120;54;47;34;24;38;71;109;140;183;252;287;311;316;356;383;372;366;325;291;243;202;209;151;
MQ_09060_FV11L (MQ1038);7;9;4;4;4;3;5;17;19;25;42;30;35;26;25;22;26;32;32;41;10;10;15;5;
MQ_09060_FV2_L (MQ1039);1;0;1;1;0;1;1;6;13;34;71;101;127;128;115;85;76;109;57;14;0;1;0;0;
MQ_03023_FV1_G (MQ104);56;37;28;14;16;41;61;79;154;204;283;313;309;382;380;398;340;449;331;287;172;173;143;83;
MQ_09060_FV2_R (MQ1040);0;0;0;0;0;0;0;1;3;7;15;21;26;26;24;18;16;22;12;3;0;0;0;0;
MQ_09060_FV3_G (MQ1041);191;102;79;62;57;90;136;203;318;414;542;591;671;636;698;685;677;674;634;537;487;390;336;265;
MQ_09060_FV3_R (MQ1042);75;44;24;42;35;55;88;140;218;252;213;214;198;225;229;192;159;236;217;207;167;108;105;105;
MQ_03250_FV1_R (MQ1043);9;5;4;2;2;4;5;8;9;11;18;26;26;26;33;33;30;28;26;24;19;16;17;9;
MQ_03250_FV1_G (MQ1044);48;27;20;14;11;21;26;43;49;62;104;145;147;149;184;188;170;158;147;134;106;90;97;54;
MQ_03250_FV1_L (MQ1045);20;21;14;10;11;16;16;23;31;51;76;76;64;96;71;65;68;55;57;50;41;29;36;19;
MQ_03250_FV2_R (MQ1046);8;9;8;5;6;10;11;16;21;33;45;52;48;48;50;40;43;42;42;40;32;23;20;14;
