Name  /  Date: 2015_07_05;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);202;176;133;93;81;93;69;69;72;112;131;177;230;246;285;287;245;271;245;281;221;151;142;87;
MQ_03020_FV4_L (MQ1);39;33;23;14;7;23;14;20;41;59;81;102;78;87;119;116;108;139;136;92;61;65;31;24;
MQ_03290_FV3_GR (MQ10);141;90;92;80;58;67;53;60;83;90;126;127;171;159;197;174;167;197;222;183;189;134;114;70;
MQ_03020_FV2_L (MQ100);6;10;1;0;3;1;2;2;9;12;11;11;14;17;24;22;17;17;14;18;16;7;7;6;
Alle Motion Det Albersloherweg (MQ1000);12416;10684;7149;5138;4408;4882;4475;5598;7003;10678;14072;17558;20597;21517;25621;23481;22287;22752;21604;20256;16282;12401;8655;5636;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);1;2;3;1;1;0;0;0;2;1;3;4;1;1;5;10;2;4;6;8;7;3;1;0;
MQ_08050_FV3_L (MQ1003);4;0;1;2;2;2;2;11;12;9;36;36;43;43;35;28;32;5;5;2;2;5;2;1;
MQ_06161_FV3_L (MQ1004);32;32;16;27;6;6;27;20;14;30;28;42;56;58;56;50;60;62;74;74;38;45;14;18;
MQ_06170_FV6_L (MQ1005);10;9;4;2;2;2;1;4;6;16;19;17;18;22;26;29;20;25;24;18;17;8;9;4;
MQ_08110_FV1_LO (MQ1006);4;2;2;0;1;1;0;1;3;5;6;7;5;7;8;7;8;8;7;8;5;5;2;1;
MQ_08110_FV3_RO (MQ1007);2;1;0;1;0;0;0;1;7;9;8;9;9;6;7;8;7;8;6;8;7;4;2;1;
MQ_06160_FV2_R (MQ1009);55;35;28;22;19;32;16;18;52;59;93;90;101;95;200;115;131;162;169;133;99;70;55;28;
MQ_02020_FV4_L (MQ101);33;36;21;19;;;;;;;;;;;;;140;170;168;146;117;93;59;49;
MQ_03030_FV1_G (MQ1010);91;65;41;18;13;38;58;49;90;170;200;244;292;318;362;348;385;344;351;319;227;205;104;72;
LSA 3290 Schleifen (MQ1012);3079;3002;2188;1537;1389;1253;1074;1073;1252;2072;2908;3114;3981;4122;4747;4384;4309;4593;4705;4360;3711;2757;2408;1283;
LSA 8020 Schleifen (MQ1013);3295;3131;2271;1880;1614;1424;1096;908;1131;1653;2178;2695;3405;3295;4100;3758;3593;3612;3601;3508;3059;2301;2008;1181;
LSA 8030 Schleifen (MQ1014);1472;1416;927;733;597;544;416;376;389;614;837;1001;1455;1344;1756;1627;1508;1671;1490;1728;1360;1064;1055;477;
LSA 8031 Schleifen (MQ1015);1517;1387;1187;961;838;685;610;495;539;568;682;804;1032;1035;1332;1150;1070;1107;1048;1033;851;628;449;321;
LSA 8040 Schleifen (MQ1016);1776;1297;906;554;552;597;804;875;1014;1623;2478;3167;3635;3798;4550;3873;3449;3340;2974;2725;2228;1592;1100;777;
LSA 8032 Schleifen (MQ1017);1125;1005;676;463;470;353;380;381;454;678;889;1120;1425;1455;1793;1579;1416;1413;1286;1315;1133;854;606;406;
LSA 8041 Schleifen (MQ1018);655;584;369;269;259;212;271;315;284;425;584;701;864;865;1029;942;881;864;787;812;647;508;360;269;
LSA 8054 Schleifen (MQ1019);493;408;251;180;151;185;174;248;297;450;637;794;895;954;1166;1023;988;999;938;845;722;542;341;251;
MQ_02020_FV3_L (MQ102);10;1;6;2;;;;;;;;;;;;;23;22;27;27;21;13;10;5;
LSA 8140 Schleifen (MQ1020);260;201;127;82;66;94;92;144;198;310;366;441;523;567;650;635;621;662;624;596;454;340;220;148;
MQ_01210_FV32_L (MQ1021);10;7;3;2;1;5;3;4;9;25;9;14;19;21;21;14;30;28;35;26;16;13;9;2;
MQ_01081_FV3_G (MQ1022);89;74;62;33;40;39;33;32;60;67;102;139;178;187;240;187;211;193;225;203;160;172;120;90;
MQ_03030_FV1_L (MQ1023);1;3;4;0;0;4;1;4;8;8;5;3;7;13;8;14;11;10;12;3;3;1;5;1;
MQ_01200_FV1_G (MQ1024);226;192;106;68;63;42;86;86;151;249;341;451;508;546;618;596;633;605;669;555;442;366;232;139;
MQ_01121_FV1_G (MQ1025);14;11;10;5;5;2;18;11;31;102;108;119;109;85;91;107;103;118;118;82;43;26;22;11;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;1;0;0;
MQ_01121_FV3_G (MQ1027);9;6;3;3;1;2;4;11;14;21;45;45;88;101;99;89;93;90;74;88;67;61;18;18;
MQ_01121_FV1_R (MQ1028);2;2;1;1;1;0;3;2;4;14;15;16;15;12;12;15;14;16;16;11;6;4;3;2;
MQ_01200_FV1_L (MQ1029);14;8;3;5;0;4;1;3;2;10;16;20;20;18;25;28;24;22;38;32;26;14;8;5;
MQ_01121_FV2_G (MQ1031);5;5;6;7;4;1;5;2;2;6;14;20;50;13;8;11;11;7;11;14;7;3;4;3;
---Test (MQ1032);14;8;3;5;0;4;1;3;2;10;16;20;20;18;25;28;24;22;38;32;26;14;8;5;
MQ_09040_FV1_G (MQ1033);98;63;34;29;25;30;26;36;58;72;97;126;143;189;200;172;201;177;192;199;184;134;97;49;
MQ_09040_FV3_G (MQ1034);63;56;36;24;21;38;31;38;81;129;165;158;202;179;194;227;196;230;260;222;157;144;91;47;
MQ_09050_FV1_G (MQ1035);133;106;65;50;40;56;37;66;97;132;206;246;273;310;368;321;360;359;344;305;266;205;145;73;
MQ_09050_FV3_G (MQ1036);94;87;69;44;33;51;58;51;103;197;243;233;261;252;286;325;291;334;390;342;242;200;123;66;
MQ_09060_FV11_G (MQ1037);125;103;63;48;40;52;39;63;90;134;194;244;270;309;348;313;335;334;326;279;245;179;125;70;
MQ_09060_FV11L (MQ1038);13;17;17;10;19;8;7;10;14;17;28;22;22;24;21;30;28;36;28;35;26;22;20;6;
MQ_09060_FV2_L (MQ1039);15;8;7;2;7;10;14;10;21;28;52;58;68;84;111;90;79;81;102;72;55;50;29;16;
