Name  /  Date: 2016_03_22;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);39;22;11;14;19;77;249;342;343;370;364;354;327;350;365;365;359;351;364;290;226;155;150;91;
MQ_03020_FV4_L (MQ1);18;10;8;6;8;52;131;267;260;205;169;194;193;244;199;266;269;295;233;171;93;62;37;26;
MQ_03290_FV3_GR (MQ10);44;18;17;14;21;64;125;225;211;181;196;207;221;212;222;223;224;225;215;185;144;130;119;48;
MQ_03020_FV2_L (MQ100);1;2;0;0;0;3;11;19;24;23;21;25;40;25;34;42;37;28;34;23;27;10;7;4;
Alle Motion Det Albersloherweg (MQ1000);35176;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;2;10;5;10;10;17;18;6;11;18;8;14;8;8;0;1;2;4;
MQ_08050_FV3_L (MQ1003);3;2;4;1;9;23;39;36;67;116;131;125;109;135;104;112;107;109;110;84;35;9;1;4;
MQ_06161_FV3_L (MQ1004);6;6;3;1;13;51;164;298;282;244;234;196;186;168;205;204;222;251;232;143;104;59;50;26;
MQ_06170_FV6_L (MQ1005);1;1;0;0;2;5;23;40;32;32;40;29;28;26;30;36;39;39;44;25;18;9;7;6;
MQ_08110_FV1_LO (MQ1006);0;1;0;1;0;2;6;15;17;23;20;24;24;18;23;29;33;35;25;22;12;6;5;2;
MQ_08110_FV3_RO (MQ1007);1;0;1;0;2;2;10;21;38;38;29;30;39;37;34;47;42;44;32;18;11;6;3;1;
LSA 29120 Schleifen (MQ1008);71;49;40;33;72;316;871;1136;1180;1174;1044;1189;1152;1140;1152;1411;1532;1351;1261;933;506;387;270;191;
MQ_06160_FV2_R (MQ1009);13;9;5;9;12;55;136;227;214;209;226;193;208;179;227;201;221;220;209;134;79;76;46;21;
MQ_02020_FV4_L (MQ101);11;10;3;10;8;32;124;228;247;226;245;258;259;295;298;392;425;363;284;183;140;94;62;26;
MQ_03030_FV1_G (MQ1010);20;19;12;17;23;107;410;771;705;509;550;554;594;624;721;858;931;755;577;384;297;195;121;80;
Alle Motion Det Weselerstr. (MQ1011);70479;66956;62310;61997;64065;64813;65598;69427;76968;81652;78587;69903;52078;37978;29200;23862;16726;
LSA 3290 Schleifen (MQ1012);689;417;251;264;384;1119;3295;5329;5424;5406;5674;5722;5629;5750;5811;6116;6090;6126;5821;4833;3458;2585;2353;1250;
LSA 8020 Schleifen (MQ1013);679;455;252;263;399;1275;3569;5373;5539;5203;5348;5453;5355;5575;5740;6157;5835;5958;5635;4432;3437;2557;2394;1397;
LSA 8030 Schleifen (MQ1014);248;182;100;75;131;453;1385;2296;2362;2060;2161;2252;2210;2238;2437;2678;2888;2886;2525;2015;1548;1123;1220;624;
LSA 8031 Schleifen (MQ1015);149;94;50;69;109;355;1231;1928;2023;1959;1785;1855;1780;1959;1959;2300;2354;2124;1760;1450;946;623;657;1105;
LSA 8040 Schleifen (MQ1016);415;287;234;215;581;2072;5622;8782;7696;6564;6788;6504;6448;6739;6930;8058;8978;8024;6568;4595;2713;1795;1423;898;
LSA 8032 Schleifen (MQ1017);180;131;60;81;170;579;1598;2488;2421;2199;2334;2355;2327;2392;2405;2762;2766;2540;2128;1558;1168;813;793;516;
LSA 8041 Schleifen (MQ1018);108;88;64;54;142;388;1014;1394;1415;1451;1591;1653;1624;1592;1590;1794;1851;1662;1460;1147;766;563;489;314;
LSA 8054 Schleifen (MQ1019);118;62;47;50;116;446;1349;2311;1994;1781;1749;1717;1764;1911;1819;2176;2520;2246;1864;1294;769;530;419;210;
MQ_02020_FV3_L (MQ102);1;1;0;0;0;4;25;37;38;48;34;38;45;42;40;48;57;51;56;33;28;9;19;10;
LSA 8140 Schleifen (MQ1020);73;36;31;35;73;273;800;1095;1065;992;944;993;971;975;1058;1218;1379;1284;1070;805;470;347;299;136;
MQ_01210_FV32_L (MQ1021);1;2;3;3;6;10;129;148;130;38;36;37;48;40;37;46;40;48;42;37;18;15;8;2;
MQ_01081_FV3_G (MQ1022);33;15;8;8;11;46;113;217;251;221;231;270;253;254;245;270;338;332;355;257;213;126;141;68;
MQ_03030_FV1_L (MQ1023);0;1;0;1;1;2;6;16;27;11;11;17;22;17;13;13;14;11;10;14;10;5;4;5;
MQ_01200_FV1_G (MQ1024);51;42;23;21;27;138;367;729;689;707;721;811;959;956;1128;1479;1655;1308;1041;668;494;380;247;133;
MQ_01121_FV1_G (MQ1025);8;3;1;6;4;15;77;163;180;209;216;214;171;144;177;171;142;159;127;89;62;26;23;10;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;4;3;4;4;3;2;2;1;1;0;
MQ_01121_FV3_G (MQ1027);6;1;0;0;1;4;23;34;57;70;111;135;152;151;182;152;185;216;153;103;96;33;29;18;
MQ_01121_FV1_R (MQ1028);1;0;0;1;1;2;11;22;25;28;30;29;23;20;24;23;19;22;17;12;9;4;3;1;
MQ_01200_FV1_L (MQ1029);2;2;1;1;0;3;10;69;77;38;38;48;36;58;40;57;62;64;31;31;25;24;7;9;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);1;1;1;2;2;5;3;8;15;21;17;18;11;19;13;9;10;24;21;10;8;6;5;4;
---Test (MQ1032);13;4;5;6;8;42;137;271;238;218;203;235;238;224;230;314;356;302;263;205;144;100;49;34;
