Name  /  Date: 2015_02_15;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);133;187;88;90;86;81;57;60;65;98;132;157;194;185;219;244;205;254;217;210;161;222;148;60;
MQ_03020_FV4_L (MQ1);29;22;13;9;5;10;13;20;45;74;95;112;150;156;157;152;139;165;128;80;54;37;22;28;
MQ_03290_FV3_GR (MQ10);93;89;71;85;68;64;47;58;66;75;101;137;148;166;189;188;212;209;186;190;131;108;108;41;
MQ_03020_FV2_L (MQ100);7;7;2;5;2;1;3;3;9;10;14;18;26;36;32;47;26;49;22;21;13;17;10;9;
Alle Motion Det Albersloherweg (MQ1000);9052;8429;4890;4581;3900;3876;3543;3852;5424;10709;14785;18692;21279;23804;26630;24071;24623;28094;22944;20256;14205;15015;10378;4843;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;1;1;1;1;1;0;0;0;
MQ_06170_FV4_L (MQ1002);1;0;1;2;0;0;0;1;1;0;23;6;5;3;6;2;5;5;5;9;7;2;4;0;
MQ_08050_FV3_L (MQ1003);2;0;3;2;0;0;0;4;1;5;5;11;8;8;7;9;8;3;2;2;2;1;1;2;
MQ_06161_FV3_L (MQ1004);31;27;13;9;10;14;17;10;39;77;119;129;151;154;169;158;166;168;146;89;68;55;40;24;
MQ_06170_FV6_L (MQ1005);4;8;2;1;3;1;2;3;7;12;18;27;32;32;33;23;21;25;24;16;12;8;5;3;
MQ_08110_FV1_LO (MQ1006);2;2;2;1;0;1;1;2;3;6;5;5;8;8;7;7;7;9;10;5;4;3;1;2;
MQ_08110_FV3_RO (MQ1007);1;1;1;0;1;0;0;2;9;8;11;9;9;7;12;10;6;10;8;8;5;4;2;0;
MQ_06160_FV2_R (MQ1009);30;27;27;20;14;27;20;29;41;64;90;89;113;129;150;163;166;175;146;102;83;61;43;13;
MQ_02020_FV4_L (MQ101);30;22;12;4;6;6;21;31;35;69;115;140;156;161;198;173;171;222;174;127;87;64;31;32;
MQ_03030_FV1_G (MQ1010);49;42;20;14;8;26;46;38;92;142;184;280;344;439;489;390;374;389;340;258;150;132;52;48;
LSA 3290 Schleifen (MQ1012);2664;2482;1557;1591;1377;1164;904;981;1019;1946;2693;3198;3724;4034;4581;4433;4890;5283;4377;4159;3019;3194;2540;1005;
LSA 8020 Schleifen (MQ1013);2584;2569;1632;1597;1492;1235;947;848;872;1589;2070;2392;2759;3167;3662;3439;4189;4746;3778;4019;2681;2864;2433;994;
LSA 8030 Schleifen (MQ1014);1096;1461;678;582;531;498;320;282;316;556;788;911;1120;1199;1660;1480;1854;2293;1779;2049;1373;1599;1404;431;
LSA 8031 Schleifen (MQ1015);1181;1156;1003;1123;1074;834;586;472;375;499;567;679;761;919;1095;1105;1357;1815;1289;1172;744;2064;807;342;
LSA 8040 Schleifen (MQ1016);1056;1031;512;528;472;451;444;445;678;1459;2044;2756;3037;3354;3912;3516;3796;4249;3293;2797;1953;2259;1445;630;
LSA 8032 Schleifen (MQ1017);668;836;389;424;440;280;236;206;308;520;716;904;1128;1254;1425;1383;1524;1764;1233;1161;941;1691;939;388;
LSA 8041 Schleifen (MQ1018);422;445;224;239;235;160;175;160;207;415;560;735;822;937;1103;997;1175;1332;947;827;638;1041;542;236;
LSA 8054 Schleifen (MQ1019);296;262;135;144;99;118;121;133;209;425;596;794;921;1000;1131;979;942;1028;922;765;514;514;351;194;
MQ_02020_FV3_L (MQ102);8;12;0;1;3;0;3;3;11;11;13;29;29;36;34;31;20;28;18;28;15;13;7;2;
LSA 8140 Schleifen (MQ1020);191;165;105;73;56;73;67;96;156;311;454;583;622;752;801;724;720;821;645;570;390;379;250;128;
MQ_01210_FV32_L (MQ1021);4;1;7;0;3;5;3;12;12;12;12;20;19;26;35;26;22;43;29;19;17;12;9;4;
MQ_01081_FV3_G (MQ1022);94;74;57;34;43;49;33;19;47;94;125;163;177;180;233;179;208;232;219;204;144;103;115;56;
MQ_03030_FV1_L (MQ1023);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01200_FV1_G (MQ1024);184;130;87;73;41;63;59;94;139;258;356;520;659;793;979;898;954;948;631;455;349;294;224;123;
MQ_01121_FV1_G (MQ1025);16;11;6;7;9;4;11;18;44;130;140;142;119;115;146;123;116;103;92;44;31;22;18;8;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;0;0;1;1;2;2;2;3;2;3;3;2;1;1;0;0;0;
MQ_01121_FV3_G (MQ1027);14;6;5;6;4;2;2;4;17;27;40;71;98;102;120;109;123;129;85;63;40;20;19;12;
MQ_01121_FV1_R (MQ1028);2;2;1;1;1;1;2;2;6;18;19;20;16;16;20;17;16;14;13;6;4;3;2;1;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);7;8;4;9;4;0;2;1;4;10;8;10;7;5;7;14;7;14;10;16;11;8;8;5;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);77;54;53;31;23;28;24;34;47;70;106;150;139;180;217;187;206;228;187;198;141;120;96;60;
MQ_09040_FV3_G (MQ1034);50;41;26;28;13;40;26;41;68;127;180;209;203;224;225;239;229;233;250;208;144;104;64;47;
MQ_09050_FV1_G (MQ1035);114;84;54;34;33;37;39;49;77;142;214;286;297;333;368;350;333;379;345;280;235;167;146;77;
MQ_09050_FV3_G (MQ1036);76;63;46;32;25;30;33;57;96;184;264;276;282;279;340;312;295;368;337;257;208;133;80;66;
MQ_09060_FV11_G (MQ1037);112;81;51;34;31;34;37;48;81;135;207;272;288;325;351;326;317;349;308;259;213;153;148;70;
MQ_09060_FV11L (MQ1038);10;16;11;12;9;6;6;9;12;17;30;40;28;29;36;29;37;38;55;27;24;17;14;13;
MQ_09060_FV2_L (MQ1039);20;20;4;5;3;7;10;9;12;47;63;76;99;111;124;105;86;118;66;22;29;16;6;7;
MQ_03023_FV1_G (MQ104);53;33;21;15;12;26;32;45;71;103;158;255;323;349;488;421;458;480;302;203;130;110;52;33;
MQ_09060_FV2_R (MQ1040);4;4;1;1;1;2;2;2;3;10;13;16;20;23;25;22;18;24;13;5;6;3;1;1;
MQ_09060_FV3_G (MQ1041);80;69;52;41;36;51;41;47;82;152;260;263;283;277;344;308;306;362;323;256;185;126;85;64;
MQ_09060_FV3_R (MQ1042);23;8;6;1;6;23;13;12;17;44;64;79;88;104;137;133;100;121;109;78;55;35;32;16;
MQ_03250_FV1_R (MQ1043);8;5;6;3;2;4;2;4;8;10;13;21;17;23;25;23;26;28;22;21;18;13;11;7;
MQ_03250_FV1_G (MQ1044);44;29;31;17;13;20;14;23;43;57;75;119;95;128;142;128;150;156;123;116;100;71;60;38;
MQ_03250_FV1_L (MQ1045);26;15;17;10;5;3;10;11;15;33;41;46;61;52;71;60;50;58;61;61;42;28;26;16;
MQ_03250_FV2_R (MQ1046);13;10;5;6;5;5;6;6;7;15;25;31;36;40;49;41;43;57;49;34;27;21;14;7;
MQ_03250_FV2_G (MQ1047);99;75;37;39;39;32;40;42;54;113;181;229;266;296;360;303;316;417;357;247;197;153;104;49;
MQ_03250_FV2_L (MQ1048);57;27;13;11;10;11;14;23;21;48;77;99;125;123;117;146;114;146;135;95;76;53;46;15;
MQ_03250_FV3_R (MQ1049);15;10;7;6;3;9;6;10;18;33;50;54;56;56;62;57;61;66;65;49;38;27;16;14;
MQ_03250_FV3_G (MQ105);46;30;22;18;10;27;17;29;54;98;151;162;169;169;185;171;182;197;195;146;114;81;47;41;
MQ_03250_FV3_L (MQ1050);26;25;13;13;17;12;7;8;18;35;69;69;67;76;100;76;61;97;72;62;50;30;23;12;
MQ_03250_FV4_R (MQ1051);30;31;15;15;13;13;7;8;13;25;46;57;66;61;73;69;66;75;70;66;48;53;38;17;
MQ_03250_FV4_G (MQ1052);121;126;59;62;52;51;29;34;53;98;182;228;265;245;291;277;264;299;280;263;190;212;150;67;
MQ_03250_FV4_L (MQ1053);13;3;8;5;4;4;4;3;7;9;18;21;23;29;16;35;31;25;34;19;18;13;8;5;
MQ_03030_FV1_R (MQ1054);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;0;1;1;1;2;2;2;3;3;3;2;1;1;1;0;0;0;
MQ_03030_FV2_L (MQ1056);3;2;2;1;0;1;1;2;7;11;17;26;24;20;43;44;42;26;17;8;14;6;3;1;
MQ_03030_FV2_R (MQ1057);2;1;1;1;0;1;0;1;5;8;12;18;17;14;30;30;29;18;12;5;10;4;2;1;
MQ_03030_FV3_G (MQ1058);121;86;85;34;22;84;83;85;149;307;439;539;677;764;749;710;636;688;543;389;319;210;142;94;
MQ_03030_FV3_L (MQ1059);9;2;5;1;1;4;5;6;57;48;129;166;172;144;123;89;46;65;42;24;29;14;9;6;
MQ_03080_FV4_R (MQ106);7;3;2;3;5;2;0;4;11;13;17;29;32;28;40;29;28;29;26;17;13;20;5;5;
MQ_03030_FV3_R (MQ1060);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_03030_FV4_G (MQ1061);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_03030_FV4_L (MQ1062);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_03030_FV4_R (MQ1063);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_03120_FV1_G (MQ107);162;117;83;56;64;94;96;89;166;332;477;618;666;691;739;586;569;590;546;427;379;276;201;122;
MQ_03020_FV2_R (MQ108);7;3;12;4;0;2;1;5;12;15;32;42;45;57;61;58;65;51;33;24;36;11;9;5;
MQ_03120_FV1_R (MQ109);2;2;1;1;1;1;1;1;2;4;6;7;7;8;8;7;6;7;6;5;4;4;3;2;
MQ_08050_FV2_L (MQ11);20;10;6;6;16;15;15;18;17;25;22;41;44;41;48;56;50;50;30;19;23;35;14;9;
MQ_03120_FV2_L (MQ110);3;7;0;0;0;3;0;9;5;4;10;11;20;14;20;17;22;21;12;11;6;5;4;0;
MQ_03120_FV2_R (MQ111);2;0;1;0;0;0;0;7;4;4;4;6;16;13;15;11;19;17;18;7;11;7;2;2;
MQ_06160_FV3_L (MQ112);7;6;1;1;2;1;2;1;4;13;21;23;47;32;46;35;33;51;26;19;17;8;5;2;
MQ_03120_FV3_G (MQ113);162;87;74;41;31;86;95;98;114;271;392;519;631;697;732;704;667;728;675;429;408;243;182;101;
MQ_03020_FV2_G (MQ114);23;16;9;9;4;4;10;7;21;34;57;70;95;101;128;129;104;117;68;60;52;31;25;14;
MQ_03120_FV3_L (MQ115);8;2;2;2;0;11;3;8;5;7;13;22;29;26;28;22;28;27;19;15;24;8;9;1;
MQ_03140_FV1_G (MQ116);144;82;58;29;28;70;75;79;101;233;358;493;571;659;719;673;616;690;628;424;367;228;159;87;
MQ_03140_FV1_L (MQ117);9;4;2;1;1;0;0;1;3;8;15;14;13;23;29;32;21;18;18;16;9;3;3;8;
MQ_03140_FV1_R (MQ118);4;2;2;1;1;2;2;2;3;7;10;13;15;16;17;18;16;18;17;11;10;7;5;2;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;
MQ_03290_FV3_G (MQ12);87;84;67;80;64;60;44;54;62;71;95;129;139;156;178;177;199;197;175;179;123;102;102;39;
MQ_03140_FV2_L (MQ120);2;2;1;0;1;1;0;1;3;5;9;12;9;13;12;10;12;20;8;6;2;2;1;1;
MQ_08040_FV1_L (MQ121);25;85;29;14;23;14;6;5;8;7;15;18;28;23;46;39;42;55;30;45;62;125;103;16;
MQ_03140_FV2_R (MQ122);2;3;1;0;1;1;0;2;4;8;14;20;14;21;19;16;19;31;13;9;4;2;2;2;
MQ_08040_FV1_G (MQ123);146;151;81;84;66;63;51;45;60;88;126;175;257;263;286;253;265;275;216;207;195;296;175;93;
MQ_03140_FV3_G (MQ124);163;115;65;47;62;78;95;72;157;316;473;552;664;647;719;617;576;591;547;437;356;265;208;115;
MQ_03140_FV3_L (MQ125);8;10;1;0;1;3;4;1;5;2;16;10;14;14;20;10;22;23;21;19;10;12;6;1;
MQ_03140_FV3_R (MQ126);4;2;2;1;2;2;3;2;3;7;10;11;13;13;14;13;12;11;11;8;7;6;5;3;
MQ_08040_FV1_R (MQ127);46;59;33;44;38;24;18;21;27;44;47;77;67;97;129;108;109;125;84;61;65;251;83;31;
MQ_08040_FV2_R (MQ128);16;13;6;3;6;4;6;2;4;17;27;36;46;35;58;43;95;143;58;60;29;14;11;3;
MQ_08040_FV2_L (MQ129);10;3;3;2;3;5;6;3;11;13;33;50;55;63;67;61;57;37;46;30;26;22;13;7;
MQ_08050_FV3_G (MQ13);122;87;52;56;42;55;60;69;126;275;390;467;468;494;588;498;457;496;457;370;220;189;139;57;
MQ_03140_FV4_G (MQ130);1;3;0;0;1;0;1;0;2;4;13;14;15;29;21;22;17;11;11;6;9;1;2;4;
MQ_03140_FV4_L (MQ131);8;1;1;0;1;2;10;4;4;11;18;18;34;38;25;27;17;22;20;19;16;10;6;3;
MQ_08040_FV3_L (MQ137);48;25;17;14;9;27;25;29;62;120;187;224;227;250;291;213;183;180;185;149;84;80;55;20;
MQ_08040_FV3_R (MQ139);17;6;5;1;2;4;4;8;9;21;31;44;60;42;69;56;44;44;48;22;21;20;19;7;
MQ_03070_FV1_L (MQ14);6;3;2;3;1;2;3;0;0;14;6;11;15;20;16;14;9;12;12;6;7;4;4;2;
