Name  /  Date: 2015_02_24;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);14;20;10;18;16;78;206;337;356;343;283;292;322;296;360;360;351;445;337;284;199;147;186;44;
MQ_03020_FV4_L (MQ1);14;5;7;13;16;45;153;349;366;247;195;180;183;253;254;263;308;313;245;190;106;80;60;34;
MQ_03290_FV3_GR (MQ10);24;22;10;8;11;57;145;202;223;186;171;190;195;208;200;229;237;246;230;191;117;106;86;37;
MQ_03020_FV2_L (MQ100);3;2;0;0;0;4;19;60;25;31;27;27;29;58;32;39;42;45;29;19;31;14;16;7;
Alle Motion Det Albersloherweg (MQ1000);2562;1746;1056;989;2736;8926;28272;51095;48284;35374;34031;34025;37494;38232;41318;44387;51595;51468;40101;29092;18884;13071;13033;5072;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;2;0;0;0;0;3;3;6;9;13;6;13;20;16;9;11;14;13;6;6;1;2;1;
MQ_08050_FV3_L (MQ1003);2;4;2;4;7;27;52;45;69;87;103;106;102;107;98;111;112;98;67;51;21;5;2;2;
MQ_06161_FV3_L (MQ1004);5;6;2;5;9;38;148;258;353;238;182;178;164;185;202;192;210;274;234;139;105;71;48;20;
MQ_06170_FV6_L (MQ1005);1;0;0;1;2;6;34;68;47;33;23;29;24;34;35;44;53;39;40;30;17;8;11;6;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;0;1;4;9;17;13;11;17;16;16;20;18;30;27;19;10;6;5;4;2;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;0;3;5;24;25;22;23;23;23;18;20;36;32;33;21;18;7;4;2;0;
MQ_06160_FV2_R (MQ1009);8;15;5;10;14;53;130;248;288;212;197;178;184;168;198;195;227;206;216;118;87;47;40;22;
MQ_02020_FV4_L (MQ101);21;6;7;16;7;35;147;294;352;253;273;284;270;317;321;365;473;430;371;214;187;109;59;40;
MQ_03030_FV1_G (MQ1010);61;12;18;18;54;193;858;1886;1757;1222;1169;1161;1286;1407;1457;1846;2005;1722;1328;942;596;503;333;131;
LSA 3290 Schleifen (MQ1012);540;339;219;186;384;1224;3484;6114;6385;5942;5664;5648;5902;6021;6367;6392;6523;6679;5906;5419;3704;2588;2787;1120;
LSA 8020 Schleifen (MQ1013);445;343;217;172;429;1178;3512;5960;6037;5337;4782;4652;4972;5255;5290;5662;5750;6168;5246;4770;2891;2225;2691;954;
LSA 8030 Schleifen (MQ1014);199;156;75;60;140;428;1359;2456;2583;2259;1945;1895;2000;2144;2280;2447;2769;2869;2314;2159;1260;873;1523;371;
LSA 8031 Schleifen (MQ1015);136;79;61;66;107;366;1283;2183;2504;2364;2057;1797;1846;1883;1933;2223;2357;2257;1781;1399;836;624;680;249;
LSA 8040 Schleifen (MQ1016);399;263;184;196;580;1900;6040;10182;9568;6469;6131;6112;6670;6641;7139;7911;9444;8893;6910;4602;2826;1919;1762;738;
LSA 8032 Schleifen (MQ1017);173;128;71;40;135;485;1403;2336;2465;2068;2148;2058;2155;2283;2399;2513;2726;2618;2115;1730;1085;768;1051;328;
LSA 8041 Schleifen (MQ1018);108;100;47;44;135;449;1243;1819;1939;1701;1758;1715;1743;1795;1861;1920;2061;1964;1748;1349;870;543;612;211;
LSA 8054 Schleifen (MQ1019);111;72;42;38;110;385;1330;2659;2588;1619;1523;1582;1875;1811;1936;2151;2473;2617;1891;1246;809;625;520;210;
MQ_02020_FV3_L (MQ102);3;0;1;0;1;3;21;65;46;52;37;43;35;49;45;50;58;58;47;31;31;14;13;6;
LSA 8140 Schleifen (MQ1020);71;38;24;26;82;251;832;1415;1202;890;896;872;980;1027;1137;1220;1413;1353;1079;782;541;352;351;135;
MQ_01210_FV32_L (MQ1021);2;1;18;0;7;19;118;179;171;64;43;39;43;54;40;59;50;52;45;38;19;14;14;5;
MQ_01081_FV3_G (MQ1022);34;21;7;3;11;46;138;286;318;250;272;256;306;272;310;333;399;390;336;281;208;157;131;117;
MQ_03030_FV1_L (MQ1023);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01200_FV1_G (MQ1024);59;34;29;14;25;123;516;994;825;666;687;808;1053;1017;1082;1433;1675;1394;1066;720;526;451;312;170;
MQ_01121_FV1_G (MQ1025);8;3;1;3;5;21;89;165;218;216;209;187;173;188;190;169;187;167;136;145;66;32;29;15;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;3;4;4;4;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);9;2;1;0;0;4;28;65;57;77;97;128;153;129;146;151;177;175;167;120;74;50;55;15;
MQ_01121_FV1_R (MQ1028);1;0;0;0;1;3;12;22;30;29;28;26;23;26;26;23;25;23;18;20;9;4;4;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;1;0;1;2;3;1;17;27;27;18;17;13;12;15;16;7;15;21;19;7;7;8;8;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);18;21;4;7;10;30;98;209;203;175;213;237;269;238;232;324;311;345;311;281;189;126;100;76;
MQ_09040_FV3_G (MQ1034);15;14;2;8;12;54;182;339;353;373;300;273;266;285;310;301;306;357;277;225;135;84;84;46;
MQ_09050_FV1_G (MQ1035);25;18;5;12;15;66;239;387;372;292;345;387;399;439;428;516;539;565;513;435;295;199;189;118;
MQ_09050_FV3_G (MQ1036);19;13;7;7;17;91;331;541;597;502;341;332;306;361;420;395;426;499;356;333;206;105;121;66;
