Name  /  Date: 2015_01_13;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);26;14;5;12;22;77;210;325;327;329;314;292;297;317;325;340;349;355;295;246;179;131;156;65;
MQ_03020_FV4_L (MQ1);12;9;12;11;12;53;167;401;387;238;238;221;198;245;231;292;314;331;315;196;120;70;69;38;
MQ_03290_FV3_GR (MQ10);10;8;9;3;7;36;113;206;198;158;147;165;183;224;216;191;230;229;196;183;125;89;73;28;
MQ_03020_FV2_L (MQ100);4;2;0;1;1;4;14;54;30;23;33;30;40;34;31;57;34;54;41;27;20;14;9;5;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;3;3;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;1;0;0;0;0;2;8;10;7;10;6;8;11;11;10;7;7;12;8;3;3;6;0;
MQ_08050_FV3_L (MQ1003);3;2;2;2;8;21;40;48;51;91;98;108;104;104;75;79;89;99;93;54;29;7;1;2;
MQ_06161_FV3_L (MQ1004);7;9;4;3;10;34;149;287;345;247;187;185;168;191;218;192;250;279;216;194;106;40;53;23;
MQ_06170_FV6_L (MQ1005);0;0;0;0;2;5;32;70;46;30;29;25;20;30;36;40;42;39;43;28;16;10;7;5;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;1;1;3;8;16;13;13;14;16;16;19;26;24;29;18;12;8;4;4;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;7;27;23;23;31;26;24;20;22;35;33;27;21;16;8;4;2;2;
MQ_06160_FV2_R (MQ1009);14;4;8;10;11;48;133;288;262;222;218;187;186;146;187;200;221;227;191;114;69;60;39;24;
MQ_02020_FV4_L (MQ101);21;9;12;6;13;41;128;294;355;268;288;283;320;332;320;428;473;458;387;235;159;112;71;29;
MQ_03030_FV1_G (MQ1010);20;11;11;9;23;113;469;966;850;620;540;602;647;767;759;972;1076;932;712;509;370;259;135;58;
LSA 3290 Schleifen (MQ1012);393;320;203;178;345;1210;3483;5887;6377;5634;5617;5594;5719;5902;6124;6263;6277;6536;5999;5040;3779;2739;2289;1113;
LSA 8020 Schleifen (MQ1013);437;289;193;167;325;1167;3429;5822;5733;5048;4654;4951;5327;5476;5261;5527;5792;5855;5060;4571;3149;2251;2277;979;
LSA 8030 Schleifen (MQ1014);183;133;61;58;119;413;1347;2418;2436;2022;1791;2031;2131;2186;2254;2320;2627;2759;2116;1951;1362;927;1179;477;
LSA 8040 Schleifen (MQ1016);414;255;182;215;540;1973;6172;10209;9423;6774;6116;6191;6763;6927;7245;8006;9542;9152;6583;4775;2686;1987;1414;665;
LSA 8054 Schleifen (MQ1019);102;68;45;56;104;421;1483;2652;2435;1793;1575;1684;1902;1937;1867;2194;2688;2542;1927;1316;901;630;429;198;
MQ_02020_FV3_L (MQ102);1;0;1;1;0;2;23;66;64;37;48;62;50;51;46;52;54;61;55;38;35;27;10;3;
LSA 8140 Schleifen (MQ1020);69;42;26;43;73;259;890;1378;1179;979;869;944;991;1062;1112;1354;1437;1428;1143;771;559;373;335;127;
MQ_01210_FV32_L (MQ1021);5;3;1;2;7;18;125;199;202;84;38;51;42;45;53;44;51;41;52;41;28;14;13;6;
MQ_01081_FV3_G (MQ1022);36;10;7;10;8;54;142;326;344;249;263;280;318;307;305;339;409;372;352;307;189;187;156;95;
MQ_03030_FV1_L (MQ1023);1;0;0;0;1;4;7;14;22;32;6;6;17;14;10;11;12;11;13;13;6;10;8;3;
MQ_01200_FV1_G (MQ1024);63;32;19;15;29;117;496;976;867;658;723;885;1007;1054;1144;1430;1714;1396;1119;804;556;392;314;154;
MQ_01121_FV1_G (MQ1025);4;4;0;2;9;18;70;158;229;219;221;145;168;172;173;202;180;183;162;100;53;32;24;15;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;1;2;3;3;3;3;3;4;3;4;2;2;1;1;1;
MQ_01121_FV3_G (MQ1027);3;3;0;0;0;4;27;59;53;59;100;122;127;163;140;163;201;164;188;120;79;40;43;21;
MQ_01121_FV1_R (MQ1028);1;1;0;0;1;2;10;22;31;30;30;20;23;24;24;28;25;25;22;14;7;4;3;2;
MQ_01200_FV1_L (MQ1029);5;2;0;1;0;3;18;87;102;62;47;41;40;73;54;66;76;82;71;40;29;29;13;8;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);3;1;1;3;2;6;2;22;26;35;19;17;15;13;21;16;27;14;15;17;11;7;12;7;
---Test (MQ1032);5;2;0;1;0;3;18;87;102;62;47;41;40;73;54;66;76;82;71;40;29;29;13;8;
MQ_09040_FV1_G (MQ1033);22;9;4;11;6;29;90;245;214;163;194;230;239;240;254;306;373;365;326;258;205;139;111;56;
MQ_09040_FV3_G (MQ1034);4;7;4;11;6;59;196;316;379;335;285;291;296;291;332;363;332;341;308;234;135;102;74;54;
MQ_09050_FV1_G (MQ1035);25;17;10;11;18;62;246;409;337;297;330;395;435;473;435;536;586;567;523;404;292;225;217;100;
MQ_09050_FV3_G (MQ1036);12;6;5;12;16;116;379;450;570;497;393;394;387;370;434;440;451;483;422;325;205;134;110;49;
MQ_09060_FV11_G (MQ1037);22;15;8;13;18;63;255;407;322;269;318;394;411;453;443;509;565;552;478;354;273;205;198;95;
MQ_09060_FV11L (MQ1038);6;2;0;0;5;10;29;76;59;64;38;46;50;80;63;48;77;64;52;37;27;27;22;4;
MQ_09060_FV2_L (MQ1039);0;0;0;2;3;10;61;165;146;118;102;145;179;183;234;234;276;237;176;122;89;85;7;0;
MQ_03023_FV1_G (MQ104);14;11;5;6;16;59;314;734;615;413;403;428;470;548;553;729;804;704;507;374;254;197;110;32;
MQ_09060_FV2_R (MQ1040);0;0;0;0;1;2;13;34;30;24;21;30;37;38;48;48;57;48;36;25;18;17;2;0;
MQ_09060_FV3_G (MQ1041);18;6;6;10;21;112;397;535;564;499;386;345;362;296;410;410;429;462;396;294;175;119;106;57;
MQ_09060_FV3_R (MQ1042);5;3;5;3;7;78;267;381;332;192;124;107;153;155;191;179;218;257;222;123;63;35;35;14;
MQ_03250_FV1_R (MQ1043);2;1;1;1;1;3;14;33;27;23;24;31;33;34;32;39;50;42;38;30;22;17;13;7;
