Name  /  Date: 2016_09_30;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);45;31;16;7;18;79;253;353;349;348;356;363;332;352;341;360;365;362;365;360;314;226;240;237;
MQ_03020_FV4_L (MQ1);19;5;11;3;8;47;142;315;322;223;206;221;264;270;285;357;341;313;235;169;114;75;61;33;
MQ_03290_FV3_GR (MQ10);51;39;19;11;19;74;182;234;253;203;228;239;239;250;238;232;228;218;238;236;231;205;195;186;
MQ_03020_FV2_L (MQ100);2;1;1;0;0;2;15;33;32;20;26;33;32;43;46;28;34;38;25;28;22;16;14;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;2;5;7;15;10;16;9;9;15;24;11;20;19;22;8;4;2;1;
MQ_08050_FV3_L (MQ1003);2;6;1;3;12;19;46;53;99;126;157;162;143;157;144;146;171;160;155;92;36;11;1;1;
MQ_06161_FV3_L (MQ1004);14;5;1;2;8;53;197;369;283;235;218;206;225;233;258;286;263;230;220;186;133;67;56;51;
MQ_06170_FV6_L (MQ1005);4;1;1;1;2;6;32;62;50;31;37;38;47;50;53;48;50;52;45;37;26;10;16;8;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;1;5;9;16;13;13;19;24;20;23;25;22;19;15;12;9;5;4;3;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;0;1;7;20;23;28;30;30;29;20;30;32;29;36;23;18;8;9;3;3;
LSA 29120 Schleifen (MQ1008);103;45;50;28;87;300;882;1429;1237;1061;1179;1182;1337;1516;1576;1612;1514;1470;1332;929;719;545;401;327;
MQ_06160_FV2_R (MQ1009);11;4;13;6;15;56;131;274;246;231;207;205;227;219;235;246;252;222;233;197;126;101;77;62;
MQ_02020_FV4_L (MQ101);20;9;15;7;3;49;124;224;257;264;230;273;328;371;335;352;348;315;289;224;161;97;94;46;
