Name  /  Date: 2015_02_20;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);41;17;17;15;16;66;217;337;349;346;334;306;349;369;372;389;359;356;329;337;271;145;251;145;
MQ_03020_FV4_L (MQ1);13;10;9;7;18;45;134;334;335;206;191;206;261;285;255;301;262;224;261;227;134;81;57;60;
MQ_03290_FV3_GR (MQ10);47;21;13;5;24;47;137;234;204;166;197;195;228;257;241;243;245;240;229;227;196;152;145;116;
MQ_03020_FV2_L (MQ100);5;2;0;0;1;10;16;45;28;24;25;26;29;41;39;37;29;34;26;33;23;18;66;9;
Alle Motion Det Albersloherweg (MQ1000);2804;1832;1340;1152;2810;9050;28128;49784;43620;37288;36253;39152;45568;51491;50399;52146;50974;44591;39739;32296;21303;14733;15610;11594;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;0;1;1;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;1;8;13;11;6;13;20;15;9;19;12;9;10;4;6;2;2;3;
MQ_08050_FV3_L (MQ1003);2;4;1;0;6;26;49;38;67;88;138;131;131;118;98;148;140;119;91;56;33;10;3;3;
MQ_06161_FV3_L (MQ1004);10;7;3;5;6;51;154;301;277;240;208;181;191;256;288;264;244;230;218;180;109;59;68;37;
MQ_06170_FV6_L (MQ1005);1;1;1;1;2;5;26;60;48;28;25;29;33;39;41;34;40;36;32;31;20;16;8;7;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;1;1;2;8;16;15;18;16;18;20;24;21;22;20;16;13;7;5;4;4;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;1;2;9;17;18;24;28;35;28;22;32;30;29;29;20;13;9;5;3;1;
MQ_06160_FV2_R (MQ1009);15;5;12;8;23;46;104;274;241;218;183;197;199;189;226;222;213;167;189;186;111;74;79;52;
MQ_02020_FV4_L (MQ101);14;8;7;8;18;40;124;290;319;265;285;269;311;414;390;397;385;355;342;234;155;101;87;77;
MQ_03030_FV1_G (MQ1010);66;29;14;22;48;187;871;1756;1673;1177;1059;1301;1521;1693;1744;1847;1666;1470;1371;991;576;510;344;243;
