Name  /  Date: 2015_08_03;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);69;29;10;18;16;72;288;315;360;338;362;334;343;344;362;358;352;369;337;277;230;143;142;74;
MQ_03020_FV4_L (MQ1);13;8;10;6;8;57;123;223;247;183;173;158;186;197;183;206;258;270;198;128;79;69;43;30;
MQ_03290_FV3_GR (MQ10);75;29;19;11;21;75;145;216;217;177;211;213;229;205;228;234;224;239;204;178;129;129;114;53;
MQ_03020_FV2_L (MQ100);2;1;1;0;0;1;11;19;22;23;29;28;21;22;20;36;29;43;30;24;13;15;6;5;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;0;0;0;
MQ_06170_FV4_L (MQ1002);0;1;1;0;0;2;2;6;13;6;12;14;11;7;14;6;14;19;9;22;12;8;3;1;
MQ_08050_FV3_L (MQ1003);2;4;1;2;12;23;40;40;77;87;121;150;134;123;115;102;88;107;92;83;36;5;1;3;
MQ_06161_FV3_L (MQ1004);10;8;72;4;0;18;54;92;140;120;82;114;88;74;110;60;82;100;118;82;40;32;36;14;
MQ_06170_FV6_L (MQ1005);3;0;1;1;2;6;21;40;43;38;30;31;33;32;35;35;46;49;42;37;19;13;9;6;
MQ_08110_FV1_LO (MQ1006);2;1;0;0;0;2;2;11;13;14;15;16;12;14;13;17;17;24;16;11;7;4;3;1;
MQ_08110_FV3_RO (MQ1007);0;0;1;0;1;2;8;11;16;23;27;29;23;11;23;21;26;27;19;16;11;7;2;1;
MQ_06160_FV2_R (MQ1009);23;5;6;11;15;57;148;220;255;201;207;222;192;188;191;164;178;225;178;130;113;66;45;29;
MQ_02020_FV4_L (MQ101);14;7;9;11;10;47;119;228;258;233;255;226;256;289;332;340;408;377;287;185;133;97;67;42;
MQ_03030_FV1_G (MQ1010);28;17;6;13;24;118;366;763;661;491;539;510;552;552;633;727;806;684;481;385;240;211;136;69;
Alle Motion Det Weselerstr. (MQ1011);56772;58882;61397;61459;61971;63140;71425;77587;71142;63785;50138;41762;31704;25738;17117;
LSA 3290 Schleifen (MQ1012);1150;465;286;270;430;1436;3694;5586;5597;5625;6075;6012;6065;5920;6039;6491;6186;6552;5746;4794;3768;3002;2586;1404;
LSA 8020 Schleifen (MQ1013);986;440;206;200;443;1457;3827;5754;5505;5335;5389;5471;5573;5708;5605;5929;6053;6161;5251;4178;3513;2585;2414;1329;
LSA 8030 Schleifen (MQ1014);403;197;80;76;146;523;1480;2231;2276;2130;2215;2150;2223;2213;2319;2582;2727;2770;2197;1835;1471;1009;1082;549;
LSA 8040 Schleifen (MQ1016);515;353;215;206;594;2103;5367;8823;7935;6343;6651;6851;6785;6500;7034;7638;8568;8198;6040;4168;2870;1757;1361;862;
LSA 8032 Schleifen (MQ1017);351;173;90;74;173;634;1588;2464;2215;2084;2291;2450;2501;2513;2528;2891;2819;2680;2233;1621;1286;905;796;503;
LSA 8041 Schleifen (MQ1018);180;92;59;47;138;440;995;1350;1387;1429;1607;1707;1701;1634;1698;1778;1758;1759;1497;1195;823;566;483;282;
LSA 8054 Schleifen (MQ1019);163;113;51;38;110;446;1253;2275;2005;1592;1676;1749;1845;1861;1850;2036;2291;2307;1725;1163;799;622;413;245;
MQ_02020_FV3_L (MQ102);6;1;0;0;2;3;19;44;53;56;50;42;47;38;51;46;40;64;54;39;15;20;12;6;
MQ_01210_FV32_L (MQ1021);2;8;0;2;6;15;96;151;198;56;41;40;40;37;28;36;54;49;42;43;31;17;12;8;
MQ_01081_FV3_G (MQ1022);44;19;10;6;14;59;110;188;221;217;234;234;243;239;233;297;307;308;304;225;169;128;104;71;
MQ_03030_FV1_L (MQ1023);2;1;0;0;1;3;15;17;15;14;15;11;12;12;15;11;8;9;13;7;1;2;3;2;
MQ_01200_FV1_G (MQ1024);113;29;22;22;36;161;365;671;692;642;752;793;835;939;1002;1106;1175;1137;851;547;415;373;273;161;
MQ_01121_FV1_G (MQ1025);11;1;2;4;4;25;69;135;182;180;202;194;156;140;150;162;129;126;125;63;63;31;20;14;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;1;2;2;3;3;3;3;3;3;3;2;1;1;0;0;
MQ_01121_FV3_G (MQ1027);4;1;1;2;1;6;20;39;52;56;103;102;128;136;154;158;157;150;127;109;64;41;19;17;
MQ_01121_FV1_R (MQ1028);1;0;0;1;1;3;9;19;25;25;27;27;21;19;20;22;18;17;17;9;9;4;3;2;
MQ_01200_FV1_L (MQ1029);6;7;13;3;12;1;12;63;68;39;39;36;32;32;38;46;57;46;36;36;18;24;14;5;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);5;2;0;1;1;2;7;5;12;10;14;6;8;10;12;6;14;13;9;9;3;6;4;2;
---Test (MQ1032);6;7;13;3;12;1;12;63;68;39;39;36;32;32;38;46;57;46;36;36;18;24;14;5;
MQ_09040_FV1_G (MQ1033);42;14;8;2;12;27;82;158;170;177;195;200;209;242;245;308;312;289;267;192;153;141;79;62;
MQ_09040_FV3_G (MQ1034);25;8;2;4;14;63;178;252;295;301;317;251;231;219;248;251;251;274;256;211;144;109;87;43;
MQ_09050_FV1_G (MQ1035);55;22;15;9;22;73;197;328;312;294;341;414;442;431;474;558;581;557;500;348;296;209;160;81;
MQ_09050_FV3_G (MQ1036);25;15;7;9;25;120;321;421;493;348;419;353;307;293;376;359;407;434;399;361;250;171;152;62;
MQ_09060_FV11_G (MQ1037);55;18;14;6;19;83;216;363;329;293;337;403;412;423;445;537;553;533;467;335;257;199;151;79;
MQ_09060_FV11L (MQ1038);9;1;6;4;5;10;15;34;36;28;32;38;35;45;68;31;53;55;47;45;40;19;21;10;
MQ_09060_FV2_L (MQ1039);1;0;2;1;2;15;40;106;101;116;96;105;112;132;130;182;180;164;152;90;75;56;25;9;
MQ_03023_FV1_G (MQ104);23;11;4;9;17;72;249;541;482;335;387;387;369;397;472;583;634;553;359;288;185;176;111;60;
MQ_09060_FV2_R (MQ1040);0;0;0;0;1;3;8;22;21;24;20;22;23;27;27;37;37;34;31;18;16;11;5;2;
MQ_09060_FV3_G (MQ1041);32;19;21;14;28;106;334;433;429;422;412;348;294;315;383;367;405;439;401;356;238;158;147;72;
MQ_09060_FV3_R (MQ1042);9;1;4;6;11;63;212;210;194;147;111;120;115;117;114;128;141;146;160;104;80;40;51;16;
MQ_03250_FV1_R (MQ1043);4;2;1;0;1;2;10;22;22;16;21;27;28;28;30;35;39;35;32;23;18;14;9;5;
MQ_03250_FV1_G (MQ1044);22;9;6;0;5;14;55;125;122;93;120;154;159;160;171;197;218;200;183;128;103;78;50;31;
MQ_03250_FV1_L (MQ1045);16;1;3;2;7;13;33;62;53;80;69;55;54;73;73;70;75;68;79;46;29;37;27;19;
MQ_03250_FV2_R (MQ1046);6;1;2;2;5;13;32;47;49;54;50;57;55;52;50;51;55;53;49;40;27;21;14;8;
MQ_03250_FV2_G (MQ1047);40;8;11;15;33;98;232;341;363;395;365;416;402;377;368;371;405;388;361;296;196;151;105;59;
MQ_03250_FV2_L (MQ1048);14;10;8;3;15;47;87;123;129;123;151;153;167;179;183;220;194;223;194;125;91;64;59;22;
MQ_03250_FV3_R (MQ1049);6;3;2;2;6;23;67;84;85;83;86;67;61;62;73;72;75;79;74;68;42;35;25;12;
MQ_03250_FV3_G (MQ105);17;8;5;5;17;68;200;251;254;248;257;201;182;185;218;215;226;236;221;204;125;105;74;37;
MQ_03250_FV3_L (MQ1050);6;6;6;4;3;18;46;97;100;87;81;83;76;63;87;73;103;105;107;92;96;40;59;18;
MQ_03250_FV4_R (MQ1051);12;6;3;3;3;12;40;59;71;74;72;80;86;87;85;92;94;100;88;70;64;43;35;21;
MQ_03250_FV4_G (MQ1052);49;24;11;10;12;49;159;234;286;295;286;318;342;350;341;370;374;402;350;282;254;173;140;82;
MQ_03250_FV4_L (MQ1053);2;3;1;1;1;2;4;16;25;17;27;26;20;22;22;24;25;19;31;19;16;15;26;8;
MQ_03030_FV1_R (MQ1054);1;1;0;0;1;5;8;41;41;56;82;66;45;44;56;54;56;50;44;36;31;8;6;0;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;0;1;1;1;2;1;2;1;3;2;2;2;1;1;1;0;0;
MQ_03030_FV2_L (MQ1056);3;0;1;0;2;0;3;5;6;13;18;25;18;28;16;38;28;32;33;10;10;7;2;2;
MQ_03030_FV2_R (MQ1057);2;0;0;0;1;0;2;4;4;9;13;17;12;19;11;26;19;22;22;7;7;5;2;2;
MQ_03030_FV3_G (MQ1058);28;16;14;7;26;122;324;629;602;483;485;450;462;461;473;552;623;644;463;316;200;156;103;51;
MQ_03030_FV3_L (MQ1059);3;2;1;0;2;13;20;75;63;62;73;67;79;58;60;63;76;84;64;58;39;19;15;12;
