Name  /  Date: 2016_08_27;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);122;95;68;58;52;104;97;101;170;274;331;341;351;327;311;283;316;310;334;280;220;189;211;156;
MQ_03020_FV4_L (MQ1);24;17;8;11;11;32;20;52;87;129;176;187;166;165;165;148;168;150;139;132;99;49;88;54;
MQ_03290_FV3_GR (MQ10);101;89;76;59;58;69;68;83;108;173;173;227;226;215;222;216;162;190;177;138;152;129;152;148;
MQ_03020_FV2_L (MQ100);3;2;2;3;1;3;6;3;7;26;23;22;32;31;30;30;21;33;32;26;14;9;10;14;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;2;1;1;1;1;1;1;
MQ_06170_FV4_L (MQ1002);5;0;0;0;0;1;2;3;7;23;19;15;20;35;21;9;12;21;14;12;6;9;1;5;
MQ_08050_FV3_L (MQ1003);3;2;0;2;4;7;4;17;88;137;194;171;169;149;164;150;113;136;110;86;45;6;2;0;
MQ_06161_FV3_L (MQ1004);48;30;20;15;9;26;43;63;128;166;180;184;197;166;176;150;144;164;183;143;125;85;73;61;
MQ_06170_FV6_L (MQ1005);6;4;3;2;2;2;3;11;21;29;35;37;32;38;36;31;29;32;34;27;17;15;12;11;
MQ_08110_FV1_LO (MQ1006);3;1;1;0;0;1;1;5;7;9;11;13;16;11;13;12;10;12;11;7;9;4;2;5;
MQ_08110_FV3_RO (MQ1007);1;1;0;0;1;1;3;8;19;28;26;25;25;23;14;14;16;13;17;16;9;9;3;1;
LSA 29120 Schleifen (MQ1008);232;142;87;57;100;118;206;392;580;872;1028;1004;1203;1083;1027;909;874;992;951;701;632;463;451;343;
MQ_06160_FV2_R (MQ1009);49;29;14;19;28;32;32;58;98;149;158;206;172;164;139;130;135;164;158;176;120;89;79;65;
MQ_02020_FV4_L (MQ101);34;18;12;8;11;26;37;56;137;182;203;239;183;249;242;223;205;204;180;156;123;89;70;69;
MQ_03030_FV1_G (MQ1010);102;32;23;17;25;43;94;149;234;351;362;433;466;479;466;443;375;413;361;348;248;221;180;180;
LSA 3290 Schleifen (MQ1012);2369;1947;1491;1132;1107;1386;1343;1992;2794;4484;5197;5677;6085;5883;5722;5268;5116;5125;5303;4805;4027;3341;3837;3337;
LSA 8020 Schleifen (MQ1013);2523;2027;1755;1286;1417;1433;1279;1713;2391;3731;4413;4871;5285;5329;4936;4752;4471;4719;4862;4299;3713;3053;3698;3249;
LSA 8030 Schleifen (MQ1014);1038;816;597;447;487;511;470;603;910;1431;1728;1883;2062;2066;1962;1792;1959;1894;1910;1730;1542;1324;1725;1245;
LSA 8031 Schleifen (MQ1015);1450;1274;1189;999;1191;1308;1111;1299;1309;1840;1741;2101;1897;1857;1805;2103;1761;2156;2225;1905;1764;1380;1959;1842;
