Name  /  Date: 2015_09_21;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);27;12;11;9;26;106;280;343;397;371;354;346;330;360;363;370;361;376;349;300;212;141;134;63;
MQ_03020_FV4_L (MQ1);11;6;4;7;7;43;131;283;334;206;189;201;179;240;205;263;325;333;275;161;88;83;37;27;
MQ_03290_FV3_GR (MQ10);47;17;12;15;18;87;176;241;223;224;198;233;204;228;235;227;244;244;228;184;139;118;87;51;
MQ_03020_FV2_L (MQ100);6;4;0;0;0;1;12;41;32;25;20;31;30;30;21;24;43;39;39;21;12;9;8;7;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;1;0;1;3;6;9;15;8;8;15;6;14;15;15;20;15;9;11;0;0;0;
MQ_08050_FV3_L (MQ1003);2;1;1;1;9;26;37;53;95;98;97;124;142;131;112;132;125;134;115;70;32;4;2;3;
MQ_06161_FV3_L (MQ1004);4;6;6;2;4;22;72;170;210;156;110;104;84;86;100;94;112;150;120;80;54;26;14;12;
MQ_06170_FV6_L (MQ1005);4;0;1;0;2;8;27;55;52;28;26;26;40;39;31;40;57;43;42;30;16;14;4;4;
MQ_08110_FV1_LO (MQ1006);2;0;0;0;1;1;4;7;13;15;15;14;18;16;17;19;24;30;16;11;9;4;3;1;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;6;18;23;25;26;29;28;16;23;29;29;32;25;18;10;5;2;1;
MQ_06160_FV2_R (MQ1009);7;14;8;4;17;56;113;283;259;231;194;175;169;182;206;177;224;260;180;133;84;51;37;20;
MQ_03030_FV1_G (MQ1010);19;11;9;15;24;126;404;949;859;587;532;554;599;692;695;792;993;911;643;413;277;207;135;57;
LSA 3290 Schleifen (MQ1012);617;322;224;201;432;1580;3742;6391;6431;6218;5902;5970;5998;6344;6459;6647;6560;6787;5942;4997;3770;2715;1967;1076;
LSA 8020 Schleifen (MQ1013);561;318;224;137;392;1529;3885;6375;6340;5705;5216;5576;5682;6109;6127;6310;6288;6403;5462;4422;3359;2514;1910;985;
