Name  /  Date: 2016_02_20;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);131;92;53;48;55;106;86;93;187;287;324;367;360;390;348;370;354;370;335;337;256;159;238;204;
MQ_03020_FV4_L (MQ1);36;14;8;16;6;36;32;47;99;153;163;209;229;191;203;178;152;184;179;122;97;57;53;55;
MQ_03290_FV3_GR (MQ10);114;91;62;64;55;91;72;95;101;159;203;214;238;236;244;225;226;241;222;224;185;126;175;145;
MQ_03020_FV2_L (MQ100);11;3;4;1;2;3;7;5;17;13;19;21;28;50;22;26;41;25;26;26;25;22;8;11;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;1;2;2;1;1;0;1;1;
MQ_06170_FV4_L (MQ1002);0;0;2;0;0;0;2;3;7;7;6;6;9;12;10;13;6;5;3;6;1;2;2;4;
MQ_08050_FV3_L (MQ1003);3;0;1;1;6;5;3;16;52;111;129;168;166;174;156;179;173;139;109;83;45;10;1;0;
MQ_06161_FV3_L (MQ1004);37;16;10;9;8;25;43;54;132;155;159;176;203;190;197;177;157;217;186;167;102;71;62;47;
MQ_06170_FV6_L (MQ1005);15;3;3;3;2;0;3;12;20;32;36;35;32;29;38;29;27;32;27;22;25;14;10;10;
MQ_08110_FV1_LO (MQ1006);4;2;2;1;0;1;1;5;11;15;14;19;25;18;19;19;19;21;19;13;8;6;5;3;
MQ_08110_FV3_RO (MQ1007);0;2;1;0;0;2;3;10;28;41;48;43;53;30;41;24;25;23;29;25;11;7;4;4;
LSA 29120 Schleifen (MQ1008);209;113;82;63;58;152;154;328;538;906;942;1187;1182;1145;1247;1144;1005;1017;986;833;575;372;324;361;
MQ_06160_FV2_R (MQ1009);25;29;28;15;19;40;39;68;93;156;182;154;214;187;187;152;195;165;179;165;123;79;79;63;
MQ_02020_FV4_L (MQ101);35;14;16;12;11;19;56;52;118;138;181;229;279;271;312;265;247;287;225;200;169;80;82;81;
MQ_03030_FV1_G (MQ1010);87;41;25;31;28;55;95;213;211;339;366;441;493;481;557;500;406;488;415;326;225;187;136;113;
Alle Motion Det Weselerstr. (MQ1011);20311;15940;13449;12473;12352;14830;17307;23107;36298;49318;55874;63462;66419;71179;73680;71100;65382;67360;62593;56956;41099;30401;34278;27684;
LSA 3290 Schleifen (MQ1012);2200;1639;1018;1089;1080;1148;1148;1761;2530;4069;4900;5490;5919;6035;6076;5706;5732;5679;5443;5435;4255;2854;3760;2951;
LSA 8020 Schleifen (MQ1013);2294;1962;1117;1257;1194;1298;1247;1597;2413;3639;4399;5081;5486;5449;5889;5196;5248;5307;5160;5470;4048;2791;3855;3089;
LSA 8030 Schleifen (MQ1014);963;874;419;456;424;511;438;571;967;1435;1698;1963;2164;2223;2418;2151;2286;2234;2144;2336;1861;1188;2027;1444;
LSA 8031 Schleifen (MQ1015);704;760;426;678;485;549;451;635;845;1240;1430;1636;1683;1613;1686;1514;1504;1501;1492;1581;1113;818;1534;1357;
LSA 8040 Schleifen (MQ1016);890;781;369;404;508;803;1058;1986;3014;4404;5568;6809;6836;7113;7101;6556;6134;5981;5658;4749;3018;1765;1996;1827;
LSA 8032 Schleifen (MQ1017);544;460;192;238;250;309;342;553;879;1344;1672;2018;2186;2159;2310;2125;1962;1968;1836;1770;1315;858;1182;904;
LSA 8041 Schleifen (MQ1018);362;294;117;144;190;247;258;446;739;1132;1410;1656;1754;1795;1811;1709;1583;1562;1418;1300;873;564;728;606;
LSA 8054 Schleifen (MQ1019);317;222;115;125;96;173;243;568;757;1203;1410;1778;1743;1877;1902;1708;1537;1499;1505;1283;893;518;507;498;
MQ_02020_FV3_L (MQ102);3;1;7;4;1;5;6;13;23;29;55;43;67;70;64;68;63;68;70;59;28;13;18;11;
LSA 8140 Schleifen (MQ1020);199;121;62;76;54;118;155;284;448;736;876;1045;1086;1097;1035;1026;918;929;893;733;531;355;324;294;
MQ_01210_FV32_L (MQ1021);6;3;1;2;4;15;17;9;13;16;10;23;25;31;55;23;29;36;29;28;19;15;11;8;
MQ_01081_FV3_G (MQ1022);99;52;41;46;28;45;37;88;104;151;180;212;239;237;285;304;228;257;251;229;205;132;153;120;
MQ_03030_FV1_L (MQ1023);6;6;2;6;4;4;2;10;11;42;12;12;20;12;14;9;7;19;12;9;4;3;2;1;
MQ_01200_FV1_G (MQ1024);210;119;92;70;49;80;133;221;306;491;612;722;884;992;1108;1077;1059;1183;971;674;488;355;494;332;
MQ_01121_FV1_G (MQ1025);23;11;8;14;23;35;62;93;170;229;313;263;271;271;225;244;186;167;119;114;61;42;53;59;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;1;2;2;3;5;5;5;5;5;5;4;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);16;9;2;7;5;2;12;30;58;83;113;156;230;249;240;225;246;273;216;131;82;51;50;51;
MQ_01121_FV1_R (MQ1028);3;2;1;2;3;5;8;13;23;31;43;36;37;37;31;33;25;23;16;16;9;6;7;8;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);12;1;6;2;2;2;6;8;8;17;19;21;19;19;17;10;13;21;17;10;9;15;20;20;
---Test (MQ1032);69;29;23;14;9;33;47;65;96;192;221;285;342;335;363;308;320;350;296;215;143;129;114;96;
MQ_09040_FV1_G (MQ1033);73;60;37;33;26;31;50;61;87;112;151;247;261;320;275;314;317;301;287;259;231;127;144;98;
MQ_09040_FV3_G (MQ1034);67;43;19;18;23;52;56;106;144;355;346;355;315;346;279;298;282;244;264;258;178;117;86;71;
MQ_09050_FV1_G (MQ1035);105;71;49;38;34;37;61;109;157;252;294;418;460;495;542;515;496;519;453;370;334;248;222;177;
MQ_09050_FV3_G (MQ1036);68;44;17;32;39;73;80;125;267;444;469;436;431;442;422;427;391;356;441;358;306;199;143;115;
MQ_09060_FV11_G (MQ1037);101;68;46;40;32;38;62;103;153;238;305;408;447;512;513;503;457;517;448;328;298;217;209;168;
MQ_09060_FV11L (MQ1038);6;7;6;3;15;9;5;18;22;33;26;32;36;33;30;28;36;31;33;29;43;20;11;20;
MQ_09060_FV2_L (MQ1039);21;8;4;4;5;7;22;22;56;72;91;134;152;122;161;128;116;138;105;79;56;48;37;35;
MQ_03023_FV1_G (MQ104);63;40;20;17;22;49;64;136;136;234;257;308;362;353;399;407;354;491;336;255;188;148;104;91;
MQ_09060_FV2_R (MQ1040);5;2;1;1;1;2;5;5;11;15;19;28;31;25;33;26;24;28;22;16;12;10;8;7;
MQ_09060_FV3_G (MQ1041);73;55;38;39;39;78;85;128;255;436;457;445;427;436;426;422;398;336;403;342;277;202;151;106;
MQ_09060_FV3_R (MQ1042);16;7;7;2;5;39;16;44;74;107;106;118;143;146;130;115;120;135;115;97;81;40;36;31;
MQ_03250_FV1_R (MQ1043);8;6;4;4;3;3;5;7;11;17;18;30;32;37;38;38;41;40;31;26;26;17;18;11;
MQ_03250_FV1_G (MQ1044);45;36;22;23;19;16;30;42;64;94;103;172;180;212;217;217;230;229;178;147;147;97;101;64;
MQ_03250_FV1_L (MQ1045);28;21;13;12;6;22;18;31;21;38;57;78;63;90;62;73;56;52;69;69;51;34;30;25;
MQ_03250_FV2_R (MQ1046);11;6;4;4;7;7;11;14;20;36;42;47;52;49;56;43;47;47;49;49;34;21;23;19;
MQ_03250_FV2_G (MQ1047);83;44;29;32;47;47;83;104;149;267;308;345;378;357;410;318;347;347;357;358;246;154;169;138;
MQ_03250_FV2_L (MQ1048);38;21;14;11;5;20;25;48;59;111;141;165;173;188;191;181;156;165;167;129;121;84;64;74;
MQ_03250_FV3_R (MQ1049);14;9;4;7;6;15;17;27;54;94;96;87;84;92;87;87;79;73;84;68;51;34;26;21;
MQ_03250_FV3_G (MQ105);41;26;12;20;19;46;50;82;162;281;288;260;252;275;260;262;236;219;253;204;152;101;77;64;
MQ_03250_FV3_L (MQ1050);23;13;14;15;13;17;11;14;49;64;89;86;111;70;81;94;76;70;98;80;88;59;46;35;
MQ_03250_FV4_R (MQ1051);30;21;10;11;10;9;10;18;27;47;56;71;78;81;80;79;74;81;79;64;60;40;52;36;
MQ_03250_FV4_G (MQ1052);120;84;38;42;41;38;39;70;106;186;225;286;312;323;322;318;296;323;316;257;240;160;208;142;
MQ_03250_FV4_L (MQ1053);17;8;3;2;5;7;5;8;10;18;25;17;25;23;20;23;25;27;28;33;28;17;10;14;
MQ_03030_FV1_R (MQ1054);11;2;1;2;0;0;6;19;35;42;49;75;77;87;85;50;44;40;30;25;17;10;7;8;
MQ_03030_FV2_G (MQ1055);1;1;0;0;0;0;0;1;1;2;2;2;1;1;1;2;2;5;1;1;1;1;1;0;
MQ_03030_FV2_L (MQ1056);6;8;5;5;4;2;6;8;11;32;23;22;14;15;20;27;22;68;11;10;8;8;7;3;
MQ_03030_FV2_R (MQ1057);4;6;3;3;3;2;4;6;7;22;16;15;9;11;14;19;15;46;8;7;6;6;5;2;
