Name  /  Date: 2015_02_05;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);41;22;6;13;22;78;197;330;341;337;291;293;290;325;326;357;341;337;336;345;255;280;261;82;
MQ_03020_FV4_L (MQ1);15;8;11;8;12;47;175;336;308;251;176;178;214;212;251;307;425;359;307;211;102;73;39;26;
MQ_03290_FV3_GR (MQ10);48;24;12;19;26;61;116;224;213;173;182;206;203;229;232;241;239;236;217;224;155;134;131;54;
MQ_03020_FV2_L (MQ100);3;4;2;3;1;8;10;57;27;33;22;33;22;40;28;42;39;36;47;24;20;19;8;9;
Alle Motion Det Albersloherweg (MQ1000);3312;1725;1322;1504;3061;9390;28299;49076;45907;37033;35162;37410;41746;42596;43889;48812;53484;53994;47025;34174;22408;19148;17484;6367;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;2;2;13;9;6;8;6;9;9;6;13;12;12;9;2;3;5;0;0;
MQ_08050_FV3_L (MQ1003);2;4;1;0;8;30;45;34;60;77;103;93;132;114;115;104;107;118;85;59;19;4;1;1;
MQ_06161_FV3_L (MQ1004);15;7;1;3;7;38;165;289;292;215;200;174;189;181;223;230;235;264;254;188;87;77;47;24;
MQ_06170_FV6_L (MQ1005);2;0;1;0;2;5;24;68;50;27;22;21;30;30;31;48;52;42;39;32;20;12;8;6;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;1;2;3;9;15;12;15;16;18;15;15;21;24;33;33;13;7;4;5;2;
MQ_08110_FV3_RO (MQ1007);0;1;0;1;1;3;6;26;27;24;22;26;24;17;21;30;26;36;21;16;13;5;3;1;
MQ_06160_FV2_R (MQ1009);10;7;8;7;15;60;139;274;285;194;216;193;190;182;246;225;219;259;204;130;84;71;42;28;
MQ_02020_FV4_L (MQ101);18;13;10;9;16;34;133;278;344;347;242;266;273;336;363;391;465;513;404;277;181;106;79;38;
MQ_03030_FV1_G (MQ1010);22;13;11;10;19;94;434;947;948;674;561;620;674;746;827;968;1047;972;777;541;346;243;162;74;
Alle Motion Det Weselerstr. (MQ1011);13774;11390;10233;9758;11362;19510;46490;77637;78327;69570;66530;66811;71198;76414;77415;82815;88353;84796;80847;65116;45441;36581;32266;19149;
LSA 3290 Schleifen (MQ1012);805;490;328;374;542;1528;3483;6050;6436;5862;5876;5969;5910;5983;6116;6580;6532;6456;6059;5878;4481;4172;3764;1505;
LSA 8020 Schleifen (MQ1013);704;431;322;341;562;1363;3339;5917;5913;5423;5161;5255;5730;6109;6392;6512;6291;6333;6043;5702;3834;3882;3535;1297;
LSA 8030 Schleifen (MQ1014);338;163;106;106;195;481;1309;2414;2401;2182;2142;2258;2747;3130;3335;3437;3367;3377;3455;2934;1731;2108;2144;574;
LSA 8031 Schleifen (MQ1015);252;93;93;87;151;398;1311;2133;2243;1991;1989;2167;2887;3106;3304;3669;3648;3884;3833;2903;2210;2591;2609;753;
LSA 8040 Schleifen (MQ1016);534;243;227;228;559;1896;6085;9189;8444;6782;6264;6516;7580;7669;7860;7869;8625;8256;7084;5007;3256;2760;2575;946;
LSA 8032 Schleifen (MQ1017);233;114;91;83;155;509;1419;2335;2381;2111;2149;2349;2585;2630;2801;2916;3148;3401;3118;2320;1813;1969;2098;603;
LSA 8041 Schleifen (MQ1018);180;70;58;45;136;449;1405;2143;2174;2002;1999;2141;2290;2250;2358;2449;2503;2568;2319;1814;1228;1191;1212;354;
LSA 8054 Schleifen (MQ1019);135;63;40;58;110;426;1382;2383;2233;1710;1519;1718;1910;1898;1968;2119;2408;2569;1971;1317;915;728;570;256;
MQ_02020_FV3_L (MQ102);2;0;1;2;1;4;34;67;63;35;42;56;56;54;53;52;60;60;61;55;28;16;27;5;
LSA 8140 Schleifen (MQ1020);73;37;31;38;89;248;821;1378;1212;977;917;988;1136;1147;1138;1405;1592;1337;1279;875;607;463;403;151;
MQ_01210_FV32_L (MQ1021);1;0;0;2;4;23;122;178;223;71;44;57;95;99;91;78;67;52;47;55;17;16;17;5;
MQ_01081_FV3_G (MQ1022);39;42;25;17;21;55;135;331;428;313;262;313;313;315;333;392;444;453;450;356;234;201;185;103;
MQ_03030_FV1_L (MQ1023);0;0;2;1;0;3;8;16;37;15;13;12;18;12;27;13;6;10;13;10;5;3;5;6;
MQ_01200_FV1_G (MQ1024);60;49;29;19;36;126;467;947;774;695;709;840;1000;1062;1043;1321;1383;1128;1001;749;534;404;369;186;
MQ_01121_FV1_G (MQ1025);7;11;4;1;6;18;74;198;215;246;207;183;151;177;163;187;199;196;188;100;63;33;27;13;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;1;2;3;3;3;4;4;4;4;3;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);5;6;0;0;0;5;20;47;61;68;111;129;134;148;171;175;180;201;162;138;91;64;34;24;
MQ_01121_FV1_R (MQ1028);1;2;1;0;1;3;10;27;29;33;28;25;21;24;22;26;27;27;26;14;9;5;4;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);6;2;1;0;1;3;3;15;25;25;19;12;9;14;11;29;19;21;29;12;7;6;5;8;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);38;17;11;12;16;38;112;212;229;184;222;232;286;338;316;348;407;418;412;347;234;156;122;70;
MQ_09040_FV3_G (MQ1034);33;9;9;7;19;63;208;317;381;362;333;314;281;328;346;333;344;377;341;276;174;134;71;47;
MQ_09050_FV1_G (MQ1035);44;17;19;15;17;70;249;415;383;290;348;439;454;468;467;529;596;538;534;449;337;257;236;105;
MQ_09050_FV3_G (MQ1036);34;8;13;6;23;94;387;538;620;565;438;406;383;413;452;428;457;491;428;376;229;155;117;52;
MQ_09060_FV11_G (MQ1037);43;17;17;14;18;76;261;415;369;273;316;412;439;469;442;536;566;497;496;392;305;223;219;103;
MQ_09060_FV11L (MQ1038);6;0;4;2;3;4;33;66;68;46;46;50;42;45;63;47;93;106;61;55;34;25;25;8;
MQ_09060_FV2_L (MQ1039);2;6;1;1;4;16;70;151;151;135;130;120;172;203;223;254;222;166;170;119;71;72;28;11;
MQ_03023_FV1_G (MQ104);17;8;6;4;17;56;264;676;716;501;398;444;461;498;576;669;727;668;560;373;215;180;132;53;
MQ_09060_FV2_R (MQ1040);0;1;0;0;1;3;14;31;31;28;27;25;35;42;46;52;46;34;35;24;14;15;6;2;
MQ_09060_FV3_G (MQ1041);42;12;18;9;25;106;396;549;593;482;413;390;358;389;418;409;436;477;416;335;214;130;104;62;
MQ_09060_FV3_R (MQ1042);4;2;5;2;15;60;241;351;323;211;112;109;140;160;170;157;191;238;197;143;82;47;37;22;
MQ_03250_FV1_R (MQ1043);4;2;1;1;1;4;15;32;32;21;26;31;38;41;40;45;50;56;50;38;26;15;15;9;
