Name  /  Date: 2015_07_07;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);56;30;13;17;18;85;267;356;353;350;339;336;335;344;342;356;353;368;358;294;234;195;187;119;
MQ_03020_FV4_L (MQ1);7;9;10;3;8;45;139;265;245;217;186;195;189;149;171;204;256;253;183;156;92;64;43;28;
MQ_03290_FV3_GR (MQ10);52;30;16;11;21;79;131;202;210;198;236;250;190;210;204;242;219;247;205;180;151;115;94;76;
MQ_03020_FV2_L (MQ100);3;1;0;0;0;2;9;32;25;29;28;26;28;38;26;34;33;37;26;15;13;7;5;5;
Alle Motion Det Albersloherweg (MQ1000);4158;2597;1437;1334;2969;10501;26702;42676;41929;35394;33912;34906;35524;35752;38668;42554;48885;48485;38166;30131;20863;16461;12461;7450;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;1;1;1;2;2;1;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;1;1;1;8;10;10;11;12;12;8;12;10;12;7;11;12;4;1;1;1;
MQ_08050_FV3_L (MQ1003);4;2;1;3;15;37;34;39;73;103;100;119;124;102;102;107;90;120;94;113;54;26;13;12;
MQ_06161_FV3_L (MQ1004);8;6;15;8;12;34;101;147;132;128;84;70;104;96;76;102;110;152;96;60;28;26;28;14;
MQ_06170_FV6_L (MQ1005);1;2;0;1;2;7;22;51;43;31;27;24;28;24;32;34;43;41;31;25;18;12;10;6;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;1;3;8;10;13;12;13;16;13;16;17;21;25;16;11;10;4;4;2;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;1;2;6;15;20;25;23;21;21;15;22;25;25;26;19;13;12;8;3;2;
MQ_06160_FV2_R (MQ1009);14;7;9;6;17;60;141;216;218;215;185;173;172;163;189;208;169;213;193;133;94;77;53;32;
MQ_02020_FV4_L (MQ101);21;16;15;8;19;39;128;239;292;280;219;225;242;266;319;358;414;351;278;223;155;94;60;67;
MQ_03030_FV1_G (MQ1010);32;23;7;11;24;111;372;696;663;529;493;527;540;604;668;824;861;677;572;395;305;226;136;88;
LSA 3290 Schleifen (MQ1012);1134;550;278;294;452;1653;3568;5708;5766;5544;5692;5895;5626;5424;5677;6086;6487;6587;6065;5144;3985;3407;2801;1758;
LSA 8020 Schleifen (MQ1013);1012;511;258;262;474;1523;3892;5651;5683;5113;5027;5353;5117;5107;5436;5778;6095;6214;5631;4957;3777;3151;2733;1757;
LSA 8030 Schleifen (MQ1014);376;242;109;88;136;576;1470;2344;2406;2147;2075;2094;2122;2030;2326;2410;2902;2936;2499;2298;1571;1458;1398;804;
LSA 8031 Schleifen (MQ1015);218;145;73;75;125;473;1401;2209;2291;2134;1767;1835;1867;1837;1954;2297;2427;2318;1990;2392;1973;1955;1408;751;
LSA 8040 Schleifen (MQ1016);532;365;213;216;596;2190;5607;8866;7852;6577;5842;6117;6547;6317;7044;7880;8629;8231;6520;5051;2891;2207;1652;987;
LSA 8032 Schleifen (MQ1017);304;201;93;93;175;631;1561;2308;2503;2254;2315;2508;2300;2245;2449;2693;2850;2720;2323;1978;1386;1081;944;600;
LSA 8041 Schleifen (MQ1018);219;141;63;74;154;423;1020;1330;1440;1407;1490;1610;1524;1441;1632;1713;1804;1707;1496;1320;862;673;503;368;
LSA 8054 Schleifen (MQ1019);164;111;57;51;138;521;1356;2382;2284;1899;1676;1780;1887;1905;1980;2243;2692;2666;2234;2097;1252;942;761;400;
MQ_02020_FV3_L (MQ102);4;0;1;0;0;4;15;47;53;27;31;44;48;50;48;47;49;46;54;37;20;11;28;8;
LSA 8140 Schleifen (MQ1020);105;69;40;36;86;298;735;1108;1104;897;930;845;874;946;1039;1144;1359;1282;1005;717;531;427;287;178;
MQ_01210_FV32_L (MQ1021);4;1;0;5;3;27;114;143;99;45;47;41;37;40;29;37;43;44;40;23;18;20;16;3;
MQ_01081_FV3_G (MQ1022);57;35;8;6;11;52;132;197;258;228;236;245;274;277;251;277;316;320;332;257;184;134;130;97;
MQ_03030_FV1_L (MQ1023);1;0;0;1;1;3;9;13;18;15;8;12;17;20;15;17;18;18;18;8;2;10;4;0;
MQ_01200_FV1_G (MQ1024);83;62;29;21;37;134;362;560;615;580;708;798;865;937;1035;1288;1312;942;854;549;510;369;282;185;
MQ_01121_FV1_G (MQ1025);3;4;3;1;4;19;84;45;112;147;147;158;118;65;38;80;165;145;122;78;39;29;8;8;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;4;3;3;2;2;1;1;0;
MQ_01121_FV3_G (MQ1027);8;2;1;2;0;3;20;32;48;58;82;107;132;136;163;132;175;173;148;122;85;45;22;15;
MQ_01121_FV1_R (MQ1028);0;1;0;0;1;3;11;6;15;20;20;22;16;9;5;11;22;20;17;11;5;4;1;1;
MQ_01200_FV1_L (MQ1029);4;4;0;0;2;6;11;58;86;34;40;43;44;49;45;44;60;45;47;27;30;22;15;7;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;1;3;2;1;3;6;8;13;16;8;17;19;13;18;11;3;11;16;6;7;5;3;8;
---Test (MQ1032);4;4;0;0;2;6;11;58;86;34;40;43;44;49;45;44;60;45;47;27;30;22;15;7;
MQ_09040_FV1_G (MQ1033);41;17;5;5;9;29;87;131;151;171;175;224;241;209;245;273;289;313;301;214;166;111;86;67;
MQ_09040_FV3_G (MQ1034);17;10;4;7;8;58;148;204;254;275;290;241;226;233;237;265;222;298;271;199;123;98;99;53;
MQ_09050_FV1_G (MQ1035);47;22;10;10;14;58;191;334;330;302;355;396;441;417;449;544;561;531;543;422;294;214;189;90;
MQ_09050_FV3_G (MQ1036);26;16;9;8;17;106;270;321;357;378;391;327;346;324;380;333;347;388;393;349;220;171;152;72;
MQ_09060_FV11_G (MQ1037);39;20;7;9;14;71;214;367;344;322;348;388;434;407;441;513;549;507;510;403;275;195;181;88;
MQ_09060_FV11L (MQ1038);9;2;3;3;2;7;21;32;32;41;27;33;31;30;34;43;53;51;52;31;24;17;20;11;
MQ_09060_FV2_L (MQ1039);7;2;2;4;2;27;56;90;109;93;107;125;130;106;148;166;198;162;144;130;88;51;40;26;
MQ_03023_FV1_G (MQ104);25;15;5;5;12;76;247;519;472;365;372;400;389;438;509;645;689;512;427;282;210;161;98;72;
MQ_09060_FV2_R (MQ1040);2;1;1;1;1;6;12;18;22;19;22;26;27;22;30;34;41;33;30;27;18;11;8;5;
MQ_09060_FV3_G (MQ1041);38;23;12;10;23;97;272;333;356;348;390;311;326;334;356;338;372;397;382;350;219;179;141;87;
MQ_09060_FV3_R (MQ1042);8;6;3;6;9;77;186;170;172;141;122;122;120;94;116;121;146;160;170;156;89;59;38;21;
MQ_03250_FV1_R (MQ1043);3;2;1;1;0;3;12;16;18;18;19;26;24;28;29;34;38;36;36;30;20;13;10;8;
MQ_03250_FV1_G (MQ1044);19;9;4;4;3;19;66;91;101;103;108;147;135;161;164;190;215;207;203;168;113;71;54;44;
MQ_03250_FV1_L (MQ1045);13;5;0;1;5;18;21;45;53;51;59;80;56;44;64;74;58;82;58;67;45;35;33;15;
MQ_03250_FV2_R (MQ1046);4;2;2;2;5;15;31;45;52;47;57;52;55;47;56;58;53;58;52;41;31;23;19;10;
MQ_03250_FV2_G (MQ1047);32;17;12;14;37;113;227;331;385;344;418;379;405;344;412;427;391;425;385;298;229;165;138;73;
MQ_03250_FV2_L (MQ1048);18;8;3;6;10;26;94;150;159;128;164;190;194;158;177;230;227;206;195;138;104;71;72;31;
MQ_03250_FV3_R (MQ1049);6;4;2;3;4;20;56;68;69;72;78;61;61;63;66;66;69;75;76;66;42;33;25;15;
MQ_03250_FV3_G (MQ105);19;12;7;8;12;60;167;203;207;217;233;182;184;190;199;198;206;225;229;197;125;100;76;44;
MQ_03250_FV3_L (MQ1050);6;4;1;0;2;23;49;68;85;67;78;89;89;66;82;72;93;88;94;76;53;37;52;16;
MQ_03250_FV4_R (MQ1051);9;5;2;3;4;12;36;67;70;76;79;78;83;82;88;96;93;105;101;71;54;52;39;21;
MQ_03250_FV4_G (MQ1052);38;21;9;12;14;49;145;270;278;303;314;313;331;329;350;385;374;419;404;283;217;209;155;82;
MQ_03250_FV4_L (MQ1053);6;3;0;0;0;4;11;13;22;24;23;30;22;22;34;24;15;34;31;19;10;13;14;18;
MQ_03030_FV1_R (MQ1054);5;0;0;0;0;5;7;35;44;53;54;60;50;40;52;60;47;49;50;38;21;8;11;5;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;0;0;
MQ_03030_FV2_L (MQ1056);2;1;1;0;1;2;2;9;18;16;10;13;10;13;23;22;16;33;15;10;14;11;2;3;
MQ_03030_FV2_R (MQ1057);2;0;0;0;1;2;2;6;12;11;7;9;7;9;16;15;11;22;10;7;9;7;1;2;
MQ_03030_FV3_G (MQ1058);29;21;17;5;28;121;357;644;621;534;478;478;472;434;462;559;626;595;488;324;233;157;115;70;
MQ_03030_FV3_L (MQ1059);6;2;0;0;4;9;21;68;78;75;70;63;50;57;46;66;72;73;102;53;33;24;23;11;
MQ_03080_FV4_R (MQ106);4;2;0;1;1;8;43;106;92;68;36;47;38;44;49;46;64;57;31;44;37;18;6;8;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;2;5;8;9;8;7;7;6;6;7;7;9;8;7;5;3;3;2;1;
MQ_03030_FV4_G (MQ1061);2;0;0;0;0;2;3;7;7;3;5;4;6;5;3;3;7;7;4;3;2;2;4;2;
MQ_03030_FV4_L (MQ1062);14;2;2;1;2;13;22;50;49;22;34;29;40;31;21;22;44;47;28;19;13;14;25;14;
MQ_03030_FV4_R (MQ1063);14;2;2;1;2;13;22;50;49;22;34;29;40;31;21;22;44;47;28;19;13;14;25;14;
MQ_03120_FV1_G (MQ107);89;52;22;33;64;200;509;824;885;800;805;835;831;860;924;1061;1167;1006;898;625;404;339;242;170;
MQ_03020_FV2_R (MQ108);5;7;1;2;4;3;20;61;60;40;49;56;41;58;51;52;66;72;62;36;32;25;18;11;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;2;5;8;9;8;8;9;9;9;10;11;11;10;9;7;5;4;3;2;
MQ_08050_FV2_L (MQ11);34;16;11;19;23;91;186;233;323;350;358;398;440;452;494;529;560;540;393;298;183;112;46;32;
MQ_03120_FV2_L (MQ110);0;0;0;1;0;0;9;32;36;35;30;39;30;31;37;38;45;32;18;22;12;15;7;3;
MQ_03120_FV2_R (MQ111);0;0;0;2;1;1;3;12;29;27;20;26;30;25;18;23;26;22;10;11;9;15;4;1;
MQ_06160_FV3_L (MQ112);2;0;0;0;2;3;16;24;48;50;44;59;60;49;57;59;66;73;97;81;41;24;20;8;
MQ_03120_FV3_G (MQ113);70;39;24;28;26;222;793;1043;990;824;806;759;724;809;859;897;925;983;809;705;477;346;253;139;
MQ_03020_FV2_G (MQ114);12;8;1;1;6;12;46;78;77;74;80;85;101;104;98;119;136;133;107;87;56;42;36;22;
MQ_03120_FV3_L (MQ115);1;2;1;1;0;25;53;69;50;42;28;43;56;45;42;47;36;41;31;31;34;18;3;8;
MQ_03140_FV1_G (MQ116);58;30;17;30;20;170;675;925;903;732;738;690;679;754;837;844;927;917;742;665;422;295;239;120;
MQ_03140_FV1_L (MQ117);2;0;0;1;0;0;10;14;15;32;19;30;18;22;20;15;26;36;30;27;6;10;6;5;
MQ_03140_FV1_R (MQ118);2;1;1;1;1;4;15;21;21;17;19;16;16;18;20;20;22;21;17;16;11;8;7;3;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;
MQ_03290_FV3_G (MQ12);49;28;15;10;20;74;123;190;197;186;222;235;179;197;192;228;206;232;193;169;142;108;88;72;
MQ_03140_FV2_L (MQ120);1;0;0;1;1;1;7;11;17;15;12;12;12;12;12;9;15;15;14;8;7;4;6;3;
MQ_08040_FV1_L (MQ121);12;9;3;0;7;5;16;32;34;29;45;49;59;55;59;100;70;78;75;69;47;39;57;22;
MQ_03140_FV2_R (MQ122);1;0;0;2;2;1;11;18;26;23;19;20;19;19;18;15;24;23;22;13;11;6;10;4;
MQ_08040_FV1_G (MQ123);73;54;18;17;32;109;208;366;380;385;407;474;488;469;476;519;528;507;437;395;247;221;196;111;
MQ_03140_FV3_G (MQ124);81;48;21;30;51;203;493;818;850;801;824;812;796;817;873;1052;1145;1059;896;645;398;334;235;162;
MQ_03140_FV3_L (MQ125);2;0;0;0;0;1;11;17;20;10;12;11;13;16;31;19;20;28;35;21;13;9;9;9;
MQ_03140_FV3_R (MQ126);2;1;1;1;2;4;9;13;15;14;14;14;15;15;16;18;20;19;15;12;8;6;5;4;
MQ_08040_FV1_R (MQ127);14;28;1;6;9;25;42;80;99;123;126;173;148;145;164;216;249;184;144;123;83;75;58;33;
MQ_08040_FV2_R (MQ128);1;1;1;1;3;26;80;63;71;59;56;62;59;54;77;104;65;63;57;72;32;27;13;13;
MQ_08040_FV2_L (MQ129);8;5;6;4;15;70;149;230;192;150;145;152;177;171;143;203;173;126;127;82;46;38;29;15;
MQ_08050_FV3_G (MQ13);61;31;25;21;65;258;730;1237;1104;883;680;650;676;661;775;877;1062;1064;719;554;317;243;200;98;
MQ_03140_FV4_G (MQ130);1;1;0;0;0;1;11;34;30;17;22;20;23;21;17;16;33;23;23;36;11;17;15;9;
MQ_03140_FV4_L (MQ131);4;0;1;3;2;7;20;48;41;35;31;37;32;37;34;41;39;21;24;24;16;11;4;2;
MQ_08040_FV3_L (MQ137);36;30;12;15;42;175;392;747;641;518;415;384;492;457;533;608;741;755;460;308;183;138;109;51;
MQ_08040_FV3_R (MQ139);15;5;4;7;13;40;99;119;114;134;150;158;170;187;194;201;245;239;156;171;77;47;38;12;
MQ_08040_FV3_G (MQ140);45;17;20;20;33;153;451;636;654;601;521;528;481;472;546;529;582;579;480;390;248;190;116;72;
MQ_03171_FV1_G (MQ145);49;20;21;25;38;168;479;673;628;549;620;577;610;579;685;820;826;720;647;525;368;233;188;100;
MQ_08040_FV4_R (MQ146);31;18;19;15;45;179;418;808;641;418;355;367;397;435;444;465;578;530;464;306;182;124;84;52;
MQ_08040_FV4_L (MQ147);10;5;3;5;24;57;202;255;203;179;146;163;169;129;175;164;184;187;176;133;62;46;29;36;
MQ_08040_FV6_R (MQ148);1;2;0;1;2;7;12;31;25;33;33;20;19;19;20;17;32;33;26;22;17;12;12;6;
MQ_03171_FV1_L (MQ149);1;0;0;0;0;0;4;5;9;6;11;5;7;9;10;10;5;8;10;3;7;0;2;2;
MQ_03290_FV4_G (MQ15);45;14;9;9;11;38;70;127;157;175;202;207;211;179;204;190;191;231;204;158;148;99;116;40;
MQ_03171_FV3_G (MQ151);52;33;11;20;35;149;451;609;660;592;541;541;539;518;542;584;686;722;609;455;300;263;216;113;
MQ_03171_FV3_R (MQ152);0;0;0;0;0;1;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;1;1;1;
MQ_03180_FV1_G (MQ153);46;30;11;12;21;97;272;311;363;346;360;382;389;359;402;424;481;448;432;366;249;217;175;98;
MQ_03180_FV1_L (MQ154);3;3;0;0;0;5;12;22;33;45;45;64;52;38;47;48;52;58;41;29;34;18;22;6;
MQ_03180_FV1_R (MQ155);4;2;1;1;2;8;21;23;25;23;26;27;27;24;27;32;34;30;30;27;17;17;13;8;
MQ_03180_FV2_G (MQ156);14;14;2;1;3;11;31;91;107;94;139;161;165;156;164;187;227;203;191;136;96;49;45;25;
MQ_03180_FV2_L (MQ157);3;3;0;0;2;3;4;8;14;11;23;30;28;26;24;23;37;45;32;16;13;7;11;9;
MQ_03180_FV2_R (MQ158);2;1;0;0;1;2;5;12;12;16;22;23;23;19;23;27;24;23;24;20;12;5;8;2;
