Name  /  Date: 2015_12_17;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);333;354;370;363;366;356;348;361;361;317;290;179;165;118;
MQ_03020_FV4_L (MQ1);15;6;12;11;9;51;138;347;314;242;226;226;219;262;301;303;326;281;252;170;93;69;66;19;
MQ_03290_FV3_GR (MQ10);247;237;218;239;234;249;229;227;248;211;191;176;140;123;
MQ_03020_FV2_L (MQ100);6;4;3;3;1;2;18;44;170;52;34;38;46;45;30;40;46;40;40;34;25;39;24;9;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;1;0;0;0;1;1;8;7;7;11;11;13;15;10;15;25;13;14;8;4;2;3;1;
MQ_08050_FV3_L (MQ1003);3;4;6;1;11;29;46;38;94;107;109;135;137;109;97;130;123;140;101;52;37;4;3;1;
MQ_06161_FV3_L (MQ1004);13;6;5;10;5;47;155;351;367;271;224;217;217;200;242;227;282;263;233;164;88;74;77;50;
MQ_06170_FV6_L (MQ1005);4;2;2;0;2;5;32;67;53;37;30;29;37;33;46;51;53;40;40;24;23;10;13;5;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;2;2;6;12;18;18;24;25;25;28;30;28;36;35;30;21;17;8;2;3;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;0;4;12;31;36;40;40;43;42;34;34;51;52;46;28;18;17;10;4;1;
LSA 29120 Schleifen (MQ1008);94;72;51;51;116;306;886;1463;1338;1145;1213;1228;1299;1350;1351;1571;1708;1623;1357;939;648;451;345;189;
MQ_06160_FV2_R (MQ1009);9;10;12;8;13;51;128;269;254;232;226;177;212;199;216;225;237;241;210;152;92;79;70;55;
MQ_02020_FV4_L (MQ101);18;9;12;9;12;35;125;281;306;274;251;239;266;313;361;373;418;373;323;266;157;130;69;43;
MQ_03030_FV1_G (MQ1010);36;20;10;10;18;127;430;908;807;589;610;600;741;771;804;975;1075;955;835;450;322;249;203;130;
LSA 3290 Schleifen (MQ1012);6033;6373;6574;6227;6749;6717;6659;6695;6602;5700;4511;3418;2953;2142;
LSA 8020 Schleifen (MQ1013);1225;884;1257;1043;1015;1707;3895;5847;5557;5410;5552;5632;5973;5856;6175;6153;6015;5908;5767;5231;3840;2877;2877;2108;
LSA 8030 Schleifen (MQ1014);415;303;688;438;343;634;1505;2560;2575;2409;2280;2278;2668;2517;2947;2915;3063;2972;2748;2300;1726;1266;1408;970;
LSA 8040 Schleifen (MQ1016);521;333;438;344;669;2123;5913;10240;9409;7324;6807;7308;7725;8275;8570;9391;9991;9162;7339;5000;3530;2398;1833;1197;
LSA 8032 Schleifen (MQ1017);237;163;282;171;211;625;1656;2676;2686;2304;2362;2402;2596;2669;2766;2894;3011;2776;2312;1825;1388;1012;916;653;
LSA 8041 Schleifen (MQ1018);156;112;182;99;191;416;1176;1855;1820;1854;1914;2307;2208;2204;2385;2503;2526;2252;1927;1506;947;629;549;404;
LSA 8054 Schleifen (MQ1019);142;102;95;81;158;464;1377;2670;2416;1902;1732;1903;2101;2146;2262;2491;2725;2605;2012;1394;1051;773;555;344;
MQ_02020_FV3_L (MQ102);1;6;1;3;1;5;28;49;54;49;71;61;68;62;65;65;71;73;76;50;32;18;26;20;
LSA 8140 Schleifen (MQ1020);87;65;49;47;99;279;830;1289;1185;1000;975;1041;1168;1158;1250;1247;1429;1442;1242;848;621;406;343;192;
MQ_01210_FV32_L (MQ1021);5;4;0;0;5;16;107;174;137;69;47;53;55;47;58;59;40;44;38;28;27;18;5;9;
MQ_01081_FV3_G (MQ1022);52;46;47;52;35;61;151;318;305;294;291;316;301;356;319;399;433;414;386;330;264;197;169;134;
MQ_03030_FV1_L (MQ1023);0;3;1;1;0;4;10;16;39;35;15;11;26;22;23;15;16;15;34;15;12;13;7;9;
MQ_01200_FV1_G (MQ1024);104;46;35;43;51;131;482;949;828;719;824;912;1135;1226;1351;1573;1718;1432;1251;1032;781;576;471;295;
MQ_01121_FV1_G (MQ1025);10;10;4;9;8;13;79;176;232;286;294;249;223;237;224;242;269;261;211;120;71;35;29;24;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;5;4;4;5;5;5;5;5;4;2;1;1;
MQ_01121_FV3_G (MQ1027);8;6;3;0;1;4;21;55;54;84;103;156;221;205;214;244;269;229;249;239;186;84;61;34;
MQ_01121_FV1_R (MQ1028);1;1;1;1;1;2;11;24;32;39;40;34;30;32;31;33;37;36;29;16;10;5;4;3;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;6;1;0;2;4;3;15;21;25;13;19;14;8;17;20;18;27;29;23;14;15;13;12;
---Test (MQ1032);29;18;8;9;32;92;209;447;386;302;272;318;378;321;414;477;465;404;402;300;185;143;132;86;
MQ_09040_FV1_G (MQ1033);42;31;14;12;14;32;102;231;224;167;245;250;296;296;313;363;356;389;363;310;246;165;164;91;
MQ_09040_FV3_G (MQ1034);22;15;14;5;13;62;168;280;330;412;380;336;312;293;339;352;281;351;289;252;171;117;109;58;
MQ_09050_FV1_G (MQ1035);44;37;28;19;22;69;264;471;387;333;415;461;542;524;551;608;615;608;585;515;383;287;249;136;
MQ_09050_FV3_G (MQ1036);33;22;12;17;22;123;356;461;569;558;541;461;413;417;480;509;500;503;466;340;225;165;142;99;
MQ_09060_FV11_G (MQ1037);45;28;27;19;24;74;295;504;406;316;396;439;535;542;554;594;593;609;563;487;369;275;244;131;
MQ_09060_FV11L (MQ1038);3;9;2;4;3;10;24;68;50;24;42;38;39;35;44;44;39;39;47;33;24;24;15;9;
MQ_09060_FV2_L (MQ1039);7;5;0;1;7;21;70;153;141;111;106;139;163;199;222;215;201;179;172;115;83;51;34;18;
MQ_03023_FV1_G (MQ104);4;3;1;0;1;7;26;85;72;30;28;9;0;0;0;0;0;0;0;0;0;0;0;1;
MQ_09060_FV2_R (MQ1040);1;1;0;0;1;5;14;31;29;23;22;29;33;41;46;44;41;37;35;24;17;11;7;4;
MQ_09060_FV3_G (MQ1041);29;18;15;23;28;136;384;478;566;551;529;455;400;408;460;506;516;553;477;352;224;162;148;104;
MQ_09060_FV3_R (MQ1042);10;2;1;3;5;59;187;253;213;179;148;146;117;158;164;163;161;190;165;105;55;35;41;25;
MQ_03250_FV1_R (MQ1043);5;4;1;1;2;3;15;31;28;22;27;33;36;36;38;44;44;47;45;38;31;20;17;10;
MQ_03250_FV1_G (MQ1044);26;21;6;7;9;18;84;175;159;124;153;186;206;203;217;247;248;266;256;213;173;113;99;55;
MQ_03250_FV1_L (MQ1045);14;4;8;5;4;14;25;50;62;53;75;62;80;74;78;97;72;80;87;85;62;30;45;32;
MQ_03250_FV2_R (MQ1046);4;3;3;3;5;13;31;49;59;59;57;59;58;57;58;56;60;57;61;51;31;23;19;11;
MQ_03250_FV2_G (MQ1047);30;20;22;18;32;98;229;357;431;434;417;433;422;414;423;412;438;421;446;371;225;169;138;80;
MQ_03250_FV2_L (MQ1048);14;13;6;8;10;38;130;164;145;143;169;184;205;205;200;231;231;223;202;173;103;83;76;46;
MQ_03250_FV3_R (MQ1049);6;5;3;2;5;27;72;90;105;115;108;89;83;82;93;95;89;99;82;65;45;32;28;17;
MQ_03250_FV3_G (MQ105);19;14;8;7;14;80;215;270;314;346;324;266;248;245;278;285;267;297;245;194;136;96;83;52;
MQ_03250_FV3_L (MQ1050);13;6;3;9;1;19;59;107;135;102;88;97;82;79;101;94;101;84;112;71;39;40;36;26;
MQ_03250_FV4_R (MQ1051);10;4;11;9;6;14;40;81;76;71;86;91;92;94;104;89;99;99;89;81;62;55;49;26;
MQ_03250_FV4_G (MQ1052);39;15;45;36;23;57;158;323;302;286;343;365;367;376;415;354;394;394;355;322;250;218;198;104;
MQ_03250_FV4_L (MQ1053);4;2;4;1;1;0;4;13;20;29;31;36;41;28;35;28;37;35;45;21;20;12;16;5;
MQ_03030_FV1_R (MQ1054);1;1;0;0;0;3;10;52;59;50;44;52;49;66;56;76;77;99;67;32;29;17;10;7;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;2;1;2;2;2;3;1;1;1;1;1;1;2;2;1;
MQ_03030_FV2_L (MQ1056);1;2;1;1;1;3;3;14;26;21;16;21;25;22;36;19;19;18;16;16;15;21;25;13;
MQ_03030_FV2_R (MQ1057);1;1;0;0;1;2;2;9;18;15;11;14;17;15;25;13;13;13;11;11;10;14;17;9;
MQ_03030_FV3_G (MQ1058);29;15;14;20;25;115;377;798;726;668;584;536;594;600;636;721;745;702;582;416;250;222;169;93;
MQ_03030_FV3_L (MQ1059);4;2;0;0;4;4;30;115;103;74;63;74;73;62;73;72;84;103;105;60;35;31;24;16;
MQ_03080_FV4_R (MQ106);3;0;1;1;0;11;40;168;138;95;59;53;73;60;55;82;96;100;68;33;23;25;18;8;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;1;5;10;9;9;7;7;7;7;9;10;11;10;9;6;4;3;3;1;
MQ_03030_FV4_G (MQ1061);1;1;0;0;0;2;6;13;13;9;7;13;8;8;11;10;10;11;8;7;5;3;3;2;
MQ_03030_FV4_L (MQ1062);9;5;0;1;1;11;37;85;88;58;43;86;54;55;73;68;67;73;53;49;36;20;22;10;
MQ_03030_FV4_R (MQ1063);9;5;0;1;1;11;37;85;88;58;43;86;54;55;73;68;67;73;53;49;36;20;22;10;
MQ_03120_FV1_G (MQ107);85;55;61;49;74;206;588;1034;1123;954;896;986;1021;1153;1120;1358;1272;1270;1138;773;570;406;349;231;
MQ_03020_FV2_R (MQ108);4;3;2;5;6;3;20;66;73;59;64;68;73;80;70;76;88;89;83;54;39;72;25;15;
MQ_03120_FV1_R (MQ109);1;1;1;1;1;3;6;10;11;9;9;10;10;11;11;13;12;12;11;8;6;5;4;3;
MQ_08050_FV2_L (MQ11);26;14;18;13;26;78;139;279;327;370;393;503;512;598;582;636;640;519;438;330;241;128;45;27;
MQ_03120_FV2_L (MQ110);1;0;3;2;0;1;15;33;27;30;41;47;39;41;49;61;53;28;30;19;16;20;8;4;
MQ_03120_FV2_R (MQ111);1;0;0;4;3;2;5;49;20;22;27;27;30;21;34;37;28;23;100;17;12;8;5;2;
MQ_06160_FV3_L (MQ112);1;0;0;0;1;7;24;66;68;52;63;65;79;69;60;92;94;78;70;60;38;29;19;6;
MQ_03120_FV3_G (MQ113);62;32;38;33;59;223;771;1392;1301;1016;912;883;993;1001;1093;1144;1281;1158;1081;807;513;419;297;179;
MQ_03020_FV2_G (MQ114);17;10;4;7;7;9;36;114;114;96;77;106;137;138;144;145;169;146;157;112;99;117;68;34;
MQ_03120_FV3_L (MQ115);4;1;2;3;1;17;66;100;86;39;41;47;76;57;64;74;54;36;40;33;30;19;4;6;
MQ_03140_FV1_G (MQ116);53;32;29;27;44;179;661;1218;1133;902;848;844;910;913;998;1093;1195;1085;1026;761;495;386;302;176;
MQ_03140_FV1_L (MQ117);1;1;0;0;1;3;6;38;35;29;32;31;25;40;28;32;37;39;33;35;15;10;10;0;
MQ_03140_FV1_R (MQ118);2;1;1;1;2;5;15;29;27;22;19;19;20;22;23;26;28;26;25;18;13;10;8;6;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;0;0;0;
MQ_03290_FV3_G (MQ12);232;223;205;225;220;234;215;213;233;198;180;165;132;116;
MQ_03140_FV2_L (MQ120);0;0;0;0;1;1;11;28;16;18;20;19;14;29;24;29;22;20;20;11;9;5;5;1;
MQ_08040_FV1_L (MQ121);4;4;35;12;5;6;14;31;42;45;51;58;80;76;85;120;108;105;79;53;38;25;47;34;
MQ_03140_FV2_R (MQ122);1;0;0;1;1;2;17;45;25;29;32;31;23;46;38;46;35;32;31;17;14;8;8;2;
MQ_08040_FV1_G (MQ123);63;47;65;34;43;116;246;416;438;425;449;521;547;577;580;568;605;573;528;436;342;268;230;175;
MQ_03140_FV3_G (MQ124);71;43;52;44;57;192;577;1005;1074;956;862;932;979;1132;1049;1305;1253;1283;1157;791;537;405;310;218;
MQ_03140_FV3_L (MQ125);2;1;1;3;2;1;9;14;23;23;23;24;21;29;26;38;35;34;41;24;14;12;10;12;
MQ_03140_FV3_R (MQ126);2;1;2;1;2;5;11;17;17;15;15;16;17;19;18;23;21;21;20;14;10;8;6;5;
MQ_08040_FV1_R (MQ127);12;12;27;15;8;22;42;98;130;114;176;149;152;178;212;255;269;195;169;111;77;49;71;52;
MQ_08040_FV2_R (MQ128);6;0;3;5;3;26;82;67;106;77;60;58;61;69;70;70;90;58;91;49;23;16;14;13;
MQ_08040_FV2_L (MQ129);14;6;4;12;19;73;174;250;243;177;178;206;212;223;204;231;206;195;133;73;50;41;25;27;
MQ_08050_FV3_G (MQ13);53;37;32;30;85;229;770;1458;1189;917;746;761;788;807;920;1026;1147;1053;767;493;383;271;208;108;
MQ_03140_FV4_G (MQ130);0;3;1;0;1;2;6;49;43;24;24;22;26;27;26;38;32;27;24;11;15;6;10;8;
MQ_03140_FV4_L (MQ131);1;7;1;1;2;5;27;43;58;40;38;54;43;34;58;45;49;41;43;23;18;8;11;7;
MQ_03160_FV1_G (MQ132);56;26;22;26;38;211;592;1056;938;835;805;828;865;900;961;1023;1043;1008;960;730;475;375;279;156;
MQ_03160_FV1_L (MQ133);17;10;9;6;13;52;305;343;339;233;220;209;234;221;251;282;342;273;259;185;126;102;71;65;
MQ_03160_FV1_R (MQ134);5;2;2;2;4;18;48;74;71;62;61;58;61;64;66;65;69;68;67;50;36;27;21;13;
MQ_03160_FV2_G (MQ135);34;21;22;17;39;99;222;400;387;358;362;366;416;414;394;510;451;437;348;228;167;130;100;58;
MQ_03160_FV2_L (MQ136);1;0;2;0;1;6;12;48;49;34;46;67;78;71;80;126;137;115;63;41;13;6;6;1;
MQ_08040_FV3_L (MQ137);34;18;19;15;56;180;427;875;831;542;416;499;547;625;629;747;819;715;556;315;287;187;115;54;
MQ_03160_FV3_G (MQ138);44;22;34;29;35;135;512;714;773;701;590;624;663;686;681;727;768;758;747;511;328;275;206;165;
MQ_08040_FV3_R (MQ139);8;4;9;5;10;37;76;127;129;152;162;189;164;220;232;291;314;248;189;142;102;61;29;13;
MQ_03070_FV1_L (MQ14);4;0;1;1;0;3;37;60;49;44;51;33;38;35;32;45;55;63;39;15;10;19;7;2;
MQ_08040_FV3_G (MQ140);46;31;23;23;45;129;425;736;651;637;597;589;597;573;659;637;668;638;491;385;254;174;112;76;
MQ_03160_FV3_L (MQ141);4;1;0;0;1;4;7;21;29;14;22;17;33;22;27;36;35;36;38;16;14;9;9;4;
MQ_03160_FV3_R (MQ142);0;0;0;0;0;0;3;4;4;4;3;3;3;4;4;4;4;4;4;3;2;1;1;1;
MQ_03160_FV4_G (MQ143);33;13;7;9;12;50;257;270;243;184;154;169;171;202;194;207;245;182;189;161;131;93;67;46;
MQ_03160_FV4_L (MQ144);66;25;41;33;25;95;316;369;398;305;339;377;409;436;410;454;496;494;478;395;322;235;182;106;
MQ_03171_FV1_G (MQ145);61;34;31;20;49;204;502;869;825;711;748;781;820;856;886;1014;1047;980;894;685;422;330;242;147;
MQ_08040_FV4_R (MQ146);32;26;17;17;46;160;479;913;742;499;445;494;556;597;608;602;667;669;519;380;228;162;122;81;
MQ_08040_FV4_L (MQ147);9;5;4;7;25;64;210;276;259;201;203;177;163;163;167;188;188;213;163;119;68;40;38;20;
MQ_08040_FV6_R (MQ148);8;2;2;1;0;6;19;43;58;30;24;33;23;29;19;35;26;40;24;29;18;8;10;8;
MQ_03171_FV1_L (MQ149);0;1;0;1;1;2;1;10;6;10;10;9;14;19;12;25;14;12;16;10;6;2;0;1;
MQ_03290_FV4_G (MQ15);182;229;224;205;213;220;238;216;232;186;156;116;87;63;
MQ_03171_FV3_G (MQ151);36;22;27;26;39;122;499;746;840;658;561;615;659;666;701;710;766;771;732;488;327;274;225;161;
MQ_03171_FV3_R (MQ152);0;0;0;0;0;1;3;3;4;3;3;3;3;3;3;3;4;4;3;2;2;1;1;1;
MQ_03290_FV4_L (MQ16);267;227;265;240;277;241;242;234;256;223;109;98;85;61;
MQ_08041_FV1_G (MQ163);74;54;109;53;47;121;280;473;496;450;520;583;641;705;717;770;783;684;639;501;428;331;325;231;
MQ_08041_FV1_L (MQ165);2;0;6;1;13;7;15;29;30;46;38;57;56;55;62;59;42;45;35;38;6;3;4;8;
MQ_08041_FV1_R (MQ166);2;2;4;2;0;3;14;16;19;18;9;21;22;20;27;25;23;13;19;15;13;9;5;5;
