Name  /  Date: 2015_04_15;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);29;22;10;13;29;94;261;346;360;352;341;345;331;333;368;345;358;372;376;338;221;171;171;72;
MQ_03020_FV4_L (MQ1);10;10;5;5;12;51;155;367;357;222;218;201;121;239;292;330;372;346;276;201;137;86;44;29;
MQ_03290_FV3_GR (MQ10);29;20;13;5;17;54;140;244;230;199;183;166;295;213;226;231;231;246;216;177;152;138;130;52;
MQ_03020_FV2_L (MQ100);2;2;0;0;0;6;15;38;29;26;26;29;-25;49;36;41;55;40;41;35;33;21;21;7;
Alle Motion Det Albersloherweg (MQ1000);2956;1879;1124;1256;3132;10225;30558;52290;48909;40136;38566;39637;44468;42692;45032;49569;53925;51255;44326;31498;22600;16863;14835;7040;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;1;0;0;0;0;3;9;7;7;9;10;17;9;14;12;28;14;17;21;5;8;2;1;
MQ_08050_FV3_L (MQ1003);3;3;1;1;7;31;37;41;74;94;104;104;89;93;112;97;108;117;114;55;28;9;1;4;
MQ_06161_FV3_L (MQ1004);10;8;2;3;11;38;154;281;326;247;181;167;186;198;201;237;236;270;251;184;115;76;58;28;
MQ_06170_FV6_L (MQ1005);3;1;0;0;1;10;31;62;48;28;26;23;29;26;35;42;52;38;44;28;30;18;10;6;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;1;4;9;12;13;12;17;0;16;16;20;23;27;21;14;8;6;4;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;1;1;2;8;17;20;22;25;30;-27;18;16;23;29;31;17;15;10;8;4;1;
LSA 29120 Schleifen (MQ1008);;
MQ_06160_FV2_R (MQ1009);7;3;6;4;23;54;150;280;273;211;194;181;187;163;200;185;200;218;173;155;96;92;45;33;
MQ_02020_FV4_L (MQ101);19;9;6;5;15;39;122;294;301;258;260;258;281;301;389;427;454;481;350;219;193;127;89;36;
MQ_03030_FV1_G (MQ1010);20;9;8;10;22;110;407;908;830;576;536;595;830;727;813;1026;994;928;644;450;331;283;170;97;
Alle Motion Det Weselerstr. (MQ1011);71341;
LSA 3290 Schleifen (MQ1012);610;403;244;223;457;1456;3954;6276;6636;6215;6299;6066;6341;6086;6523;6249;6715;6734;6430;5651;4037;3202;3066;1509;
LSA 8020 Schleifen (MQ1013);541;371;205;217;491;1446;4101;6328;6549;5693;5698;5771;5024;6240;6629;6726;6822;6414;6367;5098;3620;2900;2811;1483;
LSA 8030 Schleifen (MQ1014);208;161;73;68;174;518;1629;2683;2800;2456;2284;2263;1951;2372;2538;2741;2986;2786;2612;2023;1479;1209;1241;559;
LSA 8031 Schleifen (MQ1015);165;123;71;69;143;451;1537;2352;2864;2567;2103;2234;2590;2231;2481;2891;3063;2660;2113;1566;1195;874;1066;468;
LSA 8040 Schleifen (MQ1016);472;276;183;228;622;2148;6012;9922;9317;7153;6591;6629;5889;7325;7636;8678;9278;8893;7110;4669;3159;2184;1874;835;
LSA 8032 Schleifen (MQ1017);224;133;60;83;199;606;1761;2709;2854;2559;2400;2519;3242;3141;3371;3570;3796;3337;2919;2186;1651;1299;1389;583;
LSA 8041 Schleifen (MQ1018);137;79;40;47;160;450;1131;1511;1669;1663;1705;1754;1179;1772;1857;1941;2013;1857;1725;1299;896;690;705;296;
LSA 8054 Schleifen (MQ1019);104;80;32;38;110;455;1431;2770;2433;1866;1797;1816;2211;1978;2091;2417;2669;2503;2126;1325;992;682;580;278;
MQ_02020_FV3_L (MQ102);2;1;1;0;2;6;32;55;64;42;29;45;29;46;34;46;45;62;58;41;20;20;17;18;
LSA 8140 Schleifen (MQ1020);64;38;25;36;88;280;895;1363;1236;1042;990;1069;1089;1127;1149;1350;1351;1282;1102;845;607;470;379;175;
MQ_01210_FV32_L (MQ1021);2;5;1;1;5;30;118;161;154;44;47;40;60;55;53;56;50;64;44;32;22;22;9;10;
MQ_01081_FV3_G (MQ1022);35;18;12;6;12;51;115;272;322;249;259;294;309;326;307;354;360;386;321;289;223;170;160;98;
MQ_03030_FV1_L (MQ1023);1;0;0;0;0;5;8;24;35;26;10;15;34;18;21;15;27;22;15;13;9;7;9;1;
MQ_01200_FV1_G (MQ1024);55;36;21;16;43;149;494;989;879;757;780;852;1209;1206;1267;1692;1713;1351;1092;777;639;568;358;194;
MQ_01121_FV1_G (MQ1025);5;3;1;6;19;44;116;213;283;297;294;255;284;215;216;187;220;219;143;131;69;41;35;16;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;2;1;2;2;2;4;4;4;4;4;4;4;3;2;2;1;1;
MQ_01121_FV3_G (MQ1027);3;4;0;1;0;8;26;78;60;85;106;119;207;199;219;197;211;197;178;136;82;77;30;23;
MQ_01121_FV1_R (MQ1028);1;0;0;1;3;6;16;29;39;41;40;35;39;29;29;25;30;30;20;18;10;6;5;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;4;0;0;3;3;5;19;27;18;15;19;18;16;16;18;23;15;8;12;13;11;13;11;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);25;13;7;3;11;29;101;243;187;197;209;227;263;243;252;315;283;281;269;205;179;147;127;54;
MQ_09040_FV3_G (MQ1034);15;10;4;7;15;66;179;305;370;350;324;288;243;282;253;306;270;257;284;224;153;150;90;46;
MQ_09050_FV1_G (MQ1035);46;19;8;8;23;59;260;491;352;368;371;450;506;564;471;629;580;571;499;418;312;278;223;90;
MQ_09050_FV3_G (MQ1036);24;9;4;10;26;109;399;595;557;508;454;391;406;361;432;524;393;486;466;361;229;195;128;78;
MQ_09060_FV11_G (MQ1037);45;16;8;9;22;66;290;498;376;345;355;442;503;540;510;640;570;553;476;397;292;270;220;92;
MQ_09060_FV11L (MQ1038);4;5;2;2;7;14;14;70;40;48;31;40;40;44;40;42;43;42;49;35;27;32;17;10;
MQ_09060_FV2_L (MQ1039);5;5;2;2;5;22;85;151;143;116;115;148;188;175;210;204;220;172;150;113;75;66;46;22;
MQ_03023_FV1_G (MQ104);15;9;5;10;12;76;274;705;653;411;378;398;515;529;615;796;828;694;518;369;285;241;136;62;
MQ_09060_FV2_R (MQ1040);1;1;0;0;1;5;18;31;29;24;24;30;38;36;43;42;45;35;31;23;15;14;10;5;
MQ_09060_FV3_G (MQ1041);38;16;11;19;43;123;411;594;624;507;455;419;243;310;438;444;430;518;489;383;257;209;155;104;
MQ_09060_FV3_R (MQ1042);9;6;7;3;20;72;252;365;335;228;163;113;160;196;176;155;211;187;215;126;87;52;38;16;
MQ_03250_FV1_R (MQ1043);3;2;1;0;1;4;15;35;23;24;22;31;29;34;35;40;35;36;32;24;22;17;14;6;
MQ_03250_FV1_G (MQ1044);14;9;4;3;8;20;87;196;128;137;125;177;165;193;196;227;198;201;183;137;124;95;81;37;
MQ_03250_FV1_L (MQ1045);10;3;2;0;8;12;25;61;78;56;73;64;75;62;52;82;87;63;68;54;42;30;35;11;
MQ_03250_FV2_R (MQ1046);2;2;2;1;5;13;38;57;65;54;54;55;50;55;57;57;57;55;54;42;32;27;17;8;
MQ_03250_FV2_G (MQ1047);17;11;11;9;36;95;278;417;475;394;400;402;366;406;421;418;416;406;394;306;236;197;127;59;
MQ_03250_FV2_L (MQ1048);20;4;2;3;12;33;118;167;151;129;161;177;187;234;178;247;235;229;191;142;103;88;86;28;
MQ_03250_FV3_R (MQ1049);4;2;1;3;6;24;79;104;109;101;86;75;77;71;75;80;75;80;83;65;42;34;23;13;
MQ_03250_FV3_G (MQ105);13;5;3;9;18;71;236;311;327;302;258;225;230;214;226;241;224;239;250;195;125;102;70;39;
MQ_03250_FV3_L (MQ1050);8;5;2;3;2;19;71;130;162;89;93;99;109;78;99;88;85;128;122;97;71;53;37;26;
MQ_03250_FV4_R (MQ1051);8;4;1;2;4;14;40;80;70;83;81;83;84;89;97;106;105;103;94;87;62;60;47;23;
MQ_03250_FV4_G (MQ1052);30;15;6;7;15;56;161;319;281;331;322;332;337;354;387;423;419;410;377;347;246;240;187;91;
MQ_03250_FV4_L (MQ1053);1;2;0;0;1;2;5;15;23;20;28;34;24;35;41;35;32;25;34;23;14;23;16;7;
MQ_03030_FV1_R (MQ1054);0;0;0;0;0;4;21;50;51;37;47;62;48;77;77;106;94;98;66;47;29;13;12;4;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;3;2;1;1;1;2;2;2;2;2;1;1;1;1;1;0;
MQ_03030_FV2_L (MQ1056);5;1;0;0;1;1;3;19;41;22;10;16;15;19;25;29;30;25;18;19;17;19;11;3;
MQ_03030_FV2_R (MQ1057);4;1;0;0;0;1;2;13;28;15;7;11;11;13;17;20;20;17;12;13;11;13;8;2;
MQ_03030_FV3_G (MQ1058);18;17;7;5;34;111;412;758;823;581;523;493;640;578;681;790;832;758;572;399;306;205;144;58;
MQ_03030_FV3_L (MQ1059);4;2;0;0;5;9;24;87;82;61;70;79;178;83;73;110;97;126;116;76;42;24;18;9;
MQ_03080_FV4_R (MQ106);1;0;1;1;2;4;49;156;135;57;51;51;58;59;52;68;74;83;57;38;27;27;20;13;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;1;5;10;11;8;7;7;8;8;9;10;12;11;8;6;4;3;2;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;1;3;5;18;15;10;10;10;11;10;15;16;19;17;10;;11;8;5;2;
MQ_03030_FV4_L (MQ1062);3;2;0;0;3;17;35;118;97;69;70;69;74;65;97;105;130;115;64;;71;53;35;13;
MQ_03030_FV4_R (MQ1063);3;2;0;0;3;17;35;118;97;69;70;69;74;65;97;105;130;115;64;;71;53;35;13;
MQ_03120_FV1_G (MQ107);62;27;29;23;81;208;611;1095;1045;849;838;861;1000;1087;1016;1381;1322;1110;1018;692;513;412;316;161;
MQ_03020_FV2_R (MQ108);0;0;1;0;3;5;18;58;54;49;53;57;62;80;58;81;92;91;66;67;60;37;29;5;
MQ_03120_FV1_R (MQ109);1;0;0;0;1;3;6;11;10;9;9;9;10;11;10;14;13;11;10;8;6;5;4;2;
MQ_08050_FV2_L (MQ11);29;15;18;12;32;86;166;266;284;382;428;434;520;481;534;590;640;562;392;259;158;83;30;30;
MQ_03120_FV2_L (MQ110);3;1;1;0;0;4;10;44;43;49;37;50;48;32;38;56;50;52;26;16;14;7;3;0;
MQ_03120_FV2_R (MQ111);0;1;2;0;1;1;8;33;33;37;21;29;13;30;29;43;31;26;16;10;14;10;2;2;
MQ_06160_FV3_L (MQ112);1;1;0;0;1;5;26;60;53;57;53;49;66;58;59;57;76;72;80;54;39;17;8;7;
MQ_03120_FV3_G (MQ113);54;36;22;14;50;245;830;1384;1373;991;829;839;949;928;985;1067;1120;1096;1055;770;544;411;312;129;
MQ_03020_FV2_G (MQ114);4;4;1;0;6;10;34;120;104;91;86;96;130;138;118;166;151;173;112;113;93;72;56;18;
MQ_03120_FV3_L (MQ115);0;2;1;0;2;23;56;107;75;44;44;47;80;54;68;47;64;39;45;26;24;12;7;5;
MQ_03140_FV1_G (MQ116);44;25;18;13;39;186;755;1200;1237;897;745;783;846;884;922;1031;1050;1034;996;706;489;387;288;106;
MQ_03140_FV1_L (MQ117);1;0;1;0;3;1;5;29;23;19;31;25;53;30;35;24;38;34;39;24;21;13;8;1;
MQ_03140_FV1_R (MQ118);1;1;1;0;1;5;17;29;29;21;18;19;20;20;21;24;24;24;24;17;12;11;7;3;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
MQ_03290_FV3_G (MQ12);27;19;12;5;16;51;132;229;216;187;172;156;278;200;212;217;217;231;203;166;143;130;122;49;
MQ_03140_FV2_L (MQ120);0;0;0;0;1;3;8;23;18;18;15;15;11;23;19;26;16;21;23;15;14;6;3;3;
