Name  /  Date: 2015_06_10;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);34;28;15;12;25;100;259;353;356;346;307;361;340;398;347;359;297;368;366;324;259;194;171;75;
MQ_03020_FV4_L (MQ1);11;13;9;4;14;45;163;310;300;237;195;146;221;195;214;240;334;341;265;145;152;100;56;28;
MQ_03290_FV3_GR (MQ10);35;22;13;10;22;75;132;249;238;165;175;185;220;230;204;238;242;224;214;183;154;140;125;68;
MQ_03020_FV2_L (MQ100);4;2;0;0;1;3;17;29;25;16;24;34;29;27;34;39;48;46;37;27;23;17;17;10;
Alle Motion Det Albersloherweg (MQ1000);3172;2159;1330;1322;3328;10295;29709;51732;48523;37759;35302;36674;39287;40994;42958;46729;51164;52260;43260;32232;21651;16413;13792;6897;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);;;1;1;0;1;4;6;11;12;15;14;15;9;15;11;19;8;8;9;7;3;4;2;
MQ_08050_FV3_L (MQ1003);2;2;2;1;10;27;30;53;76;78;98;123;136;112;114;123;114;112;118;68;32;4;3;3;
MQ_06161_FV3_L (MQ1004);15;8;5;5;10;37;152;282;295;255;234;168;179;220;223;205;223;260;216;173;115;68;72;36;
MQ_06170_FV6_L (MQ1005);2;1;1;0;1;4;28;70;48;33;26;29;33;31;37;39;54;46;43;34;22;24;14;6;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;1;1;5;9;13;13;11;15;16;11;19;16;22;22;17;13;7;6;4;3;
MQ_08110_FV3_RO (MQ1007);1;1;0;1;0;2;8;20;20;20;21;25;22;16;16;20;23;29;23;16;11;7;5;2;
MQ_06160_FV2_R (MQ1009);7;6;7;7;22;66;139;258;259;229;183;168;160;146;180;185;218;204;198;141;100;67;51;24;
