Name  /  Date: 2015_07_18;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);117;126;71;64;56;89;106;89;166;226;290;324;338;356;328;308;301;253;298;297;208;199;177;156;
MQ_03020_FV4_L (MQ1);32;21;11;10;9;19;30;53;65;126;206;200;242;184;146;130;123;110;132;95;81;64;48;46;
MQ_03290_FV3_GR (MQ10);124;87;77;58;67;82;67;80;103;133;174;199;192;220;237;217;181;185;191;187;131;104;124;115;
MQ_03020_FV2_L (MQ100);17;14;2;4;6;1;6;7;16;18;22;23;38;29;25;41;25;33;23;25;19;10;14;9;
Alle Motion Det Albersloherweg (MQ1000);9558;7486;4632;4652;4289;6079;6941;10157;15368;24307;30527;33954;36025;37409;36077;33994;32615;30038;29983;27503;19965;15124;14099;11732;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;2;2;1;1;0;1;1;
MQ_06170_FV4_L (MQ1002);0;0;2;1;0;0;0;3;7;15;12;17;13;14;5;4;20;13;11;7;8;4;5;5;
MQ_08050_FV3_L (MQ1003);5;0;0;3;1;11;4;24;65;112;139;168;176;182;163;147;135;162;110;74;47;6;1;0;
MQ_06161_FV3_L (MQ1004);67;26;22;12;37;43;28;18;75;117;84;132;87;86;70;62;56;124;67;44;50;35;58;68;
MQ_06170_FV6_L (MQ1005);6;4;2;2;1;3;2;7;13;24;28;34;30;30;36;30;33;28;32;28;20;12;8;9;
MQ_08110_FV1_LO (MQ1006);3;1;1;2;0;2;0;4;5;8;10;11;13;13;11;11;11;12;13;12;6;5;3;4;
MQ_08110_FV3_RO (MQ1007);2;0;1;0;0;1;5;8;13;21;23;26;25;15;16;17;11;13;13;14;11;7;2;2;
MQ_06160_FV2_R (MQ1009);52;32;19;18;40;44;41;46;76;136;146;248;216;181;162;157;157;144;139;134;109;73;95;56;
MQ_02020_FV4_L (MQ101);59;27;32;14;10;50;99;93;168;238;382;469;420;411;417;350;352;349;357;288;229;196;146;114;
MQ_03030_FV1_G (MQ1010);126;75;36;18;18;65;95;145;183;270;319;433;458;476;487;415;398;351;351;315;237;196;152;118;
LSA 3290 Schleifen (MQ1012);2566;2180;1547;1443;1383;1516;1251;1776;2370;3742;4645;5659;5702;5806;5793;5219;5211;4762;5064;5081;4014;3116;3362;2958;
LSA 8020 Schleifen (MQ1013);2501;2102;1743;1614;1482;1517;1267;1594;2099;3252;3876;4677;4858;5053;5027;4812;4651;4093;4466;4630;3706;3015;3241;2823;
LSA 8030 Schleifen (MQ1014);1158;934;648;553;504;536;469;542;786;1219;1474;1833;1946;2014;2017;1868;1932;1661;1777;2093;1569;1268;1578;1309;
