Name  /  Date: 2015_05_18;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);39;23;8;11;17;88;324;343;360;348;351;363;380;327;355;363;348;361;371;288;211;142;165;58;
MQ_03020_FV4_L (MQ1);9;11;10;12;7;43;148;347;309;230;163;196;205;191;259;270;340;327;263;184;123;74;39;22;
MQ_03290_FV3_GR (MQ10);52;25;11;7;22;87;179;262;236;222;219;186;226;215;212;232;240;223;234;201;130;117;90;46;
MQ_03020_FV2_L (MQ100);3;3;1;0;1;2;13;48;36;21;33;34;28;41;43;41;44;28;41;24;20;18;13;9;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;3;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;2;1;9;6;14;16;20;14;8;16;18;16;17;11;7;7;2;1;1;
MQ_08050_FV3_L (MQ1003);3;3;1;1;12;26;49;27;92;97;114;126;165;113;114;129;117;108;127;70;43;8;2;2;
MQ_06161_FV3_L (MQ1004);8;3;1;2;9;44;151;286;344;251;202;187;164;193;252;217;274;287;241;170;102;76;40;21;
MQ_06170_FV6_L (MQ1005);4;0;0;0;2;7;33;66;41;36;28;32;22;27;41;38;58;44;43;34;21;13;8;8;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;1;4;8;14;13;15;19;16;14;16;20;24;33;24;13;8;4;3;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;7;22;25;24;30;23;24;16;23;28;32;33;23;13;9;8;2;1;
MQ_06160_FV2_R (MQ1009);13;8;11;3;14;45;135;292;253;221;203;172;195;166;190;210;214;221;199;133;91;60;43;33;
MQ_02020_FV4_L (MQ101);11;9;8;6;10;45;134;254;323;283;234;255;260;310;350;375;443;444;344;250;136;130;94;33;
MQ_03030_FV1_G (MQ1010);29;13;11;10;21;108;422;906;849;556;534;576;652;682;691;878;983;881;697;489;312;238;162;60;
LSA 3290 Schleifen (MQ1012);641;413;271;210;460;1500;4055;6422;6454;6218;6071;5876;6206;6182;6465;6436;6523;6850;6413;5425;3609;2506;2530;1153;
LSA 8020 Schleifen (MQ1013);582;419;185;192;383;1438;4289;6399;6329;5702;5281;5565;5723;5786;6080;6397;6379;6841;6153;4883;3282;2194;2356;1076;
LSA 8030 Schleifen (MQ1014);263;178;66;74;140;530;1680;2724;2733;2317;2089;2218;2224;2265;2376;2653;2781;2985;2423;1988;1362;918;1105;453;
LSA 8040 Schleifen (MQ1016);384;231;200;218;641;2095;6319;10355;8973;7254;6770;6726;6958;6922;7533;8508;8976;9129;7053;4733;3013;1973;1424;647;
LSA 8032 Schleifen (MQ1017);241;150;81;84;176;669;1956;3320;3183;2789;2717;2807;2897;3083;3133;3236;3540;3327;2763;2196;1496;937;951;421;
LSA 8041 Schleifen (MQ1018);121;67;32;47;149;413;1103;1562;1579;1560;1557;1697;1670;1642;1750;1840;1907;1906;1621;1248;802;521;473;224;
LSA 8054 Schleifen (MQ1019);120;75;46;44;123;504;1516;2700;2469;1827;1742;1717;1965;1945;2035;2261;2628;2650;1992;1359;932;631;425;206;
MQ_02020_FV3_L (MQ102);3;0;0;1;0;3;24;61;69;39;47;60;59;58;54;48;62;77;64;43;18;18;16;12;
LSA 8140 Schleifen (MQ1020);61;42;28;37;86;286;936;1413;1180;960;930;973;1057;1106;1212;1330;1486;1285;1142;804;577;380;311;124;
MQ_01210_FV32_L (MQ1021);0;3;1;3;4;15;114;196;235;73;41;50;58;43;45;46;51;58;45;46;26;16;10;2;
MQ_01081_FV3_G (MQ1022);50;23;6;2;18;65;129;275;306;267;253;286;294;299;284;300;377;360;341;270;165;140;165;63;
MQ_03030_FV1_L (MQ1023);;;;;;;;26;23;19;17;16;27;18;11;8;10;13;13;8;3;3;2;4;
MQ_01200_FV1_G (MQ1024);44;38;25;23;43;180;524;992;828;730;769;855;997;1029;1030;1421;1631;1315;1017;744;491;405;305;124;
MQ_01121_FV1_G (MQ1025);4;3;4;1;7;25;78;174;201;214;207;166;169;187;181;184;184;160;136;122;57;38;18;10;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;3;3;4;4;3;1;1;1;1;
MQ_01121_FV3_G (MQ1027);4;2;1;1;0;5;20;50;57;70;95;134;137;139;138;151;157;179;182;124;63;60;36;21;
MQ_01121_FV1_R (MQ1028);1;0;1;0;1;4;11;24;27;29;28;23;23;25;25;25;25;22;19;17;8;5;3;1;
MQ_01200_FV1_L (MQ1029);1;2;2;2;0;1;8;77;108;43;37;39;33;49;51;61;78;79;71;48;20;22;13;8;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;1;1;0;2;1;3;18;24;13;17;18;14;13;18;22;12;11;17;12;10;7;7;9;
---Test (MQ1032);1;2;2;2;0;1;8;77;108;43;37;39;33;49;51;61;78;79;71;48;20;22;13;8;
MQ_09040_FV1_G (MQ1033);21;8;5;3;6;32;98;224;189;188;213;231;254;240;217;288;346;330;288;240;155;105;97;50;
MQ_09040_FV3_G (MQ1034);23;10;4;8;14;55;181;260;361;339;292;277;246;260;274;295;302;315;297;208;146;86;69;38;
MQ_09050_FV1_G (MQ1035);27;19;7;8;23;82;276;526;377;379;398;437;511;449;457;561;610;611;430;430;232;192;199;79;
MQ_09050_FV3_G (MQ1036);14;12;4;11;20;110;348;449;572;523;415;401;313;398;426;402;470;522;442;302;238;139;99;51;
MQ_09060_FV11_G (MQ1037);28;19;7;8;24;89;297;524;370;356;377;414;500;438;452;576;575;586;509;394;275;181;186;74;
MQ_09060_FV11L (MQ1038);3;1;0;1;5;11;20;65;39;48;40;56;47;38;53;42;56;49;42;39;24;19;20;4;
MQ_09060_FV2_L (MQ1039);4;4;1;3;2;22;77;163;125;114;120;157;174;164;197;193;228;193;233;93;73;56;31;14;
MQ_03023_FV1_G (MQ104);22;8;8;7;15;63;293;679;609;417;385;417;468;500;495;665;741;660;512;370;217;180;117;47;
MQ_09060_FV2_R (MQ1040);1;1;0;1;1;5;16;33;26;23;25;32;36;33;41;40;47;39;48;19;15;11;6;3;
MQ_09060_FV3_G (MQ1041);19;16;7;16;23;105;357;430;554;523;414;390;314;385;408;261;404;508;458;327;227;133;106;56;
MQ_09060_FV3_R (MQ1042);9;1;3;5;7;66;248;412;331;214;142;137;144;150;160;187;242;276;193;150;88;43;28;19;
MQ_03250_FV1_R (MQ1043);2;1;1;0;1;4;14;34;23;22;26;28;32;27;28;34;41;42;36;30;19;12;12;6;
MQ_03250_FV1_G (MQ1044);11;3;3;3;4;20;82;194;129;124;148;160;179;155;158;190;232;238;202;168;109;66;69;35;
MQ_03250_FV1_L (MQ1045);10;5;1;2;2;15;31;57;61;65;56;66;87;64;68;70;88;76;68;52;38;28;10;7;
MQ_03250_FV2_R (MQ1046);4;3;2;2;4;13;34;55;65;56;56;57;56;52;57;56;61;61;55;42;33;19;14;7;
MQ_03250_FV2_G (MQ1047);25;22;11;12;28;94;246;407;479;412;413;418;411;382;422;413;447;449;403;307;243;136;104;54;
MQ_03250_FV2_L (MQ1048);9;10;3;4;10;47;130;165;153;167;163;164;205;177;177;237;254;219;178;153;87;64;60;23;
MQ_03250_FV3_R (MQ1049);4;3;1;2;5;22;73;57;107;101;81;75;68;77;80;82;86;94;78;56;41;23;20;11;
MQ_03250_FV3_G (MQ105);11;8;3;6;14;67;220;171;321;304;242;224;203;230;241;245;258;281;235;169;122;68;60;32;
MQ_03250_FV3_L (MQ1050);4;2;1;5;3;20;53;79;149;111;101;84;68;93;85;88;101;123;113;83;81;48;24;8;
MQ_03250_FV4_R (MQ1051);6;5;1;2;4;12;46;88;82;75;72;88;89;81;93;94;94;112;96;81;59;39;42;19;
MQ_03250_FV4_G (MQ1052);22;18;6;8;15;50;182;350;328;301;287;354;358;323;372;375;375;448;384;323;236;158;170;74;
MQ_03250_FV4_L (MQ1053);3;0;0;1;1;2;6;23;23;16;21;29;37;27;35;27;27;40;41;29;20;10;9;10;
MQ_03030_FV1_R (MQ1054);0;0;0;0;1;2;15;50;57;38;53;52;46;62;63;75;90;82;66;42;23;17;15;1;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;0;
MQ_03030_FV2_L (MQ1056);3;0;1;1;1;0;5;6;13;8;11;14;14;18;24;19;18;21;16;11;6;10;9;2;
MQ_03030_FV2_R (MQ1057);2;0;0;1;0;0;3;4;9;6;7;9;9;12;16;13;12;14;11;8;4;7;6;2;
MQ_03030_FV3_G (MQ1058);23;16;14;17;26;107;389;815;758;612;500;486;507;522;574;647;754;746;584;407;282;179;117;53;
MQ_03030_FV3_L (MQ1059);5;2;0;2;3;9;32;113;80;64;48;60;82;67;68;64;101;125;110;59;44;27;20;4;
MQ_03080_FV4_R (MQ106);2;0;1;0;1;2;41;163;158;88;57;39;63;59;48;62;65;70;60;45;26;22;14;8;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;1;5;11;10;9;7;7;6;7;8;9;11;11;8;6;4;3;2;1;
MQ_03030_FV4_G (MQ1061);1;0;0;0;1;2;5;13;11;8;5;5;6;5;7;9;13;9;9;7;4;6;5;2;
MQ_03030_FV4_L (MQ1062);5;1;0;2;4;10;32;88;73;51;31;34;41;30;44;58;88;60;61;48;29;42;34;11;
MQ_03030_FV4_R (MQ1063);5;1;0;2;4;10;32;88;73;51;31;34;41;30;44;58;88;60;61;48;29;42;34;11;
MQ_03120_FV1_G (MQ107);55;48;21;18;60;227;604;1071;1000;920;828;901;972;1008;1045;1287;1294;1225;1049;731;482;329;268;102;
MQ_03020_FV2_R (MQ108);4;0;0;1;3;5;23;63;60;47;51;47;59;64;64;68;76;102;87;55;56;29;18;5;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;3;6;10;9;9;9;9;10;10;11;12;12;12;11;8;6;4;3;2;
MQ_08050_FV2_L (MQ11);10;10;16;14;25;83;177;262;292;367;442;459;488;510;518;587;611;578;481;283;213;89;48;17;
MQ_03120_FV2_L (MQ110);0;0;0;0;0;2;10;42;38;22;29;26;30;35;49;55;53;43;36;33;14;9;3;0;
MQ_03120_FV2_R (MQ111);2;0;2;0;1;1;4;20;19;12;17;16;25;25;31;40;26;21;22;11;8;6;2;3;
MQ_06160_FV3_L (MQ112);0;1;0;0;0;1;24;61;52;67;59;49;83;64;68;83;77;96;113;59;46;21;9;4;
MQ_03120_FV3_G (MQ113);68;35;26;26;37;205;793;1331;1302;983;839;863;841;916;977;1071;1178;1112;986;772;537;360;262;121;
MQ_03020_FV2_G (MQ114);5;3;2;2;3;5;37;114;91;78;91;92;112;127;111;132;152;157;137;120;102;69;40;16;
MQ_03120_FV3_L (MQ115);5;0;2;0;0;17;57;113;72;63;56;51;56;56;61;53;70;44;43;28;29;10;11;5;
MQ_03140_FV1_G (MQ116);48;30;21;19;25;160;715;1154;1155;842;793;799;786;886;902;1026;1130;1060;930;747;511;350;261;107;
MQ_03140_FV1_L (MQ117);4;1;1;0;2;2;4;35;30;22;26;41;27;28;32;34;37;41;41;37;16;4;4;1;
MQ_03140_FV1_R (MQ118);1;1;1;1;1;4;16;26;28;20;19;19;17;21;21;24;25;24;21;18;13;10;6;3;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;0;1;0;
MQ_03290_FV3_G (MQ12);49;24;10;7;21;82;168;246;222;209;206;175;212;202;199;218;226;210;220;189;122;110;85;43;
MQ_03140_FV2_L (MQ120);0;1;0;0;0;1;8;25;19;13;14;24;17;26;14;29;18;18;17;18;9;6;11;2;
MQ_08040_FV1_L (MQ121);3;4;0;0;3;5;14;43;43;45;54;65;62;60;79;105;115;81;83;53;35;18;31;11;
