Name  /  Date: 2015_06_03;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);36;28;8;17;26;81;256;338;342;350;350;358;344;350;364;354;367;387;394;365;298;219;228;176;
MQ_03020_FV4_L (MQ1);10;8;6;9;8;65;142;341;314;230;237;206;228;216;208;285;310;292;265;170;136;76;51;50;
MQ_03290_FV3_GR (MQ10);31;21;12;15;24;61;149;243;245;182;217;239;222;249;234;241;254;244;242;203;183;165;156;118;
MQ_03020_FV2_L (MQ100);2;2;0;0;1;3;13;34;32;30;29;36;38;44;41;55;41;52;43;34;29;14;17;12;
Alle Motion Det Albersloherweg (MQ1000);3830;2048;1140;1416;3283;9913;29217;52413;47719;39461;39088;40021;42066;43842;45952;50857;55863;55901;47794;37155;26734;17921;15310;12192;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;5;5;12;8;11;11;16;11;12;10;10;25;25;21;11;10;3;1;4;
MQ_08050_FV3_L (MQ1003);2;6;1;1;7;27;43;44;91;106;119;140;155;130;141;112;168;166;160;120;80;15;1;3;
MQ_06161_FV3_L (MQ1004);7;4;5;2;5;45;129;280;308;246;193;193;197;214;199;255;252;286;230;186;133;71;67;35;
MQ_06170_FV6_L (MQ1005);0;0;0;0;1;8;31;64;51;30;32;33;28;28;36;44;49;50;42;35;25;15;11;10;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;0;2;5;10;15;12;15;16;20;14;16;15;24;28;21;12;10;10;3;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;2;7;17;26;32;28;34;28;18;29;30;34;32;30;24;17;11;4;2;
MQ_06160_FV2_R (MQ1009);6;9;7;7;20;58;147;300;253;232;187;188;185;182;209;170;218;247;208;156;118;84;67;45;
