Name  /  Date: 2016_12_03;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);153;155;100;98;84;103;109;101;200;319;357;375;361;368;377;379;354;359;324;360;255;171;246;241;
MQ_03290_FV3_GR (MQ10);166;138;86;95;67;86;89;86;142;167;196;227;249;237;241;237;229;232;245;214;212;176;183;158;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;1;1;0;1;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;0;0;1;2;3;4;15;27;18;9;16;12;14;14;7;7;10;3;1;0;
MQ_08050_FV3_L (MQ1003);4;3;1;0;5;9;5;19;70;107;166;225;203;218;175;182;181;157;102;77;44;12;4;5;
MQ_06161_FV3_L (MQ1004);42;23;16;4;9;23;41;57;112;186;184;218;201;208;211;196;191;169;159;154;89;70;52;59;
MQ_06170_FV6_L (MQ1005);10;8;4;4;3;3;3;12;18;30;32;40;37;32;49;36;27;32;26;21;14;13;8;9;
MQ_08110_FV1_LO (MQ1006);2;1;2;1;1;1;1;3;8;9;13;13;16;14;16;15;9;12;12;8;8;5;5;4;
MQ_08110_FV3_RO (MQ1007);2;0;0;0;1;2;3;6;20;26;29;38;33;24;24;20;20;19;20;11;8;6;3;2;
LSA 29120 Schleifen (MQ1008);262;208;107;140;160;156;168;353;545;560;560;1861;1266;1306;1337;1303;1150;1130;1009;828;628;520;232;431;
MQ_06160_FV2_R (MQ1009);48;37;25;29;32;36;37;58;81;159;204;186;191;204;185;191;192;167;183;157;111;95;86;57;
MQ_02020_FV4_L (MQ101);53;17;18;16;8;26;44;41;118;151;199;243;275;267;298;255;242;248;228;189;128;103;57;52;
MQ_03030_FV1_G (MQ1010);102;54;35;33;28;58;94;162;259;309;374;485;594;675;703;658;510;531;458;356;275;193;151;135;
LSA 3290 Schleifen (MQ1012);2748;2348;1525;1468;1260;1424;1526;1926;3166;5032;5624;6208;6450;6634;6704;6504;6287;6182;5888;5663;4678;3494;4058;3463;
LSA 8020 Schleifen (MQ1013);2920;2499;1604;1527;1361;1507;1514;1766;2837;4291;4810;5323;5567;6169;6361;5682;5581;5536;5423;5807;4196;3073;3972;3374;
LSA 8030 Schleifen (MQ1014);1191;1087;615;604;560;528;558;632;1084;1598;1898;2121;2269;2500;2661;2392;2526;2435;2286;2815;1858;1226;2182;1820;
LSA 8031 Schleifen (MQ1015);1122;882;733;690;634;708;649;703;990;1317;1383;1458;1602;1736;1742;1767;1803;1595;1733;2063;1229;761;1511;1690;
LSA 8040 Schleifen (MQ1016);1337;981;663;568;633;829;1039;2239;3735;4911;6185;6855;7321;7299;7607;7129;6525;6237;5568;5280;3365;1904;2250;2134;
LSA 8032 Schleifen (MQ1017);813;616;432;398;349;399;423;671;1079;1564;1843;2087;2170;2325;2377;2293;2177;2102;2003;1879;1430;942;1387;1361;
LSA 8041 Schleifen (MQ1018);534;444;315;299;262;275;266;465;856;1325;1502;1722;1748;1851;1872;1798;1774;1670;1547;1611;1070;658;857;865;
LSA 8054 Schleifen (MQ1019);395;319;174;162;136;203;247;621;1025;1345;1546;1986;1995;1999;2153;2089;1698;1766;1501;1222;941;561;599;576;
MQ_02020_FV3_L (MQ102);9;8;6;5;1;6;7;15;25;35;43;64;76;54;86;68;52;59;52;40;34;20;23;13;
