Name  /  Date: 2015_04_11;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);89;126;80;75;67;109;112;95;188;286;353;372;359;357;364;336;377;348;366;360;250;189;185;156;
MQ_03020_FV4_L (MQ1);26;11;11;14;13;22;32;45;83;130;137;182;228;194;200;171;179;153;158;121;70;50;36;40;
MQ_03290_FV3_GR (MQ10);90;91;75;66;65;64;69;83;104;151;205;218;216;240;240;222;217;218;200;198;156;125;166;122;
MQ_03020_FV2_L (MQ100);5;6;6;5;5;2;3;9;12;14;15;25;27;23;25;22;27;28;40;22;23;13;8;9;
Alle Motion Det Albersloherweg (MQ1000);8470;6645;4646;4032;4221;6236;7370;11074;18482;30341;38160;41983;43827;44675;41298;39762;38651;37992;35941;29974;21296;14630;14655;11598;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;1;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;2;2;0;0;1;0;4;11;13;6;16;23;12;10;6;8;12;8;10;7;2;4;2;
MQ_08050_FV3_L (MQ1003);5;1;0;2;4;10;15;27;72;130;184;157;183;191;171;164;173;168;142;87;45;6;0;1;
MQ_06161_FV3_L (MQ1004);28;8;5;4;12;24;29;48;107;163;156;214;182;201;194;161;178;185;180;139;96;66;68;50;
MQ_06170_FV6_L (MQ1005);5;3;1;1;0;3;2;8;18;30;35;34;42;33;33;29;28;29;37;18;16;10;8;10;
MQ_08110_FV1_LO (MQ1006);3;1;1;1;1;1;1;4;6;10;12;14;14;16;13;12;11;10;11;11;9;4;3;2;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;0;2;2;6;14;32;24;26;26;21;20;17;17;19;17;13;9;3;5;2;
MQ_06160_FV2_R (MQ1009);31;26;25;21;20;42;42;56;98;169;163;204;186;185;191;190;154;178;170;160;125;78;108;63;
MQ_02020_FV4_L (MQ101);39;22;12;16;11;17;53;47;89;132;192;190;236;262;278;225;220;235;256;196;157;95;52;47;
MQ_03030_FV1_G (MQ1010);48;32;19;24;18;42;103;158;230;335;343;398;509;551;533;504;440;404;432;324;242;172;153;120;
LSA 3290 Schleifen (MQ1012);2120;2022;1437;1348;1283;1622;1512;2007;2795;4524;5990;6477;6310;6641;6303;6055;6007;6066;5925;5490;4236;2991;3682;2928;
LSA 8020 Schleifen (MQ1013);2204;2132;1635;1511;1584;1644;1480;1756;2393;3994;4899;5564;5709;6337;5622;5383;5424;5331;5183;4968;3760;2666;3354;2805;
LSA 8030 Schleifen (MQ1014);903;966;639;544;570;582;553;613;912;1447;1858;2120;2232;2406;2208;2140;2381;2202;2143;2145;1636;1102;1877;1266;
LSA 8031 Schleifen (MQ1015);874;793;843;823;763;749;725;751;970;1318;1580;1679;1628;1872;1632;1655;1668;1601;1609;1364;1140;840;1004;930;
LSA 8040 Schleifen (MQ1016);995;739;515;442;542;865;1258;2000;3143;4988;6610;7553;7460;7876;7280;7132;6669;6439;5878;4492;3137;1929;1878;1410;
LSA 8032 Schleifen (MQ1017);620;545;388;335;373;434;488;656;1016;1529;2059;2414;2368;2744;2440;2401;2249;2381;2173;1889;1423;993;1213;896;
LSA 8041 Schleifen (MQ1018);344;277;227;167;222;270;309;513;829;1229;1770;2027;1974;2103;1923;1889;1789;1816;1583;1344;915;609;673;498;
LSA 8054 Schleifen (MQ1019);292;197;147;112;118;215;292;485;863;1347;1700;1824;2002;2015;1902;1829;1812;1691;1582;1265;886;568;527;429;
MQ_02020_FV3_L (MQ102);9;7;4;6;4;3;5;13;24;21;41;45;49;58;48;50;61;48;50;43;29;16;19;9;
LSA 8140 Schleifen (MQ1020);200;130;84;74;65;144;170;293;476;878;1010;1101;1203;1136;1094;1023;945;1010;915;788;545;397;381;271;
