Name  /  Date: 2016_01_02;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);35;31;18;17;13;47;61;58;108;176;273;339;361;377;372;357;352;348;333;325;219;166;244;160;
MQ_03020_FV4_L (MQ1);5;7;5;13;2;23;23;21;48;89;125;137;189;161;149;182;164;164;154;97;54;35;36;27;
MQ_03290_FV3_GR (MQ10);41;37;12;25;24;55;40;48;68;110;154;184;221;222;251;239;244;239;205;232;160;110;153;104;
MQ_03020_FV2_L (MQ100);3;1;0;1;0;2;3;7;6;9;23;20;34;21;26;25;34;28;28;18;13;11;11;5;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;1;1;1;1;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;1;1;0;0;1;0;0;4;15;10;16;9;9;17;15;13;9;15;4;3;1;1;1;
MQ_08050_FV3_L (MQ1003);4;1;1;2;3;11;11;20;64;93;142;191;195;199;201;165;153;120;84;64;34;7;0;2;
MQ_06161_FV3_L (MQ1004);7;9;3;5;3;21;29;20;62;124;158;202;187;173;185;165;170;140;128;110;80;46;41;33;
MQ_06170_FV6_L (MQ1005);2;1;2;0;0;2;1;3;8;19;31;33;27;32;30;32;31;29;22;25;16;9;6;4;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;1;1;2;5;13;12;17;23;18;19;19;16;16;15;13;8;4;5;5;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;0;2;3;6;16;28;44;50;59;31;26;31;21;17;21;19;17;8;2;1;
LSA 29120 Schleifen (MQ1008);72;59;27;37;32;131;142;167;359;617;848;1154;1087;1064;1037;1142;989;938;815;720;476;318;357;223;
MQ_06160_FV2_R (MQ1009);12;4;9;9;7;23;21;31;75;114;157;209;193;194;209;188;161;146;152;140;108;81;85;43;
MQ_02020_FV4_L (MQ101);14;14;9;16;3;12;45;24;57;81;152;208;245;261;269;253;249;226;200;191;100;84;63;38;
MQ_03030_FV1_G (MQ1010);24;12;15;7;15;33;70;69;134;202;269;361;434;453;538;449;415;383;333;253;184;125;104;60;
LSA 3290 Schleifen (MQ1012);701;673;366;377;395;750;724;957;1863;3088;4831;5672;6203;6281;6570;6294;6382;5983;5429;5325;3639;2616;3702;2535;
LSA 8020 Schleifen (MQ1013);653;623;359;301;348;566;761;906;1520;2480;3878;4709;5399;5295;5591;5772;5663;5018;5137;4973;3338;2376;3497;2538;
LSA 8030 Schleifen (MQ1014);247;311;147;107;118;219;281;333;592;928;1521;1938;2312;2167;2435;2610;2664;2266;2383;2442;1681;1044;2099;1379;
LSA 8031 Schleifen (MQ1015);195;142;123;70;121;138;233;281;473;712;1084;1393;1633;1499;1608;2214;1621;1364;2001;1414;828;649;1495;762;
LSA 8040 Schleifen (MQ1016);319;238;233;154;209;500;776;1184;1841;3103;4937;6132;6951;7080;7114;6940;6269;5314;5016;3926;2493;1717;1898;1214;
LSA 8032 Schleifen (MQ1017);164;139;111;59;114;178;259;368;568;974;1571;1899;2179;2087;2222;2406;2124;1865;2057;1555;1058;703;1296;697;
LSA 8041 Schleifen (MQ1018);93;89;79;41;72;111;196;301;531;909;1369;1678;1895;1889;1836;1740;
LSA 8054 Schleifen (MQ1019);89;85;65;38;58;118;165;254;495;863;1253;1551;1690;1735;1679;1694;1589;1411;1222;999;674;448;453;343;
MQ_02020_FV3_L (MQ102);1;0;0;1;0;2;4;5;11;19;44;57;52;74;82;72;65;61;51;34;21;13;14;7;
LSA 8140 Schleifen (MQ1020);56;47;29;23;30;76;104;158;297;541;792;965;1022;1003;975;1010;931;847;759;650;460;307;314;211;
MQ_01210_FV32_L (MQ1021);2;1;2;1;2;1;1;3;11;9;16;18;23;13;21;24;30;23;26;22;15;11;8;5;
MQ_01081_FV3_G (MQ1022);39;15;16;11;12;35;26;36;60;95;112;202;218;247;257;247;249;229;192;205;167;109;131;96;
MQ_03030_FV1_L (MQ1023);0;0;0;0;0;3;0;2;13;12;2;6;12;6;4;15;10;20;13;6;6;4;2;1;
MQ_01200_FV1_G (MQ1024);68;42;38;22;34;55;87;121;179;302;466;627;782;863;1042;1096;1016;1011;892;600;428;285;310;195;
MQ_01121_FV1_G (MQ1025);8;6;1;8;9;21;43;64;92;194;305;332;319;307;258;233;215;141;99;84;45;22;18;25;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;1;1;2;5;5;5;5;5;5;5;5;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);3;5;1;2;4;1;11;28;41;56;82;226;247;261;255;259;266;249;241;146;80;33;28;35;
MQ_01121_FV1_R (MQ1028);1;1;0;1;1;3;6;9;13;26;41;45;44;42;35;32;29;19;14;12;6;3;3;4;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);0;3;0;2;2;0;4;6;3;6;16;11;28;20;12;10;8;11;9;19;7;6;18;8;
---Test (MQ1032);21;11;12;5;14;24;39;33;83;125;195;248;279;320;360;287;281;243;269;233;137;147;99;83;
MQ_09040_FV1_G (MQ1033);25;16;9;8;10;17;29;41;59;96;142;193;267;289;331;323;312;335;276;224;187;113;148;84;
MQ_09040_FV3_G (MQ1034);23;8;4;17;7;48;30;59;92;279;339;351;364;362;341;296;259;271;233;180;161;124;80;73;
MQ_09050_FV1_G (MQ1035);38;23;17;10;11;17;49;67;93;156;257;312;413;469;516;457;467;530;445;341;259;209;209;122;
MQ_09050_FV3_G (MQ1036);33;12;5;17;18;50;52;72;126;341;444;461;459;430;455;408;329;332;320;277;209;162;122;94;
MQ_09060_FV11_G (MQ1037);35;24;16;8;11;19;48;68;96;163;242;303;411;450;514;429;445;519;436;306;230;194;203;126;
MQ_09060_FV11L (MQ1038);5;1;2;1;0;3;4;11;16;23;32;33;32;37;25;27;27;27;24;33;23;11;10;8;
MQ_09060_FV2_L (MQ1039);6;1;2;2;3;7;20;10;29;44;72;81;102;111;142;116;100;110;84;63;36;34;28;17;
MQ_03023_FV1_G (MQ104);27;8;6;12;12;18;55;54;84;148;198;273;318;299;375;339;338;348;263;178;151;92;76;43;
MQ_09060_FV2_R (MQ1040);1;0;0;0;1;1;4;2;6;9;15;17;21;23;29;24;20;23;17;13;7;7;6;4;
MQ_09060_FV3_G (MQ1041);33;13;8;23;19;53;57;74;131;349;436;449;430;437;425;406;347;305;312;265;205;159;120;97;
MQ_09060_FV3_R (MQ1042);2;2;1;2;1;28;28;13;40;57;84;106;114;117;128;117;101;108;118;84;55;24;27;26;
MQ_03250_FV1_R (MQ1043);3;1;1;1;1;2;3;5;7;13;18;22;33;36;41;39;37;39;31;24;21;14;16;10;
MQ_03250_FV1_G (MQ1044);14;7;6;4;5;9;19;31;40;73;104;127;189;202;235;219;208;221;178;136;117;77;88;55;
MQ_03250_FV1_L (MQ1045);7;4;2;2;2;5;8;15;23;27;48;70;57;61;72;86;72;79;79;55;69;24;36;30;
MQ_03250_FV2_R (MQ1046);3;2;1;2;2;3;5;8;14;21;34;42;45;44;51;47;47;41;40;43;31;21;19;16;
MQ_03250_FV2_G (MQ1047);19;15;8;15;11;24;32;61;103;152;252;308;334;326;371;345;348;303;291;316;224;157;143;118;
MQ_03250_FV2_L (MQ1048);16;5;7;4;3;8;23;21;39;56;82;121;147;170;168;153;145;143;170;127;85;73;73;45;
MQ_03250_FV3_R (MQ1049);6;2;1;4;3;12;12;15;26;74;91;99;95;93;90;86;70;68;65;50;41;33;20;19;
MQ_03250_FV3_G (MQ105);18;7;4;13;9;37;36;46;77;221;274;296;286;279;270;257;209;204;195;149;124;98;59;56;
MQ_03250_FV3_L (MQ1050);5;4;0;3;3;5;7;19;22;40;85;83;78;79;89;78;81;65;70;72;50;39;49;19;
MQ_03250_FV4_R (MQ1051);8;7;3;3;2;7;8;10;18;26;42;54;66;70;78;70;80;85;74;61;50;37;44;25;
MQ_03250_FV4_G (MQ1052);34;28;14;10;8;28;33;42;71;104;166;214;264;279;310;280;322;342;295;245;201;147;174;102;
MQ_03250_FV4_L (MQ1053);1;1;1;1;4;1;2;4;11;10;16;17;29;28;27;17;19;27;22;18;21;18;10;7;
MQ_03030_FV1_R (MQ1054);0;1;0;0;0;1;1;6;20;25;44;66;70;95;88;58;38;25;27;23;12;9;6;3;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;1;1;1;1;1;1;0;0;
MQ_03030_FV2_L (MQ1056);0;1;0;1;1;2;2;1;3;5;12;21;12;6;11;15;15;18;14;10;14;7;5;4;
MQ_03030_FV2_R (MQ1057);0;0;0;0;0;2;1;0;2;4;8;14;9;4;7;11;10;12;10;7;9;5;4;3;
