Name  /  Date: 2016_12_12;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);37;19;13;14;18;88;279;311;335;355;353;352;355;357;386;354;340;334;346;312;222;136;149;48;
MQ_03020_FV4_L (MQ1);15;5;7;7;9;52;151;389;376;296;252;223;220;271;305;285;389;307;265;159;88;72;40;33;
MQ_03290_FV3_GR (MQ10);47;25;19;9;25;94;182;253;244;196;225;218;229;211;172;203;235;245;228;193;157;120;113;58;
MQ_03020_FV2_L (MQ100);2;2;0;0;0;2;14;45;37;27;33;33;29;41;31;45;55;33;37;31;31;8;8;2;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;3;3;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);2;0;0;0;0;1;1;6;12;16;10;11;18;13;6;8;15;15;14;12;14;14;1;0;
MQ_08050_FV3_L (MQ1003);3;1;1;4;11;29;40;63;89;104;153;137;151;142;117;135;129;120;84;64;28;9;0;2;
MQ_06161_FV3_L (MQ1004);5;4;2;4;5;51;187;351;381;285;208;205;186;187;200;241;231;270;201;177;83;64;50;28;
MQ_06170_FV6_L (MQ1005);2;2;0;2;2;6;37;58;52;40;30;27;35;34;40;48;53;53;43;24;16;16;10;5;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;1;6;11;16;15;20;21;20;20;20;28;29;33;22;11;8;6;2;1;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;1;3;8;23;25;25;34;31;36;22;23;37;33;32;22;14;7;5;2;0;
LSA 29120 Schleifen (MQ1008);27;44;27;160;66;366;572;960;1548;1162;1185;1200;1286;1310;1357;1880;1218;1525;811;850;730;800;163;120;
MQ_06160_FV2_R (MQ1009);10;8;7;4;23;60;149;259;279;238;205;206;166;226;192;211;226;236;175;138;87;53;48;21;
MQ_02020_FV4_L (MQ101);16;4;4;8;8;54;143;232;306;242;295;262;255;316;316;363;412;364;337;186;159;87;59;29;
MQ_03030_FV1_G (MQ1010);33;18;12;5;21;95;432;928;848;584;596;657;707;677;772;1016;1177;902;690;483;308;260;148;73;
LSA 3290 Schleifen (MQ1012);641;358;242;172;478;1529;4190;6249;6279;6241;6397;6386;6275;6221;6443;6593;6517;6371;6257;5256;3800;2718;2547;987;
LSA 8020 Schleifen (MQ1013);510;305;206;151;477;1558;4104;6294;6014;5736;5711;5748;5970;6303;6159;6326;6289;5900;5545;4500;3430;2402;2260;950;
LSA 8030 Schleifen (MQ1014);229;144;83;62;157;569;1646;2730;2668;2423;2430;2510;2423;2562;2750;2903;2894;3072;2445;1960;1392;998;1033;368;
LSA 8031 Schleifen (MQ1015);148;162;89;110;116;582;1352;2479;2798;2468;2287;2166;2153;2169;2156;2496;2450;2255;1724;1196;999;629;673;261;
LSA 8040 Schleifen (MQ1016);303;234;220;203;546;2389;6537;10030;9743;7497;6908;7197;7230;7399;7940;8827;8916;8782;6915;4687;2757;1931;1341;576;
LSA 8032 Schleifen (MQ1017);141;105;71;49;184;636;1673;2899;2868;2413;2514;2579;2556;2678;2642;2816;2784;2756;2169;1524;1286;829;773;267;
LSA 8041 Schleifen (MQ1018);103;70;80;37;140;433;1188;1666;1790;1686;1746;1805;1835;1844;1859;1961;1910;1835;1582;1280;901;565;497;191;
LSA 8054 Schleifen (MQ1019);82;73;44;47;120;505;1630;2746;2587;1940;1891;1948;2065;2223;2181;2630;2671;2550;2008;1360;872;575;424;166;
MQ_02020_FV3_L (MQ102);5;0;1;2;1;10;33;47;49;46;59;62;56;47;57;65;70;67;62;45;32;18;14;10;
LSA 8140 Schleifen (MQ1020);53;40;27;36;74;286;875;1352;1244;1055;1084;1017;1043;1212;1230;1396;1373;1339;1146;817;549;360;310;110;
MQ_01210_FV32_L (MQ1021);0;1;3;3;1;20;132;193;200;75;43;43;48;57;49;58;56;56;37;39;27;4;11;2;
MQ_01081_FV3_G (MQ1022);40;23;11;10;6;60;153;349;359;259;243;285;293;330;326;369;453;377;344;311;221;162;134;78;
MQ_03030_FV1_L (MQ1023);1;0;0;1;1;2;10;11;24;12;11;13;17;11;16;24;15;16;23;10;7;8;9;6;
MQ_01200_FV1_G (MQ1024);51;31;18;13;38;137;519;922;844;636;776;895;1077;1116;1313;1652;1822;1483;1145;892;690;418;324;135;
MQ_01121_FV1_G (MQ1025);7;4;1;2;6;16;85;152;223;253;288;245;201;210;194;229;254;249;196;129;76;40;27;11;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;4;4;4;4;6;4;4;5;4;2;1;1;
MQ_01121_FV3_G (MQ1027);5;6;2;1;1;6;29;44;63;84;111;156;199;180;193;213;303;216;220;220;189;78;46;20;
MQ_01121_FV1_R (MQ1028);1;1;0;0;1;2;12;21;30;35;39;34;28;29;27;31;35;34;27;17;11;6;4;2;
MQ_01200_FV1_L (MQ1029);3;0;0;1;0;1;18;104;117;58;55;52;66;60;56;70;97;71;62;41;31;22;23;7;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);3;2;0;2;2;2;1;23;17;13;21;18;12;11;21;14;20;22;23;19;9;7;5;3;
Test (MQ1032);46;29;19;14;28;67;234;484;508;511;502;529;476;515;517;537;529;559;528;370;283;196;183;83;
MQ_09040_FV1_G (MQ1033);25;7;7;3;10;37;99;205;183;182;217;281;273;267;295;361;324;318;337;277;219;123;108;61;
MQ_09040_FV3_G (MQ1034);14;5;4;5;12;65;173;264;344;383;353;318;257;286;322;316;307;353;252;176;133;94;74;30;
MQ_09050_FV1_G (MQ1035);39;15;10;3;27;75;257;380;319;287;341;420;439;457;495;565;579;539;506;400;312;202;156;82;
MQ_09050_FV3_G (MQ1036);16;5;5;9;26;107;373;513;524;581;472;424;359;407;450;425;460;452;392;273;175;123;103;37;
MQ_03023_FV1_G (MQ104);24;13;6;5;15;57;297;713;670;416;447;446;510;520;574;793;885;659;466;335;220;185;111;55;
MQ_03250_FV1_R (MQ1043);2;1;1;0;1;5;14;26;24;20;25;30;31;33;40;43;40;41;40;32;25;14;12;7;
MQ_03250_FV1_G (MQ1044);12;3;4;0;7;26;81;150;133;116;141;170;177;186;225;245;227;234;225;179;143;78;67;39;
MQ_03250_FV1_L (MQ1045);7;3;3;4;1;18;37;61;66;64;79;95;91;77;87;92;91;82;80;63;44;29;27;11;
MQ_03250_FV2_R (MQ1046);3;2;2;1;4;14;33;60;69;58;59;58;57;59;58;57;66;63;54;41;24;19;15;6;
MQ_03250_FV2_G (MQ1047);21;14;14;5;31;101;238;440;510;425;429;425;420;429;423;421;485;466;399;303;179;141;113;39;
MQ_03250_FV2_L (MQ1048);13;7;4;3;14;35;127;127;120;137;130;168;166;154;161;211;226;188;182;144;109;71;51;24;
MQ_03250_FV3_R (MQ1049);3;1;1;2;6;22;74;85;100;113;88;84;70;76;86;88;85;87;75;50;33;23;17;8;
MQ_03250_FV3_G (MQ105);10;4;4;6;17;67;221;255;299;338;264;253;209;229;258;264;254;261;224;151;98;70;52;23;
MQ_03250_FV3_L (MQ1050);8;5;3;2;2;13;66;109;122;114;116;72;75;86;105;86;93;98;89;63;46;33;27;15;
MQ_03250_FV4_R (MQ1051);6;4;1;2;3;11;41;89;68;76;77;91;95;102;99;101;107;105;102;81;60;42;38;14;
