Name  /  Date: 2016_02_23;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);41;25;29;15;20;99;290;338;350;352;330;329;390;330;364;359;368;377;350;330;220;146;133;77;
MQ_03290_FV3_GR (MQ10);35;23;13;10;19;84;177;243;246;195;201;216;213;217;217;228;232;221;236;218;171;113;103;57;
Alle Motion Det Albersloherweg (MQ1000);3395;3395;2761;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;1;9;9;13;11;8;17;7;13;15;13;12;9;7;5;5;2;1;
MQ_08050_FV3_L (MQ1003);3;3;3;1;5;28;42;42;81;74;105;100;132;95;99;101;92;87;90;54;38;10;3;1;
MQ_06161_FV3_L (MQ1004);7;5;3;2;9;46;160;371;397;245;199;177;160;198;231;205;242;272;234;173;97;66;56;29;
MQ_06170_FV6_L (MQ1005);2;1;0;1;1;5;28;65;51;30;30;23;38;40;29;50;52;48;40;28;20;13;12;4;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;1;2;7;12;24;20;22;22;19;24;26;25;27;27;27;16;11;5;5;1;
MQ_08110_FV3_RO (MQ1007);2;0;1;0;0;2;8;53;42;31;37;39;33;24;35;41;51;52;40;28;14;13;5;2;
LSA 29120 Schleifen (MQ1008);62;25;24;21;110;315;932;1552;1324;1003;1013;1055;1083;1198;1210;1515;1548;1377;1288;903;591;382;337;192;
MQ_06160_FV2_R (MQ1009);18;4;7;6;18;52;140;293;295;197;211;180;172;175;194;187;203;239;178;136;94;56;43;19;
MQ_02020_FV4_L (MQ101);19;3;8;3;11;50;160;270;346;263;241;207;289;320;321;375;469;431;353;220;177;101;60;33;
MQ_03030_FV1_G (MQ1010);19;10;13;9;21;118;447;987;900;561;563;523;605;687;725;895;1035;902;712;446;313;240;173;75;
Alle Motion Det Weselerstr. (MQ1011);11816;10204;9752;9247;10719;14431;54787;80844;78197;66104;60101;61122;64525;68511;72782;78520;86613;85090;75716;59157;42056;32587;29012;16954;
LSA 3290 Schleifen (MQ1012);568;397;243;245;352;1481;3752;6068;6104;5896;5473;5664;5709;5583;5985;6030;6128;6211;6022;5051;3784;2543;2358;1217;
LSA 8020 Schleifen (MQ1013);606;410;255;207;447;1450;4164;6213;6338;5590;5417;5339;5861;5575;5951;5917;6018;6096;5553;4936;3570;2394;2282;1306;
LSA 8030 Schleifen (MQ1014);268;180;87;68;153;539;1640;2739;2808;2442;2092;2133;2384;2288;2533;2616;2713;2976;2401;2134;1574;1022;1129;555;
LSA 8031 Schleifen (MQ1015);185;191;129;100;160;426;1381;2209;2577;2194;1825;1853;1967;1958;2013;2326;2469;2432;1720;1338;873;576;599;279;
LSA 8040 Schleifen (MQ1016);426;265;256;188;602;2137;6153;10476;9786;6789;6456;6440;7022;6864;7477;8353;8982;8171;6571;4767;2980;1896;1547;820;
LSA 8032 Schleifen (MQ1017);196;134;73;58;148;608;1732;2824;2923;2365;2233;2320;2415;2480;2558;2631;2772;2673;2187;1600;1165;762;777;388;
LSA 8041 Schleifen (MQ1018);125;101;56;45;137;404;1135;1519;1677;1555;1483;1597;1758;1615;1698;1864;1771;1727;1510;1176;773;498;473;223;
LSA 8054 Schleifen (MQ1019);112;63;43;41;117;467;1444;2673;2596;1754;1660;1652;1905;1923;2013;2244;2365;2172;1839;1298;972;625;478;236;
MQ_02020_FV3_L (MQ102);2;2;1;0;1;3;30;45;52;44;39;47;48;40;43;45;65;57;60;39;24;14;22;9;
LSA 8140 Schleifen (MQ1020);71;26;29;24;76;267;852;1424;1187;938;937;960;932;1076;1074;1261;1376;1170;1182;836;553;402;316;162;
MQ_01210_FV32_L (MQ1021);4;2;2;3;2;15;151;167;200;63;31;46;45;57;43;59;52;49;64;35;24;19;19;11;
MQ_01081_FV3_G (MQ1022);37;15;11;9;6;41;138;289;315;259;230;250;270;327;304;330;381;346;336;277;220;164;136;94;
MQ_03030_FV1_L (MQ1023);1;0;0;1;1;6;5;17;46;17;11;18;16;24;17;15;19;18;10;6;8;1;5;4;
MQ_01200_FV1_G (MQ1024);57;32;18;15;25;137;472;997;884;710;700;804;974;1028;1119;1453;1714;1453;1083;774;545;409;412;150;
MQ_01121_FV1_G (MQ1025);5;3;2;2;2;24;81;164;205;232;190;175;166;150;187;173;174;193;155;142;49;30;33;14;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;2;3;3;3;3;4;4;4;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);5;3;1;1;1;6;23;49;59;87;79;110;139;145;147;152;171;175;176;133;73;49;38;14;
MQ_01121_FV1_R (MQ1028);1;0;0;0;0;3;11;22;28;32;26;24;23;20;25;23;24;26;21;19;7;4;5;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;0;2;2;3;3;1;26;22;31;8;14;14;21;11;13;12;18;21;15;10;10;8;7;
