Name  /  Date: 2016_01_19;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);22;15;20;11;22;73;250;322;358;334;350;346;336;356;371;383;376;360;394;302;215;137;205;75;
MQ_03020_FV4_L (MQ1);17;5;8;3;10;55;147;359;367;206;199;179;200;232;257;254;303;321;262;134;101;75;61;25;
MQ_03290_FV3_GR (MQ10);26;34;18;15;19;78;150;254;240;174;187;211;207;234;238;216;241;212;242;207;153;135;121;54;
MQ_03020_FV2_L (MQ100);1;2;0;1;1;4;13;49;34;32;32;40;34;46;41;65;39;46;39;20;22;23;10;4;
Alle Motion Det Albersloherweg (MQ1000);1800;1299;781;614;614;614;614;614;614;614;614;614;614;614;614;43240;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;2;12;8;8;4;7;10;11;3;11;17;14;7;7;2;3;2;1;
MQ_08050_FV3_L (MQ1003);3;2;4;0;5;24;37;45;68;70;98;106;106;112;99;95;94;89;76;63;23;10;1;1;
MQ_06161_FV3_L (MQ1004);4;8;3;4;9;49;153;338;366;242;170;205;190;182;197;208;226;275;258;155;93;59;43;29;
MQ_06170_FV6_L (MQ1005);2;2;0;1;0;6;30;71;44;36;24;30;33;36;34;44;48;56;38;30;15;14;8;2;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;1;3;6;10;21;20;21;22;28;22;23;35;39;38;24;15;11;4;6;2;
MQ_08110_FV3_RO (MQ1007);0;0;1;0;2;3;7;34;40;38;34;29;37;29;34;47;41;38;39;19;15;11;7;0;
LSA 29120 Schleifen (MQ1008);73;48;34;26;101;314;928;1538;1339;1081;1071;1097;1125;1188;1175;1547;1647;1650;1256;767;608;388;300;96;
MQ_06160_FV2_R (MQ1009);4;7;8;4;14;53;144;276;254;197;201;178;166;168;178;191;213;215;179;113;74;65;48;19;
MQ_02020_FV4_L (MQ101);19;4;4;5;22;36;132;279;317;246;246;222;269;322;318;373;442;416;349;250;143;105;68;22;
MQ_03030_FV1_G (MQ1010);30;12;5;9;26;133;395;946;896;551;493;575;647;722;790;904;1138;864;720;490;304;238;160;69;
LSA 3290 Schleifen (MQ1012);469;409;274;231;387;1398;3481;5846;6287;5512;5695;5661;5582;5924;6109;6350;6333;6062;6019;5004;3556;2557;2765;1137;
LSA 8020 Schleifen (MQ1013);487;394;214;184;434;1329;3919;5639;6185;5417;5397;5144;5614;5870;5978;5985;6272;5797;5738;4755;3494;2447;2870;1115;
LSA 8030 Schleifen (MQ1014);179;157;66;70;148;491;1525;2496;2828;2349;2061;2062;2249;2422;2710;2696;2950;2723;2473;2141;1446;966;1363;510;
LSA 8031 Schleifen (MQ1015);88;81;52;50;123;378;1281;2074;2573;2288;1792;1810;1906;2126;2725;2550;2358;2013;1824;1504;946;604;1004;279;
LSA 8040 Schleifen (MQ1016);325;241;212;189;548;1925;5938;10007;9858;6742;6175;6325;6779;7140;7826;8442;9635;8593;6855;4442;2903;1776;1646;721;
LSA 8032 Schleifen (MQ1017);120;103;64;54;158;540;1645;2697;2811;2282;2221;2296;2410;2407;2773;2760;2796;2489;2161;1587;1154;777;963;378;
LSA 8041 Schleifen (MQ1018);75;64;45;41;141;378;1097;1493;1612;1491;1510;1607;1683;1637;1796;1828;1863;1631;1539;1109;766;501;603;218;
