Name  /  Date: 2016_08_30;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);34;14;14;6;27;91;253;332;331;327;352;342;358;346;346;357;348;350;385;309;247;198;155;93;
MQ_03020_FV4_L (MQ1);13;11;5;6;7;46;133;280;325;211;182;176;192;235;226;232;279;297;250;176;110;76;55;33;
MQ_03290_FV3_GR (MQ10);43;24;16;5;20;28;155;245;210;195;212;185;197;221;219;234;237;224;214;195;157;148;93;60;
MQ_03020_FV2_L (MQ100);3;2;0;0;2;2;20;43;25;20;23;23;28;36;37;30;42;45;37;29;23;15;6;4;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;4;6;16;14;19;19;9;24;10;16;9;19;23;18;10;9;5;4;
MQ_08050_FV3_L (MQ1003);3;4;1;2;10;26;30;44;81;102;101;119;125;103;95;123;113;130;90;70;37;11;1;3;
MQ_06161_FV3_L (MQ1004);11;3;4;2;6;50;182;346;331;239;216;206;218;214;197;246;285;268;245;172;100;102;67;27;
MQ_06170_FV6_L (MQ1005);2;0;0;2;2;5;31;59;51;33;26;29;33;30;37;48;54;35;43;32;22;10;7;3;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;0;2;4;8;12;14;14;15;13;13;18;20;25;22;17;7;9;6;4;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;2;7;15;18;18;24;24;22;18;23;22;26;25;19;17;14;8;4;2;
LSA 29120 Schleifen (MQ1008);88;54;21;43;99;324;915;1470;1197;1249;1195;1326;1454;1360;1314;1661;2079;1904;1531;1069;782;482;335;175;
MQ_06160_FV2_R (MQ1009);11;10;7;3;15;54;135;296;268;226;212;204;197;158;218;210;210;208;184;189;115;78;48;31;
MQ_02020_FV4_L (MQ101);11;10;6;9;9;44;141;235;312;239;247;241;228;304;281;357;397;347;324;213;181;107;54;40;
MQ_03030_FV1_G (MQ1010);27;15;6;10;30;95;411;857;821;591;510;516;590;675;681;808;899;799;558;435;319;254;152;76;
LSA 3290 Schleifen (MQ1012);594;322;282;160;452;1319;3761;6109;6026;5832;5949;5769;5991;6034;6143;6511;6408;6368;6077;5376;4652;3585;2460;1365;
LSA 8020 Schleifen (MQ1013);515;302;266;157;469;1395;3765;5968;5652;5339;5310;5300;5450;5800;5739;6270;6136;6311;5603;4816;4086;3297;2585;1286;
LSA 8030 Schleifen (MQ1014);221;122;104;52;179;519;1464;2652;2578;2232;2130;2146;2266;2365;2440;2834;2895;3007;2444;2073;1692;1444;1166;531;
LSA 8031 Schleifen (MQ1015);577;516;561;744;675;836;1853;2748;2743;2502;2346;2227;2202;2514;2501;2951;3093;2758;2091;1870;1698;1584;1136;820;
LSA 8032 Schleifen (MQ1017);179;102;75;58;170;600;1670;2914;2679;2317;2251;2345;2446;2517;2573;2919;3050;2828;2215;1719;1346;1025;830;360;
LSA 8041 Schleifen (MQ1018);126;72;65;43;143;406;1236;1795;1778;1712;1788;1830;1856;1907;1904;2100;2153;1969;1741;1408;1007;733;553;239;
LSA 8054 Schleifen (MQ1019);109;79;34;51;114;499;1506;2614;2429;1725;1596;1681;1887;2061;2097;2341;2664;2536;1991;1269;1049;660;463;213;
MQ_02020_FV3_L (MQ102);2;3;0;0;3;6;31;45;47;35;42;49;39;57;44;57;54;53;43;46;36;9;11;4;
LSA 8140 Schleifen (MQ1020);77;37;30;26;73;276;870;1389;1130;919;887;977;1053;993;1014;1237;1377;1416;1143;812;646;458;318;132;
MQ_01210_FV32_L (MQ1021);3;2;4;2;1;27;118;170;152;41;37;51;60;52;41;61;64;73;54;32;21;20;12;2;
MQ_01081_FV3_G (MQ1022);42;22;6;6;11;42;128;301;284;241;234;262;271;287;287;350;387;345;322;279;192;203;137;83;
MQ_03030_FV1_L (MQ1023);0;1;0;0;0;3;7;11;27;24;14;8;10;17;32;22;17;16;12;12;11;4;7;4;
MQ_01200_FV1_G (MQ1024);69;44;16;25;40;150;465;907;805;715;707;888;952;1026;1071;1512;1579;1345;1037;758;537;463;300;164;
MQ_01121_FV1_G (MQ1025);4;3;3;2;8;19;94;170;195;217;180;177;157;163;151;163;159;170;153;99;74;40;30;13;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;4;3;3;3;2;2;1;1;0;
MQ_01121_FV3_G (MQ1027);6;2;1;0;2;1;27;40;58;80;86;133;125;141;133;177;168;164;148;115;77;39;45;12;
MQ_01121_FV1_R (MQ1028);1;0;0;0;1;3;13;23;27;29;25;24;22;22;21;22;22;23;21;13;10;6;4;2;
MQ_01200_FV1_L (MQ1029);3;1;1;4;0;2;11;68;112;40;52;41;44;40;40;75;69;66;45;40;27;24;13;9;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;0;1;0;1;2;4;12;16;24;13;15;14;7;15;10;13;11;18;15;9;10;8;4;
MQ_09040_FV1_G (MQ1033);26;12;11;7;15;30;91;185;174;189;171;221;197;225;197;250;280;298;273;236;196;141;99;41;
MQ_09040_FV3_G (MQ1034);14;10;4;3;10;54;159;210;258;269;263;231;198;235;236;295;209;265;219;185;165;119;75;39;
MQ_09050_FV1_G (MQ1035);42;18;13;10;17;71;206;266;224;244;280;300;295;317;309;341;381;406;403;341;270;228;177;69;
MQ_09050_FV3_G (MQ1036);16;13;4;8;25;92;295;351;375;272;309;241;253;281;280;317;281;305;300;245;218;156;126;55;
MQ_09060_FV11_G (MQ1037);39;15;11;10;18;77;217;253;232;233;262;282;278;296;307;349;374;390;379;331;261;223;177;63;
MQ_09060_FV11L (MQ1038);2;1;0;1;2;6;17;52;38;37;36;50;36;31;48;24;43;60;39;27;16;20;17;9;
MQ_09060_FV2_L (MQ1039);6;1;2;2;2;15;61;124;112;90;90;105;103;119;142;181;151;156;144;91;69;61;37;14;
MQ_03023_FV1_G (MQ104);17;8;4;6;22;66;274;673;620;419;391;406;448;477;515;653;717;621;453;367;259;193;112;59;
MQ_09060_FV2_R (MQ1040);1;0;1;0;1;3;12;25;23;19;19;21;21;24;29;37;31;32;29;19;14;13;8;3;
