Name  /  Date: 2015_09_20;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);253;209;136;103;114;102;76;63;75;114;164;193;219;268;292;278;279;321;323;262;241;168;120;80;
MQ_03020_FV4_L (MQ1);36;18;9;13;4;21;18;19;41;94;114;115;125;127;141;159;108;141;144;97;74;51;37;19;
MQ_03290_FV3_GR (MQ10);158;126;112;89;81;103;68;82;77;102;134;144;184;203;221;225;218;225;247;217;211;152;138;54;
MQ_03020_FV2_L (MQ100);5;7;3;5;1;0;1;3;2;11;16;22;18;20;20;27;21;31;27;20;20;8;6;6;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;1;1;1;0;0;3;7;4;4;3;4;6;4;1;2;6;4;11;0;1;
MQ_08050_FV3_L (MQ1003);3;0;2;7;1;3;2;5;2;7;16;21;19;20;17;21;15;17;4;6;5;1;1;2;
MQ_06161_FV3_L (MQ1004);16;26;26;10;6;8;14;16;6;40;42;84;64;80;116;84;84;94;112;50;58;24;18;14;
MQ_06170_FV6_L (MQ1005);8;5;5;2;3;1;2;4;8;17;18;29;30;27;31;28;22;37;28;26;18;10;2;4;
MQ_08110_FV1_LO (MQ1006);2;2;1;0;1;0;1;1;4;4;5;4;7;6;9;6;7;7;10;8;6;2;2;1;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;1;0;0;2;7;13;10;10;7;11;9;7;6;6;8;7;5;3;2;1;
MQ_06160_FV2_R (MQ1009);49;42;19;24;23;32;35;18;46;67;94;85;114;124;155;145;153;161;180;141;108;58;38;17;
MQ_03030_FV1_G (MQ1010);105;65;48;24;26;30;60;61;111;220;311;368;398;462;526;432;456;431;391;337;252;191;98;44;
LSA 3290 Schleifen (MQ1012);3513;3017;1977;1607;1534;1566;1052;1082;1325;2260;3111;3717;4219;4424;5205;4663;4979;5303;5333;4783;4062;2717;2111;1140;
LSA 8020 Schleifen (MQ1013);3783;3306;2173;2074;1851;1682;1067;888;1089;1828;2638;3088;3492;3706;4267;3755;4064;4359;4146;3784;3149;2175;1745;1046;
LSA 8030 Schleifen (MQ1014);1616;1541;936;814;727;694;393;306;369;669;1025;1183;1401;1542;1793;1493;1715;1928;1707;1680;1518;928;905;506;
LSA 8031 Schleifen (MQ1015);1856;1580;1074;1031;962;904;600;531;493;700;843;927;1026;1126;1269;1134;1262;1383;1146;1118;848;525;417;276;
LSA 8040 Schleifen (MQ1016);2076;1400;914;676;607;440;568;686;918;1858;2707;3218;3507;3768;4341;3878;3774;3917;3721;3122;2401;1781;1100;656;
LSA 8032 Schleifen (MQ1017);1623;1071;613;553;538;371;296;320;399;700;1026;1216;1451;1580;1750;1608;1646;1811;1599;1443;1209;754;648;369;
LSA 8041 Schleifen (MQ1018);829;579;378;327;310;217;198;224;243;481;712;801;859;954;1076;922;942;1028;947;861;692;471;344;209;
LSA 8054 Schleifen (MQ1019);467;321;208;180;159;129;164;169;259;553;759;902;1075;1100;1267;1199;1061;1163;1095;859;673;476;312;182;
LSA 8140 Schleifen (MQ1020);289;213;132;96;96;76;105;122;206;375;549;602;661;773;833;804;732;812;783;607;453;308;204;127;
MQ_01210_FV32_L (MQ1021);7;10;3;1;3;1;1;2;8;18;26;16;24;22;42;29;31;45;47;24;27;11;16;5;
MQ_01081_FV3_G (MQ1022);96;81;74;62;29;48;41;36;50;94;138;185;182;218;248;204;203;259;245;220;192;149;130;69;
MQ_03030_FV1_L (MQ1023);8;2;6;0;3;5;3;4;5;10;5;8;16;11;19;7;21;7;12;5;3;3;1;1;
