Name  /  Date: 2016_03_11;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);45;17;8;19;26;92;270;364;369;407;362;371;363;354;362;380;398;388;373;382;302;186;232;146;
MQ_03020_FV4_L (MQ1);17;5;6;9;10;47;149;331;311;220;179;215;289;288;274;273;267;242;254;183;112;55;45;53;
MQ_03290_FV3_GR (MQ10);51;33;13;13;21;75;160;238;237;189;202;236;246;237;248;237;243;244;237;229;201;153;205;138;
MQ_03020_FV2_L (MQ100);2;2;1;0;0;2;14;89;30;26;34;38;42;69;32;35;49;40;28;25;13;10;16;7;
Alle Motion Det Albersloherweg (MQ1000);5410;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;1;9;7;8;12;8;11;10;18;20;11;15;16;16;7;4;3;4;
MQ_08050_FV3_L (MQ1003);4;6;1;1;7;34;34;43;86;114;113;131;137;129;126;130;117;157;131;76;36;10;6;1;
MQ_06161_FV3_L (MQ1004);17;6;4;3;5;42;188;343;337;215;211;170;199;252;257;269;254;221;242;183;104;63;61;35;
MQ_06170_FV6_L (MQ1005);3;0;1;0;2;6;30;59;39;32;30;34;38;51;42;47;41;44;40;27;16;13;11;10;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;0;2;6;13;18;19;22;27;29;27;35;24;31;29;21;20;11;9;5;2;
MQ_08110_FV3_RO (MQ1007);1;0;1;0;1;3;16;28;26;38;55;48;41;36;46;54;43;47;35;17;17;8;2;3;
LSA 29120 Schleifen (MQ1008);52;36;46;36;83;296;923;1259;1122;1016;958;1199;1300;1417;1469;1587;1463;1320;1290;916;665;407;414;323;
MQ_06160_FV2_R (MQ1009);9;13;5;10;11;60;131;264;219;209;190;241;190;222;235;219;228;223;202;183;126;68;66;36;
MQ_02020_FV4_L (MQ101);13;7;5;8;13;47;135;300;303;226;225;267;317;396;422;402;339;360;288;249;158;103;87;56;
MQ_03030_FV1_G (MQ1010);31;19;14;8;27;112;405;942;713;545;527;621;722;906;940;811;768;668;556;440;250;226;179;110;
LSA 3290 Schleifen (MQ1012);666;400;186;285;398;1386;3609;5923;6366;5771;5658;6155;6371;6151;6395;6342;6218;6234;6210;5702;4497;3184;3825;2629;
LSA 8020 Schleifen (MQ1013);660;419;251;248;456;1418;4062;5781;5889;5396;5675;5950;6109;6396;6019;6214;5859;5932;5726;5231;4122;3070;3620;2639;
LSA 8030 Schleifen (MQ1014);266;172;81;79;159;526;1591;2552;2591;2339;2389;2570;2751;2910;2982;2881;2831;2868;2578;2286;1740;1354;1866;1152;
LSA 8031 Schleifen (MQ1015);152;98;82;56;120;404;1403;2172;2245;2026;1969;2198;2623;2336;2268;2148;2148;2465;1868;1485;1377;833;940;708;
LSA 8040 Schleifen (MQ1016);433;266;222;204;566;2057;6100;10315;8545;6696;6798;7448;8388;8658;8920;8783;8243;8067;7001;5182;3471;2131;1953;1398;
LSA 8032 Schleifen (MQ1017);196;104;87;66;158;603;1704;2739;2649;2221;2416;2567;2818;2924;2849;2700;2610;2470;2186;1797;1370;868;1027;720;
LSA 8041 Schleifen (MQ1018);126;77;64;58;146;392;1117;1495;1542;1457;1599;1746;1841;1833;1867;1742;1700;1670;1553;1242;927;622;657;449;
LSA 8054 Schleifen (MQ1019);133;68;43;44;134;441;1484;2493;2229;1716;1763;2012;2337;2376;2398;2394;2170;2109;1813;1399;958;648;552;421;
MQ_02020_FV3_L (MQ102);5;1;0;1;1;3;32;55;49;38;42;66;42;51;47;61;57;64;64;44;21;23;22;10;
LSA 8140 Schleifen (MQ1020);67;34;31;36;82;276;833;1146;998;954;994;1103;1170;1276;1293;1358;1251;1236;1119;789;593;398;382;275;
MQ_01210_FV32_L (MQ1021);6;0;2;2;6;22;129;185;116;48;31;43;58;44;59;41;45;54;42;52;24;7;14;18;
MQ_01081_FV3_G (MQ1022);49;20;13;9;15;46;147;331;298;233;282;257;303;322;326;360;334;297;345;261;227;159;153;123;
MQ_03030_FV1_L (MQ1023);1;0;0;0;3;5;6;13;26;20;11;14;17;12;13;15;21;17;33;15;5;11;11;3;
MQ_01200_FV1_G (MQ1024);61;45;25;15;38;143;474;871;781;686;792;910;1345;1404;1455;1337;1307;1140;993;780;545;423;439;274;
MQ_01121_FV1_G (MQ1025);9;3;1;4;4;23;75;178;209;208;239;183;180;187;185;175;163;194;153;118;73;51;37;25;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;1;2;2;3;3;3;3;3;3;4;3;3;2;2;2;1;
MQ_01121_FV3_G (MQ1027);4;3;1;2;0;2;18;44;63;75;107;125;169;169;152;149;163;171;164;141;102;91;74;31;
MQ_01121_FV1_R (MQ1028);1;0;0;1;1;3;10;24;29;28;33;25;25;25;25;24;22;26;21;16;10;7;5;3;
MQ_01200_FV1_L (MQ1029);2;2;2;0;0;4;15;85;94;49;45;52;34;76;61;77;56;59;44;43;17;23;13;15;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;1;0;2;3;3;0;11;26;25;18;19;15;19;15;9;11;19;13;19;10;13;12;10;
---Test (MQ1032);14;6;4;3;14;39;153;330;255;218;209;242;306;382;382;375;287;273;257;211;109;124;80;72;
MQ_09040_FV1_G (MQ1033);35;18;5;5;8;33;72;232;168;175;194;250;278;345;333;291;342;319;319;328;232;172;163;81;
MQ_09040_FV3_G (MQ1034);18;8;4;7;10;53;168;268;291;319;323;313;290;341;301;345;324;303;324;287;197;146;130;61;
MQ_09050_FV1_G (MQ1035);48;20;5;8;22;82;264;444;374;236;319;445;544;584;591;542;537;542;550;473;340;254;256;159;
MQ_09050_FV3_G (MQ1036);27;9;4;8;25;116;351;447;420;468;412;436;400;474;464;500;454;484;485;427;283;199;157;103;
MQ_09060_FV11_G (MQ1037);45;19;3;8;20;85;282;475;376;305;360;452;535;551;595;530;548;520;515;459;303;236;243;165;
MQ_09060_FV11L (MQ1038);4;1;2;1;5;5;16;63;53;54;31;32;52;58;56;38;38;45;37;33;34;10;19;12;
MQ_09060_FV2_L (MQ1039);4;0;2;0;8;22;85;148;126;121;130;157;198;203;259;208;180;171;164;111;73;51;37;21;
MQ_03023_FV1_G (MQ104);20;15;9;4;16;65;291;672;507;411;395;486;564;632;675;591;595;526;432;319;256;178;146;77;
MQ_09060_FV2_R (MQ1040);1;0;1;0;2;5;17;30;26;25;27;32;41;42;53;42;37;35;34;23;15;11;8;5;
MQ_09060_FV3_G (MQ1041);28;12;5;15;28;112;352;441;428;456;417;395;405;360;345;509;460;472;491;430;254;191;150;97;
MQ_09060_FV3_R (MQ1042);5;1;4;3;4;72;160;250;198;177;135;134;135;167;173;172;149;148;148;129;76;39;34;22;
MQ_03250_FV1_R (MQ1043);3;2;0;1;1;5;14;31;23;20;23;29;35;39;39;36;43;39;39;38;25;21;18;10;
MQ_03250_FV1_G (MQ1044);20;10;0;4;6;26;77;175;133;114;130;162;198;220;221;204;244;221;223;213;142;117;101;54;
MQ_03250_FV1_L (MQ1045);5;7;5;0;4;15;32;65;63;66;63;80;70;89;78;101;87;71;84;89;62;39;49;16;
MQ_03250_FV2_R (MQ1046);3;2;2;2;4;12;32;55;59;51;55;60;63;62;64;57;59;53;56;55;35;25;22;16;
MQ_03250_FV2_G (MQ1047);24;11;14;12;29;88;239;405;434;373;399;437;459;451;473;422;436;390;411;400;259;186;163;114;
MQ_03250_FV2_L (MQ1048);13;3;3;3;13;50;131;173;166;136;162;186;243;224;212;223;199;228;214;156;111;93;82;53;
MQ_03250_FV3_R (MQ1049);5;2;1;3;6;21;74;82;77;85;87;82;79;88;89;96;88;88;89;78;52;38;29;20;
MQ_03250_FV3_G (MQ105);16;5;2;8;17;63;221;245;232;254;261;245;238;263;267;288;263;263;266;235;155;113;86;61;
MQ_03250_FV3_L (MQ1050);6;2;1;4;4;14;45;105;101;121;77;70;71;101;101;91;89;99;101;101;90;39;55;28;
MQ_03250_FV4_R (MQ1051);9;4;2;3;5;13;38;84;78;72;77;87;92;102;106;102;98;97;90;85;68;48;53;36;
MQ_03250_FV4_G (MQ1052);34;17;6;11;18;50;151;337;313;289;309;350;368;409;426;406;393;390;362;339;270;193;211;145;
MQ_03250_FV4_L (MQ1053);2;1;0;1;1;4;11;18;28;18;20;33;33;40;33;38;42;33;28;38;25;17;25;13;
MQ_03030_FV1_R (MQ1054);1;0;2;1;1;1;15;71;56;43;60;66;70;83;93;74;63;76;80;67;19;17;10;4;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;3;2;1;1;1;2;1;
MQ_03030_FV2_L (MQ1056);1;1;1;1;1;3;2;10;12;19;7;17;12;12;16;26;31;37;22;15;11;14;29;9;
MQ_03030_FV2_R (MQ1057);1;0;0;0;0;2;1;7;8;13;5;11;8;8;11;18;21;25;15;10;8;10;20;6;
MQ_03030_FV3_G (MQ1058);26;14;10;9;23;126;398;738;722;557;461;510;596;662;630;672;566;536;507;393;245;143;130;101;
MQ_03030_FV3_L (MQ1059);6;4;1;1;5;11;26;103;98;64;76;53;90;84;86;89;78;103;119;77;53;18;16;10;
MQ_03080_FV4_R (MQ106);2;1;0;0;0;10;35;133;97;61;44;41;58;52;63;58;60;49;43;27;20;16;12;18;
MQ_03030_FV3_R (MQ1060);1;0;0;0;0;2;5;10;10;8;7;7;8;9;9;10;8;8;7;6;3;2;2;2;
MQ_03030_FV4_G (MQ1061);0;0;0;0;1;2;6;13;10;9;8;10;10;10;9;10;10;11;11;10;9;5;4;2;
MQ_03030_FV4_L (MQ1062);3;0;2;1;3;11;43;85;67;60;53;68;65;64;63;67;70;76;75;65;59;33;26;12;
MQ_03030_FV4_R (MQ1063);3;0;2;1;3;11;43;85;67;60;53;68;65;64;63;67;70;76;75;65;59;33;26;12;
MQ_03120_FV1_G (MQ107);72;44;29;31;61;244;590;1049;1021;842;888;936;1081;1354;1274;1159;1047;1048;1014;749;522;398;280;251;
MQ_03020_FV2_R (MQ108);3;2;1;0;1;2;18;73;58;47;47;52;69;77;52;70;70;58;52;45;30;15;17;11;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;3;6;10;10;9;7;9;11;14;13;11;11;11;10;8;6;5;3;3;
MQ_08050_FV2_L (MQ11);26;18;19;8;25;82;156;254;310;381;400;476;548;560;653;584;539;479;450;323;192;113;55;22;
MQ_03120_FV2_L (MQ110);4;1;2;0;2;4;14;50;45;35;29;40;46;43;50;57;34;35;28;20;12;15;4;2;
MQ_03120_FV2_R (MQ111);4;0;0;0;2;7;7;28;17;24;21;17;16;25;24;45;17;24;13;20;26;5;4;2;
MQ_06160_FV3_L (MQ112);0;0;0;0;0;6;22;74;75;63;56;82;72;88;86;79;82;92;79;61;38;18;10;10;
MQ_03120_FV3_G (MQ113);56;17;13;25;45;214;800;1328;1100;897;870;814;933;1109;1123;1058;1042;932;960;750;551;376;309;240;
MQ_03020_FV2_G (MQ114);4;8;2;0;3;9;35;139;94;97;83;86;127;150;130;135;126;115;105;83;59;50;58;25;
MQ_03120_FV3_L (MQ115);2;0;3;2;1;16;46;91;57;44;46;36;58;50;65;48;44;35;38;26;28;20;7;7;
MQ_03140_FV1_G (MQ116);44;19;10;19;40;187;717;1148;1032;828;765;759;905;1009;1099;1019;996;900;920;692;528;355;303;209;
MQ_03140_FV1_L (MQ117);0;2;1;0;2;0;7;35;28;28;25;31;27;29;34;37;35;49;38;30;28;12;9;6;
MQ_03140_FV1_R (MQ118);1;1;0;0;1;6;16;28;24;19;19;18;20;22;25;23;24;22;22;17;13;9;8;6;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;1;2;1;1;1;1;1;2;1;1;1;2;1;1;0;1;0;0;
MQ_03290_FV3_G (MQ12);48;31;12;12;20;71;150;224;223;178;190;222;231;223;233;223;228;229;223;215;189;144;193;130;
MQ_03140_FV2_L (MQ120);0;0;0;0;1;1;11;31;19;15;19;21;20;28;14;22;19;32;16;13;6;21;7;4;
MQ_08040_FV1_L (MQ121);6;5;1;1;5;6;14;36;39;37;56;72;94;85;89;87;95;84;85;56;53;35;64;32;
MQ_03140_FV2_R (MQ122);0;0;0;1;1;2;17;49;29;24;30;34;31;45;23;35;31;51;25;21;9;34;11;6;
MQ_08040_FV1_G (MQ123);54;22;22;18;23;109;257;412;442;403;468;544;549;613;532;535;529;510;448;405;298;214;244;177;
MQ_03140_FV3_G (MQ124);58;31;22;23;52;226;582;1021;969;812;790;924;1063;1227;1254;1176;1008;1090;1054;719;503;358;269;224;
MQ_03140_FV3_L (MQ125);1;0;0;1;2;3;7;14;20;7;12;19;25;27;28;40;26;33;28;15;20;9;11;5;
MQ_03140_FV3_R (MQ126);2;1;1;1;1;5;11;17;16;14;14;15;18;22;21;20;18;20;19;12;9;8;6;5;
MQ_08040_FV1_R (MQ127);9;5;4;3;2;14;47;96;105;123;159;164;233;253;244;220;197;212;180;106;83;45;68;55;
MQ_08040_FV2_R (MQ128);6;0;2;0;4;24;78;67;83;75;85;73;78;73;63;77;61;82;71;85;42;26;24;20;
MQ_08040_FV2_L (MQ129);11;3;4;10;29;82;151;272;230;169;164;214;197;221;197;184;168;185;129;99;61;33;22;19;
MQ_08050_FV3_G (MQ13);46;21;15;20;72;230;799;1356;1068;805;723;752;889;833;998;1072;897;835;739;496;355;245;216;159;
