Name  /  Date: 2015_04_10;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);71;50;16;22;29;71;253;341;344;353;351;363;349;355;384;349;369;374;366;362;277;195;203;162;
MQ_03020_FV4_L (MQ1);14;13;8;8;10;46;120;261;222;207;203;191;224;239;236;246;255;212;191;197;105;70;51;44;
MQ_03290_FV3_GR (MQ10);60;31;29;17;18;66;132;194;230;217;228;214;233;243;236;237;235;232;225;233;215;176;168;122;
MQ_03020_FV2_L (MQ100);1;5;0;0;1;6;10;26;25;29;32;34;43;33;46;45;38;35;34;24;18;11;7;7;
Alle Motion Det Albersloherweg (MQ1000);4318;2909;1582;1410;3440;9275;27046;42393;39593;38593;40233;43457;47667;49445;50333;50582;47968;45192;40788;32287;24236;17180;15661;11466;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;3;9;6;15;16;20;6;15;14;15;17;19;16;9;8;7;1;0;
MQ_08050_FV3_L (MQ1003);5;4;1;1;11;28;42;36;75;118;166;142;144;146;128;138;127;155;115;69;33;11;3;1;
MQ_06161_FV3_L (MQ1004);11;9;5;6;8;42;133;237;220;197;192;199;193;240;238;251;220;229;218;167;105;84;57;49;
MQ_06170_FV6_L (MQ1005);2;1;1;1;1;4;24;42;41;34;28;33;37;32;44;40;31;35;40;34;20;12;7;7;
MQ_08110_FV1_LO (MQ1006);0;1;1;0;0;1;3;7;9;10;14;16;20;22;19;23;19;19;16;14;11;4;4;2;
MQ_08110_FV3_RO (MQ1007);0;1;1;0;1;2;8;14;17;24;24;29;24;19;20;29;27;25;23;15;11;9;3;2;
MQ_06160_FV2_R (MQ1009);23;8;7;9;15;51;119;174;200;204;196;208;222;195;216;214;195;198;199;181;111;82;55;43;
MQ_02020_FV4_L (MQ101);20;20;9;10;9;44;123;212;245;221;259;257;319;362;370;380;318;315;330;262;163;122;70;61;
MQ_03030_FV1_G (MQ1010);45;14;9;17;20;91;363;649;620;522;556;585;718;797;813;807;647;586;537;395;293;213;133;114;
LSA 3290 Schleifen (MQ1012);1190;688;408;356;462;1291;3407;5472;5740;5877;6175;6473;6623;6609;6664;6610;6476;6397;6129;5844;4822;3562;3514;2904;
