Name  /  Date: 2015_05_20;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_08052_FV2_R (MQ32);1;4;6;10;4;4;9;2;1;1;1;0;0;
MQ_08061_FV2_G (MQ320);;
MQ_08061_FV2_L (MQ321);;
MQ_06170_FV1_G (MQ322);506;613;646;601;752;803;727;676;468;325;275;226;102;
MQ_08100_FV3_G (MQ323);443;584;602;626;698;742;630;618;416;234;172;102;60;
MQ_08061_FV2_R (MQ324);;
MQ_08100_FV3_L (MQ325);;2;1;6;3;1;0;5;1;0;0;0;0;
MQ_08061_FV3_L (MQ327);;
MQ_08061_FV3_R (MQ328);;
MQ_08061_FV4_G (MQ329);;
MQ_08052_FV2_L (MQ33);10;6;7;15;20;17;22;8;7;6;12;2;2;
MQ_08061_FV4_L (MQ330);;
MQ_08061_FV4_R (MQ331);;
MQ_08065_FV1_G (MQ332);380;387;385;441;406;450;445;294;207;122;104;85;34;
MQ_08110_FV1_G (MQ333);534;624;704;697;859;996;1016;813;576;390;272;326;134;
MQ_08065_FV2_L (MQ334);13;17;22;19;21;18;34;18;9;29;5;2;2;
MQ_08110_FV1_L (MQ335);61;72;50;60;73;95;104;70;46;34;20;16;9;
MQ_08065_FV2_R (MQ336);70;83;74;39;54;114;176;26;10;;298;48;12;
MQ_08065_FV3_L (MQ337);25;40;42;40;28;38;26;9;10;5;7;1;1;
MQ_08065_FV4_G (MQ338);405;342;412;373;526;695;662;441;278;181;93;106;44;
MQ_06170_FV2_R (MQ339);50;42;49;54;58;77;74;63;56;30;19;11;6;
MQ_08052_FV3_G (MQ34);882;783;837;930;1087;1257;1288;985;608;334;207;189;98;
MQ_08110_FV3_R (MQ341);49;45;38;41;46;61;69;49;37;19;13;7;1;
MQ_08110_FV3_G (MQ342);442;546;586;583;650;706;610;631;444;264;203;146;80;
MQ_08052_FV3_L (MQ35);6;16;12;10;14;8;14;7;3;1;0;1;0;
MQ_08120_FV1_R (MQ350);50;42;45;34;44;43;53;46;22;10;8;7;11;
MQ_08120_FV1_G (MQ351);615;729;857;814;1018;1217;1225;995;724;473;339;425;185;
MQ_08120_FV1_L (MQ352);80;77;82;94;87;80;122;99;83;50;39;27;14;
MQ_08120_FV2_G (MQ354);13;15;13;15;22;17;19;16;16;11;7;7;1;
MQ_08120_FV2_R (MQ355);;;;;;;;;;;;;;
MQ_08120_FV2_L (MQ356);52;60;53;62;90;67;75;62;66;44;29;26;4;
MQ_06170_FV3_G (MQ357);494;546;581;553;613;707;775;683;471;303;194;172;71;
MQ_06170_FV5_G (MQ358);510;511;543;535;578;709;791;685;460;293;191;174;69;
MQ_08120_FV3_G (MQ359);564;759;813;789;887;961;883;873;589;374;264;203;111;
MQ_03020_FV1L (MQ36);75;67;73;71;70;70;108;63;44;42;33;19;12;
MQ_08120_FV3_R (MQ360);23;30;31;16;38;41;37;38;27;18;13;11;6;
MQ_06170_FV5_R (MQ361);17;16;17;17;18;22;23;20;15;10;7;7;3;
MQ_08120_FV4_G (MQ362);5;6;4;6;5;5;6;5;4;1;0;0;0;
MQ_08120_FV4_R (MQ363);23;25;18;25;24;24;28;22;17;5;1;1;0;
MQ_08120_FV4_L (MQ364);23;25;18;25;24;24;28;22;17;5;1;1;0;
MQ_01090_16_DRad3 (MQ365);;;;;;;;;;;;;;;;;;;225;
MQ_01090_15_DRad1 (MQ368);;;;;;;;;;;;;;;;;;;169;
MQ_03023_FV2_G (MQ37);418;458;396;414;445;532;596;469;306;218;167;132;70;
MQ_08130_FV1_R (MQ371);45;57;71;75;79;103;103;90;70;48;28;30;12;
MQ_08130_FV1_G (MQ372);399;515;566;578;739;849;840;684;485;325;224;296;118;
MQ_06170_FV6_R (MQ374);34;53;59;59;59;87;67;60;46;20;22;14;10;
MQ_08130_FV3_G (MQ375);366;441;489;479;550;600;520;519;363;212;158;122;67;
MQ_08130_FV3_L (MQ377);29;13;18;19;35;34;43;34;18;26;16;8;7;
MQ_08053_FV1_G (MQ38);650;814;879;850;986;1113;1073;956;683;469;321;396;165;
MQ_08140_FV1_G (MQ385);438;458;493;486;563;607;550;538;363;228;170;127;68;
MQ_08140_FV2_G (MQ386);458;487;487;489;697;746;782;679;468;330;229;290;124;
MQ_08053_FV1_R (MQ39);28;74;80;79;82;93;45;27;10;8;8;4;0;
MQ_29100_FV1_G (MQ392);373;445;475;461;526;586;533;498;350;212;151;124;68;
MQ_29100_FV2_G (MQ393);442;501;538;567;707;803;776;626;422;294;205;263;107;
MQ_29110_FV1_G (MQ398);391;453;473;464;521;604;530;502;347;214;154;123;66;
MQ_29110_FV2_G (MQ399);440;499;522;550;699;794;743;628;410;283;199;251;109;
MQ_03290_FV12_L (MQ4);242;271;259;285;285;328;358;331;234;172;118;209;116;
MQ_08053_FV2_R (MQ40);49;106;110;99;116;166;169;103;55;27;17;3;3;
MQ_29120_FV1_G (MQ402);403;404;425;441;572;644;608;521;339;234;164;200;96;
MQ_29120_FV1_L (MQ403);88;89;93;97;125;141;133;114;74;51;36;44;21;
MQ_29120_FV2_R (MQ404);62;76;68;96;90;85;83;77;66;41;36;27;10;
MQ_29120_FV2_L (MQ405);34;41;37;52;49;46;44;41;35;22;19;14;6;
MQ_29120_FV3_G (MQ406);276;397;413;402;419;526;495;446;305;177;115;96;57;
MQ_06160_FV1_L (MQ407);170;214;185;203;235;234;240;192;156;80;72;67;36;
MQ_29120_FV3_R (MQ408);12;17;17;17;17;22;21;19;13;7;5;4;2;
MQ_08053_FV2_L (MQ41);93;95;110;124;172;224;267;121;36;18;11;15;4;
MQ_08053_FV3_G (MQ42);765;710;737;815;930;1047;1026;882;576;321;199;178;92;
MQ_08053_FV3_L (MQ43);61;100;90;78;80;88;73;61;38;16;3;3;0;
MQ_03290_FV12_R (MQ432);115;138;142;148;139;137;147;148;136;96;64;84;44;
MQ_03290_FV3_R (MQ433);12;13;14;14;14;14;13;13;14;8;8;6;3;
MQ_03290_FV3_L (MQ434);35;18;18;41;28;32;22;27;31;20;13;16;10;
MQ_03290_FV4_R (MQ435);18;13;15;12;14;12;13;15;13;10;8;6;4;
MQ_08020_FV3_R (MQ436);237;159;188;208;203;128;168;238;158;119;121;161;63;
MQ_08030_FV2_R (MQ437);;
MQ_08031_FV2_G (MQ438);;
MQ_08031_FV2_R (MQ439);;
MQ_06160_FV1_G (MQ44);314;283;300;291;329;338;351;311;240;165;148;123;59;
MQ_08031_FV4_G (MQ440);;
MQ_08031_FV4_R (MQ441);;
MQ_08032_FV2_R (MQ442);30;20;14;17;38;47;20;12;8;4;2;10;2;
MQ_08032_FV2_L (MQ443);20;14;10;11;25;31;14;8;6;3;1;7;2;
MQ_08041_FV2_G (MQ444);6;8;7;8;9;8;8;9;6;3;2;1;1;
MQ_08041_FV2_R (MQ445);34;43;42;43;49;45;48;54;36;20;11;6;3;
MQ_08041_FV4_G (MQ446);3;2;2;2;4;3;1;3;1;1;0;1;1;
MQ_08041_FV4_R (MQ447);23;17;18;19;37;31;12;23;12;11;4;6;7;
MQ_08060_FV2_R (MQ448);;143;121;125;121;132;198;112;82;50;47;47;25;
MQ_08070_FV1_R (MQ449);;;;;;;;;;;;;;
MQ_03070_FV2_R (MQ45);;
MQ_08100_FV2_R (MQ450);59;61;38;39;44;46;42;47;30;24;29;31;12;
MQ_08100_FV2_L (MQ451);;;;;;;;;;;;;;
MQ_08110_FV2_R (MQ452);37;34;26;54;34;41;35;34;25;47;35;19;14;
MQ_08110_FV2_L (MQ453);22;20;15;32;20;24;20;20;14;27;21;11;8;
MQ_06170_FV2_L (MQ454);110;117;103;134;114;154;138;139;102;70;63;43;20;
MQ_08130_FV2_R (MQ455);8;15;14;15;17;17;17;18;14;10;7;4;2;
MQ_08130_FV2_L (MQ456);23;46;41;44;51;50;51;54;43;30;20;11;5;
MQ_01210_FV5_L (MQ457);110;113;97;110;137;157;146;122;84;68;59;41;26;
MQ_01160_FV3_G (MQ458);816;731;794;735;813;902;917;834;515;311;214;156;101;
MQ_01210_FV2_L (MQ459);65;80;67;78;83;84;88;79;51;42;32;21;15;
MQ_08030_FV1_R (MQ46);273;256;278;283;296;342;354;348;350;207;146;133;69;
MQ_01210_FV2_G (MQ460);35;58;52;63;58;66;75;58;37;29;18;12;9;
MQ_01210_FV2_R (MQ461);113;191;173;209;194;232;260;194;125;95;61;42;29;
MQ_01210_FV32_G (MQ462);928;665;788;743;746;718;779;822;585;367;259;221;127;
MQ_01210_FV12_G (MQ463);733;788;820;864;1040;1121;1056;790;585;385;305;257;97;
MQ_02021_FV2_G (MQ464);;;;;;;;;;;;;;
MQ_02021_FV1_G (MQ465);;;;;;;;;;;;;;
MQ_02020_FV4_G (MQ466);621;640;715;705;777;834;813;803;641;416;306;191;114;
MQ_02020_FV3_G (MQ467);367;337;377;418;411;456;454;425;356;251;206;183;74;
MQ_02020_FV2_G (MQ468);815;813;896;896;1061;1017;1048;886;638;406;331;272;137;
MQ_02020_FV1_G (MQ469);538;640;608;587;649;769;577;502;446;294;200;134;84;
MQ_08030_FV1_G (MQ47);665;663;695;711;732;734;687;641;595;400;285;294;161;
MQ_01100_FV3_G (MQ470);;
MQ_01100_FV1_G (MQ471);;
MQ_01051_FV1_G (MQ472);848;794;997;894;1334;1219;1314;940;630;394;274;225;91;
MQ_01051_FV3_G (MQ473);1007;1097;1254;1243;1361;1604;1480;1369;1032;687;509;335;183;
MQ_01060_FV1_G (MQ474);403;384;394;401;388;438;453;446;434;191;218;143;100;
MQ_01061_FV1_G (MQ475);;;;;;;;;;;;;;
MQ_01070_FV1_G (MQ476);590;468;500;470;504;508;466;564;494;239;182;141;116;
MQ_01060_FV3_G (MQ477);436;544;560;617;637;743;713;598;442;348;249;298;143;
MQ_01061_FV3_G (MQ478);401;491;528;557;601;698;679;555;420;317;241;298;143;
MQ_01070_FV3_R (MQ479);508;444;524;599;567;654;613;593;466;311;244;194;87;
MQ_03290_FV4_GRL (MQ48);355;341;366;364;372;378;370;322;284;199;148;158;82;
MQ_01070_FV3_G (MQ480);336;507;548;603;606;733;690;583;443;350;246;305;140;
MQ_01080_FV1_G (MQ481);890;796;763;821;801;847;847;840;796;441;370;287;166;
MQ_01160_FV1_G (MQ482);894;1015;1017;1055;1190;1148;1106;1030;840;618;508;448;203;
MQ_01080_FV3_G (MQ483);658;804;885;1006;976;1136;1106;1011;777;571;428;440;220;
MQ_01090_FV1_G (MQ484);;;;;;;;;;;;;;;;;;;162;
MQ_01090_FV2_R (MQ485);;;;;;;;;;;;;;;;;;;132;
MQ_01090_FV31_G (MQ486);;;;;;;;;;;;;;;;;;;222;
MQ_01110_FV1_G (MQ487);;
MQ_01110_FV3_G (MQ488);;
MQ_01120_FV3_G (MQ489);773;806;889;950;939;1062;1075;1006;792;529;410;378;214;
MQ_03181_FV3_G (MQ49);456;574;628;586;712;779;726;668;451;330;259;248;96;
MQ_01120_FV1_G (MQ490);946;975;984;1028;1168;1264;1114;940;759;524;419;413;183;
MQ_01190_FV3_G (MQ491);703;555;624;592;617;699;665;668;499;301;183;146;100;
MQ_01140_FV1_G (MQ492);782;840;832;895;879;905;916;814;723;504;419;362;167;
MQ_01140_FV2_L (MQ493);248;186;179;184;212;202;185;189;144;130;91;82;41;
MQ_01190_FV3_L (MQ494);266;299;276;288;327;359;391;297;201;137;108;68;30;
MQ_01130_FV1_G (MQ495);881;918;930;978;972;1036;977;886;793;557;462;410;195;
MQ_01050_FV4_L (MQ496);;;;;;;;;;;;;229;237;178;117;112;84;46;27;
MQ_01025_FV3_G (MQ497);901;1021;1076;1152;1329;1534;1455;1205;852;682;475;461;232;
MQ_01025_FV2_L (MQ498);186;209;231;278;354;457;418;302;213;126;93;74;24;
MQ_01025_FV1_G (MQ499);736;709;791;793;798;786;981;997;751;413;371;245;144;
MQ_08050_FV1_G (MQ5);637;767;820;834;934;1074;986;839;610;421;345;416;176;
MQ_03181_FV3_L (MQ50);84;64;94;60;92;106;107;111;71;42;40;36;18;
MQ_01050_FV1_G (MQ500);;;;;;;;;;;;;387;423;433;382;249;212;131;102;
MQ_01050_FV1_L (MQ501);;;;;;;;;;;;;428;487;513;435;260;212;135;84;
MQ_01050_FV2_G (MQ502);;;;;;;;;;;;;706;714;538;435;308;234;171;96;
MQ_01050_FV3_G (MQ503);;;;;;;;;;;;;737;772;608;470;374;236;330;130;
MQ_01050_FV4_G (MQ504);;;;;;;;;;;;;888;800;655;448;310;263;157;82;
MQ_01040_FV3_G (MQ505);997;946;953;1097;1610;1566;1494;1203;852;586;1094;415;444;
MQ_01040_FV1_G (MQ506);828;812;867;867;897;887;1058;1067;820;486;409;791;890;
MQ_01190_FV2_R (MQ507);433;397;409;486;575;647;549;432;276;233;161;124;35;
MQ_01190_FV1_G (MQ508);673;739;753;727;819;872;822;686;532;376;296;282;137;
MQ_01030_FV3_G (MQ509);843;931;990;1041;1200;1267;1200;1034;794;669;480;477;239;
MQ_03181_FV1_G (MQ51);304;315;296;358;368;381;399;355;270;179;134;115;45;
MQ_01030_FV1_G (MQ510);735;677;703;728;673;640;778;825;708;448;378;245;152;
MQ_01190_FV2_L (MQ511);128;126;122;147;177;237;190;167;110;81;90;40;25;
MQ_01140_FV31_G (MQ512);773;783;858;893;901;992;1026;959;738;482;348;349;207;
MQ_01240_FV3_G (MQ513);568;472;624;537;510;533;612;571;427;254;170;142;91;
MQ_01240_FV1_G (MQ514);466;747;770;772;991;1060;1067;728;481;371;244;225;94;
MQ_01240_FV2_G (MQ515);363;424;440;462;373;312;341;404;324;214;150;161;65;
MQ_01230_FV3_G (MQ516);;;;;;;;;;;;;;
MQ_01230_FV1_G (MQ517);3600;3601;3601;3600;3602;3601;3601;3600;3602;3601;3601;3600;3602;
MQ_01220_FV31_G (MQ518);823;697;831;766;772;710;808;818;605;373;262;222;124;
MQ_01220_FV1_G (MQ519);905;1139;1171;1217;1514;1508;1453;1084;760;571;416;388;170;
MQ_06160_FV2_L (MQ52);297;423;454;444;544;620;556;523;342;224;172;153;74;
MQ_01195_FV1_G (MQ520);1155;1177;1226;1279;1464;1591;1390;1143;855;625;486;428;181;
MQ_01195_FV3_G (MQ521);957;796;859;851;840;919;960;904;648;403;270;198;126;
MQ_01200_FV3_G (MQ522);974;763;852;840;841;840;896;901;623;394;267;212;126;
MQ_01170_FV3_G (MQ523);660;599;669;606;664;741;701;705;519;337;208;168;109;
MQ_01170_FV1_G (MQ524);709;832;851;823;929;982;906;759;603;415;360;343;156;
MQ_01161_FV2_G (MQ525);744;807;809;769;780;802;816;786;678;508;369;421;225;
MQ_01150_FV3_G (MQ526);1082;1141;1184;1173;1220;1313;1367;1286;983;661;473;435;252;
MQ_01150_FV1_G (MQ527);907;1036;1034;1096;1220;1189;1144;1037;854;630;522;455;209;
MQ_01130_FV3_G (MQ528);864;855;953;990;972;1095;1134;1072;802;550;403;381;238;
MQ_01025_FV1_R (MQ529);164;172;202;196;237;172;229;210;155;99;67;40;24;
MQ_08030_FV2_L (MQ53);186;202;199;225;173;141;165;231;228;178;141;236;101;
MQ_01025_FV2_R (MQ530);95;94;78;87;105;116;105;78;62;44;30;21;9;
MQ_01025_FV3_L (MQ531);70;74;87;92;85;98;89;96;85;52;60;41;14;
MQ_01030_FV1_R (MQ532);18;16;16;18;16;15;18;20;17;10;10;6;4;
MQ_01030_FV2_L (MQ533);31;44;53;61;61;71;71;77;63;49;35;30;14;
MQ_01030_FV3_L (MQ534);46;76;77;89;69;74;74;66;75;59;43;46;21;
MQ_01030_FV2_R (MQ535);67;75;74;83;82;97;112;94;66;58;44;37;24;
MQ_01050_FV1_R (MQ536);;;;;;;;;;;;;97;147;159;87;47;53;28;12;
MQ_01050_FV2_L (MQ537);;;;;;;;;;;;;44;25;24;20;9;4;10;2;
MQ_01050_FV2_R (MQ538);;;;;;;;;;;;;560;551;471;328;262;204;159;78;
MQ_01050_FV3_L (MQ539);;;;;;;;;;;;;149;109;77;80;50;26;24;17;
MQ_03070_FV3_G (MQ54);;
MQ_01050_FV3_R (MQ540);;;;;;;;;;;;;40;47;41;27;15;9;12;3;
MQ_01050_FV4_R (MQ541);;;;;;;;;;;;;49;45;38;27;18;15;9;6;
MQ_01051_FV1_R (MQ542);;;;;;;;;;;;;;
MQ_01060_FV1_R (MQ543);15;14;14;15;14;16;17;16;16;7;8;5;4;
MQ_01060_FV2_L (MQ544);;;;;;;;;;;;;;
MQ_01060_FV2_R (MQ545);;;;;;;;;;;;;;
MQ_01060_FV3_L (MQ546);6;9;9;10;10;12;12;9;7;5;3;5;2;
MQ_01061_FV1_L (MQ547);40;29;34;34;35;44;46;49;37;14;7;14;4;
MQ_01061_FV2_L (MQ548);89;68;59;70;65;75;71;57;55;30;19;11;4;
MQ_01061_FV2_R (MQ549);67;135;114;160;161;172;161;128;112;66;31;31;7;
MQ_03070_FV3_L (MQ55);;
MQ_01061_FV3_R (MQ550);15;16;17;18;19;21;21;18;13;11;8;10;5;
MQ_01070_FV1_R (MQ551);;;;;;;;;;;;;;
MQ_01070_FV2_G (MQ552);;;;;;;;;;;;;;
MQ_01070_FV2_R (MQ553);;;;;;;;;;;;;;
MQ_01080_FV1_L (MQ554);53;24;30;22;29;28;37;39;25;22;15;13;8;
MQ_01080_FV1_R (MQ555);39;36;36;37;37;40;39;36;37;19;17;11;7;
MQ_01080_FV2_G (MQ556);58;59;44;59;57;65;55;53;38;29;26;29;17;
MQ_01080_FV2_L (MQ557);65;92;90;96;101;98;96;87;72;49;42;35;29;
MQ_01080_FV2_R (MQ558);46;46;35;46;45;51;43;41;30;23;21;23;13;
MQ_01080_FV3_L (MQ559);284;252;278;241;273;260;309;285;240;181;150;145;97;
MQ_03070_FV3_R (MQ56);;
MQ_01080_FV3_R (MQ560);44;51;55;60;57;63;61;61;49;38;28;29;15;
MQ_01080_FV4_G (MQ561);55;54;59;62;61;90;69;73;59;37;32;25;12;
MQ_01080_FV4_L (MQ562);45;45;49;51;50;73;57;59;48;30;26;20;10;
MQ_01080_FV4_R (MQ563);278;254;270;269;285;294;273;257;242;155;122;86;49;
MQ_01081_FV1_G (MQ564);330;304;317;333;330;351;347;352;319;184;160;108;59;
MQ_01090_FV1_L (MQ565);;;;;;;;;;;;;;;;;;;81;
MQ_01090_FV2_L (MQ566);;;;;;;;;;;;;;;;;;;72;
MQ_01090_FV31_R (MQ567);;;;;;;;;;;;;;;;;;;66;
MQ_01100_FV1_L (MQ568);;
MQ_01100_FV1_R (MQ569);;
MQ_03070_FV4_G (MQ57);;
MQ_01100_FV2_G (MQ570);;
MQ_01100_FV2_L (MQ571);;
MQ_01100_FV2_R (MQ572);;
MQ_01100_FV3_L (MQ573);;
MQ_01100_FV3_R (MQ574);;
MQ_01100_FV4_G (MQ575);;
MQ_01100_FV4_L (MQ576);;
MQ_01100_FV4_R (MQ577);;
MQ_01110_FV2_R (MQ578);;
MQ_01120_FV1_L (MQ579);111;108;114;133;112;114;133;96;100;43;29;18;18;
MQ_08030_FV3_L (MQ58);31;63;62;73;90;108;114;88;102;32;19;46;28;
MQ_01120_FV1_R (MQ580);87;100;99;102;105;113;105;94;88;54;43;42;19;
MQ_01120_FV2_G (MQ581);127;154;164;184;165;145;162;159;121;99;58;47;17;
MQ_01120_FV2_L (MQ582);73;140;138;144;142;138;142;153;131;83;47;37;11;
MQ_01120_FV3_L (MQ583);144;119;117;89;107;109;104;100;56;51;32;24;8;
MQ_01120_FV3_R (MQ584);41;42;44;46;45;52;51;52;42;29;24;21;14;
MQ_01120_FV4_G (MQ585);118;86;103;95;103;88;91;85;60;54;32;26;11;
MQ_01120_FV4_L (MQ586);76;114;122;125;127;166;157;117;87;63;67;40;13;
MQ_01120_FV4_R (MQ587);56;40;48;45;48;41;43;40;29;25;15;12;5;
MQ_01123_FV1_G (MQ588);155;189;250;208;223;232;218;210;139;108;65;48;25;
MQ_01123_FV1_L (MQ589);2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_08030_FV3_G (MQ59);576;548;585;632;649;685;725;694;472;342;232;297;146;
MQ_01123_FV1_R (MQ590);2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_01123_FV3_G (MQ591);231;265;292;260;290;268;279;239;182;122;88;74;31;
MQ_01123_FV3_L (MQ592);2;3;3;3;3;3;3;2;2;1;1;1;0;
MQ_01123_FV3_R (MQ593);2;3;3;3;3;3;3;2;2;1;1;1;0;
MQ_01130_FV3_R (MQ594);4;4;4;5;4;5;5;5;4;3;2;2;1;
MQ_01140_FV1_L (MQ595);60;58;57;60;58;61;61;55;50;36;31;24;12;
MQ_01140_FV1_R (MQ596);14;17;17;19;19;19;20;17;15;10;8;8;3;
MQ_01140_FV2_G (MQ597);28;15;15;15;14;14;13;14;13;9;6;6;4;
MQ_01140_FV2_R (MQ598);46;24;25;25;23;23;21;23;22;15;9;9;6;
MQ_01140_FV31_L (MQ599);87;173;150;146;160;152;176;167;130;89;79;61;32;
MQ_08050_FV1_R (MQ6);477;455;469;454;442;484;359;297;227;128;62;28;18;
MQ_03070_FV4_L (MQ60);;
MQ_01140_FV31_R (MQ600);209;184;180;136;155;160;163;162;119;92;40;28;14;
MQ_01140_FV4_G (MQ601);26;45;41;31;43;48;53;39;33;31;24;21;11;
MQ_01140_FV4_L (MQ602);1;1;1;1;1;1;2;1;1;1;1;1;0;
MQ_01140_FV4_R (MQ603);154;144;145;143;214;202;183;148;112;88;72;50;24;
MQ_01150_FV1_R (MQ604);93;79;84;85;75;95;87;71;74;61;31;39;13;
MQ_01150_FV3_L (MQ605);93;84;90;92;82;93;99;102;81;63;47;22;16;
MQ_01160_FV1_L (MQ606);359;341;349;356;392;364;402;405;360;282;199;153;87;
MQ_01160_FV2_L (MQ607);242;326;293;285;315;330;321;304;251;159;125;121;62;
MQ_01160_FV2_R (MQ608);381;389;373;369;385;409;432;419;361;273;203;263;137;
MQ_01160_FV3_R (MQ609);248;166;197;188;200;204;196;177;160;123;75;56;45;
MQ_03070_FV4_R (MQ61);;
MQ_01160_FV4_L (MQ610);119;113;128;101;109;126;129;135;103;89;59;36;19;
MQ_01160_FV4_R (MQ611);90;94;106;102;111;141;148;122;98;92;61;34;21;
MQ_01161_FV1_G (MQ612);578;496;533;533;579;555;586;568;507;403;274;209;129;
MQ_01170_FV1_L (MQ614);316;342;319;338;399;400;374;362;296;204;162;129;61;
MQ_01170_FV2_L (MQ615);151;168;158;127;163;200;197;211;127;86;51;45;32;
MQ_01170_FV2_R (MQ616);367;374;346;404;391;436;486;430;296;209;157;90;56;
MQ_01170_FV3_R (MQ617);36;33;36;34;35;37;37;36;28;20;13;10;7;
MQ_01190_FV1_R (MQ618);200;215;206;209;232;243;254;212;165;124;104;104;54;
MQ_01195_FV1_R (MQ619);11;11;11;11;13;14;13;10;8;6;5;5;2;
MQ_03080_FV1_G (MQ62);504;496;522;532;665;586;625;501;383;232;197;121;53;
MQ_01195_FV2_L (MQ620);100;99;78;93;143;174;155;108;90;41;26;33;11;
MQ_01195_FV2_R (MQ621);139;106;92;133;228;266;203;148;93;33;20;38;10;
MQ_01195_FV3_L (MQ622);49;38;40;35;50;25;33;25;24;9;13;12;6;
MQ_01200_FV2_L (MQ623);75;85;108;90;130;152;177;99;82;81;42;26;19;
MQ_01200_FV2_R (MQ624);40;57;49;60;65;111;123;63;49;32;23;9;3;
MQ_01200_FV3_R (MQ625);59;43;47;47;46;47;50;55;38;25;19;14;9;
MQ_01210_FV12_L (MQ626);265;287;279;323;343;419;406;310;240;174;141;114;60;
MQ_01210_FV12_R (MQ627);28;29;28;33;35;42;41;31;23;17;14;11;6;
MQ_01210_FV32_R (MQ628);75;70;79;71;91;117;113;122;87;67;50;30;19;
MQ_01210_FV4_G (MQ629);36;22;20;27;44;85;53;34;21;15;10;8;2;
MQ_03080_FV1_L (MQ63);;12;9;14;7;13;12;23;15;12;5;3;0;
MQ_01210_FV4_L (MQ630);32;16;18;10;20;34;39;15;12;13;8;6;3;
MQ_01210_FV4_R (MQ631);40;52;54;38;90;73;49;37;15;22;6;5;9;
MQ_01210_FV6_R (MQ632);65;85;84;73;92;93;76;94;51;39;32;20;2;
MQ_01220_FV1_R (MQ633);5;6;6;6;7;8;7;5;4;3;2;2;1;
MQ_01220_FV31_L (MQ634);4;3;4;4;4;3;4;4;3;2;1;1;0;
MQ_01230_FV2_L (MQ635);20;4;26;23;51;42;34;34;21;16;2;8;6;
MQ_01230_FV2_R (MQ636);10;7;19;22;40;40;30;28;22;16;3;8;1;
MQ_01240_FV1_L (MQ637);162;207;242;251;282;277;217;239;148;108;80;65;29;
MQ_01240_FV3_L (MQ638);106;160;142;164;148;210;240;179;144;87;68;60;23;
MQ_01240_FV4_G (MQ639);309;378;391;393;405;473;429;411;288;189;131;104;51;
MQ_03080_FV1_R (MQ64);195;172;175;167;213;225;272;194;163;111;81;75;45;
MQ_01240_FV4_L (MQ640);225;187;191;199;222;260;267;264;175;97;64;53;23;
MQ_01250_FV1_G (MQ641);522;562;584;629;751;937;791;679;447;287;199;150;78;
MQ_01250_FV1_L (MQ642);70;79;64;66;89;63;92;100;67;24;20;9;17;
MQ_01250_FV2_L (MQ643);170;179;240;221;251;297;293;254;141;138;101;63;26;
MQ_01250_FV2_R (MQ644);105;84;89;85;81;77;88;59;47;45;31;21;13;
MQ_01250_FV3_G (MQ645);570;536;546;582;560;500;496;497;394;254;202;215;112;
MQ_01250_FV3_R (MQ646);;;;;;;;;;;;;;
MQ_01250_FV4_G (MQ647);20;16;18;21;53;83;1;0;0;0;0;0;0;
MQ_02010_FV1_G (MQ648);590;523;511;538;533;540;564;522;465;319;221;187;92;
MQ_02010_FV1_L (MQ649);139;150;160;162;213;221;194;208;164;99;58;40;15;
MQ_03080_FV2_G (MQ65);88;61;64;63;84;86;87;94;54;58;38;45;25;
MQ_02010_FV2_L (MQ650);57;74;72;80;75;75;108;94;59;55;38;40;16;
MQ_02010_FV2_R (MQ651);98;126;123;135;127;129;185;160;101;95;64;68;27;
MQ_02010_FV3_G (MQ652);387;334;382;453;434;511;483;471;365;238;189;148;72;
MQ_02010_FV3_R (MQ653);39;37;37;46;42;46;46;50;38;25;21;16;8;
MQ_02020_FV1_L (MQ654);125;178;162;165;192;205;199;196;187;130;78;58;32;
MQ_02020_FV1_R (MQ655);219;178;188;191;242;241;242;242;184;208;107;78;32;
MQ_02020_FV2_L (MQ656);56;78;74;96;110;102;101;95;71;46;28;27;10;
MQ_02020_FV2_R (MQ657);161;171;187;190;198;216;238;217;156;107;77;75;40;
MQ_02020_FV3_R (MQ658);46;38;52;61;67;71;74;67;50;36;27;25;8;
MQ_02020_FV4_R (MQ659);41;41;51;47;53;59;59;58;44;30;20;17;10;
MQ_03020_FV1_R (MQ66);176;211;217;235;252;250;266;184;175;90;88;64;26;
MQ_03080_FV2_L (MQ67);22;11;12;15;15;19;17;11;4;8;4;3;0;
MQ_03080_FV2_R (MQ68);30;19;23;21;30;24;27;16;22;10;6;7;4;
MQ_03020_FV1_G (MQ69);529;625;573;810;674;762;669;571;385;327;256;164;67;
MQ_08050_FV2_R (MQ7);85;69;82;62;82;69;76;64;36;25;6;4;1;
MQ_03080_FV3_G (MQ70);501;521;566;607;673;859;748;605;377;312;238;139;77;
MQ_03080_FV3_L (MQ71);169;144;132;109;172;258;207;141;85;65;53;21;28;
MQ_06170_FV7_G (MQ72);492;604;660;620;765;815;761;686;474;332;276;226;100;
MQ_08031_FV11_L (MQ73);;
MQ_08031_FV11_G (MQ74);;
MQ_29010_FV1_R (MQ75);150;160;163;176;213;256;255;188;123;76;52;71;34;
MQ_29010_FV1_G (MQ76);225;240;245;264;319;384;383;283;185;113;78;107;51;
