Name  /  Date: 2015_10_16;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);55;48;30;31;37;88;238;356;326;353;346;329;366;365;378;352;321;286;334;356;273;270;291;153;
MQ_03020_FV4_L (MQ1);11;13;4;9;15;50;166;247;229;196;;208;261;301;267;285;261;275;230;201;144;116;62;32;
MQ_03290_FV3_GR (MQ10);57;44;29;26;40;58;141;227;216;213;202;227;242;235;244;240;251;238;249;235;209;222;193;145;
MQ_03020_FV2_L (MQ100);3;2;4;1;1;3;12;23;19;23;;28;29;38;42;44;36;24;31;33;30;12;23;12;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;2;1;2;2;2;2;3;3;3;2;2;2;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;1;1;1;0;0;2;5;6;5;26;9;8;11;9;10;8;11;3;5;4;2;2;1;
MQ_08050_FV3_L (MQ1003);1;4;3;2;8;26;43;41;68;109;137;148;169;137;132;135;142;128;100;63;42;31;12;0;
MQ_06161_FV3_L (MQ1004);9;5;2;2;9;52;152;251;226;202;212;199;221;240;247;216;242;196;198;162;119;77;51;47;
MQ_06170_FV6_L (MQ1005);4;3;0;2;2;6;21;50;42;32;32;30;41;35;42;43;32;41;34;28;16;14;9;10;
MQ_08110_FV1_LO (MQ1006);0;0;0;1;0;2;2;10;12;13;15;16;19;19;22;24;23;20;16;9;4;6;5;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;2;6;13;24;25;29;30;30;26;27;33;30;25;22;13;7;5;4;2;
LSA 29120 Schleifen (MQ1008);85;53;60;44;84;318;693;1210;1219;960;1121;1179;1246;1445;1451;1509;1399;1355;1144;875;596;428;424;297;
MQ_06160_FV2_R (MQ1009);18;7;4;5;16;57;105;204;181;182;178;177;194;194;244;235;223;219;201;210;143;81;72;53;
MQ_02020_FV4_L (MQ101);18;12;0;11;16;37;130;251;251;228;238;242;319;389;383;435;410;375;289;233;186;133;72;58;
MQ_03030_FV1_G (MQ1010);45;15;14;11;29;97;372;727;636;508;568;609;791;843;859;904;748;762;707;473;328;212;170;138;
LSA 3290 Schleifen (MQ1012);1084;715;534;562;648;1434;3467;5610;5769;5894;5985;6244;6669;6561;6522;6502;6329;5359;6324;6179;4966;4560;4306;2893;
LSA 8020 Schleifen (MQ1013);1068;794;620;613;778;1481;3503;5407;5250;5207;5345;5341;5984;6302;6140;6163;5876;5540;6012;5676;4291;4226;4000;2615;
LSA 8030 Schleifen (MQ1014);443;338;210;172;233;510;1315;2149;2166;2119;2181;2215;2485;2750;2889;2934;2961;2680;2691;2615;1834;1832;2170;1201;
LSA 8031 Schleifen (MQ1015);403;360;437;484;497;592;1217;1864;2004;1994;1927;1905;2349;2257;2180;2022;2135;2033;1658;1471;1108;972;1112;745;
LSA 8040 Schleifen (MQ1016);476;334;320;309;692;1863;5444;8668;7593;6584;6676;7358;8267;8737;9255;9171;8848;8366;7009;5218;3144;3827;2755;1285;
LSA 8032 Schleifen (MQ1017);269;184;140;123;194;549;1511;2409;2273;2235;2280;2458;2707;2738;2682;2690;2748;2785;2308;1875;1338;1209;1230;667;
LSA 8041 Schleifen (MQ1018);165;114;91;93;164;379;982;1299;1400;1496;1585;1698;1799;1767;1884;1846;1804;1770;1504;1311;874;811;790;462;
MQ_02020_FV3_L (MQ102);3;1;2;2;5;9;22;41;41;50;42;68;54;66;63;68;72;86;73;56;31;20;18;9;
LSA 8140 Schleifen (MQ1020);80;49;48;39;76;269;701;1075;1012;893;944;1066;1166;1193;1323;1292;1342;1235;1125;844;582;480;399;265;
MQ_01210_FV32_L (MQ1021);4;2;3;1;6;13;86;153;111;53;29;42;39;66;70;49;46;36;49;53;26;14;11;6;
MQ_03030_FV1_L (MQ1023);4;1;0;1;1;3;8;14;20;23;12;14;14;20;16;25;12;11;53;21;9;3;7;9;
MQ_01200_FV1_G (MQ1024);103;46;30;34;39;113;346;681;631;634;791;940;1240;1358;1416;1492;1279;1265;1116;766;521;425;441;311;
MQ_01121_FV1_G (MQ1025);7;4;6;8;4;17;69;128;203;221;239;208;225;182;239;225;212;178;147;121;79;37;24;30;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;4;4;4;4;4;4;4;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);3;5;3;1;1;4;21;39;66;71;95;152;177;191;196;213;202;213;201;127;92;54;49;32;
MQ_01121_FV1_R (MQ1028);1;1;1;1;1;2;10;17;28;30;33;29;31;25;33;31;29;24;20;17;11;5;3;4;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;5;1;2;3;3;4;6;16;19;16;22;22;12;17;18;14;17;21;17;6;9;6;13;
---Test (MQ1032);14;23;2;5;18;66;173;332;270;228;237;383;398;473;548;515;431;401;401;272;192;123;141;92;
MQ_09040_FV1_G (MQ1033);42;13;9;9;6;29;69;145;171;188;215;252;298;340;374;386;351;436;351;333;230;176;157;103;
MQ_09040_FV3_G (MQ1034);23;13;7;4;12;42;161;253;274;317;360;331;324;316;343;312;336;366;321;237;201;133;124;75;
MQ_09050_FV1_G (MQ1035);46;22;27;15;16;81;179;330;267;288;353;423;531;562;577;610;559;583;574;486;329;263;246;153;
MQ_09050_FV3_G (MQ1036);33;11;9;13;23;109;347;456;476;459;436;474;430;466;465;448;479;482;458;352;281;219;165;95;
MQ_09060_FV11_G (MQ1037);46;19;26;13;17;94;196;363;345;292;332;403;519;523;557;605;553;596;557;433;315;235;229;155;
MQ_09060_FV11L (MQ1038);4;3;3;1;1;11;16;26;29;29;35;46;44;43;45;43;61;51;31;48;25;27;12;12;
