Name  /  Date: 2015_07_02;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);51;34;22;23;19;111;289;346;356;371;342;337;333;357;350;363;355;377;320;284;240;213;156;116;
MQ_03020_FV4_L (MQ1);21;8;7;12;11;56;150;305;259;213;178;209;170;194;197;246;279;242;219;145;101;61;54;38;
MQ_03290_FV3_GR (MQ10);53;35;20;14;25;66;134;186;197;192;208;203;205;206;226;234;239;210;199;181;154;136;123;68;
MQ_03020_FV2_L (MQ100);7;5;0;1;0;1;13;23;17;21;22;21;33;36;20;23;32;30;33;27;23;12;15;11;
Alle Motion Det Albersloherweg (MQ1000);4717;3093;2209;2001;3039;10731;27613;43361;42622;38143;36454;36852;36729;37504;38864;43106;47045;44925;36724;29465;21613;16193;12138;8258;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;3;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;1;2;7;19;7;12;18;8;13;19;23;26;23;22;11;8;4;1;
MQ_08050_FV3_L (MQ1003);3;2;3;1;10;31;36;35;93;131;111;131;131;126;93;100;118;113;114;112;63;11;3;1;
MQ_06161_FV3_L (MQ1004);10;4;2;3;10;37;168;263;254;226;196;173;167;172;173;189;199;247;198;168;102;73;79;30;
MQ_06170_FV6_L (MQ1005);3;2;0;0;2;11;25;46;41;36;30;25;31;27;36;40;44;43;38;36;23;16;13;6;
MQ_08110_FV1_LO (MQ1006);2;1;1;0;0;2;3;8;13;13;14;16;16;13;17;22;23;24;17;10;8;6;3;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;2;8;10;22;20;26;29;26;19;20;20;26;24;17;14;11;10;4;2;
MQ_06160_FV2_R (MQ1009);19;25;18;11;17;62;141;238;306;249;197;184;154;178;191;187;175;184;155;139;126;73;81;41;
MQ_02020_FV4_L (MQ101);28;10;11;9;12;48;139;235;252;267;284;265;270;302;337;376;397;323;275;219;162;112;85;62;
MQ_03030_FV1_G (MQ1010);43;20;13;12;34;113;411;731;684;563;540;522;567;625;691;825;812;599;526;385;293;218;142;83;
LSA 3290 Schleifen (MQ1012);1212;874;499;475;561;1479;3673;5730;5934;5897;6035;5815;5785;5704;5947;6297;6189;6093;5341;4887;3992;3312;2920;1952;
LSA 8020 Schleifen (MQ1013);1343;877;557;546;546;1601;4001;5757;5747;5489;5393;5204;5418;5547;5798;5922;5920;5902;4796;4446;3611;3086;2488;1956;
