Name  /  Date: 2015_09_30;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);26;26;9;10;25;75;246;345;339;342;380;366;343;351;368;368;357;346;360;321;218;175;182;74;
MQ_03020_FV4_L (MQ1);16;4;3;2;8;57;145;331;333;219;182;192;205;226;246;261;328;269;240;167;98;66;45;23;
MQ_03290_FV3_GR (MQ10);48;30;12;12;20;57;161;234;250;195;184;202;230;239;212;228;244;243;228;210;166;135;119;78;
MQ_03020_FV2_L (MQ100);1;2;0;0;1;5;9;38;21;21;19;32;36;35;33;24;37;44;42;30;21;18;8;11;
Alle Motion Det Albersloherweg (MQ1000);2885;1954;1137;1341;2765;10248;28400;50248;46706;38173;37231;37861;40271;41777;43361;48017;52299;53351;42130;32577;22089;14433;11433;6116;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;1;0;0;0;0;8;9;11;12;6;9;15;10;11;14;9;19;6;11;8;5;0;0;
MQ_08050_FV3_L (MQ1003);4;3;1;2;6;31;38;44;84;90;111;124;121;110;114;113;114;162;100;67;29;7;2;2;
MQ_06161_FV3_L (MQ1004);4;8;2;4;2;14;82;212;138;120;96;98;112;98;114;100;112;120;118;104;48;36;46;18;
MQ_06170_FV6_L (MQ1005);2;1;0;2;1;6;29;61;48;34;32;25;30;32;36;43;50;49;44;32;16;12;10;2;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;0;1;3;9;15;15;15;14;15;10;15;19;22;25;16;13;9;4;2;1;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;3;8;20;25;23;28;24;20;19;19;21;30;26;20;17;13;6;2;1;
MQ_06160_FV2_R (MQ1009);12;9;10;5;17;62;112;292;273;259;232;172;177;176;171;190;227;254;197;173;92;77;56;30;
MQ_02020_FV4_L (MQ101);21;9;8;5;12;46;140;276;289;251;244;259;288;354;397;342;441;387;359;250;166;132;80;47;
MQ_03030_FV1_G (MQ1010);33;13;13;13;21;115;410;905;760;604;545;570;669;727;775;925;982;852;789;458;362;241;144;69;
LSA 3290 Schleifen (MQ1012);668;447;208;244;440;1374;3620;6311;6324;6165;6132;6128;6298;6500;6710;6566;6771;6784;6288;5621;4160;2859;2685;1427;
LSA 8020 Schleifen (MQ1013);597;447;193;221;432;1369;3749;6087;5876;5539;5572;5512;5714;5991;6153;6047;6371;6488;5569;4784;3613;2468;2522;1364;
LSA 8030 Schleifen (MQ1014);224;185;75;70;166;505;1474;2744;2668;2404;2192;2289;2511;2480;2555;2716;2949;3093;2425;2058;1453;1024;1179;526;
LSA 8031 Schleifen (MQ1015);169;112;56;67;105;387;1334;2237;2598;2314;1994;2048;2254;2399;2552;2433;2594;2280;1795;1402;1021;723;674;371;
LSA 8040 Schleifen (MQ1016);442;280;219;301;585;2132;5886;10228;9525;7124;6864;7004;7102;7566;8035;8738;10096;9578;6919;5151;3238;2031;1446;757;
LSA 8032 Schleifen (MQ1017);229;164;73;109;168;574;1649;2619;2741;2416;2386;2399;2724;2803;2825;2994;3190;2895;2305;1796;1436;966;938;454;
LSA 8041 Schleifen (MQ1018);122;94;47;72;142;417;1016;1501;1582;1516;1563;1596;1724;1669;1775;1792;1925;1776;1471;1279;833;578;523;254;
LSA 8054 Schleifen (MQ1019);120;77;42;53;105;478;1392;2666;2400;1879;1745;1803;1936;1986;1971;2322;2645;2665;1998;1532;1006;628;419;238;
MQ_02020_FV3_L (MQ102);1;1;1;1;0;8;34;61;57;49;51;51;52;48;57;67;78;56;53;52;44;20;11;9;
LSA 8140 Schleifen (MQ1020);76;43;23;26;78;295;832;1316;1174;928;921;960;987;1091;1112;1309;1344;1474;1195;943;602;401;287;150;
MQ_01210_FV32_L (MQ1021);3;1;11;2;4;25;127;175;180;67;40;37;65;40;55;71;60;68;51;36;20;8;8;4;
MQ_01081_FV3_G (MQ1022);45;15;6;14;15;42;145;289;288;267;286;260;342;301;308;352;368;372;349;291;234;183;134;75;
MQ_03030_FV1_L (MQ1023);2;0;0;0;1;2;7;21;42;26;16;20;18;22;20;31;21;9;23;7;6;3;2;4;
MQ_01200_FV1_G (MQ1024);57;41;21;14;37;131;485;914;797;699;724;872;1069;1174;1318;1535;1714;1482;1302;904;600;465;337;138;
MQ_01121_FV1_G (MQ1025);8;4;2;7;20;38;115;195;248;284;246;224;206;216;174;190;207;183;155;140;42;25;25;16;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;2;2;3;3;4;4;4;4;4;4;3;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);9;4;0;0;0;6;27;55;74;91;121;170;194;186;212;205;216;218;174;144;84;46;33;11;
MQ_01121_FV1_R (MQ1028);1;1;0;1;3;5;16;27;34;39;34;31;28;29;24;26;28;25;21;19;6;4;4;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;3;2;2;6;3;5;12;21;29;18;23;22;18;10;20;19;14;13;12;13;7;9;9;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);41;23;5;3;10;29;93;232;204;175;177;259;234;252;318;308;390;346;314;266;217;148;114;59;
MQ_09040_FV3_G (MQ1034);16;14;5;9;9;67;153;262;349;363;340;302;285;278;335;307;304;336;309;233;168;116;100;47;
MQ_09050_FV1_G (MQ1035);58;30;11;11;23;68;293;479;365;326;335;439;491;518;543;620;665;603;605;431;345;249;217;86;
MQ_09050_FV3_G (MQ1036);32;18;5;7;18;144;342;529;520;542;484;423;405;352;498;423;439;539;524;375;267;164;142;62;
MQ_09060_FV11_G (MQ1037);53;29;9;11;19;80;295;481;374;302;314;430;492;521;546;604;677;580;575;405;332;255;213;86;
MQ_09060_FV11L (MQ1038);4;6;2;1;5;9;19;61;39;95;41;40;42;50;45;53;44;45;50;45;29;22;20;13;
MQ_09060_FV2_L (MQ1039);8;3;5;3;7;18;69;125;130;96;111;140;168;189;216;230;253;184;148;129;73;60;24;13;
MQ_03023_FV1_G (MQ104);17;14;5;9;12;68;285;593;503;413;406;402;492;456;616;658;829;675;586;386;266;194;112;52;
MQ_09060_FV2_R (MQ1040);2;1;1;1;1;4;14;26;27;20;23;29;34;39;44;47;52;38;30;26;15;12;5;3;
MQ_09060_FV3_G (MQ1041);32;25;7;11;22;134;372;532;529;548;473;435;372;319;492;438;439;554;524;359;265;157;128;67;
MQ_09060_FV3_R (MQ1042);12;2;3;3;8;56;169;271;263;197;129;106;112;102;151;155;159;171;173;118;76;37;24;10;
MQ_03250_FV1_R (MQ1043);5;2;0;0;1;4;16;35;26;18;21;31;32;28;39;42;48;46;42;28;23;16;14;6;
MQ_03250_FV1_G (MQ1044);26;12;3;0;5;22;90;200;149;102;121;173;183;159;221;239;274;258;236;159;131;89;77;37;
MQ_03250_FV1_L (MQ1045);9;6;2;3;5;14;24;51;134;70;61;77;65;62;76;57;87;85;65;70;53;42;28;13;
MQ_03250_FV2_R (MQ1046);2;1;1;2;4;12;33;56;65;57;57;53;57;57;59;62;64;64;57;45;32;22;17;9;
MQ_03250_FV2_G (MQ1047);15;9;10;11;30;89;245;414;476;418;415;385;414;420;429;454;470;466;418;327;234;158;126;67;
MQ_03250_FV2_L (MQ1048);19;12;4;10;14;38;136;158;144;159;163;188;202;216;194;230;259;223;229;161;121;96;67;26;
MQ_03250_FV3_R (MQ1049);8;3;1;2;5;28;73;101;107;106;96;83;81;69;89;83;81;93;95;67;51;34;26;12;
MQ_03250_FV3_G (MQ105);23;10;4;6;14;85;220;302;320;319;289;250;242;206;266;249;243;278;285;200;152;102;79;36;
MQ_03250_FV3_L (MQ1050);11;8;1;2;2;24;48;111;125;99;108;110;83;77;136;104;82;110;130;98;71;34;42;18;
MQ_03250_FV4_R (MQ1051);8;4;2;2;5;12;39;90;74;84;81;86;88;101;98;92;97;110;100;83;63;46;46;19;
MQ_03250_FV4_G (MQ1052);31;17;7;7;18;49;157;359;297;334;325;346;352;404;391;368;386;440;401;331;250;186;186;77;
MQ_03250_FV4_L (MQ1053);2;2;0;0;0;2;7;21;28;27;27;27;31;36;39;32;33;36;46;32;24;18;17;4;
MQ_03030_FV1_R (MQ1054);2;0;0;0;0;3;14;59;61;64;55;59;72;68;80;131;115;107;82;59;32;15;5;4;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;2;2;1;2;2;2;2;2;2;2;2;0;0;1;1;
MQ_03030_FV2_L (MQ1056);3;0;0;0;0;0;0;15;30;21;22;15;23;27;30;30;31;29;20;22;4;4;9;7;
MQ_03030_FV2_R (MQ1057);2;0;0;0;0;0;0;11;21;15;15;10;16;19;21;21;22;20;14;15;3;3;6;5;
MQ_03030_FV3_G (MQ1058);25;10;10;8;30;135;395;720;802;603;527;503;544;565;551;623;740;662;566;372;271;163;114;59;
MQ_03030_FV3_L (MQ1059);2;1;1;0;2;14;35;116;58;63;70;78;95;60;86;118;102;110;120;86;44;24;24;8;
MQ_03080_FV4_R (MQ106);4;1;0;0;3;9;39;165;130;77;56;53;61;47;58;68;82;75;65;52;24;25;12;12;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;2;5;9;11;9;8;7;7;8;7;9;10;9;8;6;4;2;2;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;0;2;6;14;12;9;7;8;10;9;14;11;15;9;12;10;7;5;2;1;
MQ_03030_FV4_L (MQ1062);1;1;0;0;2;10;40;93;81;58;49;52;67;63;97;77;103;60;82;69;44;32;16;6;
MQ_03030_FV4_R (MQ1063);1;1;0;0;2;10;40;93;81;58;49;52;67;63;97;77;103;60;82;69;44;32;16;6;
MQ_03120_FV1_G (MQ107);49;39;17;33;65;179;564;1037;994;832;854;860;1017;1101;1177;1228;1334;1202;1026;780;543;390;328;138;
MQ_03020_FV2_R (MQ108);4;1;1;1;1;8;29;52;61;49;64;48;65;70;51;62;84;77;84;56;41;23;12;2;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;2;6;10;9;8;9;9;10;11;12;12;13;12;11;9;6;5;4;2;
MQ_08050_FV2_L (MQ11);30;12;24;14;26;81;174;263;278;330;414;487;486;530;525;565;647;605;428;291;195;97;33;19;
MQ_03120_FV2_L (MQ110);3;1;1;3;0;2;6;28;37;34;33;36;34;44;60;55;50;48;25;24;11;10;4;4;
MQ_03120_FV2_R (MQ111);1;0;1;2;1;6;9;19;18;25;28;21;16;59;56;22;29;24;11;17;12;12;163;2;
MQ_06160_FV3_L (MQ112);1;0;0;2;1;4;19;66;55;39;40;54;55;72;58;71;74;77;91;69;37;23;9;6;
MQ_03120_FV3_G (MQ113);54;26;18;21;38;220;748;1375;1299;936;846;794;859;940;978;1017;1150;1145;986;877;584;393;290;112;
MQ_03020_FV2_G (MQ114);8;4;0;4;2;10;34;112;96;70;89;100;105;114;120;118;152;167;105;98;86;53;44;17;
MQ_03120_FV3_L (MQ115);3;2;0;1;1;14;68;98;54;38;46;42;69;65;59;55;59;43;40;36;20;6;3;7;
MQ_03140_FV1_G (MQ116);51;20;12;18;33;179;649;1221;1186;808;773;758;804;885;925;991;1094;1046;939;806;541;388;293;109;
MQ_03140_FV1_L (MQ117);1;0;0;0;4;1;3;29;34;31;27;15;26;35;28;29;28;40;34;23;14;8;9;1;
MQ_03140_FV1_R (MQ118);1;1;0;1;1;5;14;29;29;20;19;19;19;21;21;22;24;24;22;20;14;11;8;3;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;0;0;0;
MQ_03290_FV3_G (MQ12);45;28;11;11;19;54;151;220;235;183;173;190;216;225;199;214;229;229;214;197;156;127;112;73;
