Name  /  Date: 2016_01_22;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);42;18;14;18;24;99;230;347;345;353;345;361;367;363;371;379;373;386;411;319;243;167;222;140;
MQ_03020_FV4_L (MQ1);16;7;4;13;13;63;148;339;336;264;197;256;241;321;339;290;284;271;205;187;107;68;66;47;
MQ_03290_FV3_GR (MQ10);61;27;21;15;26;68;166;235;236;187;191;233;251;235;239;239;240;241;225;233;190;139;163;109;
MQ_03020_FV2_L (MQ100);3;1;0;2;0;5;12;49;29;31;36;34;41;49;43;29;34;41;28;16;16;17;8;10;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;2;1;1;1;2;2;2;2;2;2;2;1;1;1;0;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;3;6;3;12;13;17;14;12;8;15;16;13;10;8;10;3;2;1;
MQ_08050_FV3_L (MQ1003);1;5;3;0;7;19;36;42;87;97;124;132;126;144;119;159;149;120;93;53;23;10;5;2;
MQ_06161_FV3_L (MQ1004);12;2;2;10;4;56;159;330;336;236;186;209;206;253;229;260;229;260;208;148;87;55;54;41;
MQ_06170_FV6_L (MQ1005);1;2;1;1;3;4;33;58;43;28;31;41;36;48;52;44;46;43;45;28;15;11;9;6;
MQ_08110_FV1_LO (MQ1006);1;0;1;0;1;2;6;15;22;21;18;27;27;26;37;31;29;31;20;11;11;6;7;3;
MQ_08110_FV3_RO (MQ1007);0;1;1;0;1;3;13;36;37;37;37;43;42;38;39;37;45;41;23;23;10;5;2;2;
LSA 29120 Schleifen (MQ1008);72;31;27;29;97;265;912;1494;1218;1022;1126;1183;1381;1561;1568;1591;1452;1261;1172;857;544;395;303;286;
MQ_06160_FV2_R (MQ1009);8;10;7;6;14;47;127;250;217;210;196;193;188;194;208;201;197;189;162;133;107;73;67;38;
MQ_02020_FV4_L (MQ101);24;9;8;10;11;41;130;277;283;249;241;307;319;402;395;397;359;349;280;180;140;104;79;65;
MQ_03030_FV1_G (MQ1010);40;20;10;15;20;100;421;901;822;581;588;603;781;946;916;888;830;720;570;407;285;195;153;126;
LSA 3290 Schleifen (MQ1012);734;410;301;318;426;1319;3266;5774;5800;5445;5836;5982;6260;6316;6436;6216;6308;5995;5873;5278;4161;2909;3416;2376;
LSA 8020 Schleifen (MQ1013);667;340;211;300;436;1401;3690;5859;5745;5079;5272;5438;6062;6295;6266;6032;6294;6098;5555;5136;3543;2620;3455;2249;
LSA 8030 Schleifen (MQ1014);293;158;84;104;161;524;1430;2425;2430;2070;2075;2256;2538;2669;2813;2690;2859;2667;2480;2322;1455;1115;1958;928;
LSA 8031 Schleifen (MQ1015);186;88;96;130;134;396;1176;2017;2113;1980;1793;1968;2358;2143;2070;2036;2062;1953;1624;1520;860;736;1314;657;
LSA 8040 Schleifen (MQ1016);404;263;251;225;544;1943;5672;9913;8570;6578;6219;6878;8103;8672;9152;8896;8485;7645;6052;4503;2815;1840;1897;1256;
LSA 8032 Schleifen (MQ1017);165;115;72;76;157;566;1494;2662;2541;2103;2151;2391;2685;2777;2661;2624;2636;2322;1945;1680;1166;807;1206;637;
LSA 8041 Schleifen (MQ1018);117;66;56;51;135;366;991;1490;1536;1424;1496;1598;1789;1782;1811;1769;1788;1679;1355;1205;809;528;673;402;
LSA 8054 Schleifen (MQ1019);107;64;39;44;131;390;1350;2616;2249;1687;1665;1760;2232;2339;2364;2439;2281;2054;1663;1188;857;570;528;351;
MQ_02020_FV3_L (MQ102);3;0;1;0;0;8;29;50;57;42;45;50;53;60;76;68;67;52;62;36;29;20;29;11;
LSA 8140 Schleifen (MQ1020);68;27;26;33;83;252;852;1320;1113;914;984;999;1185;1334;1324;1448;1350;1095;1055;737;487;337;321;255;
MQ_01210_FV32_L (MQ1021);4;1;1;10;6;11;133;186;134;58;41;53;49;53;46;41;51;51;38;30;20;10;15;8;
MQ_01081_FV3_G (MQ1022);52;18;14;11;9;44;156;299;315;263;266;246;323;360;340;314;306;279;322;251;200;142;159;111;
MQ_03030_FV1_L (MQ1023);3;1;1;0;1;3;6;20;40;45;11;17;15;15;23;20;16;14;18;13;14;3;9;7;
MQ_01200_FV1_G (MQ1024);73;36;18;34;38;110;479;899;795;642;758;925;1223;1466;1455;1425;1272;1272;933;675;427;351;296;280;
MQ_01121_FV1_G (MQ1025);9;4;2;3;5;14;73;158;207;238;202;194;192;200;185;199;188;167;141;100;72;28;35;26;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;2;2;2;3;3;4;3;3;4;4;3;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);5;1;1;0;1;4;21;43;71;73;105;121;167;174;163;171;202;200;163;125;87;45;45;27;
MQ_01121_FV1_R (MQ1028);1;1;0;0;1;2;10;22;28;33;28;26;26;27;25;27;26;23;19;14;10;4;5;4;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);7;6;1;3;2;3;0;19;20;28;16;20;23;18;20;14;16;14;17;12;19;8;13;11;
---Test (MQ1032);23;17;8;5;20;66;189;435;375;285;251;368;419;509;468;474;393;380;326;225;173;143;108;86;
MQ_09040_FV1_G (MQ1033);39;11;10;4;13;34;91;224;184;181;187;231;308;310;328;327;302;341;335;270;206;122;131;75;
MQ_09040_FV3_G (MQ1034);23;12;4;4;19;54;179;295;325;344;283;328;306;289;313;334;301;321;314;260;164;112;93;64;
MQ_09050_FV1_G (MQ1035);37;20;11;12;22;73;267;470;353;340;339;427;578;501;592;613;573;576;566;399;298;216;199;143;
MQ_09050_FV3_G (MQ1036);21;9;4;10;25;94;394;472;516;410;385;476;404;461;498;479;493;458;460;354;241;157;122;93;
MQ_09060_FV11_G (MQ1037);33;18;9;10;23;80;293;486;367;325;340;425;563;513;615;605;570;567;542;382;264;204;197;133;
MQ_09060_FV11L (MQ1038);5;0;1;2;4;5;13;52;43;39;38;45;40;59;49;45;45;59;45;41;21;18;5;13;
MQ_09060_FV2_L (MQ1039);3;4;2;2;6;18;68;135;131;117;110;169;212;223;232;214;175;187;149;112;65;56;22;19;
MQ_03023_FV1_G (MQ104);24;12;4;11;16;62;275;662;568;407;431;467;580;674;671;630;655;558;456;280;200;152;115;79;
MQ_09060_FV2_R (MQ1040);1;1;0;0;1;4;14;28;27;24;23;34;43;46;47;44;36;38;30;23;13;12;5;4;
MQ_09060_FV3_G (MQ1041);22;12;2;13;32;105;399;469;512;476;377;414;365;453;506;490;495;469;454;335;225;145;123;84;
MQ_09060_FV3_R (MQ1042);4;4;0;2;3;53;155;275;232;182;143;137;144;183;162;178;169;178;163;91;55;42;31;25;
MQ_03250_FV1_R (MQ1043);4;1;1;1;1;4;14;32;22;22;22;27;39;38;40;44;42;39;40;32;23;14;14;9;
MQ_03250_FV1_G (MQ1044);20;5;5;3;7;21;79;179;124;122;127;151;220;213;228;248;238;224;228;183;128;78;77;54;
MQ_03250_FV1_L (MQ1045);20;5;2;2;6;11;25;55;65;68;58;65;64;100;86;81;63;86;84;70;52;44;51;20;
MQ_03250_FV2_R (MQ1046);4;3;2;2;5;13;31;52;53;55;55;42;60;62;58;56;54;60;53;46;34;25;18;14;
MQ_03250_FV2_G (MQ1047);27;20;11;14;33;91;232;382;390;400;402;312;442;453;429;409;400;439;387;339;249;179;131;105;
MQ_03250_FV2_L (MQ1048);14;5;5;4;13;39;139;175;177;153;139;221;231;207;234;234;200;228;212;130;96;71;54;47;
MQ_03250_FV3_R (MQ1049);5;2;1;2;6;21;83;89;96;97;77;86;77;86;88;91;90;87;87;71;43;31;21;18;
MQ_03250_FV3_G (MQ105);14;5;2;5;17;63;248;267;287;291;230;258;230;259;263;274;271;261;260;212;128;92;62;53;
MQ_03250_FV3_L (MQ1050);2;3;3;3;2;14;49;96;128;96;80;90;93;103;96;105;96;88;100;90;67;39;43;28;
MQ_03250_FV4_R (MQ1051);7;5;3;3;3;15;36;77;70;72;81;87;89;99;103;101;93;89;90;66;56;42;52;34;
MQ_03250_FV4_G (MQ1052);26;19;10;12;13;62;144;310;280;286;324;346;355;398;414;406;372;355;362;262;223;170;207;136;
MQ_03250_FV4_L (MQ1053);3;3;1;1;1;4;13;18;20;18;30;27;26;32;32;35;33;36;31;20;22;11;16;15;
MQ_03030_FV1_R (MQ1054);4;0;0;0;0;3;10;60;64;52;51;50;66;80;79;95;68;61;56;39;19;14;10;3;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;2;1;1;1;1;2;2;2;2;1;1;2;1;1;1;
MQ_03030_FV2_L (MQ1056);2;1;1;0;2;1;1;8;20;23;11;13;15;19;27;26;30;26;19;19;21;10;16;11;
MQ_03030_FV2_R (MQ1057);1;0;0;0;1;0;1;5;14;16;7;9;11;13;18;18;21;18;13;13;14;7;11;7;
MQ_03030_FV3_G (MQ1058);30;13;8;13;29;124;399;786;786;629;485;544;584;706;711;641;598;575;463;377;253;149;128;105;
MQ_03030_FV3_L (MQ1059);3;0;1;1;3;7;24;106;98;59;67;56;96;95;101;95;75;80;60;55;40;16;19;21;
MQ_03080_FV4_R (MQ106);5;2;0;1;2;7;30;149;118;70;62;44;50;65;59;55;73;69;55;42;30;17;20;10;
MQ_03030_FV3_R (MQ1060);1;0;0;0;0;2;5;10;11;9;7;8;8;10;10;9;8;8;7;6;4;2;2;2;
MQ_03030_FV4_G (MQ1061);0;0;0;0;0;2;5;10;11;8;7;10;11;11;9;11;11;9;11;7;4;4;4;3;
MQ_03030_FV4_L (MQ1062);2;1;0;1;2;10;31;69;71;50;48;67;76;71;59;73;75;64;72;44;27;27;27;18;
MQ_03030_FV4_R (MQ1063);2;1;0;1;2;10;31;69;71;50;48;67;76;71;59;73;75;64;72;44;27;27;27;18;
MQ_03120_FV1_G (MQ107);71;29;24;27;52;221;537;1023;1018;805;809;1006;1114;1297;1219;1178;1063;1137;927;651;456;324;290;239;
MQ_03020_FV2_R (MQ108);5;4;0;1;1;3;25;72;68;51;37;67;71;90;88;67;76;45;53;44;37;19;18;11;
MQ_03120_FV1_R (MQ109);1;0;0;1;1;3;6;10;10;8;8;9;11;13;12;12;10;12;10;7;5;4;3;3;
MQ_08050_FV2_L (MQ11);23;10;29;17;14;81;137;197;250;350;390;442;533;579;665;590;541;453;414;227;181;87;42;28;
MQ_03120_FV2_L (MQ110);2;1;1;0;4;2;8;31;30;31;39;37;51;40;51;44;36;28;20;16;16;22;5;3;
MQ_03120_FV2_R (MQ111);0;0;2;0;2;0;2;41;20;18;22;16;33;27;73;23;20;33;19;11;9;14;1;4;
MQ_06160_FV3_L (MQ112);4;1;1;1;0;7;18;67;53;53;57;80;85;86;81;73;97;77;79;52;43;11;8;5;
MQ_03120_FV3_G (MQ113);76;27;22;22;50;210;731;1351;1129;929;785;818;1002;1072;1060;1039;1095;979;968;733;448;298;231;188;
MQ_03020_FV2_G (MQ114);16;4;1;1;2;7;35;134;94;92;90;97;131;180;165;138;139;121;121;78;67;50;30;25;
MQ_03120_FV3_L (MQ115);1;1;1;1;2;11;49;102;76;37;45;36;63;55;75;50;45;47;36;19;24;7;9;6;
MQ_03140_FV1_G (MQ116);56;24;18;14;37;162;599;1178;1046;834;732;776;970;1021;1021;1030;998;964;882;685;440;267;217;174;
