Name  /  Date: 2015_10_17;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);123;119;71;82;91;103;99;103;176;253;301;371;359;365;370;366;344;343;337;325;259;200;238;189;
MQ_03020_FV4_L (MQ1);21;20;9;18;12;24;28;42;69;123;169;194;190;194;201;169;156;160;130;109;65;40;50;25;
MQ_03290_FV3_GR (MQ10);133;138;87;65;74;75;71;81;100;131;192;203;240;245;226;234;238;234;249;236;167;152;138;153;
MQ_03020_FV2_L (MQ100);9;3;4;0;6;1;2;8;12;15;25;39;20;28;29;20;26;24;30;14;9;13;10;17;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;0;1;3;7;19;11;10;7;12;8;10;14;11;4;11;1;0;0;
MQ_08050_FV3_L (MQ1003);5;1;0;0;4;10;5;15;48;98;166;175;202;186;177;154;137;177;131;88;35;7;1;5;
MQ_06161_FV3_L (MQ1004);26;19;9;7;10;24;32;51;89;159;203;219;206;177;204;182;157;189;189;134;102;49;52;59;
MQ_06170_FV6_L (MQ1005);5;3;0;1;0;3;6;9;18;28;24;31;29;41;38;34;33;36;30;25;23;17;11;10;
MQ_08110_FV1_LO (MQ1006);2;1;1;1;1;2;1;2;6;7;11;12;14;14;15;11;12;11;11;11;5;3;3;3;
MQ_08110_FV3_RO (MQ1007);1;1;0;0;0;1;4;9;15;22;28;32;33;21;22;21;17;20;21;17;9;7;2;2;
LSA 29120 Schleifen (MQ1008);197;134;105;69;109;148;182;315;509;854;1053;1105;1177;1112;1229;1100;1034;1035;1106;907;592;379;374;317;
MQ_06160_FV2_R (MQ1009);36;43;19;13;19;37;43;39;90;135;162;180;201;196;171;209;171;169;169;155;107;82;76;57;
MQ_02020_FV4_L (MQ101);36;22;11;12;4;19;46;45;59;119;173;208;258;235;311;255;247;266;243;174;134;88;75;41;
MQ_03030_FV1_G (MQ1010);62;38;20;23;31;52;102;164;224;293;370;420;506;516;557;481;464;477;410;320;241;202;140;105;
LSA 3290 Schleifen (MQ1012);2250;2080;1462;1294;1394;1385;1392;1703;2561;3940;5081;6191;6258;6626;6542;6202;6090;6105;6273;5782;4424;3634;3880;3307;
LSA 8020 Schleifen (MQ1013);2244;2179;1567;1458;1647;1436;1301;1592;2293;3222;4212;4972;5243;5850;5974;5562;5433;5302;5615;5457;3942;3268;3933;3437;
LSA 8030 Schleifen (MQ1014);954;914;576;554;599;539;470;601;862;1270;1610;1962;2063;2376;2490;2181;2282;2335;2335;2590;1877;1645;2271;1707;
LSA 8031 Schleifen (MQ1015);689;655;594;656;831;698;609;625;827;1128;1296;1457;1563;1762;1698;1596;1648;1541;1584;1574;1232;1158;1355;1338;
