Name  /  Date: 2016_01_26;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);38;20;34;43;33;102;266;303;356;355;355;314;334;332;349;370;361;369;361;301;215;134;208;53;
MQ_03020_FV4_L (MQ1);10;4;11;5;11;44;144;339;373;230;162;181;207;251;241;267;304;329;255;191;90;66;57;33;
MQ_03290_FV3_GR (MQ10);46;34;20;34;22;79;171;231;232;208;185;208;221;210;225;213;210;219;234;187;145;135;107;48;
MQ_03020_FV2_L (MQ100);3;3;0;0;0;3;14;45;36;23;21;36;39;40;33;54;45;43;27;22;22;15;13;9;
Alle Motion Det Albersloherweg (MQ1000);777;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;2;13;2;6;9;13;21;8;3;12;10;11;13;7;1;4;4;0;
MQ_08050_FV3_L (MQ1003);2;2;4;1;8;35;44;47;84;84;108;113;135;102;108;93;126;99;79;42;27;7;3;2;
MQ_06161_FV3_L (MQ1004);4;5;2;4;4;48;173;362;386;254;168;190;177;215;222;207;250;307;239;156;89;64;45;14;
MQ_06170_FV6_L (MQ1005);2;1;0;0;2;8;30;65;49;34;30;34;30;32;38;43;50;42;43;30;19;12;9;4;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;3;6;13;20;17;19;17;21;23;26;30;36;34;28;15;16;7;7;3;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;2;2;12;35;32;40;34;36;38;30;35;41;46;46;29;22;14;8;4;1;
LSA 29120 Schleifen (MQ1008);63;41;40;44;99;348;988;1468;1344;1204;1112;1125;1190;1217;1309;1493;1669;1694;1299;911;486;390;328;146;
MQ_06160_FV2_R (MQ1009);10;9;5;10;14;57;140;300;246;191;175;171;176;191;201;220;224;218;210;122;76;59;44;15;
MQ_02020_FV4_L (MQ101);16;10;6;6;13;31;144;278;306;256;213;231;269;292;310;376;438;451;344;220;173;125;65;39;
MQ_03030_FV1_G (MQ1010);33;10;12;9;16;121;448;964;825;573;511;539;704;684;783;923;1033;943;707;481;296;278;179;58;
LSA 3290 Schleifen (MQ1012);640;513;409;509;506;1282;3750;5870;5924;5654;5413;5665;5635;5553;5933;6021;6001;6332;6066;4831;3500;2728;2490;924;
LSA 8020 Schleifen (MQ1013);707;655;550;704;632;1580;3979;5588;5747;5375;5290;5347;5433;5460;5659;5667;6049;6027;5699;4619;2948;2298;2649;898;
LSA 8030 Schleifen (MQ1014);333;298;287;305;245;621;1600;2500;2528;2201;2063;2168;2238;2207;2400;2482;2849;2811;2395;2050;1216;992;1391;364;
LSA 8031 Schleifen (MQ1015);136;90;73;95;127;385;1360;2121;2312;1998;1920;1784;1848;1887;1876;2182;2338;2087;1675;1312;821;617;655;237;
LSA 8040 Schleifen (MQ1016);381;239;257;235;541;2026;6191;10301;9529;6974;6349;6436;6910;7044;6958;7940;8986;8758;6740;4660;2627;1865;1524;660;
LSA 8032 Schleifen (MQ1017);163;107;95;108;194;591;1737;2742;2645;2249;2307;2282;2230;2302;2401;2620;2710;2702;2159;1598;1057;842;895;321;
LSA 8041 Schleifen (MQ1018);122;91;69;66;145;380;1114;1518;1540;1476;1510;1511;1564;1565;1557;1767;1842;1726;1455;1180;706;551;480;211;
LSA 8054 Schleifen (MQ1019);73;69;50;44;119;450;1449;2649;2459;1696;1686;1724;1821;1959;1914;2264;2581;2574;2018;1273;818;615;489;212;
MQ_02020_FV3_L (MQ102);7;1;2;1;1;4;37;64;43;39;40;41;43;52;45;48;64;56;55;45;37;25;11;6;
LSA 8140 Schleifen (MQ1020);55;41;32;39;79;281;876;1357;1225;1000;957;952;1007;1062;1035;1233;1420;1434;1247;755;441;359;340;128;
MQ_01210_FV32_L (MQ1021);5;1;1;1;9;27;122;217;206;50;49;57;58;52;48;62;55;51;54;33;19;19;9;4;
MQ_01081_FV3_G (MQ1022);35;8;17;15;8;51;155;330;318;252;242;263;358;323;298;322;370;395;323;290;212;179;160;79;
MQ_03030_FV1_L (MQ1023);4;0;1;0;0;4;9;23;24;16;8;13;11;20;14;13;18;55;25;11;1;7;9;9;
MQ_01200_FV1_G (MQ1024);52;32;17;21;28;122;457;978;883;687;666;803;1013;1041;1142;1482;1755;1384;1046;733;507;463;374;152;
MQ_01121_FV1_G (MQ1025);9;4;1;4;5;24;92;182;249;217;201;174;136;158;170;184;181;173;165;108;53;31;29;12;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;3;4;4;4;3;2;2;1;1;
MQ_01121_FV3_G (MQ1027);4;2;1;1;0;8;24;55;56;75;83;123;135;126;158;147;172;206;176;137;88;69;42;25;
MQ_01121_FV1_R (MQ1028);1;1;0;1;1;3;13;25;34;29;27;24;19;22;23;25;25;24;22;15;7;4;4;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);5;0;2;0;1;3;0;16;25;25;14;16;10;18;11;17;21;22;36;18;8;15;6;6;
---Test (MQ1032);17;11;5;12;15;65;206;491;384;237;305;288;318;348;309;452;501;432;413;314;155;213;161;65;
MQ_09040_FV1_G (MQ1033);26;14;9;5;9;37;94;201;196;164;224;221;249;256;258;305;335;342;336;262;182;124;119;64;
MQ_09040_FV3_G (MQ1034);14;5;8;5;16;66;179;283;338;332;309;265;258;279;314;279;305;324;290;241;135;109;73;34;
MQ_09050_FV1_G (MQ1035);34;15;9;16;19;70;279;492;377;316;380;444;490;486;507;574;640;583;563;427;328;221;211;100;
MQ_09050_FV3_G (MQ1036);22;5;10;6;34;126;398;526;560;447;453;375;348;364;467;376;486;452;476;346;207;140;106;53;
MQ_09060_FV11_G (MQ1037);30;13;7;12;23;71;294;516;380;304;358;426;474;507;497;546;602;570;532;417;308;214;201;96;
MQ_09060_FV11L (MQ1038);4;3;4;1;0;7;15;45;50;62;39;39;59;54;40;37;50;56;37;29;22;19;13;9;
MQ_09060_FV2_L (MQ1039);5;2;2;0;6;17;80;164;147;100;109;130;164;188;173;235;242;191;161;85;95;60;44;9;
MQ_03023_FV1_G (MQ104);16;8;5;5;12;72;279;726;603;416;370;406;464;494;567;699;852;653;484;357;218;206;144;40;
MQ_09060_FV2_R (MQ1040);1;0;0;0;1;3;16;34;30;21;22;27;33;39;36;48;50;39;33;17;19;12;9;2;
MQ_09060_FV3_G (MQ1041);26;6;10;10;40;124;403;524;546;479;431;368;340;417;447;402;497;507;504;344;204;124;108;59;
MQ_09060_FV3_R (MQ1042);4;2;3;2;4;64;181;250;231;190;124;124;121;149;157;142;152;172;195;139;65;51;32;8;
MQ_03250_FV1_R (MQ1043);3;2;1;1;1;1;11;32;23;20;26;29;30;31;31;38;42;42;40;30;21;14;13;8;
MQ_03250_FV1_G (MQ1044);15;9;6;4;5;5;60;180;128;116;150;164;167;177;178;213;235;239;226;172;119;78;72;46;
MQ_03250_FV1_L (MQ1045);8;5;3;1;6;21;24;55;66;53;67;61;71;67;61;73;75;69;75;82;39;30;33;8;
MQ_03250_FV2_R (MQ1046);3;2;2;3;5;10;33;53;57;53;54;49;54;54;56;61;58;62;57;41;24;22;16;6;
MQ_03250_FV2_G (MQ1047);18;18;13;21;33;69;239;386;421;390;399;362;399;394;413;445;426;457;418;302;173;158;120;39;
MQ_03250_FV2_L (MQ1048);11;3;2;9;13;33;140;194;166;127;160;200;204;220;173;239;257;227;216;161;105;80;89;32;
MQ_03250_FV3_R (MQ1049);5;1;2;1;8;26;84;93;108;99;89;73;70;77;90;79;90;88;86;64;35;27;19;11;
MQ_03250_FV3_G (MQ105);14;4;6;3;25;78;251;278;323;296;266;220;211;231;270;236;269;263;258;192;104;81;57;32;
MQ_03250_FV3_L (MQ1050);6;5;6;3;3;21;58;119;120;89;98;95;68;92;104;83;90;104;112;81;61;39;21;12;
MQ_03250_FV4_R (MQ1051);8;5;3;5;4;13;38;78;80;68;74;78;89;86;91;93;98;102;97;64;59;41;42;15;
MQ_03250_FV4_G (MQ1052);30;20;13;19;15;52;151;313;319;272;298;312;355;343;364;374;393;407;387;256;238;163;170;61;
MQ_03250_FV4_L (MQ1053);1;5;0;1;4;2;3;20;14;20;25;22;28;27;26;28;28;37;24;19;17;7;10;6;
MQ_03030_FV1_R (MQ1054);3;0;0;0;0;7;12;60;52;54;43;47;55;62;69;74;81;91;67;48;28;15;18;4;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;1;1;1;1;2;2;1;2;3;2;1;1;2;2;1;
MQ_03030_FV2_L (MQ1056);2;1;0;1;1;1;3;13;29;9;12;17;17;21;24;15;26;41;23;9;7;30;29;16;
MQ_03030_FV2_R (MQ1057);2;0;0;0;1;0;2;9;20;6;8;11;12;14;16;10;18;28;16;6;5;20;20;11;
MQ_03030_FV3_G (MQ1058);21;11;15;8;28;111;434;745;821;598;484;496;569;615;573;663;750;792;638;391;257;162;121;54;
MQ_03030_FV3_L (MQ1059);1;0;1;0;5;10;30;120;102;63;51;62;53;71;62;69;82;128;91;68;31;20;24;6;
MQ_03080_FV4_R (MQ106);3;1;1;0;1;5;42;171;143;74;54;59;62;53;69;70;63;70;77;53;27;27;14;6;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;1;6;10;10;7;6;7;8;8;8;9;11;12;9;6;4;2;2;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;0;2;5;11;11;11;8;6;7;7;10;11;13;10;8;7;6;6;6;2;
MQ_03030_FV4_L (MQ1062);2;0;0;1;1;9;36;77;74;75;54;39;48;48;65;74;88;66;55;50;38;42;39;13;
MQ_03030_FV4_R (MQ1063);2;0;0;1;1;9;36;77;74;75;54;39;48;48;65;74;88;66;55;50;38;42;39;13;
MQ_03120_FV1_G (MQ107);52;29;19;28;60;206;587;1078;1129;890;817;909;972;1106;1040;1232;1337;1253;1070;783;478;384;283;111;
MQ_03020_FV2_R (MQ108);1;1;1;1;0;4;26;66;68;42;37;62;59;80;71;77;91;111;68;50;37;23;18;5;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;2;6;10;11;9;8;9;10;11;11;12;13;12;11;9;5;5;3;1;
MQ_08050_FV2_L (MQ11);26;17;16;11;18;81;151;227;275;323;350;403;491;457;465;529;576;548;421;254;157;89;37;19;
MQ_03120_FV2_L (MQ110);1;1;3;1;1;5;6;32;37;38;41;31;47;53;44;61;52;34;28;26;11;12;4;2;
MQ_03120_FV2_R (MQ111);0;1;7;4;1;0;4;26;21;21;23;19;26;38;26;33;27;55;17;12;12;10;4;0;
MQ_06160_FV3_L (MQ112);0;0;0;0;0;4;23;68;54;52;51;59;77;68;58;77;67;84;92;42;34;20;12;4;
MQ_03120_FV3_G (MQ113);33;21;20;22;44;189;809;1382;1350;932;793;855;903;947;988;1057;1132;1208;1079;774;516;391;276;113;
MQ_03020_FV2_G (MQ114);4;6;2;1;1;10;47;118;110;77;82;89;106;119;123;151;158;180;151;108;69;76;48;20;
MQ_03120_FV3_L (MQ115);2;1;3;2;1;16;57;103;76;60;36;49;67;47;69;72;55;42;49;47;36;13;4;3;
MQ_03140_FV1_G (MQ116);27;17;15;17;37;150;702;1200;1210;869;708;797;844;874;918;1045;1112;1128;1013;727;476;373;284;108;
MQ_03140_FV1_L (MQ117);1;1;1;0;2;1;4;26;24;36;28;37;22;40;22;33;32;44;51;27;13;12;9;2;
