Name  /  Date: 2016_05_16;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);105;75;40;40;54;79;49;47;83;109;169;171;224;242;310;262;259;274;269;244;195;142;143;56;
MQ_03290_FV3_GR (MQ10);85;65;61;39;42;47;26;52;75;96;154;156;175;190;215;206;218;193;217;213;169;127;114;62;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;2;1;2;1;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;2;0;0;0;0;1;1;2;3;3;2;6;3;2;12;2;6;7;5;4;1;1;
MQ_08050_FV3_L (MQ1003);2;1;2;1;2;4;2;3;3;8;6;14;13;11;12;13;10;12;5;8;5;4;1;2;
MQ_06161_FV3_L (MQ1004);19;14;8;7;10;16;13;22;32;78;110;151;171;181;209;188;148;198;131;144;111;53;58;33;
MQ_06170_FV6_L (MQ1005);4;2;2;0;0;1;2;2;6;14;19;25;23;24;28;26;26;26;30;21;18;13;11;4;
MQ_08110_FV1_LO (MQ1006);1;4;0;0;1;0;0;1;3;5;9;7;11;10;13;16;12;14;14;10;10;6;4;2;
MQ_08110_FV3_RO (MQ1007);2;3;0;1;0;3;1;2;6;13;20;21;14;15;14;13;15;17;18;17;8;2;2;2;
LSA 29120 Schleifen (MQ1008);169;131;54;52;45;80;109;145;182;420;541;742;849;856;1052;922;849;1025;920;617;605;399;300;146;
MQ_06160_FV2_R (MQ1009);27;24;9;10;9;26;19;20;34;56;93;112;109;136;154;155;151;149;168;138;100;74;51;24;
MQ_02020_FV4_L (MQ101);26;16;10;0;7;6;21;18;36;57;93;137;151;153;179;189;207;222;196;127;108;71;46;27;
MQ_03030_FV1_G (MQ1010);45;44;10;10;8;28;57;48;74;126;230;311;345;429;507;444;398;439;418;329;248;169;89;51;
LSA 3290 Schleifen (MQ1012);1853;1479;918;671;881;1023;739;793;1104;1945;2715;3172;3987;4059;4924;4636;4448;4835;4703;4259;3319;2554;2366;1245;
LSA 8020 Schleifen (MQ1013);1782;1461;1033;868;1040;1118;835;616;959;1561;2060;2500;3221;3273;4203;3763;3621;4014;3979;3511;2785;2082;2321;1190;
LSA 8030 Schleifen (MQ1014);791;580;365;268;355;372;299;235;367;563;827;1011;1328;1336;1758;1556;1582;1676;1608;1611;1217;907;1115;436;
LSA 8031 Schleifen (MQ1015);630;663;527;409;614;551;389;291;363;474;700;722;906;872;1141;1043;957;1144;1013;908;650;488;479;272;
LSA 8040 Schleifen (MQ1016);768;527;304;216;327;416;470;536;761;1454;2169;2713;3255;3348;3825;3420;3313;3743;3251;2879;2134;1496;1261;724;
LSA 8032 Schleifen (MQ1017);387;311;172;138;279;194;220;207;331;557;763;946;1245;1161;1563;1327;1273;1419;1318;1166;906;665;627;363;
LSA 8041 Schleifen (MQ1018);264;187;114;83;172;137;169;204;224;385;494;627;804;760;942;848;806;920;850;765;570;416;404;252;
LSA 8054 Schleifen (MQ1019);224;145;80;69;88;97;120;177;228;429;640;821;891;976;1171;1044;957;1128;990;842;608;478;397;180;
MQ_02020_FV3_L (MQ102);4;0;1;0;1;0;3;5;15;14;18;25;39;28;33;35;27;30;26;26;26;9;11;3;
LSA 8140 Schleifen (MQ1020);138;114;42;45;51;55;77;111;158;312;474;584;654;698;819;738;643;776;764;595;467;335;283;119;
MQ_01210_FV32_L (MQ1021);6;3;3;1;2;3;2;4;5;12;25;20;30;26;34;31;26;37;37;23;11;9;10;4;
MQ_01081_FV3_G (MQ1022);72;41;26;14;19;28;36;43;54;101;149;193;212;206;206;207;216;212;237;197;184;149;120;50;
MQ_03030_FV1_L (MQ1023);1;3;1;0;0;4;1;7;10;10;11;11;18;14;22;24;14;14;13;7;6;4;5;3;
MQ_01200_FV1_G (MQ1024);103;88;46;35;28;43;64;91;122;252;425;536;600;656;836;821;834;882;772;563;419;358;233;127;
MQ_01121_FV1_G (MQ1025);18;5;11;2;4;4;12;13;25;101;81;130;84;107;124;130;106;98;94;55;46;29;18;11;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_01121_FV3_G (MQ1027);6;4;2;2;2;2;5;4;14;25;35;65;87;71;102;87;102;90;77;67;35;33;22;8;
MQ_01121_FV1_R (MQ1028);3;1;2;0;1;1;2;2;4;14;11;18;11;15;17;18;14;13;13;7;6;4;3;2;
MQ_01200_FV1_L (MQ1029);49;18;5;1;1;0;1;1;7;7;20;18;21;39;41;31;43;41;49;23;17;15;10;29;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);1;2;1;2;1;0;1;3;2;7;11;14;8;15;14;10;9;9;10;8;7;9;5;9;
---Test (MQ1032);42;20;5;10;5;10;16;21;32;95;142;148;189;215;239;231;200;237;190;146;102;65;54;30;
MQ_09040_FV1_G (MQ1033);55;32;18;31;16;17;24;30;64;75;114;152;159;188;210;211;224;235;244;191;151;113;86;44;
MQ_09040_FV3_G (MQ1034);39;27;12;11;12;21;29;34;69;124;155;175;183;213;238;219;260;253;265;208;162;98;81;34;
MQ_09050_FV1_G (MQ1035);78;50;31;30;21;27;54;42;90;148;213;279;334;373;388;383;359;414;412;313;246;190;155;67;
MQ_09050_FV3_G (MQ1036);59;41;24;16;14;35;46;54;88;189;263;262;300;337;400;358;381;383;408;320;247;149;120;60;
MQ_09060_FV11_G (MQ1037);72;45;29;31;21;29;51;41;89;135;197;267;355;360;365;364;344;403;389;301;226;174;156;54;
MQ_09060_FV11L (MQ1038);7;7;13;3;7;13;5;4;3;11;22;24;31;23;38;33;23;28;33;39;23;15;13;12;
MQ_09060_FV2_L (MQ1039);8;6;4;1;4;8;17;17;24;41;58;79;91;89;107;93;100;100;80;51;33;51;17;11;
MQ_03023_FV1_G (MQ104);26;23;6;6;8;19;37;37;44;88;158;222;257;303;392;392;420;511;413;256;181;118;64;42;
MQ_09060_FV2_R (MQ1040);2;1;1;0;1;2;4;3;5;8;12;16;19;18;22;19;20;21;16;10;7;11;4;2;
MQ_09060_FV3_G (MQ1041);58;46;31;20;18;34;53;50;90;189;254;273;290;334;387;362;376;371;395;313;243;132;130;58;
MQ_09060_FV3_R (MQ1042);12;9;1;1;1;26;12;12;13;34;52;78;91;83;99;103;77;98;94;61;49;31;27;12;
MQ_03250_FV1_R (MQ1043);5;3;1;2;1;2;3;3;7;11;14;19;18;21;24;23;23;27;27;21;17;12;10;3;
MQ_03250_FV1_G (MQ1044);30;19;8;14;6;11;15;19;37;63;82;110;99;118;137;128;132;154;153;119;98;68;58;20;
MQ_03250_FV1_L (MQ1045);18;9;7;8;4;5;8;13;22;28;37;48;45;56;69;65;66;69;70;55;41;31;26;22;
MQ_03250_FV2_R (MQ1046);9;6;2;2;3;5;5;5;8;14;22;25;31;32;35;35;39;41;42;36;27;19;13;7;
MQ_03250_FV2_G (MQ1047);66;41;16;13;20;35;36;35;54;101;165;185;225;231;258;258;288;302;308;260;202;136;97;50;
MQ_03250_FV2_L (MQ1048);30;21;11;11;6;9;30;16;32;56;78;113;135;163;152;164;132;167;153;120;87;68;59;27;
MQ_03250_FV3_R (MQ1049);10;7;4;2;3;6;11;10;18;36;50;54;60;69;81;73;76;69;79;63;47;29;23;12;
MQ_03250_FV3_G (MQ105);31;22;11;6;8;19;33;30;54;107;151;161;181;207;242;218;228;206;236;188;141;87;70;35;
MQ_03250_FV3_L (MQ1050);25;17;13;10;10;11;5;10;10;35;38;61;56;57;67;65;73;87;81;51;52;41;34;16;
MQ_03250_FV4_R (MQ1051);17;15;9;9;9;11;9;8;14;19;30;38;57;60;65;62;58;66;65;53;43;30;31;13;
MQ_03250_FV4_G (MQ1052);66;60;36;37;38;43;34;32;56;78;122;154;226;239;258;249;234;262;261;211;172;120;124;54;
MQ_03250_FV4_L (MQ1053);7;4;4;2;5;7;4;0;7;5;12;11;16;13;12;11;24;14;22;19;18;13;8;6;
MQ_03030_FV1_R (MQ1054);4;1;1;1;1;3;2;6;12;59;163;155;158;138;159;111;50;40;35;21;14;8;5;5;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;0;1;1;2;2;1;1;2;2;2;2;2;1;1;0;1;0;
MQ_03030_FV2_L (MQ1056);1;3;2;0;0;2;1;2;8;11;23;19;19;13;27;27;30;20;21;16;9;4;8;5;
MQ_03030_FV2_R (MQ1057);0;2;1;0;0;1;1;2;5;8;16;13;13;9;18;18;20;14;15;11;6;3;5;3;
MQ_03030_FV3_G (MQ1058);53;29;20;10;10;55;42;42;72;154;214;245;355;380;371;342;304;325;261;230;222;134;97;42;
MQ_03030_FV3_L (MQ1059);4;2;5;1;2;4;5;6;21;48;104;146;120;109;107;104;47;50;43;37;34;28;13;9;
MQ_03080_FV4_R (MQ106);1;3;0;0;2;5;0;3;10;10;16;26;23;39;24;25;36;32;22;18;17;9;7;7;
MQ_03030_FV3_R (MQ1060);1;1;0;0;0;1;0;1;1;2;3;3;5;6;6;6;5;5;4;3;3;2;2;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;0;0;1;1;2;4;5;7;11;11;12;13;14;12;11;6;4;3;2;1;
MQ_03030_FV4_L (MQ1062);3;1;2;2;1;2;3;5;14;27;32;48;72;73;82;85;92;83;71;41;29;18;10;6;
MQ_03030_FV4_R (MQ1063);3;1;2;2;1;2;3;5;14;27;32;48;72;73;82;85;92;83;71;41;29;18;10;6;
MQ_03120_FV1_G (MQ107);124;52;59;44;60;71;102;100;156;350;540;638;729;727;852;734;646;717;586;528;455;298;215;132;
MQ_03120_FV1_R (MQ109);2;1;1;1;1;1;1;1;2;4;6;8;9;8;9;8;8;8;7;6;5;4;3;2;
MQ_08050_FV2_L (MQ11);7;12;6;5;20;7;13;14;21;22;36;43;82;73;65;62;66;71;54;33;42;24;11;14;
MQ_03120_FV2_L (MQ110);3;0;1;0;2;1;8;6;7;18;23;17;22;24;26;16;22;23;29;9;13;13;9;2;
MQ_03120_FV2_R (MQ111);1;1;3;0;2;0;2;6;4;6;14;13;11;17;23;11;18;20;11;14;10;9;1;0;
MQ_06160_FV3_L (MQ112);0;3;2;0;0;4;3;9;6;12;17;31;24;29;40;38;35;47;44;23;22;14;10;3;
MQ_03120_FV3_G (MQ113);91;73;43;41;36;81;92;75;130;279;442;530;653;713;790;761;763;808;754;572;476;310;243;112;
MQ_03120_FV3_L (MQ115);4;4;1;0;1;9;6;5;6;13;20;24;33;27;28;23;30;24;29;18;31;19;6;1;
MQ_03140_FV1_G (MQ116);89;57;41;34;27;54;78;62;114;236;389;516;588;680;734;729;698;759;738;514;424;291;226;100;
MQ_03140_FV1_L (MQ117);3;1;1;0;0;0;1;2;6;12;10;30;20;27;27;25;19;35;36;24;19;11;7;3;
MQ_03140_FV1_R (MQ118);3;2;1;1;1;2;2;2;4;6;10;13;14;16;18;18;18;18;20;14;11;8;7;3;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;
MQ_03290_FV3_G (MQ12);80;61;58;37;40;44;25;49;71;90;145;147;165;179;202;194;205;181;204;200;159;119;107;58;
MQ_03140_FV2_L (MQ120);1;1;0;0;0;0;0;1;3;4;11;11;11;12;13;6;17;17;10;9;8;3;1;0;
MQ_08040_FV1_L (MQ121);19;11;11;1;11;9;9;6;8;14;9;21;26;26;53;47;55;43;39;32;34;15;46;15;
MQ_03140_FV2_R (MQ122);2;2;0;1;0;1;1;1;5;6;18;17;17;20;20;10;27;28;16;14;13;5;2;0;
MQ_08040_FV1_G (MQ123);83;77;37;31;66;33;47;48;71;99;136;163;245;239;297;292;235;297;269;231;199;150;159;76;
MQ_03140_FV3_G (MQ124);120;48;48;37;45;74;100;102;146;338;539;593;673;722;825;743;607;708;596;517;422;301;216;121;
MQ_03140_FV3_L (MQ125);4;0;1;2;0;2;3;1;3;6;15;10;13;18;17;23;19;21;25;18;14;9;9;2;
MQ_03140_FV3_R (MQ126);3;1;1;1;1;2;3;3;3;7;12;12;14;15;16;15;11;14;12;10;9;7;4;3;
MQ_08040_FV1_R (MQ127);26;24;12;12;14;17;10;23;15;34;47;54;75;55;88;73;76;75;87;71;47;37;30;28;
MQ_08040_FV2_R (MQ128);12;4;6;4;4;2;8;5;4;12;25;33;57;34;55;38;41;53;41;48;28;15;10;6;
MQ_08040_FV2_L (MQ129);12;11;2;2;2;6;8;12;14;14;30;46;58;65;56;69;48;67;63;40;29;28;12;6;
MQ_08050_FV3_G (MQ13);115;52;24;22;38;72;63;90;124;276;396;476;451;495;577;479;429;482;401;384;265;192;146;75;
MQ_03140_FV4_G (MQ130);3;0;0;0;0;0;0;1;2;7;16;20;14;19;13;12;18;16;11;9;8;2;4;3;
MQ_03140_FV4_L (MQ131);3;0;2;0;2;1;2;4;9;18;23;39;32;25;48;32;32;27;19;20;13;11;10;2;
MQ_03160_FV1_G (MQ132);98;57;26;31;27;61;85;74;115;231;390;512;567;661;694;695;660;725;699;488;409;256;201;84;
MQ_03160_FV1_L (MQ133);23;12;11;7;7;10;14;10;20;51;81;111;131;162;161;159;161;174;162;105;108;70;68;33;
MQ_03160_FV1_R (MQ134);9;5;2;3;3;5;8;7;10;18;30;37;41;46;48;48;48;49;54;37;31;20;17;7;
MQ_03160_FV2_G (MQ135);55;25;16;15;11;35;39;45;50;123;161;170;198;172;221;206;226;235;234;152;161;105;75;43;
MQ_03160_FV2_L (MQ136);1;1;1;1;0;4;1;4;1;2;11;11;14;16;15;12;15;13;16;7;7;6;3;3;
MQ_08040_FV3_L (MQ137);41;18;7;2;13;32;26;47;67;131;205;281;258;276;285;250;205;235;175;178;150;90;60;27;
MQ_03160_FV3_G (MQ138);86;42;32;23;31;39;67;63;96;248;360;450;478;509;598;539;413;509;433;365;299;209;153;71;
MQ_08040_FV3_R (MQ139);9;10;5;2;3;7;5;3;12;25;39;46;45;58;49;42;40;57;48;31;31;16;19;13;
MQ_03070_FV1_L (MQ14);2;0;2;0;0;1;0;0;1;9;8;4;5;6;14;8;8;17;10;18;9;8;2;5;
MQ_08040_FV3_G (MQ140);75;38;25;26;44;44;56;62;80;160;216;231;263;272;342;280;270;300;264;242;147;128;93;59;
MQ_03160_FV3_L (MQ141);2;0;0;1;1;2;2;0;3;2;9;9;8;16;13;13;12;11;10;14;15;8;1;5;
MQ_03160_FV3_R (MQ142);0;0;0;0;0;0;0;0;0;1;2;2;2;3;3;3;2;3;2;2;1;1;1;0;
MQ_03160_FV4_G (MQ143);36;13;14;9;18;18;12;13;19;24;50;67;66;76;94;84;91;88;80;90;72;57;52;30;
MQ_03160_FV4_L (MQ144);88;36;24;23;32;46;44;44;56;97;144;175;195;232;280;228;214;222;201;205;186;138;126;65;
MQ_03171_FV1_G (MQ145);95;44;25;25;20;54;75;56;109;208;346;432;518;567;614;581;533;623;557;411;323;210;145;80;
MQ_08040_FV4_R (MQ146);35;26;16;17;6;10;20;18;35;63;124;155;213;243;267;257;276;295;276;233;156;116;100;52;
MQ_08040_FV4_L (MQ147);19;19;12;5;5;16;13;10;20;43;47;48;72;79;72;72;82;95;77;69;57;37;28;26;
MQ_08040_FV6_R (MQ148);5;1;6;1;2;3;7;5;7;13;23;34;30;33;32;31;19;44;34;32;23;13;12;2;
MQ_03171_FV1_L (MQ149);2;0;0;0;0;0;0;0;2;1;1;2;4;9;6;2;5;7;8;7;7;2;1;0;
MQ_03290_FV4_G (MQ15);53;44;31;31;25;42;13;23;32;65;95;117;137;144;148;154;161;180;187;155;135;96;88;38;
MQ_03171_FV3_G (MQ151);81;49;33;25;32;39;65;57;99;226;359;422;470;486;595;540;429;505;427;374;301;206;148;69;
